City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Goshen,-,"Addison 2",-,1,9,0
Granville,-,Orange-Washington-Addison,-,0,2,0
Huntington,-,Washington-Chittenden,-,0,2,0
Lincoln,-,"Addison 4",-,0,2,0
Middlebury,-,"Addison 1",-,0,4,0
Shoreham,-,Addison-Rutland,-,0,2,0
TOTALS,,,-,1,21,22
