City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Benson,,,-,1,23,24
Orwell,,,-,5,43,48
Shoreham,,,-,3,55,58
Whiting,,,-,0,15,15
TOTALS,,,-,9,136,145
