City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barton,,,-,0,2,2
Craftsbury,,,-,2,2,4
Greensboro,,,-,0,2,2
TOTALS,,,-,2,6,8
