City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bethel,,,-,3,35,38
Pittsfield,,,-,0,15,15
Rochester,,,-,4,29,33
Stockbridge,,,-,3,14,17
TOTALS,,,-,10,93,103
