City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Calais,,,-,1,1,2
Marshfield,,,-,1,3,4
Plainfield,,,-,1,2,3
TOTALS,,,-,3,6,9
