City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Castleton,,,-,5,95,100
"Fair Haven",,,-,16,64,80
Hubbardton,,,-,0,8,8
"W. Haven",,,-,0,17,17
TOTALS,,,-,21,184,205
