City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Burke,,,-,2,18,20
Lyndon,,,-,4,84,88
Sutton,,,-,4,10,14
TOTALS,,,-,10,112,122
