City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Jamaica,,,-,3,3,6
Londonderry,,,-,9,16,25
Stratton,,,-,0,6,6
Weston,,,-,10,9,19
Winhall,,,-,6,14,20
TOTALS,,,-,28,48,76
