City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,4,4,8
Strafford,,,-,0,2,2
Thetford,,,-,2,2,4
TOTALS,,,-,6,8,14
