City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bloomfield,,,-,2,5,7
Brighton,,,-,22,18,40
Canaan,,,-,3,4,7
"E. Haven",,,-,2,10,12
Lemington,,,-,1,1,2
Newark,,,-,1,8,9
Norton,,,-,6,2,8
Westmore,,,-,1,5,6
TOTALS,,,-,38,53,91
