City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Arlington,-,"Bennington 4",-,2,0,0
Bennington,-,"Bennington 2-1",-,2,8,10
Bennington,-,"Bennington 2-2",-,0,6,6
Dorset,-,Bennington-Rutland,-,2,0,0
Landgrove,-,Bennington-Rutland,-,0,4,0
Pownal,-,"Bennington 1",-,0,4,0
Readsboro,-,Windham-Bennington,-,0,2,0
Shaftsbury,-,"Bennington 3",-,0,4,0
Wilmington,-,"Windham 6",-,0,4,0
Winhall,-,Windham-Bennington-Windsor,-,2,2,0
TOTALS,,,-,8,34,42
