City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Hartland,,,-,2,102,104
"W. Windsor",,,-,8,62,70
Windsor,,,-,1,69,70
TOTALS,,,-,11,233,244
