City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bakersfield,,,-,3,24,27
Fairfield,,,-,8,33,41
Fletcher,,,-,1,18,19
TOTALS,,,-,12,75,87
