City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Halifax,,,-,3,0,3
Whitingham,,,-,8,0,8
Wilmington,,,-,5,0,5
TOTALS,,,-,16,0,16
