"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"68100","2010","Auditor","General","","Clarendon","","Thomas M. Salmon","Republican","635"
"68101","2010","Auditor","General","","Colchester","Chittenden 7-1","Thomas M. Salmon","Republican","1,421"
"68102","2010","Auditor","General","","Colchester","Chittenden 7-2","Thomas M. Salmon","Republican","1,805"
"68103","2010","Auditor","General","","Concord","","Thomas M. Salmon","Republican","295"
"68104","2010","Auditor","General","","Corinth","","Thomas M. Salmon","Republican","225"
"68105","2010","Auditor","General","","Cornwall","","Thomas M. Salmon","Republican","266"
"68106","2010","Auditor","General","","Coventry","","Thomas M. Salmon","Republican","228"
"68107","2010","Auditor","General","","Craftsbury","","Thomas M. Salmon","Republican","251"
"68108","2010","Auditor","General","","Danby","","Thomas M. Salmon","Republican","290"
"68109","2010","Auditor","General","","Danville","","Thomas M. Salmon","Republican","657"
"68110","2010","Auditor","General","","Derby","","Thomas M. Salmon","Republican","1,175"
"68111","2010","Auditor","General","","Dorset","","Thomas M. Salmon","Republican","479"
"68112","2010","Auditor","General","","Dover","","Thomas M. Salmon","Republican","304"
"68113","2010","Auditor","General","","Dummerston","","Thomas M. Salmon","Republican","357"
"68114","2010","Auditor","General","","Duxbury","","Thomas M. Salmon","Republican","287"
"68115","2010","Auditor","General","","E. Haven","","Thomas M. Salmon","Republican","71"
"68116","2010","Auditor","General","","E. Montpelier","","Thomas M. Salmon","Republican","557"
"68117","2010","Auditor","General","","Eden","","Thomas M. Salmon","Republican","221"
"68118","2010","Auditor","General","","Elmore","","Thomas M. Salmon","Republican","206"
"68119","2010","Auditor","General","","Enosburgh","","Thomas M. Salmon","Republican","608"
"68120","2010","Auditor","General","","Essex","Chittenden 6-1","Thomas M. Salmon","Republican","1,910"
"68121","2010","Auditor","General","","Essex","Chittenden 6-2","Thomas M. Salmon","Republican","2,154"
"68122","2010","Auditor","General","","Essex","Chittenden 6-3","Thomas M. Salmon","Republican","642"
"68123","2010","Auditor","General","","Fair Haven","","Thomas M. Salmon","Republican","551"
"68124","2010","Auditor","General","","Fairfax","","Thomas M. Salmon","Republican","971"
"68125","2010","Auditor","General","","Fairfield","","Thomas M. Salmon","Republican","453"
"68126","2010","Auditor","General","","Fairlee","","Thomas M. Salmon","Republican","172"
"68127","2010","Auditor","General","","Fayston","","Thomas M. Salmon","Republican","268"
"68128","2010","Auditor","General","","Ferrisburgh","","Thomas M. Salmon","Republican","654"
"68129","2010","Auditor","General","","Fletcher","","Thomas M. Salmon","Republican","242"
"68130","2010","Auditor","General","","Franklin","","Thomas M. Salmon","Republican","334"
"68131","2010","Auditor","General","","Georgia","","Thomas M. Salmon","Republican","1,132"
"68132","2010","Auditor","General","","Glover","","Thomas M. Salmon","Republican","279"
"68133","2010","Auditor","General","","Goshen","","Thomas M. Salmon","Republican","40"
"68134","2010","Auditor","General","","Grafton","","Thomas M. Salmon","Republican","158"
"68135","2010","Auditor","General","","Granby","","Thomas M. Salmon","Republican","28"
"68136","2010","Auditor","General","","Grand Isle","","Thomas M. Salmon","Republican","571"
"68137","2010","Auditor","General","","Granville","","Thomas M. Salmon","Republican","50"
"68138","2010","Auditor","General","","Greensboro","","Thomas M. Salmon","Republican","153"
"68139","2010","Auditor","General","","Groton","","Thomas M. Salmon","Republican","251"
"68140","2010","Auditor","General","","Guildhall","","Thomas M. Salmon","Republican","79"
"68141","2010","Auditor","General","","Guilford","","Thomas M. Salmon","Republican","302"
"68142","2010","Auditor","General","","Halifax","","Thomas M. Salmon","Republican","129"
"68143","2010","Auditor","General","","Hancock","","Thomas M. Salmon","Republican","69"
"68144","2010","Auditor","General","","Hardwick","","Thomas M. Salmon","Republican","617"
"68145","2010","Auditor","General","","Hartford","Windsor 6-1","Thomas M. Salmon","Republican","422"
"68146","2010","Auditor","General","","Hartford","Windsor 6-2","Thomas M. Salmon","Republican","1,137"
"68147","2010","Auditor","General","","Hartland","","Thomas M. Salmon","Republican","658"
"68148","2010","Auditor","General","","Highgate","","Thomas M. Salmon","Republican","624"
"68149","2010","Auditor","General","","Hinesburg","Chittenden 1-1","Thomas M. Salmon","Republican","827"
"68150","2010","Auditor","General","","Hinesburg","Chittenden 1-2","Thomas M. Salmon","Republican","40"
"68151","2010","Auditor","General","","Holland","","Thomas M. Salmon","Republican","132"
"68152","2010","Auditor","General","","Hubbardton","","Thomas M. Salmon","Republican","157"
"68153","2010","Auditor","General","","Huntington","","Thomas M. Salmon","Republican","363"
"68154","2010","Auditor","General","","Hyde Park","","Thomas M. Salmon","Republican","651"
"68155","2010","Auditor","General","","Ira","Rutland 1-1","Thomas M. Salmon","Republican","18"
"68156","2010","Auditor","General","","Ira","Rutland 1-2","Thomas M. Salmon","Republican","94"
"68157","2010","Auditor","General","","Irasburg","","Thomas M. Salmon","Republican","283"
"68158","2010","Auditor","General","","Isle La Motte","","Thomas M. Salmon","Republican","159"
"68159","2010","Auditor","General","","Jamaica","","Thomas M. Salmon","Republican","173"
"68160","2010","Auditor","General","","Jay","","Thomas M. Salmon","Republican","86"
"68161","2010","Auditor","General","","Jericho","","Thomas M. Salmon","Republican","1,228"
"68162","2010","Auditor","General","","Johnson","","Thomas M. Salmon","Republican","463"
"68163","2010","Auditor","General","","Killington","","Thomas M. Salmon","Republican","276"
"68164","2010","Auditor","General","","Kirby","","Thomas M. Salmon","Republican","124"
"68165","2010","Auditor","General","","Landgrove","","Thomas M. Salmon","Republican","41"
"68166","2010","Auditor","General","","Leicester","","Thomas M. Salmon","Republican","220"
"68167","2010","Auditor","General","","Lemington","","Thomas M. Salmon","Republican","29"
"68168","2010","Auditor","General","","Lincoln","","Thomas M. Salmon","Republican","262"
"68169","2010","Auditor","General","","Londonderry","","Thomas M. Salmon","Republican","376"
"68170","2010","Auditor","General","","Lowell","","Thomas M. Salmon","Republican","180"
"68171","2010","Auditor","General","","Ludlow","","Thomas M. Salmon","Republican","514"
"68172","2010","Auditor","General","","Lunenburg","","Thomas M. Salmon","Republican","308"
"68173","2010","Auditor","General","","Lyndon","","Thomas M. Salmon","Republican","1,149"
"68174","2010","Auditor","General","","Maidstone","","Thomas M. Salmon","Republican","68"
"68175","2010","Auditor","General","","Manchester","","Thomas M. Salmon","Republican","924"
"68176","2010","Auditor","General","","Marlboro","","Thomas M. Salmon","Republican","111"
"68177","2010","Auditor","General","","Marshfield","","Thomas M. Salmon","Republican","328"
"68178","2010","Auditor","General","","Mendon","","Thomas M. Salmon","Republican","293"
"68179","2010","Auditor","General","","Middlebury","","Thomas M. Salmon","Republican","958"
"68180","2010","Auditor","General","","Middlesex","","Thomas M. Salmon","Republican","330"
"68181","2010","Auditor","General","","Middletown Springs","","Thomas M. Salmon","Republican","170"
"68182","2010","Auditor","General","","Milton","Chittenden 9","Thomas M. Salmon","Republican","1,967"
"68183","2010","Auditor","General","","Milton","Grand Isle-Chittenden 1-1","Thomas M. Salmon","Republican","322"
"68184","2010","Auditor","General","","Monkton","","Thomas M. Salmon","Republican","428"
"68185","2010","Auditor","General","","Montgomery","","Thomas M. Salmon","Republican","212"
"68186","2010","Auditor","General","","Montpelier","","Thomas M. Salmon","Republican","1,120"
"68187","2010","Auditor","General","","Moretown","","Thomas M. Salmon","Republican","384"
"68188","2010","Auditor","General","","Morgan","","Thomas M. Salmon","Republican","216"
"68189","2010","Auditor","General","","Morristown","","Thomas M. Salmon","Republican","1,075"
"68190","2010","Auditor","General","","Mount Holly","","Thomas M. Salmon","Republican","334"
"68191","2010","Auditor","General","","Mount Tabor","","Thomas M. Salmon","Republican","32"
"68192","2010","Auditor","General","","New Haven","","Thomas M. Salmon","Republican","444"
"68193","2010","Auditor","General","","Newark","","Thomas M. Salmon","Republican","33"
"68194","2010","Auditor","General","","Newbury","","Thomas M. Salmon","Republican","452"
"68195","2010","Auditor","General","","Newfane","","Thomas M. Salmon","Republican","273"
"68196","2010","Auditor","General","","Newport City","","Thomas M. Salmon","Republican","750"
"68197","2010","Auditor","General","","Newport Town","","Thomas M. Salmon","Republican","335"
"68198","2010","Auditor","General","","N. Hero","","Thomas M. Salmon","Republican","306"
"68199","2010","Auditor","General","","Northfield","","Thomas M. Salmon","Republican","923"
"68200","2010","Auditor","General","","Norton","","Thomas M. Salmon","Republican","57"
"68201","2010","Auditor","General","","Norwich","","Thomas M. Salmon","Republican","391"
"68202","2010","Auditor","General","","Orange","","Thomas M. Salmon","Republican","286"
"68203","2010","Auditor","General","","Orwell","","Thomas M. Salmon","Republican","341"
"68204","2010","Auditor","General","","Panton","","Thomas M. Salmon","Republican","156"
"68205","2010","Auditor","General","","Pawlet","","Thomas M. Salmon","Republican","279"
"68206","2010","Auditor","General","","Peacham","","Thomas M. Salmon","Republican","180"
"68207","2010","Auditor","General","","Peru","","Thomas M. Salmon","Republican","69"
"68208","2010","Auditor","General","","Pittsfield","","Thomas M. Salmon","Republican","135"
"68209","2010","Auditor","General","","Pittsford","","Thomas M. Salmon","Republican","709"
"68210","2010","Auditor","General","","Plainfield","","Thomas M. Salmon","Republican","221"
"68211","2010","Auditor","General","","Plymouth","","Thomas M. Salmon","Republican","151"
"68212","2010","Auditor","General","","Pomfret","","Thomas M. Salmon","Republican","202"
"68213","2010","Auditor","General","","Poultney","","Thomas M. Salmon","Republican","562"
"68214","2010","Auditor","General","","Pownal","","Thomas M. Salmon","Republican","502"
"68215","2010","Auditor","General","","Proctor","","Thomas M. Salmon","Republican","358"
"68216","2010","Auditor","General","","Putney","","Thomas M. Salmon","Republican","262"
"68217","2010","Auditor","General","","Randolph","","Thomas M. Salmon","Republican","902"
"68218","2010","Auditor","General","","Reading","","Thomas M. Salmon","Republican","161"
"68219","2010","Auditor","General","","Readsboro","","Thomas M. Salmon","Republican","81"
"68220","2010","Auditor","General","","Richford","","Thomas M. Salmon","Republican","340"
"68221","2010","Auditor","General","","Richmond","","Thomas M. Salmon","Republican","875"
"68222","2010","Auditor","General","","Ripton","","Thomas M. Salmon","Republican","87"
"68223","2010","Auditor","General","","Rochester","","Thomas M. Salmon","Republican","240"
"68224","2010","Auditor","General","","Rockingham","","Thomas M. Salmon","Republican","880"
"68225","2010","Auditor","General","","Roxbury","","Thomas M. Salmon","Republican","115"
"68226","2010","Auditor","General","","Royalton","","Thomas M. Salmon","Republican","544"
"68227","2010","Auditor","General","","Rupert","Bennington 5","Thomas M. Salmon","Republican","28"
"68228","2010","Auditor","General","","Rupert","Rutland 8","Thomas M. Salmon","Republican","109"
"68229","2010","Auditor","General","","Rutland City","Rutland 5-1","Thomas M. Salmon","Republican","1,032"
"68230","2010","Auditor","General","","Rutland City","Rutland 5-2","Thomas M. Salmon","Republican","823"
"68231","2010","Auditor","General","","Rutland City","Rutland 5-3","Thomas M. Salmon","Republican","485"
"68232","2010","Auditor","General","","Rutland City","Rutland 5-4","Thomas M. Salmon","Republican","732"
"68233","2010","Auditor","General","","Rutland Town","","Thomas M. Salmon","Republican","1,219"
"68234","2010","Auditor","General","","Ryegate","","Thomas M. Salmon","Republican","260"
"68235","2010","Auditor","General","","Salisbury","","Thomas M. Salmon","Republican","211"
"68236","2010","Auditor","General","","Sandgate","","Thomas M. Salmon","Republican","74"
"68237","2010","Auditor","General","","Searsburg","","Thomas M. Salmon","Republican","22"
"68238","2010","Auditor","General","","Shaftsbury","","Thomas M. Salmon","Republican","808"
"68239","2010","Auditor","General","","Sharon","","Thomas M. Salmon","Republican","234"
"68240","2010","Auditor","General","","Sheffield","","Thomas M. Salmon","Republican","130"
"68241","2010","Auditor","General","","Shelburne","Chittenden 5-1","Thomas M. Salmon","Republican","918"
"68242","2010","Auditor","General","","Shelburne","Chittenden 5-2","Thomas M. Salmon","Republican","865"
"68243","2010","Auditor","General","","Sheldon","","Thomas M. Salmon","Republican","395"
"68244","2010","Auditor","General","","Shoreham","","Thomas M. Salmon","Republican","278"
"68245","2010","Auditor","General","","Shrewsbury","","Thomas M. Salmon","Republican","248"
"68246","2010","Auditor","General","","S. Burlington","Chittenden 3-10","Thomas M. Salmon","Republican","691"
"68247","2010","Auditor","General","","S. Burlington","Chittenden 3-7","Thomas M. Salmon","Republican","756"
"68248","2010","Auditor","General","","S. Burlington","Chittenden 3-8","Thomas M. Salmon","Republican","1,287"
"68249","2010","Auditor","General","","S. Burlington","Chittenden 3-9","Thomas M. Salmon","Republican","821"
"68250","2010","Auditor","General","","S. Hero","","Thomas M. Salmon","Republican","484"
"68251","2010","Auditor","General","","Springfield","Windsor 1-1","Thomas M. Salmon","Republican","26"
"68252","2010","Auditor","General","","Springfield","Windsor 1-2","Thomas M. Salmon","Republican","1,511"
"68253","2010","Auditor","General","","St. Albans City","","Thomas M. Salmon","Republican","1,053"
"68254","2010","Auditor","General","","St. Albans Town","","Thomas M. Salmon","Republican","1,435"
"68255","2010","Auditor","General","","St. George","","Thomas M. Salmon","Republican","129"
"68256","2010","Auditor","General","","St. Johnsbury","","Thomas M. Salmon","Republican","1,615"
"68257","2010","Auditor","General","","Stamford","","Thomas M. Salmon","Republican","137"
"68258","2010","Auditor","General","","Stannard","","Thomas M. Salmon","Republican","38"
"68259","2010","Auditor","General","","Starksboro","","Thomas M. Salmon","Republican","304"
"68260","2010","Auditor","General","","Stockbridge","","Thomas M. Salmon","Republican","158"
"68261","2010","Auditor","General","","Stowe","","Thomas M. Salmon","Republican","1,125"
"68262","2010","Auditor","General","","Strafford","","Thomas M. Salmon","Republican","175"
"68263","2010","Auditor","General","","Stratton","","Thomas M. Salmon","Republican","66"
"68264","2010","Auditor","General","","Sudbury","","Thomas M. Salmon","Republican","120"
"68265","2010","Auditor","General","","Sunderland","","Thomas M. Salmon","Republican","170"
"68266","2010","Auditor","General","","Sutton","","Thomas M. Salmon","Republican","230"
"68267","2010","Auditor","General","","Swanton","","Thomas M. Salmon","Republican","1,219"
"68268","2010","Auditor","General","","Thetford","","Thomas M. Salmon","Republican","360"
"68269","2010","Auditor","General","","Tinmouth","","Thomas M. Salmon","Republican","131"
"68270","2010","Auditor","General","","Topsham","","Thomas M. Salmon","Republican","268"
"68271","2010","Auditor","General","","Townshend","","Thomas M. Salmon","Republican","228"
"68272","2010","Auditor","General","","Troy","","Thomas M. Salmon","Republican","262"
"68273","2010","Auditor","General","","Tunbridge","","Thomas M. Salmon","Republican","322"
"68274","2010","Auditor","General","","Underhill","","Thomas M. Salmon","Republican","709"
"68275","2010","Auditor","General","","Vergennes","","Thomas M. Salmon","Republican","497"
"68276","2010","Auditor","General","","Vernon","","Thomas M. Salmon","Republican","635"
"68277","2010","Auditor","General","","Vershire","","Thomas M. Salmon","Republican","117"
"68278","2010","Auditor","General","","Victory","","Thomas M. Salmon","Republican","25"
"68279","2010","Auditor","General","","Waitsfield","","Thomas M. Salmon","Republican","342"
"68280","2010","Auditor","General","","Walden","","Thomas M. Salmon","Republican","241"
"68281","2010","Auditor","General","","Wallingford","","Thomas M. Salmon","Republican","514"
"68282","2010","Auditor","General","","Waltham","","Thomas M. Salmon","Republican","118"
"68283","2010","Auditor","General","","Wardsboro","","Thomas M. Salmon","Republican","144"
"68284","2010","Auditor","General","","Warren","","Thomas M. Salmon","Republican","305"
"68285","2010","Auditor","General","","Washington","","Thomas M. Salmon","Republican","253"
"68286","2010","Auditor","General","","Waterbury","","Thomas M. Salmon","Republican","1,043"
"68287","2010","Auditor","General","","Waterford","","Thomas M. Salmon","Republican","434"
"68288","2010","Auditor","General","","Waterville","","Thomas M. Salmon","Republican","164"
"68289","2010","Auditor","General","","Weathersfield","","Thomas M. Salmon","Republican","589"
"68290","2010","Auditor","General","","Wells","","Thomas M. Salmon","Republican","226"
"68291","2010","Auditor","General","","W. Fairlee","","Thomas M. Salmon","Republican","96"
"68292","2010","Auditor","General","","W. Haven","","Thomas M. Salmon","Republican","64"
"68293","2010","Auditor","General","","W. Rutland","","Thomas M. Salmon","Republican","451"
"68294","2010","Auditor","General","","W. Windsor","","Thomas M. Salmon","Republican","263"
"68295","2010","Auditor","General","","Westfield","","Thomas M. Salmon","Republican","126"
"68296","2010","Auditor","General","","Westford","","Thomas M. Salmon","Republican","485"
"68297","2010","Auditor","General","","Westminster","Windham 4","Thomas M. Salmon","Republican","37"
"68298","2010","Auditor","General","","Westminster","Windham 5","Thomas M. Salmon","Republican","510"
"68299","2010","Auditor","General","","Westmore","","Thomas M. Salmon","Republican","99"
"68300","2010","Auditor","General","","Weston","","Thomas M. Salmon","Republican","170"
"68301","2010","Auditor","General","","Weybridge","","Thomas M. Salmon","Republican","196"
"68302","2010","Auditor","General","","Wheelock","","Thomas M. Salmon","Republican","178"
"68303","2010","Auditor","General","","Whiting","","Thomas M. Salmon","Republican","84"
"68304","2010","Auditor","General","","Whitingham","","Thomas M. Salmon","Republican","214"
"68305","2010","Auditor","General","","Williamstown","","Thomas M. Salmon","Republican","759"
"68306","2010","Auditor","General","","Williston","","Thomas M. Salmon","Republican","2,209"
"68307","2010","Auditor","General","","Wilmington","","Thomas M. Salmon","Republican","362"
"68308","2010","Auditor","General","","Windham","","Thomas M. Salmon","Republican","65"
"68309","2010","Auditor","General","","Windsor","","Thomas M. Salmon","Republican","484"
"68310","2010","Auditor","General","","Winhall","","Thomas M. Salmon","Republican","195"
"68311","2010","Auditor","General","","Winooski","","Thomas M. Salmon","Republican","779"
"68312","2010","Auditor","General","","Wolcott","","Thomas M. Salmon","Republican","341"
"68313","2010","Auditor","General","","Woodbury","","Thomas M. Salmon","Republican","217"
"68314","2010","Auditor","General","","Woodford","","Thomas M. Salmon","Republican","52"
"68315","2010","Auditor","General","","Woodstock","","Thomas M. Salmon","Republican","706"
"68316","2010","Auditor","General","","Worcester","","Thomas M. Salmon","Republican","161"
"68317","2010","Auditor","General","","Addison","","Doug Hoffer","Democratic/Progressive","180"
"68318","2010","Auditor","General","","Albany","","Doug Hoffer","Democratic/Progressive","151"
"68319","2010","Auditor","General","","Alburgh","","Doug Hoffer","Democratic/Progressive","284"
"68320","2010","Auditor","General","","Andover","","Doug Hoffer","Democratic/Progressive","97"
"68321","2010","Auditor","General","","Arlington","","Doug Hoffer","Democratic/Progressive","442"
"68322","2010","Auditor","General","","Athens","","Doug Hoffer","Democratic/Progressive","34"
"68323","2010","Auditor","General","","Bakersfield","","Doug Hoffer","Democratic/Progressive","185"
"68324","2010","Auditor","General","","Baltimore","","Doug Hoffer","Democratic/Progressive","32"
"68325","2010","Auditor","General","","Barnard","","Doug Hoffer","Democratic/Progressive","179"
"68326","2010","Auditor","General","","Barnet","","Doug Hoffer","Democratic/Progressive","272"
"68327","2010","Auditor","General","","Barre City","Washington 3-1","Doug Hoffer","Democratic/Progressive","526"
"68328","2010","Auditor","General","","Barre City","Washington 3-2","Doug Hoffer","Democratic/Progressive","470"
"68329","2010","Auditor","General","","Barre City","Washington 3-3","Doug Hoffer","Democratic/Progressive","97"
"68330","2010","Auditor","General","","Barre Town","","Doug Hoffer","Democratic/Progressive","1,004"
"68331","2010","Auditor","General","","Barton","","Doug Hoffer","Democratic/Progressive","244"
"68332","2010","Auditor","General","","Belvidere","","Doug Hoffer","Democratic/Progressive","38"
"68333","2010","Auditor","General","","Bennington","Bennington 2-1","Doug Hoffer","Democratic/Progressive","1,368"
"68334","2010","Auditor","General","","Bennington","Bennington 2-2","Doug Hoffer","Democratic/Progressive","1,096"
"68335","2010","Auditor","General","","Benson","","Doug Hoffer","Democratic/Progressive","136"
"68336","2010","Auditor","General","","Berkshire","","Doug Hoffer","Democratic/Progressive","144"
"68337","2010","Auditor","General","","Berlin","","Doug Hoffer","Democratic/Progressive","431"
"68338","2010","Auditor","General","","Bethel","","Doug Hoffer","Democratic/Progressive","347"
"68339","2010","Auditor","General","","Bloomfield","","Doug Hoffer","Democratic/Progressive","36"
"68340","2010","Auditor","General","","Bolton","","Doug Hoffer","Democratic/Progressive","239"
"68341","2010","Auditor","General","","Bradford","","Doug Hoffer","Democratic/Progressive","392"
"68342","2010","Auditor","General","","Braintree","","Doug Hoffer","Democratic/Progressive","209"
"68343","2010","Auditor","General","","Brandon","","Doug Hoffer","Democratic/Progressive","605"
"68344","2010","Auditor","General","","Brattleboro","Windham 3-1","Doug Hoffer","Democratic/Progressive","878"
"68345","2010","Auditor","General","","Brattleboro","Windham 3-2","Doug Hoffer","Democratic/Progressive","740"
"68346","2010","Auditor","General","","Brattleboro","Windham 3-3","Doug Hoffer","Democratic/Progressive","824"
"68347","2010","Auditor","General","","Bridgewater","","Doug Hoffer","Democratic/Progressive","151"
"68348","2010","Auditor","General","","Bridport","","Doug Hoffer","Democratic/Progressive","176"
"68349","2010","Auditor","General","","Brighton","","Doug Hoffer","Democratic/Progressive","141"
"68350","2010","Auditor","General","","Bristol","","Doug Hoffer","Democratic/Progressive","727"
"68351","2010","Auditor","General","","Brookfield","","Doug Hoffer","Democratic/Progressive","276"
"68352","2010","Auditor","General","","Brookline","","Doug Hoffer","Democratic/Progressive","101"
"68353","2010","Auditor","General","","Brownington","","Doug Hoffer","Democratic/Progressive","102"
"68354","2010","Auditor","General","","Brunswick","","Doug Hoffer","Democratic/Progressive","16"
"68355","2010","Auditor","General","","Burke","","Doug Hoffer","Democratic/Progressive","194"
"68356","2010","Auditor","General","","Burlington","Chittenden 3-1","Doug Hoffer","Democratic/Progressive","1,504"
"68357","2010","Auditor","General","","Burlington","Chittenden 3-2","Doug Hoffer","Democratic/Progressive","929"
"68358","2010","Auditor","General","","Burlington","Chittenden 3-3","Doug Hoffer","Democratic/Progressive","1,710"
"68359","2010","Auditor","General","","Burlington","Chittenden 3-4","Doug Hoffer","Democratic/Progressive","1,348"
"68360","2010","Auditor","General","","Burlington","Chittenden 3-5","Doug Hoffer","Democratic/Progressive","2,439"
"68361","2010","Auditor","General","","Burlington","Chittenden 3-6","Doug Hoffer","Democratic/Progressive","307"
"68362","2010","Auditor","General","","Cabot","","Doug Hoffer","Democratic/Progressive","302"
"68363","2010","Auditor","General","","Calais","","Doug Hoffer","Democratic/Progressive","507"
"68364","2010","Auditor","General","","Cambridge","","Doug Hoffer","Democratic/Progressive","644"
"68365","2010","Auditor","General","","Canaan","","Doug Hoffer","Democratic/Progressive","92"
"68366","2010","Auditor","General","","Castleton","","Doug Hoffer","Democratic/Progressive","399"
"68367","2010","Auditor","General","","Cavendish","","Doug Hoffer","Democratic/Progressive","196"
"68368","2010","Auditor","General","","Charleston","","Doug Hoffer","Democratic/Progressive","126"
"68369","2010","Auditor","General","","Charlotte","","Doug Hoffer","Democratic/Progressive","1,005"
"68370","2010","Auditor","General","","Chelsea","","Doug Hoffer","Democratic/Progressive","172"
"68371","2010","Auditor","General","","Chester","","Doug Hoffer","Democratic/Progressive","544"
"68372","2010","Auditor","General","","Chittenden","","Doug Hoffer","Democratic/Progressive","211"
"68373","2010","Auditor","General","","Clarendon","","Doug Hoffer","Democratic/Progressive","269"
"68374","2010","Auditor","General","","Colchester","Chittenden 7-1","Doug Hoffer","Democratic/Progressive","1,059"
"68375","2010","Auditor","General","","Colchester","Chittenden 7-2","Doug Hoffer","Democratic/Progressive","1,258"
"68376","2010","Auditor","General","","Concord","","Doug Hoffer","Democratic/Progressive","85"
