"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"16867","2002","Auditor","General","","Burlington","Chittenden 3-3 Ward 5","Elizabeth M. Ready","Democratic","76"
"16868","2002","Auditor","General","","Burlington","Chittenden 3-3 Ward 6","Elizabeth M. Ready","Democratic","69"
"16869","2002","Auditor","General","","Burlington","Chittenden 3-3 Ward 7","Elizabeth M. Ready","Democratic","73"
"16870","2002","Auditor","General","","Burlington","Chittenden 3-4 Ward 1","Elizabeth M. Ready","Democratic","798"
"16871","2002","Auditor","General","","Burlington","Chittenden 3-4 Ward 2","Elizabeth M. Ready","Democratic","412"
"16872","2002","Auditor","General","","Burlington","Chittenden 3-4 Ward 6","Elizabeth M. Ready","Democratic","140"
"16873","2002","Auditor","General","","Burlington","Chittenden 3-5 Ward 5","Elizabeth M. Ready","Democratic","1,313"
"16874","2002","Auditor","General","","Burlington","Chittenden 3-5 Ward 6","Elizabeth M. Ready","Democratic","914"
"16875","2002","Auditor","General","","Burlington","Chittenden 3-6 Ward 1","Elizabeth M. Ready","Democratic","297"
"16876","2002","Auditor","General","","Cabot","","Elizabeth M. Ready","Democratic","250"
"16877","2002","Auditor","General","","Calais","","Elizabeth M. Ready","Democratic","489"
"16878","2002","Auditor","General","","Cambridge","","Elizabeth M. Ready","Democratic","620"
"16879","2002","Auditor","General","","Canaan","","Elizabeth M. Ready","Democratic","100"
"16880","2002","Auditor","General","","Castleton","","Elizabeth M. Ready","Democratic","568"
"16881","2002","Auditor","General","","Cavendish","","Elizabeth M. Ready","Democratic","228"
"16882","2002","Auditor","General","","Charleston","","Elizabeth M. Ready","Democratic","139"
"16883","2002","Auditor","General","","Charlotte","","Elizabeth M. Ready","Democratic","925"
"16884","2002","Auditor","General","","Chelsea","","Elizabeth M. Ready","Democratic","237"
"16885","2002","Auditor","General","","Chester","","Elizabeth M. Ready","Democratic","587"
"16886","2002","Auditor","General","","Chittenden","","Elizabeth M. Ready","Democratic","231"
"16887","2002","Auditor","General","","Clarendon","","Elizabeth M. Ready","Democratic","371"
"16888","2002","Auditor","General","","Colchester","Chittenden 7-1","Elizabeth M. Ready","Democratic","1,316"
"16889","2002","Auditor","General","","Colchester","Chittenden 7-2","Elizabeth M. Ready","Democratic","1,593"
"16890","2002","Auditor","General","","Concord","","Elizabeth M. Ready","Democratic","122"
"16891","2002","Auditor","General","","Corinth","","Elizabeth M. Ready","Democratic","235"
"16892","2002","Auditor","General","","Cornwall","","Elizabeth M. Ready","Democratic","277"
"16893","2002","Auditor","General","","Coventry","","Elizabeth M. Ready","Democratic","130"
"16894","2002","Auditor","General","","Craftsbury","","Elizabeth M. Ready","Democratic","279"
"16895","2002","Auditor","General","","Danby","","Elizabeth M. Ready","Democratic","187"
"16896","2002","Auditor","General","","Danville","","Elizabeth M. Ready","Democratic","329"
"16897","2002","Auditor","General","","Derby","","Elizabeth M. Ready","Democratic","840"
"16898","2002","Auditor","General","","Dorset","","Elizabeth M. Ready","Democratic","265"
"16899","2002","Auditor","General","","Dover","","Elizabeth M. Ready","Democratic","157"
"16900","2002","Auditor","General","","Dummerston","","Elizabeth M. Ready","Democratic","528"
"16901","2002","Auditor","General","","Duxbury","","Elizabeth M. Ready","Democratic","226"
"16902","2002","Auditor","General","","E. Haven","","Elizabeth M. Ready","Democratic","45"
"16903","2002","Auditor","General","","E. Montpelier","","Elizabeth M. Ready","Democratic","596"
"16904","2002","Auditor","General","","Eden","","Elizabeth M. Ready","Democratic","147"
"16905","2002","Auditor","General","","Elmore","","Elizabeth M. Ready","Democratic","196"
"16906","2002","Auditor","General","","Enosburgh","","Elizabeth M. Ready","Democratic","467"
"16907","2002","Auditor","General","","Essex","Chittenden 6-1","Elizabeth M. Ready","Democratic","1,331"
"16908","2002","Auditor","General","","Essex","Chittenden 6-2","Elizabeth M. Ready","Democratic","1,620"
"16909","2002","Auditor","General","","Essex","Chittenden 6-3","Elizabeth M. Ready","Democratic","515"
"16910","2002","Auditor","General","","Fair Haven","","Elizabeth M. Ready","Democratic","340"
"16911","2002","Auditor","General","","Fairfax","","Elizabeth M. Ready","Democratic","689"
"16912","2002","Auditor","General","","Fairfield","","Elizabeth M. Ready","Democratic","419"
"16913","2002","Auditor","General","","Fairlee","","Elizabeth M. Ready","Democratic","175"
"16914","2002","Auditor","General","","Fayston","","Elizabeth M. Ready","Democratic","204"
"16915","2002","Auditor","General","","Ferrisburgh","","Elizabeth M. Ready","Democratic","529"
"16916","2002","Auditor","General","","Fletcher","","Elizabeth M. Ready","Democratic","222"
"16917","2002","Auditor","General","","Franklin","","Elizabeth M. Ready","Democratic","216"
"16918","2002","Auditor","General","","Georgia","","Elizabeth M. Ready","Democratic","739"
"16919","2002","Auditor","General","","Glover","","Elizabeth M. Ready","Democratic","245"
"16920","2002","Auditor","General","","Goshen","","Elizabeth M. Ready","Democratic","62"
"16921","2002","Auditor","General","","Grafton","","Elizabeth M. Ready","Democratic","130"
"16922","2002","Auditor","General","","Granby","","Elizabeth M. Ready","Democratic","6"
"16923","2002","Auditor","General","","Grand Isle","","Elizabeth M. Ready","Democratic","503"
"16924","2002","Auditor","General","","Granville","","Elizabeth M. Ready","Democratic","56"
"16925","2002","Auditor","General","","Greensboro","","Elizabeth M. Ready","Democratic","173"
"16926","2002","Auditor","General","","Groton","","Elizabeth M. Ready","Democratic","121"
"16927","2002","Auditor","General","","Guildhall","","Elizabeth M. Ready","Democratic","26"
"16928","2002","Auditor","General","","Guilford","","Elizabeth M. Ready","Democratic","499"
"16929","2002","Auditor","General","","Halifax","","Elizabeth M. Ready","Democratic","152"
"16930","2002","Auditor","General","","Hancock","","Elizabeth M. Ready","Democratic","63"
"16931","2002","Auditor","General","","Hardwick","","Elizabeth M. Ready","Democratic","530"
"16932","2002","Auditor","General","","Hartford","Windsor 6-1","Elizabeth M. Ready","Democratic","349"
"16933","2002","Auditor","General","","Hartford","Windsor 6-2","Elizabeth M. Ready","Democratic","1,344"
"16934","2002","Auditor","General","","Hartland","","Elizabeth M. Ready","Democratic","681"
"16935","2002","Auditor","General","","Highgate","","Elizabeth M. Ready","Democratic","517"
"16936","2002","Auditor","General","","Hinesburg","Chittenden 1-1","Elizabeth M. Ready","Democratic","943"
"16937","2002","Auditor","General","","Hinesburg","Chittenden 1-2","Elizabeth M. Ready","Democratic","35"
"16938","2002","Auditor","General","","Holland","","Elizabeth M. Ready","Democratic","100"
"16939","2002","Auditor","General","","Hubbardton","","Elizabeth M. Ready","Democratic","102"
"16940","2002","Auditor","General","","Huntington","","Elizabeth M. Ready","Democratic","470"
"16941","2002","Auditor","General","","Hyde Park","","Elizabeth M. Ready","Democratic","579"
"16942","2002","Auditor","General","","Ira","Rutland 1-1","Elizabeth M. Ready","Democratic","14"
"16943","2002","Auditor","General","","Ira","Rutland 1-2","Elizabeth M. Ready","Democratic","50"
"16944","2002","Auditor","General","","Irasburg","","Elizabeth M. Ready","Democratic","187"
"16945","2002","Auditor","General","","Isle La Motte","","Elizabeth M. Ready","Democratic","123"
"16946","2002","Auditor","General","","Jamaica","","Elizabeth M. Ready","Democratic","145"
"16947","2002","Auditor","General","","Jay","","Elizabeth M. Ready","Democratic","60"
"16948","2002","Auditor","General","","Jericho","","Elizabeth M. Ready","Democratic","1,167"
"16949","2002","Auditor","General","","Johnson","","Elizabeth M. Ready","Democratic","583"
"16950","2002","Auditor","General","","Killington","","Elizabeth M. Ready","Democratic","149"
"16951","2002","Auditor","General","","Kirby","","Elizabeth M. Ready","Democratic","69"
"16952","2002","Auditor","General","","Landgrove","","Elizabeth M. Ready","Democratic","44"
"16953","2002","Auditor","General","","Leicester","","Elizabeth M. Ready","Democratic","202"
"16954","2002","Auditor","General","","Lemington","","Elizabeth M. Ready","Democratic","14"
"16955","2002","Auditor","General","","Lincoln","","Elizabeth M. Ready","Democratic","359"
"16956","2002","Auditor","General","","Londonderry","","Elizabeth M. Ready","Democratic","241"
"16957","2002","Auditor","General","","Lowell","","Elizabeth M. Ready","Democratic","107"
"16958","2002","Auditor","General","","Ludlow","","Elizabeth M. Ready","Democratic","406"
"16959","2002","Auditor","General","","Lunenburg","","Elizabeth M. Ready","Democratic","137"
"16960","2002","Auditor","General","","Lyndon","","Elizabeth M. Ready","Democratic","601"
"16961","2002","Auditor","General","","Maidstone","","Elizabeth M. Ready","Democratic","19"
"16962","2002","Auditor","General","","Manchester","","Elizabeth M. Ready","Democratic","537"
"16963","2002","Auditor","General","","Marlboro","","Elizabeth M. Ready","Democratic","319"
"16964","2002","Auditor","General","","Marshfield","","Elizabeth M. Ready","Democratic","368"
"16965","2002","Auditor","General","","Mendon","","Elizabeth M. Ready","Democratic","174"
"16966","2002","Auditor","General","","Middlebury","","Elizabeth M. Ready","Democratic","1,455"
"16967","2002","Auditor","General","","Middlesex","","Elizabeth M. Ready","Democratic","424"
"16968","2002","Auditor","General","","Middletown Springs","","Elizabeth M. Ready","Democratic","161"
"16969","2002","Auditor","General","","Milton","Chittenden 9","Elizabeth M. Ready","Democratic","1,335"
"16970","2002","Auditor","General","","Milton","Grand Isle-Chittenden 1-1","Elizabeth M. Ready","Democratic","204"
"16971","2002","Auditor","General","","Monkton","","Elizabeth M. Ready","Democratic","449"
"16972","2002","Auditor","General","","Montgomery","","Elizabeth M. Ready","Democratic","227"
"16973","2002","Auditor","General","","Montpelier","","Elizabeth M. Ready","Democratic","2,070"
"16974","2002","Auditor","General","","Moretown","","Elizabeth M. Ready","Democratic","359"
"16975","2002","Auditor","General","","Morgan","","Elizabeth M. Ready","Democratic","122"
"16976","2002","Auditor","General","","Morristown","","Elizabeth M. Ready","Democratic","987"
"16977","2002","Auditor","General","","Mount Holly","","Elizabeth M. Ready","Democratic","235"
"16978","2002","Auditor","General","","Mount Tabor","","Elizabeth M. Ready","Democratic","32"
"16979","2002","Auditor","General","","New Haven","","Elizabeth M. Ready","Democratic","334"
"16980","2002","Auditor","General","","Newark","","Elizabeth M. Ready","Democratic","95"
"16981","2002","Auditor","General","","Newbury","Center Town House","Elizabeth M. Ready","Democratic","43"
"16982","2002","Auditor","General","","Newbury","Town Office","Elizabeth M. Ready","Democratic","188"
"16983","2002","Auditor","General","","Newbury","West River Village","Elizabeth M. Ready","Democratic","80"
"16984","2002","Auditor","General","","Newfane","","Elizabeth M. Ready","Democratic","498"
"16985","2002","Auditor","General","","Newport City","","Elizabeth M. Ready","Democratic","629"
"16986","2002","Auditor","General","","Newport Town","","Elizabeth M. Ready","Democratic","237"
"16987","2002","Auditor","General","","N. Hero","","Elizabeth M. Ready","Democratic","188"
"16988","2002","Auditor","General","","Northfield","","Elizabeth M. Ready","Democratic","907"
"16989","2002","Auditor","General","","Norton","","Elizabeth M. Ready","Democratic","22"
"16990","2002","Auditor","General","","Norwich","","Elizabeth M. Ready","Democratic","1,202"
"16991","2002","Auditor","General","","Orange","","Elizabeth M. Ready","Democratic","110"
"16992","2002","Auditor","General","","Orwell","","Elizabeth M. Ready","Democratic","197"
"16993","2002","Auditor","General","","Panton","","Elizabeth M. Ready","Democratic","115"
"16994","2002","Auditor","General","","Pawlet","","Elizabeth M. Ready","Democratic","181"
"16995","2002","Auditor","General","","Peacham","","Elizabeth M. Ready","Democratic","178"
"16996","2002","Auditor","General","","Peru","","Elizabeth M. Ready","Democratic","54"
"16997","2002","Auditor","General","","Pittsfield","","Elizabeth M. Ready","Democratic","85"
"16998","2002","Auditor","General","","Pittsford","","Elizabeth M. Ready","Democratic","451"
"16999","2002","Auditor","General","","Plainfield","","Elizabeth M. Ready","Democratic","328"
"17000","2002","Auditor","General","","Plymouth","","Elizabeth M. Ready","Democratic","87"
"17001","2002","Auditor","General","","Pomfret","","Elizabeth M. Ready","Democratic","235"
"17002","2002","Auditor","General","","Poultney","","Elizabeth M. Ready","Democratic","502"
"17003","2002","Auditor","General","","Pownal","","Elizabeth M. Ready","Democratic","653"
"17004","2002","Auditor","General","","Proctor","","Elizabeth M. Ready","Democratic","335"
"17005","2002","Auditor","General","","Putney","","Elizabeth M. Ready","Democratic","719"
"17006","2002","Auditor","General","","Randolph","","Elizabeth M. Ready","Democratic","910"
"17007","2002","Auditor","General","","Reading","","Elizabeth M. Ready","Democratic","159"
"17008","2002","Auditor","General","","Readsboro","","Elizabeth M. Ready","Democratic","133"
"17009","2002","Auditor","General","","Richford","","Elizabeth M. Ready","Democratic","516"
"17010","2002","Auditor","General","","Richmond","","Elizabeth M. Ready","Democratic","1,009"
"17011","2002","Auditor","General","","Ripton","","Elizabeth M. Ready","Democratic","178"
"17012","2002","Auditor","General","","Rochester","","Elizabeth M. Ready","Democratic","296"
"17013","2002","Auditor","General","","Rockingham","","Elizabeth M. Ready","Democratic","1,023"
"17014","2002","Auditor","General","","Roxbury","","Elizabeth M. Ready","Democratic","146"
"17015","2002","Auditor","General","","Royalton","","Elizabeth M. Ready","Democratic","473"
"17016","2002","Auditor","General","","Rupert","","Elizabeth M. Ready","Democratic","95"
"17017","2002","Auditor","General","","Rutland City","Rutland 5-1","Elizabeth M. Ready","Democratic","780"
"17018","2002","Auditor","General","","Rutland City","Rutland 5-2","Elizabeth M. Ready","Democratic","788"
"17019","2002","Auditor","General","","Rutland City","Rutland 5-3","Elizabeth M. Ready","Democratic","503"
"17020","2002","Auditor","General","","Rutland City","Rutland 5-4","Elizabeth M. Ready","Democratic","664"
"17021","2002","Auditor","General","","Rutland Town","","Elizabeth M. Ready","Democratic","692"
"17022","2002","Auditor","General","","Ryegate","","Elizabeth M. Ready","Democratic","152"
"17023","2002","Auditor","General","","Salisbury","","Elizabeth M. Ready","Democratic","172"
"17024","2002","Auditor","General","","Sandgate","","Elizabeth M. Ready","Democratic","73"
"17025","2002","Auditor","General","","Searsburg","","Elizabeth M. Ready","Democratic","10"
"17026","2002","Auditor","General","","Shaftsbury","","Elizabeth M. Ready","Democratic","799"
"17027","2002","Auditor","General","","Sharon","","Elizabeth M. Ready","Democratic","227"
"17028","2002","Auditor","General","","Sheffield","","Elizabeth M. Ready","Democratic","69"
"17029","2002","Auditor","General","","Shelburne","Chittenden 5-1","Elizabeth M. Ready","Democratic","933"
"17030","2002","Auditor","General","","Shelburne","Chittenden 5-2","Elizabeth M. Ready","Democratic","725"
"17031","2002","Auditor","General","","Sheldon","","Elizabeth M. Ready","Democratic","315"
"17032","2002","Auditor","General","","Shoreham","","Elizabeth M. Ready","Democratic","207"
"17033","2002","Auditor","General","","Shrewsbury","","Elizabeth M. Ready","Democratic","220"
"17034","2002","Auditor","General","","S. Burlington","Chittenden 3-10","Elizabeth M. Ready","Democratic","860"
"17035","2002","Auditor","General","","S. Burlington","Chittenden 3-7","Elizabeth M. Ready","Democratic","773"
"17036","2002","Auditor","General","","S. Burlington","Chittenden 3-8","Elizabeth M. Ready","Democratic","814"
"17037","2002","Auditor","General","","S. Burlington","Chittenden 3-9","Elizabeth M. Ready","Democratic","948"
"17038","2002","Auditor","General","","S. Hero","","Elizabeth M. Ready","Democratic","449"
"17039","2002","Auditor","General","","Springfield","Windsor 1-1","Elizabeth M. Ready","Democratic","14"
"17040","2002","Auditor","General","","Springfield","Windsor 1-2","Elizabeth M. Ready","Democratic","1,700"
"17041","2002","Auditor","General","","St. Albans City","","Elizabeth M. Ready","Democratic","1,110"
"17042","2002","Auditor","General","","St. Albans Town","","Elizabeth M. Ready","Democratic","930"
"17043","2002","Auditor","General","","St. George","","Elizabeth M. Ready","Democratic","136"
"17044","2002","Auditor","General","","St. Johnsbury","","Elizabeth M. Ready","Democratic","767"
"17045","2002","Auditor","General","","Stamford","","Elizabeth M. Ready","Democratic","124"
"17046","2002","Auditor","General","","Stannard","","Elizabeth M. Ready","Democratic","55"
"17047","2002","Auditor","General","","Starksboro","","Elizabeth M. Ready","Democratic","400"
"17048","2002","Auditor","General","","Stockbridge","","Elizabeth M. Ready","Democratic","99"
"17049","2002","Auditor","General","","Stowe","","Elizabeth M. Ready","Democratic","806"
"17050","2002","Auditor","General","","Strafford","","Elizabeth M. Ready","Democratic","345"
"17051","2002","Auditor","General","","Stratton","","Elizabeth M. Ready","Democratic","20"
"17052","2002","Auditor","General","","Sudbury","","Elizabeth M. Ready","Democratic","95"
"17053","2002","Auditor","General","","Sunderland","","Elizabeth M. Ready","Democratic","156"
"17054","2002","Auditor","General","","Sutton","","Elizabeth M. Ready","Democratic","128"
"17055","2002","Auditor","General","","Swanton","","Elizabeth M. Ready","Democratic","987"
"17056","2002","Auditor","General","","Thetford","","Elizabeth M. Ready","Democratic","689"
"17057","2002","Auditor","General","","Tinmouth","","Elizabeth M. Ready","Democratic","116"
"17058","2002","Auditor","General","","Topsham","","Elizabeth M. Ready","Democratic","134"
"17059","2002","Auditor","General","","Townshend","","Elizabeth M. Ready","Democratic","264"
"17060","2002","Auditor","General","","Troy","","Elizabeth M. Ready","Democratic","186"
"17061","2002","Auditor","General","","Tunbridge","","Elizabeth M. Ready","Democratic","260"
"17062","2002","Auditor","General","","Underhill","","Elizabeth M. Ready","Democratic","863"
"17063","2002","Auditor","General","","Vergennes","","Elizabeth M. Ready","Democratic","452"
"17064","2002","Auditor","General","","Vernon","","Elizabeth M. Ready","Democratic","300"
"17065","2002","Auditor","General","","Vershire","","Elizabeth M. Ready","Democratic","131"
"17066","2002","Auditor","General","","Victory","","Elizabeth M. Ready","Democratic","16"
"17067","2002","Auditor","General","","Waitsfield","","Elizabeth M. Ready","Democratic","330"
"17068","2002","Auditor","General","","Walden","","Elizabeth M. Ready","Democratic","185"
"17069","2002","Auditor","General","","Wallingford","","Elizabeth M. Ready","Democratic","415"
"17070","2002","Auditor","General","","Waltham","","Elizabeth M. Ready","Democratic","110"
"17071","2002","Auditor","General","","Wardsboro","","Elizabeth M. Ready","Democratic","125"
"17072","2002","Auditor","General","","Warren","","Elizabeth M. Ready","Democratic","283"
"17073","2002","Auditor","General","","Washington","","Elizabeth M. Ready","Democratic","170"
"17074","2002","Auditor","General","","Waterbury","","Elizabeth M. Ready","Democratic","998"
"17075","2002","Auditor","General","","Waterford","","Elizabeth M. Ready","Democratic","152"
"17076","2002","Auditor","General","","Waterville","","Elizabeth M. Ready","Democratic","126"
"17077","2002","Auditor","General","","Weathersfield","","Elizabeth M. Ready","Democratic","551"
"17078","2002","Auditor","General","","Wells","","Elizabeth M. Ready","Democratic","124"
"17079","2002","Auditor","General","","W. Fairlee","","Elizabeth M. Ready","Democratic","102"
"17080","2002","Auditor","General","","W. Haven","","Elizabeth M. Ready","Democratic","37"
"17081","2002","Auditor","General","","W. Rutland","","Elizabeth M. Ready","Democratic","382"
"17082","2002","Auditor","General","","W. Windsor","","Elizabeth M. Ready","Democratic","224"
"17083","2002","Auditor","General","","Westfield","","Elizabeth M. Ready","Democratic","96"
"17084","2002","Auditor","General","","Westford","","Elizabeth M. Ready","Democratic","455"
"17085","2002","Auditor","General","","Westminster","Windham Ward 4","Elizabeth M. Ready","Democratic","35"
"17086","2002","Auditor","General","","Westminster","Windham Ward 5","Elizabeth M. Ready","Democratic","736"
"17087","2002","Auditor","General","","Westmore","","Elizabeth M. Ready","Democratic","85"
"17088","2002","Auditor","General","","Weston","","Elizabeth M. Ready","Democratic","138"
"17089","2002","Auditor","General","","Weybridge","","Elizabeth M. Ready","Democratic","200"
"17090","2002","Auditor","General","","Wheelock","","Elizabeth M. Ready","Democratic","88"
"17091","2002","Auditor","General","","Whiting","","Elizabeth M. Ready","Democratic","83"
"17092","2002","Auditor","General","","Whitingham","","Elizabeth M. Ready","Democratic","178"
"17093","2002","Auditor","General","","Williamstown","","Elizabeth M. Ready","Democratic","460"
"17094","2002","Auditor","General","","Williston","","Elizabeth M. Ready","Democratic","1,771"
"17095","2002","Auditor","General","","Wilmington","","Elizabeth M. Ready","Democratic","366"
"17096","2002","Auditor","General","","Windham","","Elizabeth M. Ready","Democratic","69"
"17097","2002","Auditor","General","","Windsor","","Elizabeth M. Ready","Democratic","652"
"17098","2002","Auditor","General","","Winhall","","Elizabeth M. Ready","Democratic","114"
"17099","2002","Auditor","General","","Winooski","","Elizabeth M. Ready","Democratic","1,060"
"17100","2002","Auditor","General","","Wolcott","","Elizabeth M. Ready","Democratic","278"
"17101","2002","Auditor","General","","Woodbury","","Elizabeth M. Ready","Democratic","174"
"17102","2002","Auditor","General","","Woodford","","Elizabeth M. Ready","Democratic","86"
"17103","2002","Auditor","General","","Woodstock","","Elizabeth M. Ready","Democratic","702"
"17104","2002","Auditor","General","","Worcester","","Elizabeth M. Ready","Democratic","247"
"17105","2002","Auditor","General","","Addison","","Bruce Hyde","Republican","349"
"17106","2002","Auditor","General","","Albany","","Bruce Hyde","Republican","152"
"17107","2002","Auditor","General","","Alburgh","","Bruce Hyde","Republican","244"
"17108","2002","Auditor","General","","Andover","","Bruce Hyde","Republican","119"
"17109","2002","Auditor","General","","Arlington","","Bruce Hyde","Republican","412"
"17110","2002","Auditor","General","","Athens","","Bruce Hyde","Republican","36"
"17111","2002","Auditor","General","","Bakersfield","","Bruce Hyde","Republican","148"
"17112","2002","Auditor","General","","Baltimore","","Bruce Hyde","Republican","39"
"17113","2002","Auditor","General","","Barnard","","Bruce Hyde","Republican","182"
"17114","2002","Auditor","General","","Barnet","","Bruce Hyde","Republican","334"
"17115","2002","Auditor","General","","Barre City","Washington 3-1","Bruce Hyde","Republican","744"
"17116","2002","Auditor","General","","Barre City","Washington 3-2","Bruce Hyde","Republican","542"
"17117","2002","Auditor","General","","Barre City","Washington 3-3","Bruce Hyde","Republican","98"
"17118","2002","Auditor","General","","Barre Town","","Bruce Hyde","Republican","1,727"
"17119","2002","Auditor","General","","Barton","Barton Memorial","Bruce Hyde","Republican","303"
"17120","2002","Auditor","General","","Barton","Orleans Memorial","Bruce Hyde","Republican","158"
"17121","2002","Auditor","General","","Belvidere","","Bruce Hyde","Republican","45"
"17122","2002","Auditor","General","","Bennington","Bennington 2-1","Bruce Hyde","Republican","649"
"17123","2002","Auditor","General","","Bennington","Bennington 2-1 Nb","Bruce Hyde","Republican","91"
"17124","2002","Auditor","General","","Bennington","Bennington 2-2","Bruce Hyde","Republican","783"
"17125","2002","Auditor","General","","Bennington","Bennington 5","Bruce Hyde","Republican","23"
"17126","2002","Auditor","General","","Benson","","Bruce Hyde","Republican","140"
"17127","2002","Auditor","General","","Berkshire","","Bruce Hyde","Republican","179"
"17128","2002","Auditor","General","","Berlin","","Bruce Hyde","Republican","492"
"17129","2002","Auditor","General","","Bethel","","Bruce Hyde","Republican","287"
"17130","2002","Auditor","General","","Bloomfield","","Bruce Hyde","Republican","25"
"17131","2002","Auditor","General","","Bolton","","Bruce Hyde","Republican","157"
"17132","2002","Auditor","General","","Bradford","","Bruce Hyde","Republican","447"
"17133","2002","Auditor","General","","Braintree","","Bruce Hyde","Republican","218"
"17134","2002","Auditor","General","","Brandon","","Bruce Hyde","Republican","665"
"17135","2002","Auditor","General","","Brattleboro","Windham 3-1","Bruce Hyde","Republican","489"
"17136","2002","Auditor","General","","Brattleboro","Windham 3-2","Bruce Hyde","Republican","229"
"17137","2002","Auditor","General","","Brattleboro","Windham 3-3","Bruce Hyde","Republican","261"
