"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"92874","2014","Auditor","General","","Dover","","Doug Hoffer","Democratic/Progressive","331"
"92875","2014","Auditor","General","","Dummerston","","Doug Hoffer","Democratic/Progressive","568"
"92876","2014","Auditor","General","","Duxbury","","Doug Hoffer","Democratic/Progressive","389"
"92877","2014","Auditor","General","","E. Haven","","Doug Hoffer","Democratic/Progressive","56"
"92878","2014","Auditor","General","","E. Montpelier","","Doug Hoffer","Democratic/Progressive","849"
"92879","2014","Auditor","General","","Eden","","Doug Hoffer","Democratic/Progressive","206"
"92880","2014","Auditor","General","","Elmore","","Doug Hoffer","Democratic/Progressive","295"
"92881","2014","Auditor","General","","Enosburgh","","Doug Hoffer","Democratic/Progressive","806"
"92882","2014","Auditor","General","","Essex","Chittenden 8-1","Doug Hoffer","Democratic/Progressive","1,801"
"92883","2014","Auditor","General","","Essex","Chittenden 8-2","Doug Hoffer","Democratic/Progressive","2,135"
"92884","2014","Auditor","General","","Essex","Chittenden 8-3","Doug Hoffer","Democratic/Progressive","618"
"92885","2014","Auditor","General","","Fair Haven","","Doug Hoffer","Democratic/Progressive","520"
"92886","2014","Auditor","General","","Fairfax","","Doug Hoffer","Democratic/Progressive","1,038"
"92887","2014","Auditor","General","","Fairfield","","Doug Hoffer","Democratic/Progressive","504"
"92888","2014","Auditor","General","","Fairlee","","Doug Hoffer","Democratic/Progressive","277"
"92889","2014","Auditor","General","","Fayston","","Doug Hoffer","Democratic/Progressive","405"
"92890","2014","Auditor","General","","Ferrisburgh","","Doug Hoffer","Democratic/Progressive","765"
"92891","2014","Auditor","General","","Fletcher","","Doug Hoffer","Democratic/Progressive","286"
"92892","2014","Auditor","General","","Franklin","","Doug Hoffer","Democratic/Progressive","345"
"92893","2014","Auditor","General","","Georgia","","Doug Hoffer","Democratic/Progressive","1,057"
"92894","2014","Auditor","General","","Glover","","Doug Hoffer","Democratic/Progressive","364"
"92895","2014","Auditor","General","","Goshen","","Doug Hoffer","Democratic/Progressive","63"
"92896","2014","Auditor","General","","Grafton","","Doug Hoffer","Democratic/Progressive","168"
"92897","2014","Auditor","General","","Granby","","Doug Hoffer","Democratic/Progressive","22"
"92898","2014","Auditor","General","","Grand Isle","","Doug Hoffer","Democratic/Progressive","714"
"92899","2014","Auditor","General","","Granville","","Doug Hoffer","Democratic/Progressive","77"
"92900","2014","Auditor","General","","Greensboro","","Doug Hoffer","Democratic/Progressive","241"
"92901","2014","Auditor","General","","Groton","","Doug Hoffer","Democratic/Progressive","222"
"92902","2014","Auditor","General","","Guildhall","","Doug Hoffer","Democratic/Progressive","57"
"92903","2014","Auditor","General","","Guilford","","Doug Hoffer","Democratic/Progressive","518"
"92904","2014","Auditor","General","","Halifax","","Doug Hoffer","Democratic/Progressive","146"
"92905","2014","Auditor","General","","Hancock","","Doug Hoffer","Democratic/Progressive","80"
"92906","2014","Auditor","General","","Hardwick","","Doug Hoffer","Democratic/Progressive","729"
"92907","2014","Auditor","General","","Hartford","Windsor 4-1","Doug Hoffer","Democratic/Progressive","518"
"92908","2014","Auditor","General","","Hartford","Windsor 4-2","Doug Hoffer","Democratic/Progressive","1,765"
"92909","2014","Auditor","General","","Hartland","","Doug Hoffer","Democratic/Progressive","853"
"92910","2014","Auditor","General","","Highgate","","Doug Hoffer","Democratic/Progressive","772"
"92911","2014","Auditor","General","","Hinesburg","Chittenden 4-1","Doug Hoffer","Democratic/Progressive","9"
"92912","2014","Auditor","General","","Hinesburg","Chittenden 4-2","Doug Hoffer","Democratic/Progressive","1,210"
"92913","2014","Auditor","General","","Holland","","Doug Hoffer","Democratic/Progressive","133"
"92914","2014","Auditor","General","","Hubbardton","","Doug Hoffer","Democratic/Progressive","151"
"92915","2014","Auditor","General","","Huntington","","Doug Hoffer","Democratic/Progressive","662"
"92916","2014","Auditor","General","","Hyde Park","","Doug Hoffer","Democratic/Progressive","973"
"92917","2014","Auditor","General","","Ira","","Doug Hoffer","Democratic/Progressive","109"
"92918","2014","Auditor","General","","Irasburg","","Doug Hoffer","Democratic/Progressive","265"
"92919","2014","Auditor","General","","Isle La Motte","","Doug Hoffer","Democratic/Progressive","163"
"92920","2014","Auditor","General","","Jamaica","","Doug Hoffer","Democratic/Progressive","198"
"92921","2014","Auditor","General","","Jay","","Doug Hoffer","Democratic/Progressive","101"
"92922","2014","Auditor","General","","Jericho","","Doug Hoffer","Democratic/Progressive","1,616"
"92923","2014","Auditor","General","","Johnson","","Doug Hoffer","Democratic/Progressive","600"
"92924","2014","Auditor","General","","Killington","","Doug Hoffer","Democratic/Progressive","262"
"92925","2014","Auditor","General","","Kirby","","Doug Hoffer","Democratic/Progressive","116"
"92926","2014","Auditor","General","","Landgrove","","Doug Hoffer","Democratic/Progressive","51"
"92927","2014","Auditor","General","","Leicester","","Doug Hoffer","Democratic/Progressive","213"
"92928","2014","Auditor","General","","Lemington","","Doug Hoffer","Democratic/Progressive","23"
"92929","2014","Auditor","General","","Lincoln","","Doug Hoffer","Democratic/Progressive","510"
"92930","2014","Auditor","General","","Londonderry","","Doug Hoffer","Democratic/Progressive","342"
"92931","2014","Auditor","General","","Lowell","","Doug Hoffer","Democratic/Progressive","184"
"92932","2014","Auditor","General","","Ludlow","","Doug Hoffer","Democratic/Progressive","444"
"92933","2014","Auditor","General","","Lunenburg","","Doug Hoffer","Democratic/Progressive","225"
"92934","2014","Auditor","General","","Lyndon","","Doug Hoffer","Democratic/Progressive","963"
"92935","2014","Auditor","General","","Maidstone","","Doug Hoffer","Democratic/Progressive","43"
"92936","2014","Auditor","General","","Manchester","","Doug Hoffer","Democratic/Progressive","1,055"
"92937","2014","Auditor","General","","Marlboro","","Doug Hoffer","Democratic/Progressive","282"
"92938","2014","Auditor","General","","Marshfield","","Doug Hoffer","Democratic/Progressive","452"
"92939","2014","Auditor","General","","Mendon","","Doug Hoffer","Democratic/Progressive","309"
"92940","2014","Auditor","General","","Middlebury","","Doug Hoffer","Democratic/Progressive","1,793"
"92941","2014","Auditor","General","","Middlesex","","Doug Hoffer","Democratic/Progressive","691"
"92942","2014","Auditor","General","","Middletown Springs","","Doug Hoffer","Democratic/Progressive","258"
"92943","2014","Auditor","General","","Milton","Chittenden 10","Doug Hoffer","Democratic/Progressive","1,680"
"92944","2014","Auditor","General","","Milton","Grand Isle-Chittenden","Doug Hoffer","Democratic/Progressive","279"
"92945","2014","Auditor","General","","Monkton","","Doug Hoffer","Democratic/Progressive","670"
"92946","2014","Auditor","General","","Montgomery","","Doug Hoffer","Democratic/Progressive","338"
"92947","2014","Auditor","General","","Montpelier","","Doug Hoffer","Democratic/Progressive","2,549"
"92948","2014","Auditor","General","","Moretown","","Doug Hoffer","Democratic/Progressive","513"
"92949","2014","Auditor","General","","Morgan","","Doug Hoffer","Democratic/Progressive","158"
"92950","2014","Auditor","General","","Morristown","","Doug Hoffer","Democratic/Progressive","1,312"
"92951","2014","Auditor","General","","Mount Holly","","Doug Hoffer","Democratic/Progressive","349"
"92952","2014","Auditor","General","","Mount Tabor","","Doug Hoffer","Democratic/Progressive","47"
"92953","2014","Auditor","General","","New Haven","","Doug Hoffer","Democratic/Progressive","607"
"92954","2014","Auditor","General","","Newark","","Doug Hoffer","Democratic/Progressive","123"
"92955","2014","Auditor","General","","Newbury","","Doug Hoffer","Democratic/Progressive","476"
"92956","2014","Auditor","General","","Newfane","","Doug Hoffer","Democratic/Progressive","471"
"92957","2014","Auditor","General","","Newport City","","Doug Hoffer","Democratic/Progressive","817"
"92958","2014","Auditor","General","","Newport Town","","Doug Hoffer","Democratic/Progressive","333"
"92959","2014","Auditor","General","","N. Hero","","Doug Hoffer","Democratic/Progressive","318"
"92960","2014","Auditor","General","","Northfield","","Doug Hoffer","Democratic/Progressive","1,026"
"92961","2014","Auditor","General","","Norton","","Doug Hoffer","Democratic/Progressive","35"
"92962","2014","Auditor","General","","Norwich","","Doug Hoffer","Democratic/Progressive","1,058"
"92963","2014","Auditor","General","","Orange","","Doug Hoffer","Democratic/Progressive","254"
"92964","2014","Auditor","General","","Orwell","","Doug Hoffer","Democratic/Progressive","300"
"92965","2014","Auditor","General","","Panton","","Doug Hoffer","Democratic/Progressive","183"
"92966","2014","Auditor","General","","Pawlet","","Doug Hoffer","Democratic/Progressive","382"
"92967","2014","Auditor","General","","Peacham","","Doug Hoffer","Democratic/Progressive","226"
"92968","2014","Auditor","General","","Peru","","Doug Hoffer","Democratic/Progressive","100"
"92969","2014","Auditor","General","","Pittsfield","","Doug Hoffer","Democratic/Progressive","136"
"92970","2014","Auditor","General","","Pittsford","","Doug Hoffer","Democratic/Progressive","730"
"92971","2014","Auditor","General","","Plainfield","","Doug Hoffer","Democratic/Progressive","368"
"92972","2014","Auditor","General","","Plymouth","","Doug Hoffer","Democratic/Progressive","152"
"92973","2014","Auditor","General","","Pomfret","","Doug Hoffer","Democratic/Progressive","344"
"92974","2014","Auditor","General","","Poultney","","Doug Hoffer","Democratic/Progressive","642"
"92975","2014","Auditor","General","","Pownal","","Doug Hoffer","Democratic/Progressive","937"
"92976","2014","Auditor","General","","Proctor","","Doug Hoffer","Democratic/Progressive","399"
"92977","2014","Auditor","General","","Putney","","Doug Hoffer","Democratic/Progressive","644"
"92978","2014","Auditor","General","","Randolph","","Doug Hoffer","Democratic/Progressive","1,176"
"92979","2014","Auditor","General","","Reading","","Doug Hoffer","Democratic/Progressive","192"
"92980","2014","Auditor","General","","Readsboro","","Doug Hoffer","Democratic/Progressive","161"
"92981","2014","Auditor","General","","Richford","","Doug Hoffer","Democratic/Progressive","398"
"92982","2014","Auditor","General","","Richmond","","Doug Hoffer","Democratic/Progressive","1,261"
"92983","2014","Auditor","General","","Ripton","","Doug Hoffer","Democratic/Progressive","199"
"92984","2014","Auditor","General","","Rochester","","Doug Hoffer","Democratic/Progressive","314"
"92985","2014","Auditor","General","","Rockingham","","Doug Hoffer","Democratic/Progressive","920"
"92986","2014","Auditor","General","","Roxbury","","Doug Hoffer","Democratic/Progressive","180"
"92987","2014","Auditor","General","","Royalton","","Doug Hoffer","Democratic/Progressive","636"
"92988","2014","Auditor","General","","Rupert","","Doug Hoffer","Democratic/Progressive","199"
"92989","2014","Auditor","General","","Rutland City","Rutland 5-1","Doug Hoffer","Democratic/Progressive","1,009"
"92990","2014","Auditor","General","","Rutland City","Rutland 5-2","Doug Hoffer","Democratic/Progressive","850"
"92991","2014","Auditor","General","","Rutland City","Rutland 5-3","Doug Hoffer","Democratic/Progressive","502"
"92992","2014","Auditor","General","","Rutland City","Rutland 5-4","Doug Hoffer","Democratic/Progressive","806"
"92993","2014","Auditor","General","","Rutland Town","","Doug Hoffer","Democratic/Progressive","1,157"
"92994","2014","Auditor","General","","Ryegate","","Doug Hoffer","Democratic/Progressive","292"
"92995","2014","Auditor","General","","Salisbury","","Doug Hoffer","Democratic/Progressive","234"
"92996","2014","Auditor","General","","Sandgate","","Doug Hoffer","Democratic/Progressive","96"
"92997","2014","Auditor","General","","Searsburg","","Doug Hoffer","Democratic/Progressive","20"
"92998","2014","Auditor","General","","Shaftsbury","","Doug Hoffer","Democratic/Progressive","755"
"92999","2014","Auditor","General","","Sharon","","Doug Hoffer","Democratic/Progressive","363"
"93000","2014","Auditor","General","","Sheffield","","Doug Hoffer","Democratic/Progressive","138"
"93001","2014","Auditor","General","","Shelburne","Chittenden 5-1","Doug Hoffer","Democratic/Progressive","1,192"
"93002","2014","Auditor","General","","Shelburne","Chittenden 5-2","Doug Hoffer","Democratic/Progressive","909"
"93003","2014","Auditor","General","","Sheldon","","Doug Hoffer","Democratic/Progressive","395"
"93004","2014","Auditor","General","","Shoreham","","Doug Hoffer","Democratic/Progressive","305"
"93005","2014","Auditor","General","","Shrewsbury","","Doug Hoffer","Democratic/Progressive","343"
"93006","2014","Auditor","General","","S. Burlington","Chittenden 7-1","Doug Hoffer","Democratic/Progressive","1,100"
"93007","2014","Auditor","General","","S. Burlington","Chittenden 7-2","Doug Hoffer","Democratic/Progressive","1,200"
"93008","2014","Auditor","General","","S. Burlington","Chittenden 7-3","Doug Hoffer","Democratic/Progressive","965"
"93009","2014","Auditor","General","","S. Burlington","Chittenden 7-4","Doug Hoffer","Democratic/Progressive","1,003"
"93010","2014","Auditor","General","","S. Hero","","Doug Hoffer","Democratic/Progressive","618"
"93011","2014","Auditor","General","","Springfield","Windsor 3-1","Doug Hoffer","Democratic/Progressive","61"
"93012","2014","Auditor","General","","Springfield","Windsor 3-2","Doug Hoffer","Democratic/Progressive","1,556"
"93013","2014","Auditor","General","","St. Albans City","","Doug Hoffer","Democratic/Progressive","1,316"
"93014","2014","Auditor","General","","St. Albans Town","Franklin 3-1","Doug Hoffer","Democratic/Progressive","481"
"93015","2014","Auditor","General","","St. Albans Town","Franklin 3-2","Doug Hoffer","Democratic/Progressive","1,011"
"93016","2014","Auditor","General","","St. George","","Doug Hoffer","Democratic/Progressive","166"
"93017","2014","Auditor","General","","St. Johnsbury","","Doug Hoffer","Democratic/Progressive","1,555"
"93018","2014","Auditor","General","","Stamford","","Doug Hoffer","Democratic/Progressive","169"
"93019","2014","Auditor","General","","Stannard","","Doug Hoffer","Democratic/Progressive","74"
"93020","2014","Auditor","General","","Starksboro","","Doug Hoffer","Democratic/Progressive","551"
"93021","2014","Auditor","General","","Stockbridge","","Doug Hoffer","Democratic/Progressive","183"
"93022","2014","Auditor","General","","Stowe","","Doug Hoffer","Democratic/Progressive","1,072"
"93023","2014","Auditor","General","","Strafford","","Doug Hoffer","Democratic/Progressive","376"
"93024","2014","Auditor","General","","Stratton","","Doug Hoffer","Democratic/Progressive","52"
"93025","2014","Auditor","General","","Sudbury","","Doug Hoffer","Democratic/Progressive","177"
"93026","2014","Auditor","General","","Sunderland","Bennington 3","Doug Hoffer","Democratic/Progressive","57"
"93027","2014","Auditor","General","","Sunderland","Bennington 4","Doug Hoffer","Democratic/Progressive","149"
"93028","2014","Auditor","General","","Sutton","","Doug Hoffer","Democratic/Progressive","188"
"93029","2014","Auditor","General","","Swanton","","Doug Hoffer","Democratic/Progressive","1,310"
"93030","2014","Auditor","General","","Thetford","","Doug Hoffer","Democratic/Progressive","813"
"93031","2014","Auditor","General","","Tinmouth","Rutland 2","Doug Hoffer","Democratic/Progressive","51"
"93032","2014","Auditor","General","","Tinmouth","Rutland-Bennington","Doug Hoffer","Democratic/Progressive","119"
"93033","2014","Auditor","General","","Topsham","","Doug Hoffer","Democratic/Progressive","214"
"93034","2014","Auditor","General","","Townshend","","Doug Hoffer","Democratic/Progressive","250"
"93035","2014","Auditor","General","","Troy","Orleans 2","Doug Hoffer","Democratic/Progressive","81"
"93036","2014","Auditor","General","","Troy","Orleans-Lamoille","Doug Hoffer","Democratic/Progressive","215"
"93037","2014","Auditor","General","","Tunbridge","","Doug Hoffer","Democratic/Progressive","454"
"93038","2014","Auditor","General","","Underhill","","Doug Hoffer","Democratic/Progressive","964"
"93039","2014","Auditor","General","","Vergennes","","Doug Hoffer","Democratic/Progressive","629"
"93040","2014","Auditor","General","","Vernon","","Doug Hoffer","Democratic/Progressive","360"
"93041","2014","Auditor","General","","Vershire","","Doug Hoffer","Democratic/Progressive","158"
"93042","2014","Auditor","General","","Victory","","Doug Hoffer","Democratic/Progressive","18"
"93043","2014","Auditor","General","","Waitsfield","","Doug Hoffer","Democratic/Progressive","599"
"93044","2014","Auditor","General","","Walden","","Doug Hoffer","Democratic/Progressive","282"
"93045","2014","Auditor","General","","Wallingford","","Doug Hoffer","Democratic/Progressive","495"
"93046","2014","Auditor","General","","Waltham","","Doug Hoffer","Democratic/Progressive","160"
"93047","2014","Auditor","General","","Wardsboro","","Doug Hoffer","Democratic/Progressive","207"
"93048","2014","Auditor","General","","Warren","","Doug Hoffer","Democratic/Progressive","502"
"93049","2014","Auditor","General","","Washington","","Doug Hoffer","Democratic/Progressive","268"
"93050","2014","Auditor","General","","Waterbury","","Doug Hoffer","Democratic/Progressive","1,386"
"93051","2014","Auditor","General","","Waterford","","Doug Hoffer","Democratic/Progressive","368"
"93052","2014","Auditor","General","","Waterville","","Doug Hoffer","Democratic/Progressive","159"
"93053","2014","Auditor","General","","Weathersfield","","Doug Hoffer","Democratic/Progressive","678"
"93054","2014","Auditor","General","","Wells","","Doug Hoffer","Democratic/Progressive","263"
"93055","2014","Auditor","General","","W. Fairlee","","Doug Hoffer","Democratic/Progressive","141"
"93056","2014","Auditor","General","","W. Haven","","Doug Hoffer","Democratic/Progressive","71"
"93057","2014","Auditor","General","","W. Rutland","","Doug Hoffer","Democratic/Progressive","484"
"93058","2014","Auditor","General","","W. Windsor","","Doug Hoffer","Democratic/Progressive","353"
"93059","2014","Auditor","General","","Westfield","","Doug Hoffer","Democratic/Progressive","152"
"93060","2014","Auditor","General","","Westford","","Doug Hoffer","Democratic/Progressive","584"
"93061","2014","Auditor","General","","Westminster","Windham 3","Doug Hoffer","Democratic/Progressive","32"
"93062","2014","Auditor","General","","Westminster","Windham 4","Doug Hoffer","Democratic/Progressive","754"
"93063","2014","Auditor","General","","Westmore","","Doug Hoffer","Democratic/Progressive","107"
"93064","2014","Auditor","General","","Weston","","Doug Hoffer","Democratic/Progressive","209"
"93065","2014","Auditor","General","","Weybridge","","Doug Hoffer","Democratic/Progressive","324"
"93066","2014","Auditor","General","","Wheelock","","Doug Hoffer","Democratic/Progressive","171"
"93067","2014","Auditor","General","","Whiting","","Doug Hoffer","Democratic/Progressive","85"
"93068","2014","Auditor","General","","Whitingham","Windham 6","Doug Hoffer","Democratic/Progressive","223"
"93069","2014","Auditor","General","","Whitingham","Windham-Bennington","Doug Hoffer","Democratic/Progressive","6"
"93070","2014","Auditor","General","","Williamstown","","Doug Hoffer","Democratic/Progressive","825"
"93071","2014","Auditor","General","","Williston","","Doug Hoffer","Democratic/Progressive","2,229"
"93072","2014","Auditor","General","","Wilmington","","Doug Hoffer","Democratic/Progressive","404"
"93073","2014","Auditor","General","","Windham","","Doug Hoffer","Democratic/Progressive","109"
"93074","2014","Auditor","General","","Windsor","","Doug Hoffer","Democratic/Progressive","734"
"93075","2014","Auditor","General","","Winhall","","Doug Hoffer","Democratic/Progressive","188"
"93076","2014","Auditor","General","","Winooski","","Doug Hoffer","Democratic/Progressive","1,171"
"93077","2014","Auditor","General","","Wolcott","","Doug Hoffer","Democratic/Progressive","441"
"93078","2014","Auditor","General","","Woodbury","","Doug Hoffer","Democratic/Progressive","293"
"93079","2014","Auditor","General","","Woodford","","Doug Hoffer","Democratic/Progressive","85"
"93080","2014","Auditor","General","","Woodstock","","Doug Hoffer","Democratic/Progressive","918"
"93081","2014","Auditor","General","","Worcester","","Doug Hoffer","Democratic/Progressive","337"
"93082","2014","Attorney General","General","","Addison","","William H. Sorrell","Democratic","261"
"93083","2014","Attorney General","General","","Albany","","William H. Sorrell","Democratic","166"
"93084","2014","Attorney General","General","","Alburgh","","William H. Sorrell","Democratic","351"
"93085","2014","Attorney General","General","","Andover","","William H. Sorrell","Democratic","99"
"93086","2014","Attorney General","General","","Arlington","","William H. Sorrell","Democratic","400"
"93087","2014","Attorney General","General","","Athens","","William H. Sorrell","Democratic","45"
"93088","2014","Attorney General","General","","Bakersfield","","William H. Sorrell","Democratic","216"
"93089","2014","Attorney General","General","","Baltimore","","William H. Sorrell","Democratic","25"
"93090","2014","Attorney General","General","","Barnard","","William H. Sorrell","Democratic","238"
"93091","2014","Attorney General","General","","Barnet","","William H. Sorrell","Democratic","312"
"93092","2014","Attorney General","General","","Barre City","","William H. Sorrell","Democratic","1,147"
"93093","2014","Attorney General","General","","Barre Town","","William H. Sorrell","Democratic","1,354"
"93094","2014","Attorney General","General","","Barton","","William H. Sorrell","Democratic","346"
"93095","2014","Attorney General","General","","Belvidere","","William H. Sorrell","Democratic","47"
"93096","2014","Attorney General","General","","Bennington","Bennington 2-1","William H. Sorrell","Democratic","1,159"
"93097","2014","Attorney General","General","","Bennington","Bennington 2-2","William H. Sorrell","Democratic","991"
"93098","2014","Attorney General","General","","Benson","","William H. Sorrell","Democratic","123"
"93099","2014","Attorney General","General","","Berkshire","","William H. Sorrell","Democratic","200"
"93100","2014","Attorney General","General","","Berlin","","William H. Sorrell","Democratic","474"
"93101","2014","Attorney General","General","","Bethel","","William H. Sorrell","Democratic","385"
"93102","2014","Attorney General","General","","Bloomfield","","William H. Sorrell","Democratic","32"
"93103","2014","Attorney General","General","","Bolton","","William H. Sorrell","Democratic","259"
"93104","2014","Attorney General","General","","Bradford","","William H. Sorrell","Democratic","334"
"93105","2014","Attorney General","General","","Braintree","","William H. Sorrell","Democratic","215"
"93106","2014","Attorney General","General","","Brandon","","William H. Sorrell","Democratic","714"
"93107","2014","Attorney General","General","","Brattleboro","Windham 2-1","William H. Sorrell","Democratic","764"
"93108","2014","Attorney General","General","","Brattleboro","Windham 2-2","William H. Sorrell","Democratic","681"
"93109","2014","Attorney General","General","","Brattleboro","Windham 2-3","William H. Sorrell","Democratic","782"
"93110","2014","Attorney General","General","","Bridgewater","","William H. Sorrell","Democratic","149"
"93111","2014","Attorney General","General","","Bridport","","William H. Sorrell","Democratic","230"
"93112","2014","Attorney General","General","","Brighton","","William H. Sorrell","Democratic","163"
"93113","2014","Attorney General","General","","Bristol","","William H. Sorrell","Democratic","910"
"93114","2014","Attorney General","General","","Brookfield","","William H. Sorrell","Democratic","271"
"93115","2014","Attorney General","General","","Brookline","","William H. Sorrell","Democratic","115"
"93116","2014","Attorney General","General","","Brownington","","William H. Sorrell","Democratic","168"
"93117","2014","Attorney General","General","","Brunswick","","William H. Sorrell","Democratic","19"
"93118","2014","Attorney General","General","","Burke","","William H. Sorrell","Democratic","214"
