"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"161369","2010","Auditor","Primary","","Brattleboro","Windham 3-3","Doug Hoffer","Democratic","214"
"161370","2010","Auditor","Primary","","Bridgewater","","Doug Hoffer","Democratic","36"
"161371","2010","Auditor","Primary","","Bridport","","Doug Hoffer","Democratic","80"
"161372","2010","Auditor","Primary","","Brighton","","Doug Hoffer","Democratic","46"
"161373","2010","Auditor","Primary","","Bristol","","Doug Hoffer","Democratic","221"
"161374","2010","Auditor","Primary","","Brookfield","","Doug Hoffer","Democratic","105"
"161375","2010","Auditor","Primary","","Brookline","","Doug Hoffer","Democratic","20"
"161376","2010","Auditor","Primary","","Brownington","","Doug Hoffer","Democratic","26"
"161377","2010","Auditor","Primary","","Brunswick","","Doug Hoffer","Democratic","5"
"161378","2010","Auditor","Primary","","Burke","","Doug Hoffer","Democratic","40"
"161379","2010","Auditor","Primary","","Burlington","Chittenden 3-1","Doug Hoffer","Democratic","791"
"161380","2010","Auditor","Primary","","Burlington","Chittenden 3-2","Doug Hoffer","Democratic","493"
"161381","2010","Auditor","Primary","","Burlington","Chittenden 3-3","Doug Hoffer","Democratic","571"
"161382","2010","Auditor","Primary","","Burlington","Chittenden 3-4","Doug Hoffer","Democratic","449"
"161383","2010","Auditor","Primary","","Burlington","Chittenden 3-5","Doug Hoffer","Democratic","1,251"
"161384","2010","Auditor","Primary","","Burlington","Chittenden 3-6","Doug Hoffer","Democratic","119"
"161385","2010","Auditor","Primary","","Cabot","","Doug Hoffer","Democratic","80"
"161386","2010","Auditor","Primary","","Calais","","Doug Hoffer","Democratic","252"
"161387","2010","Auditor","Primary","","Cambridge","","Doug Hoffer","Democratic","169"
"161388","2010","Auditor","Primary","","Canaan","","Doug Hoffer","Democratic","15"
"161389","2010","Auditor","Primary","","Castleton","","Doug Hoffer","Democratic","79"
"161390","2010","Auditor","Primary","","Cavendish","","Doug Hoffer","Democratic","46"
"161391","2010","Auditor","Primary","","Charleston","","Doug Hoffer","Democratic","39"
"161392","2010","Auditor","Primary","","Charlotte","","Doug Hoffer","Democratic","484"
"161393","2010","Auditor","Primary","","Chelsea","","Doug Hoffer","Democratic","69"
"161394","2010","Auditor","Primary","","Chester","","Doug Hoffer","Democratic","141"
"161395","2010","Auditor","Primary","","Chittenden","","Doug Hoffer","Democratic","55"
"161396","2010","Auditor","Primary","","Clarendon","","Doug Hoffer","Democratic","67"
"161397","2010","Auditor","Primary","","Colchester","Chittenden 7-1","Doug Hoffer","Democratic","427"
"161398","2010","Auditor","Primary","","Colchester","Chittenden 7-2","Doug Hoffer","Democratic","517"
"161399","2010","Auditor","Primary","","Concord","","Doug Hoffer","Democratic","30"
"161400","2010","Auditor","Primary","","Corinth","","Doug Hoffer","Democratic","67"
"161401","2010","Auditor","Primary","","Cornwall","","Doug Hoffer","Democratic","133"
"161402","2010","Auditor","Primary","","Coventry","","Doug Hoffer","Democratic","33"
"161403","2010","Auditor","Primary","","Craftsbury","","Doug Hoffer","Democratic","79"
"161404","2010","Auditor","Primary","","Danby","","Doug Hoffer","Democratic","43"
"161405","2010","Auditor","Primary","","Danville","","Doug Hoffer","Democratic","124"
"161406","2010","Auditor","Primary","","Derby","","Doug Hoffer","Democratic","154"
"161407","2010","Auditor","Primary","","Dorset","","Doug Hoffer","Democratic","64"
"161408","2010","Auditor","Primary","","Dover","","Doug Hoffer","Democratic","38"
"161409","2010","Auditor","Primary","","Dummerston","","Doug Hoffer","Democratic","141"
"161410","2010","Auditor","Primary","","Duxbury","","Doug Hoffer","Democratic","142"
"161411","2010","Auditor","Primary","","E. Haven","","Doug Hoffer","Democratic","7"
"161412","2010","Auditor","Primary","","E. Montpelier","","Doug Hoffer","Democratic","338"
"161413","2010","Auditor","Primary","","Eden","","Doug Hoffer","Democratic","32"
"161414","2010","Auditor","Primary","","Elmore","","Doug Hoffer","Democratic","67"
"161415","2010","Auditor","Primary","","Enosburgh","","Doug Hoffer","Democratic","88"
"161416","2010","Auditor","Primary","","Essex","Chittenden 6-1","Doug Hoffer","Democratic","482"
"161417","2010","Auditor","Primary","","Essex","Chittenden 6-2","Doug Hoffer","Democratic","575"
"161418","2010","Auditor","Primary","","Essex","Chittenden 6-3","Doug Hoffer","Democratic","185"
"161419","2010","Auditor","Primary","","Fair Haven","","Doug Hoffer","Democratic","53"
"161420","2010","Auditor","Primary","","Fairfax","","Doug Hoffer","Democratic","221"
"161421","2010","Auditor","Primary","","Fairfield","","Doug Hoffer","Democratic","112"
"161422","2010","Auditor","Primary","","Fairlee","","Doug Hoffer","Democratic","27"
"161423","2010","Auditor","Primary","","Fayston","","Doug Hoffer","Democratic","72"
"161424","2010","Auditor","Primary","","Ferrisburgh","","Doug Hoffer","Democratic","205"
"161425","2010","Auditor","Primary","","Fletcher","","Doug Hoffer","Democratic","79"
"161426","2010","Auditor","Primary","","Franklin","","Doug Hoffer","Democratic","52"
"161427","2010","Auditor","Primary","","Georgia","","Doug Hoffer","Democratic","156"
"161428","2010","Auditor","Primary","","Glover","","Doug Hoffer","Democratic","62"
"161429","2010","Auditor","Primary","","Goshen","","Doug Hoffer","Democratic","21"
"161430","2010","Auditor","Primary","","Grafton","","Doug Hoffer","Democratic","29"
"161431","2010","Auditor","Primary","","Granby","","Doug Hoffer","Democratic","3"
"161432","2010","Auditor","Primary","","Grand Isle","","Doug Hoffer","Democratic","162"
"161433","2010","Auditor","Primary","","Granville","","Doug Hoffer","Democratic","23"
"161434","2010","Auditor","Primary","","Greensboro","","Doug Hoffer","Democratic","58"
"161435","2010","Auditor","Primary","","Groton","","Doug Hoffer","Democratic","29"
"161436","2010","Auditor","Primary","","Guildhall","","Doug Hoffer","Democratic","8"
"161437","2010","Auditor","Primary","","Guilford","","Doug Hoffer","Democratic","128"
"161438","2010","Auditor","Primary","","Halifax","","Doug Hoffer","Democratic","20"
"161439","2010","Auditor","Primary","","Hancock","","Doug Hoffer","Democratic","15"
"161440","2010","Auditor","Primary","","Hardwick","","Doug Hoffer","Democratic","152"
"161441","2010","Auditor","Primary","","Hartford","Windsor 6-1","Doug Hoffer","Democratic","64"
"161442","2010","Auditor","Primary","","Hartford","Windsor 6-2","Doug Hoffer","Democratic","224"
"161443","2010","Auditor","Primary","","Hartland","","Doug Hoffer","Democratic","191"
"161444","2010","Auditor","Primary","","Highgate","","Doug Hoffer","Democratic","119"
"161445","2010","Auditor","Primary","","Hinesburg","Chittenden 1-1","Doug Hoffer","Democratic","381"
"161446","2010","Auditor","Primary","","Hinesburg","Chittenden 1-2","Doug Hoffer","Democratic","13"
"161447","2010","Auditor","Primary","","Holland","","Doug Hoffer","Democratic","20"
"161448","2010","Auditor","Primary","","Hubbardton","","Doug Hoffer","Democratic","17"
"161449","2010","Auditor","Primary","","Huntington","","Doug Hoffer","Democratic","235"
"161450","2010","Auditor","Primary","","Hyde Park","","Doug Hoffer","Democratic","155"
"161451","2010","Auditor","Primary","","Ira","Rutland 1-1","Doug Hoffer","Democratic","0"
"161452","2010","Auditor","Primary","","Ira","Rutland 1-2","Doug Hoffer","Democratic","12"
"161453","2010","Auditor","Primary","","Irasburg","","Doug Hoffer","Democratic","28"
"161454","2010","Auditor","Primary","","Isle La Motte","","Doug Hoffer","Democratic","58"
"161455","2010","Auditor","Primary","","Jamaica","","Doug Hoffer","Democratic","25"
"161456","2010","Auditor","Primary","","Jay","","Doug Hoffer","Democratic","12"
"161457","2010","Auditor","Primary","","Jericho","","Doug Hoffer","Democratic","526"
"161458","2010","Auditor","Primary","","Johnson","","Doug Hoffer","Democratic","117"
"161459","2010","Auditor","Primary","","Killington","","Doug Hoffer","Democratic","26"
"161460","2010","Auditor","Primary","","Kirby","","Doug Hoffer","Democratic","14"
"161461","2010","Auditor","Primary","","Landgrove","","Doug Hoffer","Democratic","9"
"161462","2010","Auditor","Primary","","Leicester","","Doug Hoffer","Democratic","38"
"161463","2010","Auditor","Primary","","Lemington","","Doug Hoffer","Democratic","0"
"161464","2010","Auditor","Primary","","Lincoln","","Doug Hoffer","Democratic","145"
"161465","2010","Auditor","Primary","","Londonderry","","Doug Hoffer","Democratic","42"
"161466","2010","Auditor","Primary","","Lowell","","Doug Hoffer","Democratic","26"
"161467","2010","Auditor","Primary","","Ludlow","","Doug Hoffer","Democratic","68"
"161468","2010","Auditor","Primary","","Lunenburg","","Doug Hoffer","Democratic","29"
"161469","2010","Auditor","Primary","","Lyndon","","Doug Hoffer","Democratic","140"
"161470","2010","Auditor","Primary","","Maidstone","","Doug Hoffer","Democratic","5"
"161471","2010","Auditor","Primary","","Manchester","","Doug Hoffer","Democratic","100"
"161472","2010","Auditor","Primary","","Marlboro","","Doug Hoffer","Democratic","74"
"161473","2010","Auditor","Primary","","Marshfield","","Doug Hoffer","Democratic","174"
"161474","2010","Auditor","Primary","","Mendon","","Doug Hoffer","Democratic","42"
"161475","2010","Auditor","Primary","","Middlebury","","Doug Hoffer","Democratic","619"
"161476","2010","Auditor","Primary","","Middlesex","","Doug Hoffer","Democratic","289"
"161477","2010","Auditor","Primary","","Middletown Springs","","Doug Hoffer","Democratic","35"
"161478","2010","Auditor","Primary","","Milton","Chittenden 9","Doug Hoffer","Democratic","344"
"161479","2010","Auditor","Primary","","Milton","Grand Isle-Chittenden 1-1","Doug Hoffer","Democratic","70"
"161480","2010","Auditor","Primary","","Monkton","","Doug Hoffer","Democratic","197"
"161481","2010","Auditor","Primary","","Montgomery","","Doug Hoffer","Democratic","56"
"161482","2010","Auditor","Primary","","Montpelier","","Doug Hoffer","Democratic","1,346"
"161483","2010","Auditor","Primary","","Moretown","","Doug Hoffer","Democratic","150"
"161484","2010","Auditor","Primary","","Morgan","","Doug Hoffer","Democratic","25"
"161485","2010","Auditor","Primary","","Morristown","","Doug Hoffer","Democratic","286"
"161486","2010","Auditor","Primary","","Mount Holly","","Doug Hoffer","Democratic","58"
"161487","2010","Auditor","Primary","","Mount Tabor","","Doug Hoffer","Democratic","5"
"161488","2010","Auditor","Primary","","New Haven","","Doug Hoffer","Democratic","162"
"161489","2010","Auditor","Primary","","Newark","","Doug Hoffer","Democratic","21"
"161490","2010","Auditor","Primary","","Newbury","","Doug Hoffer","Democratic","60"
"161491","2010","Auditor","Primary","","Newfane","","Doug Hoffer","Democratic","124"
"161492","2010","Auditor","Primary","","Newport City","","Doug Hoffer","Democratic","111"
"161493","2010","Auditor","Primary","","Newport Town","","Doug Hoffer","Democratic","49"
"161494","2010","Auditor","Primary","","N. Hero","","Doug Hoffer","Democratic","75"
"161495","2010","Auditor","Primary","","Northfield","","Doug Hoffer","Democratic","244"
"161496","2010","Auditor","Primary","","Norton","","Doug Hoffer","Democratic","4"
"161497","2010","Auditor","Primary","","Norwich","","Doug Hoffer","Democratic","275"
"161498","2010","Auditor","Primary","","Orange","","Doug Hoffer","Democratic","42"
"161499","2010","Auditor","Primary","","Orwell","","Doug Hoffer","Democratic","52"
"161500","2010","Auditor","Primary","","Panton","","Doug Hoffer","Democratic","41"
"161501","2010","Auditor","Primary","","Pawlet","","Doug Hoffer","Democratic","46"
"161502","2010","Auditor","Primary","","Peacham","","Doug Hoffer","Democratic","66"
"161503","2010","Auditor","Primary","","Peru","","Doug Hoffer","Democratic","14"
"161504","2010","Auditor","Primary","","Pittsfield","","Doug Hoffer","Democratic","21"
"161505","2010","Auditor","Primary","","Pittsford","","Doug Hoffer","Democratic","100"
"161506","2010","Auditor","Primary","","Plainfield","","Doug Hoffer","Democratic","151"
"161507","2010","Auditor","Primary","","Plymouth","","Doug Hoffer","Democratic","27"
"161508","2010","Auditor","Primary","","Pomfret","","Doug Hoffer","Democratic","61"
"161509","2010","Auditor","Primary","","Poultney","","Doug Hoffer","Democratic","80"
"161510","2010","Auditor","Primary","","Pownal","","Doug Hoffer","Democratic","72"
"161511","2010","Auditor","Primary","","Proctor","","Doug Hoffer","Democratic","102"
"161512","2010","Auditor","Primary","","Putney","","Doug Hoffer","Democratic","159"
"161513","2010","Auditor","Primary","","Randolph","","Doug Hoffer","Democratic","310"
"161514","2010","Auditor","Primary","","Reading","","Doug Hoffer","Democratic","24"
"161515","2010","Auditor","Primary","","Readsboro","","Doug Hoffer","Democratic","11"
"161516","2010","Auditor","Primary","","Richford","","Doug Hoffer","Democratic","63"
"161517","2010","Auditor","Primary","","Richmond","","Doug Hoffer","Democratic","506"
"161518","2010","Auditor","Primary","","Ripton","","Doug Hoffer","Democratic","63"
"161519","2010","Auditor","Primary","","Rochester","","Doug Hoffer","Democratic","117"
"161520","2010","Auditor","Primary","","Rockingham","","Doug Hoffer","Democratic","217"
"161521","2010","Auditor","Primary","","Roxbury","","Doug Hoffer","Democratic","34"
"161522","2010","Auditor","Primary","","Royalton","","Doug Hoffer","Democratic","122"
"161523","2010","Auditor","Primary","","Rupert","Bennington 5","Doug Hoffer","Democratic","2"
"161524","2010","Auditor","Primary","","Rupert","Rutland 8","Doug Hoffer","Democratic","19"
"161525","2010","Auditor","Primary","","Rutland City","Rutland 5-1","Doug Hoffer","Democratic","165"
"161526","2010","Auditor","Primary","","Rutland City","Rutland 5-2","Doug Hoffer","Democratic","148"
"161527","2010","Auditor","Primary","","Rutland City","Rutland 5-3","Doug Hoffer","Democratic","95"
"161528","2010","Auditor","Primary","","Rutland City","Rutland 5-4","Doug Hoffer","Democratic","138"
"161529","2010","Auditor","Primary","","Rutland Town","","Doug Hoffer","Democratic","196"
"161530","2010","Auditor","Primary","","Ryegate","","Doug Hoffer","Democratic","53"
"161531","2010","Auditor","Primary","","Salisbury","","Doug Hoffer","Democratic","59"
"161532","2010","Auditor","Primary","","Sandgate","","Doug Hoffer","Democratic","15"
"161533","2010","Auditor","Primary","","Searsburg","","Doug Hoffer","Democratic","3"
"161534","2010","Auditor","Primary","","Shaftsbury","","Doug Hoffer","Democratic","110"
"161535","2010","Auditor","Primary","","Sharon","","Doug Hoffer","Democratic","67"
"161536","2010","Auditor","Primary","","Sheffield","","Doug Hoffer","Democratic","16"
"161537","2010","Auditor","Primary","","Shelburne","Chittenden 5-1","Doug Hoffer","Democratic","545"
"161538","2010","Auditor","Primary","","Shelburne","Chittenden 5-2","Doug Hoffer","Democratic","333"
"161539","2010","Auditor","Primary","","Sheldon","","Doug Hoffer","Democratic","84"
"161540","2010","Auditor","Primary","","Shoreham","","Doug Hoffer","Democratic","79"
"161541","2010","Auditor","Primary","","Shrewsbury","","Doug Hoffer","Democratic","59"
"161542","2010","Auditor","Primary","","S. Burlington","Chittenden 3-10","Doug Hoffer","Democratic","358"
"161543","2010","Auditor","Primary","","S. Burlington","Chittenden 3-7","Doug Hoffer","Democratic","475"
"161544","2010","Auditor","Primary","","S. Burlington","Chittenden 3-8","Doug Hoffer","Democratic","558"
"161545","2010","Auditor","Primary","","S. Burlington","Chittenden 3-9","Doug Hoffer","Democratic","339"
"161546","2010","Auditor","Primary","","S. Hero","","Doug Hoffer","Democratic","186"
"161547","2010","Auditor","Primary","","Springfield","Windsor 1-1","Doug Hoffer","Democratic","4"
"161548","2010","Auditor","Primary","","Springfield","Windsor 1-2","Doug Hoffer","Democratic","280"
"161549","2010","Auditor","Primary","","St. Albans City","","Doug Hoffer","Democratic","339"
"161550","2010","Auditor","Primary","","St. Albans Town","","Doug Hoffer","Democratic","257"
"161551","2010","Auditor","Primary","","St. George","","Doug Hoffer","Democratic","42"
"161552","2010","Auditor","Primary","","St. Johnsbury","","Doug Hoffer","Democratic","214"
"161553","2010","Auditor","Primary","","Stamford","","Doug Hoffer","Democratic","22"
"161554","2010","Auditor","Primary","","Stannard","","Doug Hoffer","Democratic","19"
"161555","2010","Auditor","Primary","","Starksboro","","Doug Hoffer","Democratic","159"
"161556","2010","Auditor","Primary","","Stockbridge","","Doug Hoffer","Democratic","40"
"161557","2010","Auditor","Primary","","Stowe","","Doug Hoffer","Democratic","234"
"161558","2010","Auditor","Primary","","Strafford","","Doug Hoffer","Democratic","79"
"161559","2010","Auditor","Primary","","Stratton","","Doug Hoffer","Democratic","3"
"161560","2010","Auditor","Primary","","Sudbury","","Doug Hoffer","Democratic","34"
"161561","2010","Auditor","Primary","","Sunderland","","Doug Hoffer","Democratic","18"
"161562","2010","Auditor","Primary","","Sutton","","Doug Hoffer","Democratic","20"
"161563","2010","Auditor","Primary","","Swanton","","Doug Hoffer","Democratic","238"
"161564","2010","Auditor","Primary","","Thetford","","Doug Hoffer","Democratic","130"
"161565","2010","Auditor","Primary","","Tinmouth","","Doug Hoffer","Democratic","21"
"161566","2010","Auditor","Primary","","Topsham","","Doug Hoffer","Democratic","31"
"161567","2010","Auditor","Primary","","Townshend","","Doug Hoffer","Democratic","37"
"161568","2010","Auditor","Primary","","Troy","","Doug Hoffer","Democratic","48"
"161569","2010","Auditor","Primary","","Tunbridge","","Doug Hoffer","Democratic","91"
"161570","2010","Auditor","Primary","","Underhill","","Doug Hoffer","Democratic","297"
"161571","2010","Auditor","Primary","","Vergennes","","Doug Hoffer","Democratic","148"
"161572","2010","Auditor","Primary","","Vernon","","Doug Hoffer","Democratic","51"
"161573","2010","Auditor","Primary","","Vershire","","Doug Hoffer","Democratic","35"
"161574","2010","Auditor","Primary","","Victory","","Doug Hoffer","Democratic","2"
"161575","2010","Auditor","Primary","","Waitsfield","","Doug Hoffer","Democratic","144"
"161576","2010","Auditor","Primary","","Walden","","Doug Hoffer","Democratic","55"
"161577","2010","Auditor","Primary","","Wallingford","","Doug Hoffer","Democratic","83"
"161578","2010","Auditor","Primary","","Waltham","","Doug Hoffer","Democratic","48"
"161579","2010","Auditor","Primary","","Wardsboro","","Doug Hoffer","Democratic","24"
"161580","2010","Auditor","Primary","","Warren","","Doug Hoffer","Democratic","108"
"161581","2010","Auditor","Primary","","Washington","","Doug Hoffer","Democratic","44"
"161582","2010","Auditor","Primary","","Waterbury","","Doug Hoffer","Democratic","428"
"161583","2010","Auditor","Primary","","Waterford","","Doug Hoffer","Democratic","33"
"161584","2010","Auditor","Primary","","Waterville","","Doug Hoffer","Democratic","28"
"161585","2010","Auditor","Primary","","Weathersfield","","Doug Hoffer","Democratic","106"
"161586","2010","Auditor","Primary","","Wells","","Doug Hoffer","Democratic","16"
"161587","2010","Auditor","Primary","","W. Fairlee","","Doug Hoffer","Democratic","22"
"161588","2010","Auditor","Primary","","W. Haven","","Doug Hoffer","Democratic","8"
"161589","2010","Auditor","Primary","","W. Rutland","","Doug Hoffer","Democratic","65"
"161590","2010","Auditor","Primary","","W. Windsor","","Doug Hoffer","Democratic","46"
"161591","2010","Auditor","Primary","","Westfield","","Doug Hoffer","Democratic","24"
"161592","2010","Auditor","Primary","","Westford","","Doug Hoffer","Democratic","212"
"161593","2010","Auditor","Primary","","Westminster","Windham 4","Doug Hoffer","Democratic","14"
"161594","2010","Auditor","Primary","","Westminster","Windham 5","Doug Hoffer","Democratic","192"
"161595","2010","Auditor","Primary","","Westmore","","Doug Hoffer","Democratic","25"
"161596","2010","Auditor","Primary","","Weston","","Doug Hoffer","Democratic","27"
"161597","2010","Auditor","Primary","","Weybridge","","Doug Hoffer","Democratic","112"
"161598","2010","Auditor","Primary","","Wheelock","","Doug Hoffer","Democratic","18"
"161599","2010","Auditor","Primary","","Whiting","","Doug Hoffer","Democratic","22"
"161600","2010","Auditor","Primary","","Whitingham","","Doug Hoffer","Democratic","29"
"161601","2010","Auditor","Primary","","Williamstown","","Doug Hoffer","Democratic","147"
"161602","2010","Auditor","Primary","","Williston","","Doug Hoffer","Democratic","829"
"161603","2010","Auditor","Primary","","Wilmington","","Doug Hoffer","Democratic","55"
"161604","2010","Auditor","Primary","","Windham","","Doug Hoffer","Democratic","30"
"161605","2010","Auditor","Primary","","Windsor","","Doug Hoffer","Democratic","101"
"161606","2010","Auditor","Primary","","Winhall","","Doug Hoffer","Democratic","16"
"161607","2010","Auditor","Primary","","Winooski","","Doug Hoffer","Democratic","391"
"161608","2010","Auditor","Primary","","Wolcott","","Doug Hoffer","Democratic","79"
"161609","2010","Auditor","Primary","","Woodbury","","Doug Hoffer","Democratic","96"
"161610","2010","Auditor","Primary","","Woodford","","Doug Hoffer","Democratic","7"
"161611","2010","Auditor","Primary","","Woodstock","","Doug Hoffer","Democratic","192"
"161612","2010","Auditor","Primary","","Worcester","","Doug Hoffer","Democratic","129"
"161613","2010","Auditor","Primary","","Addison","","Edward Flanagan","Democratic","48"
"161614","2010","Auditor","Primary","","Albany","","Edward Flanagan","Democratic","35"
"161615","2010","Auditor","Primary","","Alburgh","","Edward Flanagan","Democratic","58"
"161616","2010","Auditor","Primary","","Andover","","Edward Flanagan","Democratic","23"
"161617","2010","Auditor","Primary","","Arlington","","Edward Flanagan","Democratic","99"
"161618","2010","Auditor","Primary","","Athens","","Edward Flanagan","Democratic","11"
"161619","2010","Auditor","Primary","","Bakersfield","","Edward Flanagan","Democratic","58"
"161620","2010","Auditor","Primary","","Baltimore","","Edward Flanagan","Democratic","9"
"161621","2010","Auditor","Primary","","Barnard","","Edward Flanagan","Democratic","68"
"161622","2010","Auditor","Primary","","Barnet","","Edward Flanagan","Democratic","66"
"161623","2010","Auditor","Primary","","Barre City","Washington 3-1","Edward Flanagan","Democratic","88"
"161624","2010","Auditor","Primary","","Barre City","Washington 3-2","Edward Flanagan","Democratic","108"
"161625","2010","Auditor","Primary","","Barre City","Washington 3-3","Edward Flanagan","Democratic","15"
"161626","2010","Auditor","Primary","","Barre Town","","Edward Flanagan","Democratic","216"
"161627","2010","Auditor","Primary","","Barton","","Edward Flanagan","Democratic","55"
"161628","2010","Auditor","Primary","","Belvidere","","Edward Flanagan","Democratic","9"
"161629","2010","Auditor","Primary","","Bennington","Bennington 2-1","Edward Flanagan","Democratic","372"
"161630","2010","Auditor","Primary","","Bennington","Bennington 2-2","Edward Flanagan","Democratic","305"
"161631","2010","Auditor","Primary","","Benson","","Edward Flanagan","Democratic","36"
"161632","2010","Auditor","Primary","","Berkshire","","Edward Flanagan","Democratic","40"
"161633","2010","Auditor","Primary","","Berlin","","Edward Flanagan","Democratic","96"
"161634","2010","Auditor","Primary","","Bethel","","Edward Flanagan","Democratic","96"
"161635","2010","Auditor","Primary","","Bloomfield","","Edward Flanagan","Democratic","6"
"161636","2010","Auditor","Primary","","Bolton","","Edward Flanagan","Democratic","46"
"161637","2010","Auditor","Primary","","Bradford","","Edward Flanagan","Democratic","142"
"161638","2010","Auditor","Primary","","Braintree","","Edward Flanagan","Democratic","35"
"161639","2010","Auditor","Primary","","Brandon","","Edward Flanagan","Democratic","169"
"161640","2010","Auditor","Primary","","Brattleboro","Windham 3-1","Edward Flanagan","Democratic","277"
"161641","2010","Auditor","Primary","","Brattleboro","Windham 3-2","Edward Flanagan","Democratic","263"
"161642","2010","Auditor","Primary","","Brattleboro","Windham 3-3","Edward Flanagan","Democratic","226"
"161643","2010","Auditor","Primary","","Bridgewater","","Edward Flanagan","Democratic","42"
"161644","2010","Auditor","Primary","","Bridport","","Edward Flanagan","Democratic","45"
"161645","2010","Auditor","Primary","","Brighton","","Edward Flanagan","Democratic","53"
"161646","2010","Auditor","Primary","","Bristol","","Edward Flanagan","Democratic","118"
"161647","2010","Auditor","Primary","","Brookfield","","Edward Flanagan","Democratic","50"
"161648","2010","Auditor","Primary","","Brookline","","Edward Flanagan","Democratic","29"
"161649","2010","Auditor","Primary","","Brownington","","Edward Flanagan","Democratic","24"
"161650","2010","Auditor","Primary","","Brunswick","","Edward Flanagan","Democratic","12"
"161651","2010","Auditor","Primary","","Burke","","Edward Flanagan","Democratic","45"
"161652","2010","Auditor","Primary","","Burlington","Chittenden 3-1","Edward Flanagan","Democratic","279"
"161653","2010","Auditor","Primary","","Burlington","Chittenden 3-2","Edward Flanagan","Democratic","148"
"161654","2010","Auditor","Primary","","Burlington","Chittenden 3-3","Edward Flanagan","Democratic","220"
"161655","2010","Auditor","Primary","","Burlington","Chittenden 3-4","Edward Flanagan","Democratic","144"
"161656","2010","Auditor","Primary","","Burlington","Chittenden 3-5","Edward Flanagan","Democratic","317"
"161657","2010","Auditor","Primary","","Burlington","Chittenden 3-6","Edward Flanagan","Democratic","51"
"161658","2010","Auditor","Primary","","Cabot","","Edward Flanagan","Democratic","42"
"161659","2010","Auditor","Primary","","Calais","","Edward Flanagan","Democratic","68"
"161660","2010","Auditor","Primary","","Cambridge","","Edward Flanagan","Democratic","117"
"161661","2010","Auditor","Primary","","Canaan","","Edward Flanagan","Democratic","45"
"161662","2010","Auditor","Primary","","Castleton","","Edward Flanagan","Democratic","100"
"161663","2010","Auditor","Primary","","Cavendish","","Edward Flanagan","Democratic","52"
"161664","2010","Auditor","Primary","","Charleston","","Edward Flanagan","Democratic","28"
"161665","2010","Auditor","Primary","","Charlotte","","Edward Flanagan","Democratic","210"
"161666","2010","Auditor","Primary","","Chelsea","","Edward Flanagan","Democratic","53"
"161667","2010","Auditor","Primary","","Chester","","Edward Flanagan","Democratic","160"
"161668","2010","Auditor","Primary","","Chittenden","","Edward Flanagan","Democratic","64"
"161669","2010","Auditor","Primary","","Clarendon","","Edward Flanagan","Democratic","81"
"161670","2010","Auditor","Primary","","Colchester","Chittenden 7-1","Edward Flanagan","Democratic","183"
"161671","2010","Auditor","Primary","","Colchester","Chittenden 7-2","Edward Flanagan","Democratic","205"
