"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"181877","2014","Auditor","Primary","","Calais","","Doug Hoffer","Democratic","44"
"181878","2014","Auditor","Primary","","Cambridge","","Doug Hoffer","Democratic","52"
"181879","2014","Auditor","Primary","","Canaan","","Doug Hoffer","Democratic","7"
"181880","2014","Auditor","Primary","","Castleton","","Doug Hoffer","Democratic","39"
"181881","2014","Auditor","Primary","","Cavendish","","Doug Hoffer","Democratic","68"
"181882","2014","Auditor","Primary","","Charleston","","Doug Hoffer","Democratic","16"
"181883","2014","Auditor","Primary","","Charlotte","","Doug Hoffer","Democratic","137"
"181884","2014","Auditor","Primary","","Chelsea","","Doug Hoffer","Democratic","25"
"181885","2014","Auditor","Primary","","Chester","","Doug Hoffer","Democratic","59"
"181886","2014","Auditor","Primary","","Chittenden","","Doug Hoffer","Democratic","22"
"181887","2014","Auditor","Primary","","Clarendon","","Doug Hoffer","Democratic","24"
"181888","2014","Auditor","Primary","","Colchester","Chittenden 9-1","Doug Hoffer","Democratic","81"
"181889","2014","Auditor","Primary","","Colchester","Chittenden 9-2","Doug Hoffer","Democratic","123"
"181890","2014","Auditor","Primary","","Concord","","Doug Hoffer","Democratic","21"
"181891","2014","Auditor","Primary","","Corinth","","Doug Hoffer","Democratic","33"
"181892","2014","Auditor","Primary","","Cornwall","","Doug Hoffer","Democratic","42"
"181893","2014","Auditor","Primary","","Coventry","","Doug Hoffer","Democratic","16"
"181894","2014","Auditor","Primary","","Craftsbury","","Doug Hoffer","Democratic","42"
"181895","2014","Auditor","Primary","","Danby","","Doug Hoffer","Democratic","42"
"181896","2014","Auditor","Primary","","Danville","","Doug Hoffer","Democratic","60"
"181897","2014","Auditor","Primary","","Derby","","Doug Hoffer","Democratic","147"
"181898","2014","Auditor","Primary","","Dorset","","Doug Hoffer","Democratic","90"
"181899","2014","Auditor","Primary","","Dover","","Doug Hoffer","Democratic","33"
"181900","2014","Auditor","Primary","","Dummerston","","Doug Hoffer","Democratic","177"
"181901","2014","Auditor","Primary","","Duxbury","","Doug Hoffer","Democratic","16"
"181902","2014","Auditor","Primary","","E. Haven","","Doug Hoffer","Democratic","8"
"181903","2014","Auditor","Primary","","E. Montpelier","","Doug Hoffer","Democratic","50"
"181904","2014","Auditor","Primary","","Eden","","Doug Hoffer","Democratic","11"
"181905","2014","Auditor","Primary","","Elmore","","Doug Hoffer","Democratic","29"
"181906","2014","Auditor","Primary","","Enosburgh","","Doug Hoffer","Democratic","60"
"181907","2014","Auditor","Primary","","Essex","Chittenden 8-1","Doug Hoffer","Democratic","84"
"181908","2014","Auditor","Primary","","Essex","Chittenden 8-2","Doug Hoffer","Democratic","96"
"181909","2014","Auditor","Primary","","Essex","Chittenden 8-3","Doug Hoffer","Democratic","23"
"181910","2014","Auditor","Primary","","Fair Haven","","Doug Hoffer","Democratic","30"
"181911","2014","Auditor","Primary","","Fairfax","","Doug Hoffer","Democratic","60"
"181912","2014","Auditor","Primary","","Fairfield","","Doug Hoffer","Democratic","42"
"181913","2014","Auditor","Primary","","Fairlee","","Doug Hoffer","Democratic","19"
"181914","2014","Auditor","Primary","","Fayston","","Doug Hoffer","Democratic","21"
"181915","2014","Auditor","Primary","","Ferrisburgh","","Doug Hoffer","Democratic","36"
"181916","2014","Auditor","Primary","","Fletcher","","Doug Hoffer","Democratic","13"
"181917","2014","Auditor","Primary","","Franklin","","Doug Hoffer","Democratic","43"
"181918","2014","Auditor","Primary","","Georgia","","Doug Hoffer","Democratic","21"
"181919","2014","Auditor","Primary","","Glover","","Doug Hoffer","Democratic","42"
"181920","2014","Auditor","Primary","","Goshen","","Doug Hoffer","Democratic","10"
"181921","2014","Auditor","Primary","","Grafton","","Doug Hoffer","Democratic","35"
"181922","2014","Auditor","Primary","","Granby","","Doug Hoffer","Democratic","3"
"181923","2014","Auditor","Primary","","Grand Isle","","Doug Hoffer","Democratic","180"
"181924","2014","Auditor","Primary","","Granville","","Doug Hoffer","Democratic","11"
"181925","2014","Auditor","Primary","","Greensboro","","Doug Hoffer","Democratic","41"
"181926","2014","Auditor","Primary","","Groton","","Doug Hoffer","Democratic","14"
"181927","2014","Auditor","Primary","","Guildhall","","Doug Hoffer","Democratic","7"
"181928","2014","Auditor","Primary","","Guilford","","Doug Hoffer","Democratic","107"
"181929","2014","Auditor","Primary","","Halifax","","Doug Hoffer","Democratic","15"
"181930","2014","Auditor","Primary","","Hancock","","Doug Hoffer","Democratic","11"
"181931","2014","Auditor","Primary","","Hardwick","","Doug Hoffer","Democratic","42"
"181932","2014","Auditor","Primary","","Hartford","Windsor 4-1","Doug Hoffer","Democratic","22"
"181933","2014","Auditor","Primary","","Hartford","Windsor 4-2","Doug Hoffer","Democratic","96"
"181934","2014","Auditor","Primary","","Hartland","","Doug Hoffer","Democratic","65"
"181935","2014","Auditor","Primary","","Highgate","","Doug Hoffer","Democratic","39"
"181936","2014","Auditor","Primary","","Hinesburg","Chittenden 4-1","Doug Hoffer","Democratic","2"
"181937","2014","Auditor","Primary","","Hinesburg","Chittenden 4-2","Doug Hoffer","Democratic","92"
"181938","2014","Auditor","Primary","","Holland","","Doug Hoffer","Democratic","7"
"181939","2014","Auditor","Primary","","Hubbardton","","Doug Hoffer","Democratic","2"
"181940","2014","Auditor","Primary","","Huntington","","Doug Hoffer","Democratic","65"
"181941","2014","Auditor","Primary","","Hyde Park","","Doug Hoffer","Democratic","59"
"181942","2014","Auditor","Primary","","Ira","","Doug Hoffer","Democratic","12"
"181943","2014","Auditor","Primary","","Irasburg","","Doug Hoffer","Democratic","12"
"181944","2014","Auditor","Primary","","Isle La Motte","","Doug Hoffer","Democratic","46"
"181945","2014","Auditor","Primary","","Jamaica","","Doug Hoffer","Democratic","41"
"181946","2014","Auditor","Primary","","Jay","","Doug Hoffer","Democratic","4"
"181947","2014","Auditor","Primary","","Jericho","","Doug Hoffer","Democratic","106"
"181948","2014","Auditor","Primary","","Johnson","","Doug Hoffer","Democratic","47"
"181949","2014","Auditor","Primary","","Killington","","Doug Hoffer","Democratic","12"
"181950","2014","Auditor","Primary","","Kirby","","Doug Hoffer","Democratic","0"
"181951","2014","Auditor","Primary","","Landgrove","","Doug Hoffer","Democratic","9"
"181952","2014","Auditor","Primary","","Leicester","","Doug Hoffer","Democratic","13"
"181953","2014","Auditor","Primary","","Lemington","","Doug Hoffer","Democratic","2"
"181954","2014","Auditor","Primary","","Lincoln","","Doug Hoffer","Democratic","45"
"181955","2014","Auditor","Primary","","Londonderry","","Doug Hoffer","Democratic","28"
"181956","2014","Auditor","Primary","","Lowell","","Doug Hoffer","Democratic","16"
"181957","2014","Auditor","Primary","","Ludlow","","Doug Hoffer","Democratic","18"
"181958","2014","Auditor","Primary","","Lunenburg","","Doug Hoffer","Democratic","11"
"181959","2014","Auditor","Primary","","Lyndon","","Doug Hoffer","Democratic","37"
"181960","2014","Auditor","Primary","","Maidstone","","Doug Hoffer","Democratic","4"
"181961","2014","Auditor","Primary","","Manchester","","Doug Hoffer","Democratic","62"
"181962","2014","Auditor","Primary","","Marlboro","","Doug Hoffer","Democratic","111"
"181963","2014","Auditor","Primary","","Marshfield","","Doug Hoffer","Democratic","34"
"181964","2014","Auditor","Primary","","Mendon","","Doug Hoffer","Democratic","13"
"181965","2014","Auditor","Primary","","Middlebury","","Doug Hoffer","Democratic","495"
"181966","2014","Auditor","Primary","","Middlesex","","Doug Hoffer","Democratic","48"
"181967","2014","Auditor","Primary","","Middletown Springs","","Doug Hoffer","Democratic","28"
"181968","2014","Auditor","Primary","","Milton","Chittenden 10","Doug Hoffer","Democratic","78"
"181969","2014","Auditor","Primary","","Milton","Grand Isle-Chittenden","Doug Hoffer","Democratic","18"
"181970","2014","Auditor","Primary","","Monkton","","Doug Hoffer","Democratic","41"
"181971","2014","Auditor","Primary","","Montgomery","","Doug Hoffer","Democratic","40"
"181972","2014","Auditor","Primary","","Montpelier","","Doug Hoffer","Democratic","310"
"181973","2014","Auditor","Primary","","Moretown","","Doug Hoffer","Democratic","17"
"181974","2014","Auditor","Primary","","Morgan","","Doug Hoffer","Democratic","11"
"181975","2014","Auditor","Primary","","Morristown","","Doug Hoffer","Democratic","99"
"181976","2014","Auditor","Primary","","Mount Holly","","Doug Hoffer","Democratic","24"
"181977","2014","Auditor","Primary","","Mount Tabor","","Doug Hoffer","Democratic","6"
"181978","2014","Auditor","Primary","","New Haven","","Doug Hoffer","Democratic","36"
"181979","2014","Auditor","Primary","","Newark","","Doug Hoffer","Democratic","6"
"181980","2014","Auditor","Primary","","Newbury","","Doug Hoffer","Democratic","30"
"181981","2014","Auditor","Primary","","Newfane","","Doug Hoffer","Democratic","117"
"181982","2014","Auditor","Primary","","Newport City","","Doug Hoffer","Democratic","61"
"181983","2014","Auditor","Primary","","Newport Town","","Doug Hoffer","Democratic","16"
"181984","2014","Auditor","Primary","","N. Hero","","Doug Hoffer","Democratic","95"
"181985","2014","Auditor","Primary","","Northfield","","Doug Hoffer","Democratic","38"
"181986","2014","Auditor","Primary","","Norton","","Doug Hoffer","Democratic","4"
"181987","2014","Auditor","Primary","","Norwich","","Doug Hoffer","Democratic","557"
"181988","2014","Auditor","Primary","","Orange","","Doug Hoffer","Democratic","9"
"181989","2014","Auditor","Primary","","Orwell","","Doug Hoffer","Democratic","23"
"181990","2014","Auditor","Primary","","Panton","","Doug Hoffer","Democratic","10"
"181991","2014","Auditor","Primary","","Pawlet","","Doug Hoffer","Democratic","30"
"181992","2014","Auditor","Primary","","Peacham","","Doug Hoffer","Democratic","35"
"181993","2014","Auditor","Primary","","Peru","","Doug Hoffer","Democratic","20"
"181994","2014","Auditor","Primary","","Pittsfield","","Doug Hoffer","Democratic","13"
"181995","2014","Auditor","Primary","","Pittsford","","Doug Hoffer","Democratic","28"
"181996","2014","Auditor","Primary","","Plainfield","","Doug Hoffer","Democratic","36"
"181997","2014","Auditor","Primary","","Plymouth","","Doug Hoffer","Democratic","5"
"181998","2014","Auditor","Primary","","Pomfret","","Doug Hoffer","Democratic","33"
"181999","2014","Auditor","Primary","","Poultney","","Doug Hoffer","Democratic","33"
"182000","2014","Auditor","Primary","","Pownal","","Doug Hoffer","Democratic","101"
"182001","2014","Auditor","Primary","","Proctor","","Doug Hoffer","Democratic","24"
"182002","2014","Auditor","Primary","","Putney","","Doug Hoffer","Democratic","184"
"182003","2014","Auditor","Primary","","Randolph","","Doug Hoffer","Democratic","68"
"182004","2014","Auditor","Primary","","Reading","","Doug Hoffer","Democratic","22"
"182005","2014","Auditor","Primary","","Readsboro","","Doug Hoffer","Democratic","15"
"182006","2014","Auditor","Primary","","Richford","","Doug Hoffer","Democratic","21"
"182007","2014","Auditor","Primary","","Richmond","","Doug Hoffer","Democratic","126"
"182008","2014","Auditor","Primary","","Ripton","","Doug Hoffer","Democratic","49"
"182009","2014","Auditor","Primary","","Rochester","","Doug Hoffer","Democratic","34"
"182010","2014","Auditor","Primary","","Rockingham","","Doug Hoffer","Democratic","288"
"182011","2014","Auditor","Primary","","Roxbury","","Doug Hoffer","Democratic","13"
"182012","2014","Auditor","Primary","","Royalton","","Doug Hoffer","Democratic","20"
"182013","2014","Auditor","Primary","","Rupert","","Doug Hoffer","Democratic","27"
"182014","2014","Auditor","Primary","","Rutland City","Rutland 5-1","Doug Hoffer","Democratic","60"
"182015","2014","Auditor","Primary","","Rutland City","Rutland 5-2","Doug Hoffer","Democratic","40"
"182016","2014","Auditor","Primary","","Rutland City","Rutland 5-3","Doug Hoffer","Democratic","28"
"182017","2014","Auditor","Primary","","Rutland City","Rutland 5-4","Doug Hoffer","Democratic","39"
"182018","2014","Auditor","Primary","","Rutland Town","","Doug Hoffer","Democratic","55"
"182019","2014","Auditor","Primary","","Ryegate","","Doug Hoffer","Democratic","21"
"182020","2014","Auditor","Primary","","Salisbury","","Doug Hoffer","Democratic","19"
"182021","2014","Auditor","Primary","","Sandgate","","Doug Hoffer","Democratic","19"
"182022","2014","Auditor","Primary","","Searsburg","","Doug Hoffer","Democratic","2"
"182023","2014","Auditor","Primary","","Shaftsbury","","Doug Hoffer","Democratic","53"
"182024","2014","Auditor","Primary","","Sharon","","Doug Hoffer","Democratic","88"
"182025","2014","Auditor","Primary","","Sheffield","","Doug Hoffer","Democratic","8"
"182026","2014","Auditor","Primary","","Shelburne","Chittenden 5-1","Doug Hoffer","Democratic","219"
"182027","2014","Auditor","Primary","","Shelburne","Chittenden 5-2","Doug Hoffer","Democratic","76"
"182028","2014","Auditor","Primary","","Sheldon","","Doug Hoffer","Democratic","14"
"182029","2014","Auditor","Primary","","Shoreham","","Doug Hoffer","Democratic","63"
"182030","2014","Auditor","Primary","","Shrewsbury","","Doug Hoffer","Democratic","45"
"182031","2014","Auditor","Primary","","S. Burlington","Chittenden 7-1","Doug Hoffer","Democratic","128"
"182032","2014","Auditor","Primary","","S. Burlington","Chittenden 7-2","Doug Hoffer","Democratic","107"
"182033","2014","Auditor","Primary","","S. Burlington","Chittenden 7-3","Doug Hoffer","Democratic","101"
"182034","2014","Auditor","Primary","","S. Burlington","Chittenden 7-4","Doug Hoffer","Democratic","128"
"182035","2014","Auditor","Primary","","S. Hero","","Doug Hoffer","Democratic","183"
"182036","2014","Auditor","Primary","","Springfield","Windsor 3-1","Doug Hoffer","Democratic","2"
"182037","2014","Auditor","Primary","","Springfield","Windsor 3-2","Doug Hoffer","Democratic","90"
"182038","2014","Auditor","Primary","","St. Albans City","","Doug Hoffer","Democratic","144"
"182039","2014","Auditor","Primary","","St. Albans Town","Franklin 3-1","Doug Hoffer","Democratic","35"
"182040","2014","Auditor","Primary","","St. Albans Town","Franklin 3-2","Doug Hoffer","Democratic","87"
"182041","2014","Auditor","Primary","","St. George","","Doug Hoffer","Democratic","6"
"182042","2014","Auditor","Primary","","St. Johnsbury","","Doug Hoffer","Democratic","81"
"182043","2014","Auditor","Primary","","Stamford","","Doug Hoffer","Democratic","10"
"182044","2014","Auditor","Primary","","Stannard","","Doug Hoffer","Democratic","19"
"182045","2014","Auditor","Primary","","Starksboro","","Doug Hoffer","Democratic","33"
"182046","2014","Auditor","Primary","","Stockbridge","","Doug Hoffer","Democratic","5"
"182047","2014","Auditor","Primary","","Stowe","","Doug Hoffer","Democratic","56"
"182048","2014","Auditor","Primary","","Strafford","","Doug Hoffer","Democratic","146"
"182049","2014","Auditor","Primary","","Stratton","","Doug Hoffer","Democratic","2"
"182050","2014","Auditor","Primary","","Sudbury","","Doug Hoffer","Democratic","5"
"182051","2014","Auditor","Primary","","Sunderland","Bennington 3","Doug Hoffer","Democratic","5"
"182052","2014","Auditor","Primary","","Sunderland","Bennington 4","Doug Hoffer","Democratic","5"
"182053","2014","Auditor","Primary","","Sutton","","Doug Hoffer","Democratic","7"
"182054","2014","Auditor","Primary","","Swanton","","Doug Hoffer","Democratic","60"
"182055","2014","Auditor","Primary","","Thetford","","Doug Hoffer","Democratic","403"
"182056","2014","Auditor","Primary","","Tinmouth","Rutland 2","Doug Hoffer","Democratic","4"
"182057","2014","Auditor","Primary","","Tinmouth","Rutland-Bennington","Doug Hoffer","Democratic","15"
"182058","2014","Auditor","Primary","","Topsham","","Doug Hoffer","Democratic","5"
"182059","2014","Auditor","Primary","","Townshend","","Doug Hoffer","Democratic","79"
"182060","2014","Auditor","Primary","","Troy","Orleans 2","Doug Hoffer","Democratic","2"
"182061","2014","Auditor","Primary","","Troy","Orleans-Lamoille","Doug Hoffer","Democratic","11"
"182062","2014","Auditor","Primary","","Tunbridge","","Doug Hoffer","Democratic","28"
"182063","2014","Auditor","Primary","","Underhill","","Doug Hoffer","Democratic","71"
"182064","2014","Auditor","Primary","","Vergennes","","Doug Hoffer","Democratic","35"
"182065","2014","Auditor","Primary","","Vernon","","Doug Hoffer","Democratic","42"
"182066","2014","Auditor","Primary","","Vershire","","Doug Hoffer","Democratic","23"
"182067","2014","Auditor","Primary","","Victory","","Doug Hoffer","Democratic","1"
"182068","2014","Auditor","Primary","","Waitsfield","","Doug Hoffer","Democratic","83"
"182069","2014","Auditor","Primary","","Walden","","Doug Hoffer","Democratic","13"
"182070","2014","Auditor","Primary","","Wallingford","","Doug Hoffer","Democratic","36"
"182071","2014","Auditor","Primary","","Waltham","","Doug Hoffer","Democratic","8"
"182072","2014","Auditor","Primary","","Wardsboro","","Doug Hoffer","Democratic","26"
"182073","2014","Auditor","Primary","","Warren","","Doug Hoffer","Democratic","31"
"182074","2014","Auditor","Primary","","Washington","","Doug Hoffer","Democratic","18"
"182075","2014","Auditor","Primary","","Waterbury","","Doug Hoffer","Democratic","62"
"182076","2014","Auditor","Primary","","Waterford","","Doug Hoffer","Democratic","8"
"182077","2014","Auditor","Primary","","Waterville","","Doug Hoffer","Democratic","13"
"182078","2014","Auditor","Primary","","Weathersfield","","Doug Hoffer","Democratic","268"
"182079","2014","Auditor","Primary","","Wells","","Doug Hoffer","Democratic","19"
"182080","2014","Auditor","Primary","","W. Fairlee","","Doug Hoffer","Democratic","12"
"182081","2014","Auditor","Primary","","W. Haven","","Doug Hoffer","Democratic","14"
"182082","2014","Auditor","Primary","","W. Rutland","","Doug Hoffer","Democratic","15"
"182083","2014","Auditor","Primary","","W. Windsor","","Doug Hoffer","Democratic","22"
"182084","2014","Auditor","Primary","","Westfield","","Doug Hoffer","Democratic","18"
"182085","2014","Auditor","Primary","","Westford","","Doug Hoffer","Democratic","38"
"182086","2014","Auditor","Primary","","Westminster","Windham 3","Doug Hoffer","Democratic","6"
"182087","2014","Auditor","Primary","","Westminster","Windham 4","Doug Hoffer","Democratic","225"
"182088","2014","Auditor","Primary","","Westmore","","Doug Hoffer","Democratic","3"
"182089","2014","Auditor","Primary","","Weston","","Doug Hoffer","Democratic","19"
"182090","2014","Auditor","Primary","","Weybridge","","Doug Hoffer","Democratic","32"
"182091","2014","Auditor","Primary","","Wheelock","","Doug Hoffer","Democratic","14"
"182092","2014","Auditor","Primary","","Whiting","","Doug Hoffer","Democratic","13"
"182093","2014","Auditor","Primary","","Whitingham","Windham 6","Doug Hoffer","Democratic","28"
"182094","2014","Auditor","Primary","","Whitingham","Windham-Bennington","Doug Hoffer","Democratic","1"
"182095","2014","Auditor","Primary","","Williamstown","","Doug Hoffer","Democratic","37"
"182096","2014","Auditor","Primary","","Williston","","Doug Hoffer","Democratic","133"
"182097","2014","Auditor","Primary","","Wilmington","","Doug Hoffer","Democratic","26"
"182098","2014","Auditor","Primary","","Windham","","Doug Hoffer","Democratic","33"
"182099","2014","Auditor","Primary","","Windsor","","Doug Hoffer","Democratic","42"
"182100","2014","Auditor","Primary","","Winhall","","Doug Hoffer","Democratic","4"
"182101","2014","Auditor","Primary","","Winooski","","Doug Hoffer","Democratic","323"
"182102","2014","Auditor","Primary","","Wolcott","","Doug Hoffer","Democratic","41"
"182103","2014","Auditor","Primary","","Woodbury","","Doug Hoffer","Democratic","20"
"182104","2014","Auditor","Primary","","Woodford","","Doug Hoffer","Democratic","13"
"182105","2014","Auditor","Primary","","Woodstock","","Doug Hoffer","Democratic","73"
"182106","2014","Auditor","Primary","","Worcester","","Doug Hoffer","Democratic","44"
"182107","2014","Auditor","Primary","","","","No Nomination","Liberty Union",""
"182108","2014","Auditor","Primary","","","","No Nomination","Progressive",""
"182109","2014","Auditor","Primary","","","","No Nomination","Republican",""
"182110","2014","Attorney General","Primary","","Addison","","William H. Sorrell","Democratic","29"
"182111","2014","Attorney General","Primary","","Albany","","William H. Sorrell","Democratic","17"
"182112","2014","Attorney General","Primary","","Alburgh","","William H. Sorrell","Democratic","126"
"182113","2014","Attorney General","Primary","","Andover","","William H. Sorrell","Democratic","9"
"182114","2014","Attorney General","Primary","","Arlington","","William H. Sorrell","Democratic","25"
"182115","2014","Attorney General","Primary","","Athens","","William H. Sorrell","Democratic","10"
"182116","2014","Attorney General","Primary","","Bakersfield","","William H. Sorrell","Democratic","21"
"182117","2014","Attorney General","Primary","","Baltimore","","William H. Sorrell","Democratic","2"
"182118","2014","Attorney General","Primary","","Barnard","","William H. Sorrell","Democratic","17"
"182119","2014","Attorney General","Primary","","Barnet","","William H. Sorrell","Democratic","32"
"182120","2014","Attorney General","Primary","","Barre City","","William H. Sorrell","Democratic","104"
"182121","2014","Attorney General","Primary","","Barre Town","","William H. Sorrell","Democratic","52"
"182122","2014","Attorney General","Primary","","Barton","","William H. Sorrell","Democratic","19"
"182123","2014","Attorney General","Primary","","Belvidere","","William H. Sorrell","Democratic","7"
"182124","2014","Attorney General","Primary","","Bennington","Bennington 2-1","William H. Sorrell","Democratic","551"
"182125","2014","Attorney General","Primary","","Bennington","Bennington 2-2","William H. Sorrell","Democratic","264"
"182126","2014","Attorney General","Primary","","Benson","","William H. Sorrell","Democratic","13"
"182127","2014","Attorney General","Primary","","Berkshire","","William H. Sorrell","Democratic","15"
"182128","2014","Attorney General","Primary","","Berlin","","William H. Sorrell","Democratic","36"
"182129","2014","Attorney General","Primary","","Bethel","","William H. Sorrell","Democratic","29"
"182130","2014","Attorney General","Primary","","Bloomfield","","William H. Sorrell","Democratic","4"
"182131","2014","Attorney General","Primary","","Bolton","","William H. Sorrell","Democratic","14"
"182132","2014","Attorney General","Primary","","Bradford","","William H. Sorrell","Democratic","21"
"182133","2014","Attorney General","Primary","","Braintree","","William H. Sorrell","Democratic","10"
"182134","2014","Attorney General","Primary","","Brandon","","William H. Sorrell","Democratic","273"
"182135","2014","Attorney General","Primary","","Brattleboro","Windham 2-1","William H. Sorrell","Democratic","202"
"182136","2014","Attorney General","Primary","","Brattleboro","Windham 2-2","William H. Sorrell","Democratic","226"
"182137","2014","Attorney General","Primary","","Brattleboro","Windham 2-3","William H. Sorrell","Democratic","281"
"182138","2014","Attorney General","Primary","","Bridgewater","","William H. Sorrell","Democratic","9"
"182139","2014","Attorney General","Primary","","Bridport","","William H. Sorrell","Democratic","10"
"182140","2014","Attorney General","Primary","","Brighton","","William H. Sorrell","Democratic","20"
"182141","2014","Attorney General","Primary","","Bristol","","William H. Sorrell","Democratic","41"
"182142","2014","Attorney General","Primary","","Brookfield","","William H. Sorrell","Democratic","24"
"182143","2014","Attorney General","Primary","","Brookline","","William H. Sorrell","Democratic","33"
"182144","2014","Attorney General","Primary","","Brownington","","William H. Sorrell","Democratic","28"
"182145","2014","Attorney General","Primary","","Brunswick","","William H. Sorrell","Democratic","7"
"182146","2014","Attorney General","Primary","","Burke","","William H. Sorrell","Democratic","7"
"182147","2014","Attorney General","Primary","","Burlington","Chittenden 6-1","William H. Sorrell","Democratic","395"
"182148","2014","Attorney General","Primary","","Burlington","Chittenden 6-2","William H. Sorrell","Democratic","263"
"182149","2014","Attorney General","Primary","","Burlington","Chittenden 6-3","William H. Sorrell","Democratic","113"
"182150","2014","Attorney General","Primary","","Burlington","Chittenden 6-4","William H. Sorrell","Democratic","135"
"182151","2014","Attorney General","Primary","","Burlington","Chittenden 6-5","William H. Sorrell","Democratic","332"
"182152","2014","Attorney General","Primary","","Burlington","Chittenden 6-6","William H. Sorrell","Democratic","37"
"182153","2014","Attorney General","Primary","","Burlington","Chittenden 6-7","William H. Sorrell","Democratic","4"
"182154","2014","Attorney General","Primary","","Cabot","","William H. Sorrell","Democratic","19"
"182155","2014","Attorney General","Primary","","Calais","","William H. Sorrell","Democratic","36"
"182156","2014","Attorney General","Primary","","Cambridge","","William H. Sorrell","Democratic","46"
"182157","2014","Attorney General","Primary","","Canaan","","William H. Sorrell","Democratic","3"
"182158","2014","Attorney General","Primary","","Castleton","","William H. Sorrell","Democratic","35"
"182159","2014","Attorney General","Primary","","Cavendish","","William H. Sorrell","Democratic","54"
"182160","2014","Attorney General","Primary","","Charleston","","William H. Sorrell","Democratic","11"
"182161","2014","Attorney General","Primary","","Charlotte","","William H. Sorrell","Democratic","152"
"182162","2014","Attorney General","Primary","","Chelsea","","William H. Sorrell","Democratic","19"
