"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"121501","2002","Auditor","Primary","","Braintree","","Elizabeth M. Ready","Democratic","58"
"121502","2002","Auditor","Primary","","Brandon","","Elizabeth M. Ready","Democratic","260"
"121503","2002","Auditor","Primary","","Brattleboro","Windham 3-1","Elizabeth M. Ready","Democratic","338"
"121504","2002","Auditor","Primary","","Brattleboro","Windham 3-2","Elizabeth M. Ready","Democratic","318"
"121505","2002","Auditor","Primary","","Brattleboro","Windham 3-3","Elizabeth M. Ready","Democratic","336"
"121506","2002","Auditor","Primary","","Bridgewater","","Elizabeth M. Ready","Democratic","43"
"121507","2002","Auditor","Primary","","Bridport","","Elizabeth M. Ready","Democratic","24"
"121508","2002","Auditor","Primary","","Brighton","","Elizabeth M. Ready","Democratic","20"
"121509","2002","Auditor","Primary","","Bristol","","Elizabeth M. Ready","Democratic","131"
"121510","2002","Auditor","Primary","","Brookfield","","Elizabeth M. Ready","Democratic","102"
"121511","2002","Auditor","Primary","","Brookline","","Elizabeth M. Ready","Democratic","34"
"121512","2002","Auditor","Primary","","Brownington","","Elizabeth M. Ready","Democratic","19"
"121513","2002","Auditor","Primary","","Brunswick","","Elizabeth M. Ready","Democratic","5"
"121514","2002","Auditor","Primary","","Burke","","Elizabeth M. Ready","Democratic","31"
"121515","2002","Auditor","Primary","","Burlington","Chittenden 3-1 Ward 4","Elizabeth M. Ready","Democratic","270"
"121516","2002","Auditor","Primary","","Burlington","Chittenden 3-1 Ward 7","Elizabeth M. Ready","Democratic","109"
"121517","2002","Auditor","Primary","","Burlington","Chittenden 3-2 Ward 2","Elizabeth M. Ready","Democratic","15"
"121518","2002","Auditor","Primary","","Burlington","Chittenden 3-2 Ward 3","Elizabeth M. Ready","Democratic","12"
"121519","2002","Auditor","Primary","","Burlington","Chittenden 3-2 Ward 4","Elizabeth M. Ready","Democratic","55"
"121520","2002","Auditor","Primary","","Burlington","Chittenden 3-2 Ward 7","Elizabeth M. Ready","Democratic","106"
"121521","2002","Auditor","Primary","","Burlington","Chittenden 3-3 Ward 2","Elizabeth M. Ready","Democratic","40"
"121522","2002","Auditor","Primary","","Burlington","Chittenden 3-3 Ward 3","Elizabeth M. Ready","Democratic","114"
"121523","2002","Auditor","Primary","","Burlington","Chittenden 3-3 Ward 5","Elizabeth M. Ready","Democratic","5"
"121524","2002","Auditor","Primary","","Burlington","Chittenden 3-3 Ward 6","Elizabeth M. Ready","Democratic","8"
"121525","2002","Auditor","Primary","","Burlington","Chittenden 3-3 Ward 7","Elizabeth M. Ready","Democratic","18"
"121526","2002","Auditor","Primary","","Burlington","Chittenden 3-4 Ward 1","Elizabeth M. Ready","Democratic","122"
"121527","2002","Auditor","Primary","","Burlington","Chittenden 3-4 Ward 2","Elizabeth M. Ready","Democratic","51"
"121528","2002","Auditor","Primary","","Burlington","Chittenden 3-4 Ward 6","Elizabeth M. Ready","Democratic","17"
"121529","2002","Auditor","Primary","","Burlington","Chittenden 3-5 Ward 5","Elizabeth M. Ready","Democratic","366"
"121530","2002","Auditor","Primary","","Burlington","Chittenden 3-5 Ward 6","Elizabeth M. Ready","Democratic","260"
"121531","2002","Auditor","Primary","","Burlington","Chittenden 3-6 Ward 1","Elizabeth M. Ready","Democratic","53"
"121532","2002","Auditor","Primary","","Cabot","","Elizabeth M. Ready","Democratic","34"
"121533","2002","Auditor","Primary","","Calais","","Elizabeth M. Ready","Democratic","124"
"121534","2002","Auditor","Primary","","Cambridge","","Elizabeth M. Ready","Democratic","73"
"121535","2002","Auditor","Primary","","Canaan","","Elizabeth M. Ready","Democratic","19"
"121536","2002","Auditor","Primary","","Castleton","","Elizabeth M. Ready","Democratic","40"
"121537","2002","Auditor","Primary","","Cavendish","","Elizabeth M. Ready","Democratic","42"
"121538","2002","Auditor","Primary","","Charleston","","Elizabeth M. Ready","Democratic","19"
"121539","2002","Auditor","Primary","","Charlotte","","Elizabeth M. Ready","Democratic","136"
"121540","2002","Auditor","Primary","","Chelsea","","Elizabeth M. Ready","Democratic","41"
"121541","2002","Auditor","Primary","","Chester","","Elizabeth M. Ready","Democratic","88"
"121542","2002","Auditor","Primary","","Chittenden","","Elizabeth M. Ready","Democratic","26"
"121543","2002","Auditor","Primary","","Clarendon","","Elizabeth M. Ready","Democratic","36"
"121544","2002","Auditor","Primary","","Colchester","Chittenden 7-1","Elizabeth M. Ready","Democratic","130"
"121545","2002","Auditor","Primary","","Colchester","Chittenden 7-2","Elizabeth M. Ready","Democratic","154"
"121546","2002","Auditor","Primary","","Concord","","Elizabeth M. Ready","Democratic","21"
"121547","2002","Auditor","Primary","","Corinth","","Elizabeth M. Ready","Democratic","67"
"121548","2002","Auditor","Primary","","Cornwall","","Elizabeth M. Ready","Democratic","77"
"121549","2002","Auditor","Primary","","Coventry","","Elizabeth M. Ready","Democratic","8"
"121550","2002","Auditor","Primary","","Craftsbury","","Elizabeth M. Ready","Democratic","69"
"121551","2002","Auditor","Primary","","Danby","","Elizabeth M. Ready","Democratic","25"
"121552","2002","Auditor","Primary","","Danville","","Elizabeth M. Ready","Democratic","47"
"121553","2002","Auditor","Primary","","Derby","","Elizabeth M. Ready","Democratic","124"
"121554","2002","Auditor","Primary","","Dorset","","Elizabeth M. Ready","Democratic","28"
"121555","2002","Auditor","Primary","","Dover","","Elizabeth M. Ready","Democratic","31"
"121556","2002","Auditor","Primary","","Dummerston","","Elizabeth M. Ready","Democratic","196"
"121557","2002","Auditor","Primary","","Duxbury","","Elizabeth M. Ready","Democratic","54"
"121558","2002","Auditor","Primary","","E. Haven","","Elizabeth M. Ready","Democratic","8"
"121559","2002","Auditor","Primary","","E. Montpelier","","Elizabeth M. Ready","Democratic","157"
"121560","2002","Auditor","Primary","","Eden","","Elizabeth M. Ready","Democratic","21"
"121561","2002","Auditor","Primary","","Elmore","","Elizabeth M. Ready","Democratic","49"
"121562","2002","Auditor","Primary","","Enosburgh","","Elizabeth M. Ready","Democratic","53"
"121563","2002","Auditor","Primary","","Essex","Chittenden 6-1","Elizabeth M. Ready","Democratic","106"
"121564","2002","Auditor","Primary","","Essex","Chittenden 6-2","Elizabeth M. Ready","Democratic","169"
"121565","2002","Auditor","Primary","","Essex","Chittenden 6-3","Elizabeth M. Ready","Democratic","41"
"121566","2002","Auditor","Primary","","Fair Haven","","Elizabeth M. Ready","Democratic","27"
"121567","2002","Auditor","Primary","","Fairfax","","Elizabeth M. Ready","Democratic","113"
"121568","2002","Auditor","Primary","","Fairfield","","Elizabeth M. Ready","Democratic","93"
"121569","2002","Auditor","Primary","","Fairlee","","Elizabeth M. Ready","Democratic","38"
"121570","2002","Auditor","Primary","","Fayston","","Elizabeth M. Ready","Democratic","44"
"121571","2002","Auditor","Primary","","Ferrisburgh","","Elizabeth M. Ready","Democratic","99"
"121572","2002","Auditor","Primary","","Fletcher","","Elizabeth M. Ready","Democratic","26"
"121573","2002","Auditor","Primary","","Franklin","","Elizabeth M. Ready","Democratic","49"
"121574","2002","Auditor","Primary","","Georgia","","Elizabeth M. Ready","Democratic","75"
"121575","2002","Auditor","Primary","","Glover","","Elizabeth M. Ready","Democratic","37"
"121576","2002","Auditor","Primary","","Goshen","","Elizabeth M. Ready","Democratic","8"
"121577","2002","Auditor","Primary","","Grafton","","Elizabeth M. Ready","Democratic","48"
"121578","2002","Auditor","Primary","","Granby","","Elizabeth M. Ready","Democratic","3"
"121579","2002","Auditor","Primary","","Grand Isle","","Elizabeth M. Ready","Democratic","267"
"121580","2002","Auditor","Primary","","Granville","","Elizabeth M. Ready","Democratic","9"
"121581","2002","Auditor","Primary","","Greensboro","","Elizabeth M. Ready","Democratic","34"
"121582","2002","Auditor","Primary","","Groton","","Elizabeth M. Ready","Democratic","27"
"121583","2002","Auditor","Primary","","Guildhall","","Elizabeth M. Ready","Democratic","7"
"121584","2002","Auditor","Primary","","Guilford","","Elizabeth M. Ready","Democratic","157"
"121585","2002","Auditor","Primary","","Halifax","","Elizabeth M. Ready","Democratic","32"
"121586","2002","Auditor","Primary","","Hancock","","Elizabeth M. Ready","Democratic","7"
"121587","2002","Auditor","Primary","","Hardwick","","Elizabeth M. Ready","Democratic","197"
"121588","2002","Auditor","Primary","","Hartford","Windsor 6-1","Elizabeth M. Ready","Democratic","121"
"121589","2002","Auditor","Primary","","Hartford","Windsor 6-2","Elizabeth M. Ready","Democratic","542"
"121590","2002","Auditor","Primary","","Hartland","","Elizabeth M. Ready","Democratic","187"
"121591","2002","Auditor","Primary","","Highgate","","Elizabeth M. Ready","Democratic","81"
"121592","2002","Auditor","Primary","","Hinesburg","Chittenden 1-1","Elizabeth M. Ready","Democratic","151"
"121593","2002","Auditor","Primary","","Hinesburg","Chittenden 1-2","Elizabeth M. Ready","Democratic","7"
"121594","2002","Auditor","Primary","","Holland","","Elizabeth M. Ready","Democratic","14"
"121595","2002","Auditor","Primary","","Hubbardton","","Elizabeth M. Ready","Democratic","8"
"121596","2002","Auditor","Primary","","Huntington","","Elizabeth M. Ready","Democratic","50"
"121597","2002","Auditor","Primary","","Hyde Park","","Elizabeth M. Ready","Democratic","130"
"121598","2002","Auditor","Primary","","Ira","Rutland 1-1","Elizabeth M. Ready","Democratic","15"
"121599","2002","Auditor","Primary","","Ira","Rutland 1-2","Elizabeth M. Ready","Democratic","0"
"121600","2002","Auditor","Primary","","Irasburg","","Elizabeth M. Ready","Democratic","22"
"121601","2002","Auditor","Primary","","Isle La Motte","","Elizabeth M. Ready","Democratic","105"
"121602","2002","Auditor","Primary","","Jamaica","","Elizabeth M. Ready","Democratic","61"
"121603","2002","Auditor","Primary","","Jay","","Elizabeth M. Ready","Democratic","7"
"121604","2002","Auditor","Primary","","Jericho","","Elizabeth M. Ready","Democratic","179"
"121605","2002","Auditor","Primary","","Johnson","","Elizabeth M. Ready","Democratic","107"
"121606","2002","Auditor","Primary","","Killington","","Elizabeth M. Ready","Democratic","26"
"121607","2002","Auditor","Primary","","Kirby","","Elizabeth M. Ready","Democratic","35"
"121608","2002","Auditor","Primary","","Landgrove","","Elizabeth M. Ready","Democratic","3"
"121609","2002","Auditor","Primary","","Leicester","","Elizabeth M. Ready","Democratic","38"
"121610","2002","Auditor","Primary","","Lemington","","Elizabeth M. Ready","Democratic","2"
"121611","2002","Auditor","Primary","","Lincoln","","Elizabeth M. Ready","Democratic","100"
"121612","2002","Auditor","Primary","","Londonderry","","Elizabeth M. Ready","Democratic","39"
"121613","2002","Auditor","Primary","","Lowell","","Elizabeth M. Ready","Democratic","21"
"121614","2002","Auditor","Primary","","Ludlow","","Elizabeth M. Ready","Democratic","44"
"121615","2002","Auditor","Primary","","Lunenburg","","Elizabeth M. Ready","Democratic","24"
"121616","2002","Auditor","Primary","","Lyndon","","Elizabeth M. Ready","Democratic","69"
"121617","2002","Auditor","Primary","","Manchester","","Elizabeth M. Ready","Democratic","58"
"121618","2002","Auditor","Primary","","Marlboro","","Elizabeth M. Ready","Democratic","111"
"121619","2002","Auditor","Primary","","Marshfield","","Elizabeth M. Ready","Democratic","68"
"121620","2002","Auditor","Primary","","Mendon","","Elizabeth M. Ready","Democratic","22"
"121621","2002","Auditor","Primary","","Middlebury","","Elizabeth M. Ready","Democratic","204"
"121622","2002","Auditor","Primary","","Middlesex","","Elizabeth M. Ready","Democratic","127"
"121623","2002","Auditor","Primary","","Middletown Springs","","Elizabeth M. Ready","Democratic","32"
"121624","2002","Auditor","Primary","","Milton","Chittenden 9","Elizabeth M. Ready","Democratic","112"
"121625","2002","Auditor","Primary","","Milton","Grand Isle-Chittenden 1-1","Elizabeth M. Ready","Democratic","11"
"121626","2002","Auditor","Primary","","Monkton","","Elizabeth M. Ready","Democratic","73"
"121627","2002","Auditor","Primary","","Montgomery","","Elizabeth M. Ready","Democratic","35"
"121628","2002","Auditor","Primary","","Montpelier","","Elizabeth M. Ready","Democratic","722"
"121629","2002","Auditor","Primary","","Moretown","","Elizabeth M. Ready","Democratic","89"
"121630","2002","Auditor","Primary","","Morgan","","Elizabeth M. Ready","Democratic","18"
"121631","2002","Auditor","Primary","","Morristown","","Elizabeth M. Ready","Democratic","208"
"121632","2002","Auditor","Primary","","Mount Holly","","Elizabeth M. Ready","Democratic","36"
"121633","2002","Auditor","Primary","","Mount Tabor","","Elizabeth M. Ready","Democratic","6"
"121634","2002","Auditor","Primary","","New Haven","","Elizabeth M. Ready","Democratic","150"
"121635","2002","Auditor","Primary","","Newark","","Elizabeth M. Ready","Democratic","20"
"121636","2002","Auditor","Primary","","Newbury","Center Town House","Elizabeth M. Ready","Democratic","10"
"121637","2002","Auditor","Primary","","Newbury","Town Office","Elizabeth M. Ready","Democratic","54"
"121638","2002","Auditor","Primary","","Newbury","West River Village","Elizabeth M. Ready","Democratic","22"
"121639","2002","Auditor","Primary","","Newfane","","Elizabeth M. Ready","Democratic","195"
"121640","2002","Auditor","Primary","","Newport City","","Elizabeth M. Ready","Democratic","68"
"121641","2002","Auditor","Primary","","Newport Town","","Elizabeth M. Ready","Democratic","11"
"121642","2002","Auditor","Primary","","N. Hero","","Elizabeth M. Ready","Democratic","68"
"121643","2002","Auditor","Primary","","Northfield","","Elizabeth M. Ready","Democratic","199"
"121644","2002","Auditor","Primary","","Norton","","Elizabeth M. Ready","Democratic","8"
"121645","2002","Auditor","Primary","","Norwich","","Elizabeth M. Ready","Democratic","429"
"121646","2002","Auditor","Primary","","Orange","","Elizabeth M. Ready","Democratic","10"
"121647","2002","Auditor","Primary","","Orwell","","Elizabeth M. Ready","Democratic","40"
"121648","2002","Auditor","Primary","","Panton","","Elizabeth M. Ready","Democratic","23"
"121649","2002","Auditor","Primary","","Pawlet","","Elizabeth M. Ready","Democratic","41"
"121650","2002","Auditor","Primary","","Peacham","","Elizabeth M. Ready","Democratic","44"
"121651","2002","Auditor","Primary","","Peru","","Elizabeth M. Ready","Democratic","18"
"121652","2002","Auditor","Primary","","Pittsfield","","Elizabeth M. Ready","Democratic","15"
"121653","2002","Auditor","Primary","","Pittsford","","Elizabeth M. Ready","Democratic","52"
"121654","2002","Auditor","Primary","","Plainfield","","Elizabeth M. Ready","Democratic","75"
"121655","2002","Auditor","Primary","","Plymouth","","Elizabeth M. Ready","Democratic","10"
"121656","2002","Auditor","Primary","","Pomfret","","Elizabeth M. Ready","Democratic","59"
"121657","2002","Auditor","Primary","","Poultney","","Elizabeth M. Ready","Democratic","44"
"121658","2002","Auditor","Primary","","Pownal","","Elizabeth M. Ready","Democratic","75"
"121659","2002","Auditor","Primary","","Proctor","","Elizabeth M. Ready","Democratic","35"
"121660","2002","Auditor","Primary","","Putney","","Elizabeth M. Ready","Democratic","273"
"121661","2002","Auditor","Primary","","Randolph","","Elizabeth M. Ready","Democratic","298"
"121662","2002","Auditor","Primary","","Reading","","Elizabeth M. Ready","Democratic","22"
"121663","2002","Auditor","Primary","","Readsboro","","Elizabeth M. Ready","Democratic","43"
"121664","2002","Auditor","Primary","","Richford","","Elizabeth M. Ready","Democratic","51"
"121665","2002","Auditor","Primary","","Richmond","","Elizabeth M. Ready","Democratic","162"
"121666","2002","Auditor","Primary","","Ripton","","Elizabeth M. Ready","Democratic","37"
"121667","2002","Auditor","Primary","","Rochester","","Elizabeth M. Ready","Democratic","69"
"121668","2002","Auditor","Primary","","Rockingham","","Elizabeth M. Ready","Democratic","497"
"121669","2002","Auditor","Primary","","Roxbury","","Elizabeth M. Ready","Democratic","32"
"121670","2002","Auditor","Primary","","Royalton","","Elizabeth M. Ready","Democratic","234"
"121671","2002","Auditor","Primary","","Rupert","","Elizabeth M. Ready","Democratic","25"
"121672","2002","Auditor","Primary","","Rutland City","Rutland 5-1","Elizabeth M. Ready","Democratic","154"
"121673","2002","Auditor","Primary","","Rutland City","Rutland 5-2","Elizabeth M. Ready","Democratic","113"
"121674","2002","Auditor","Primary","","Rutland City","Rutland 5-3","Elizabeth M. Ready","Democratic","78"
"121675","2002","Auditor","Primary","","Rutland City","Rutland 5-4","Elizabeth M. Ready","Democratic","98"
"121676","2002","Auditor","Primary","","Rutland Town","","Elizabeth M. Ready","Democratic","138"
"121677","2002","Auditor","Primary","","Ryegate","","Elizabeth M. Ready","Democratic","36"
"121678","2002","Auditor","Primary","","Salisbury","","Elizabeth M. Ready","Democratic","42"
"121679","2002","Auditor","Primary","","Sandgate","","Elizabeth M. Ready","Democratic","16"
"121680","2002","Auditor","Primary","","Searsburg","","Elizabeth M. Ready","Democratic","6"
"121681","2002","Auditor","Primary","","Shaftsbury","","Elizabeth M. Ready","Democratic","109"
"121682","2002","Auditor","Primary","","Sharon","","Elizabeth M. Ready","Democratic","71"
"121683","2002","Auditor","Primary","","Sheffield","","Elizabeth M. Ready","Democratic","13"
"121684","2002","Auditor","Primary","","Shelburne","Chittenden 5-1","Elizabeth M. Ready","Democratic","217"
"121685","2002","Auditor","Primary","","Shelburne","Chittenden 5-2","Elizabeth M. Ready","Democratic","108"
"121686","2002","Auditor","Primary","","Sheldon","","Elizabeth M. Ready","Democratic","42"
"121687","2002","Auditor","Primary","","Shoreham","","Elizabeth M. Ready","Democratic","45"
"121688","2002","Auditor","Primary","","Shrewsbury","","Elizabeth M. Ready","Democratic","32"
"121689","2002","Auditor","Primary","","S. Burlington","Chittenden 3-10","Elizabeth M. Ready","Democratic","140"
"121690","2002","Auditor","Primary","","S. Burlington","Chittenden 3-7","Elizabeth M. Ready","Democratic","173"
"121691","2002","Auditor","Primary","","S. Burlington","Chittenden 3-8","Elizabeth M. Ready","Democratic","157"
"121692","2002","Auditor","Primary","","S. Burlington","Chittenden 3-9","Elizabeth M. Ready","Democratic","149"
"121693","2002","Auditor","Primary","","S. Hero","","Elizabeth M. Ready","Democratic","254"
"121694","2002","Auditor","Primary","","Springfield","Windsor 1-1","Elizabeth M. Ready","Democratic","11"
"121695","2002","Auditor","Primary","","Springfield","Windsor 1-2","Elizabeth M. Ready","Democratic","1,052"
"121696","2002","Auditor","Primary","","St. Albans City","","Elizabeth M. Ready","Democratic","271"
"121697","2002","Auditor","Primary","","St. Albans Town","","Elizabeth M. Ready","Democratic","174"
"121698","2002","Auditor","Primary","","St. George","","Elizabeth M. Ready","Democratic","13"
"121699","2002","Auditor","Primary","","St. Johnsbury","","Elizabeth M. Ready","Democratic","93"
"121700","2002","Auditor","Primary","","Stamford","","Elizabeth M. Ready","Democratic","38"
"121701","2002","Auditor","Primary","","Stannard","","Elizabeth M. Ready","Democratic","12"
"121702","2002","Auditor","Primary","","Starksboro","","Elizabeth M. Ready","Democratic","65"
"121703","2002","Auditor","Primary","","Stockbridge","","Elizabeth M. Ready","Democratic","23"
"121704","2002","Auditor","Primary","","Stowe","","Elizabeth M. Ready","Democratic","90"
"121705","2002","Auditor","Primary","","Strafford","","Elizabeth M. Ready","Democratic","85"
"121706","2002","Auditor","Primary","","Stratton","","Elizabeth M. Ready","Democratic","2"
"121707","2002","Auditor","Primary","","Sudbury","","Elizabeth M. Ready","Democratic","24"
"121708","2002","Auditor","Primary","","Sunderland","","Elizabeth M. Ready","Democratic","20"
"121709","2002","Auditor","Primary","","Sutton","","Elizabeth M. Ready","Democratic","13"
"121710","2002","Auditor","Primary","","Swanton","","Elizabeth M. Ready","Democratic","256"
"121711","2002","Auditor","Primary","","Thetford","","Elizabeth M. Ready","Democratic","169"
"121712","2002","Auditor","Primary","","Tinmouth","","Elizabeth M. Ready","Democratic","37"
"121713","2002","Auditor","Primary","","Topsham","","Elizabeth M. Ready","Democratic","17"
"121714","2002","Auditor","Primary","","Townshend","","Elizabeth M. Ready","Democratic","105"
"121715","2002","Auditor","Primary","","Troy","","Elizabeth M. Ready","Democratic","19"
"121716","2002","Auditor","Primary","","Tunbridge","","Elizabeth M. Ready","Democratic","94"
"121717","2002","Auditor","Primary","","Underhill","","Elizabeth M. Ready","Democratic","119"
"121718","2002","Auditor","Primary","","Vergennes","","Elizabeth M. Ready","Democratic","56"
"121719","2002","Auditor","Primary","","Vernon","","Elizabeth M. Ready","Democratic","66"
"121720","2002","Auditor","Primary","","Vershire","","Elizabeth M. Ready","Democratic","42"
"121721","2002","Auditor","Primary","","Victory","","Elizabeth M. Ready","Democratic","2"
"121722","2002","Auditor","Primary","","Waitsfield","","Elizabeth M. Ready","Democratic","70"
"121723","2002","Auditor","Primary","","Walden","","Elizabeth M. Ready","Democratic","26"
"121724","2002","Auditor","Primary","","Wallingford","","Elizabeth M. Ready","Democratic","68"
"121725","2002","Auditor","Primary","","Waltham","","Elizabeth M. Ready","Democratic","6"
"121726","2002","Auditor","Primary","","Wardsboro","","Elizabeth M. Ready","Democratic","52"
"121727","2002","Auditor","Primary","","Warren","","Elizabeth M. Ready","Democratic","48"
"121728","2002","Auditor","Primary","","Washington","","Elizabeth M. Ready","Democratic","31"
"121729","2002","Auditor","Primary","","Waterbury","","Elizabeth M. Ready","Democratic","202"
"121730","2002","Auditor","Primary","","Waterford","","Elizabeth M. Ready","Democratic","14"
"121731","2002","Auditor","Primary","","Waterville","","Elizabeth M. Ready","Democratic","16"
"121732","2002","Auditor","Primary","","Weathersfield","","Elizabeth M. Ready","Democratic","130"
"121733","2002","Auditor","Primary","","Wells","","Elizabeth M. Ready","Democratic","15"
"121734","2002","Auditor","Primary","","W. Fairlee","","Elizabeth M. Ready","Democratic","32"
"121735","2002","Auditor","Primary","","W. Haven","","Elizabeth M. Ready","Democratic","6"
"121736","2002","Auditor","Primary","","W. Rutland","","Elizabeth M. Ready","Democratic","28"
"121737","2002","Auditor","Primary","","W. Windsor","","Elizabeth M. Ready","Democratic","36"
"121738","2002","Auditor","Primary","","Westfield","","Elizabeth M. Ready","Democratic","13"
"121739","2002","Auditor","Primary","","Westford","","Elizabeth M. Ready","Democratic","47"
"121740","2002","Auditor","Primary","","Westminster","Windham Ward 4","Elizabeth M. Ready","Democratic","22"
"121741","2002","Auditor","Primary","","Westminster","Windham Ward 5","Elizabeth M. Ready","Democratic","318"
"121742","2002","Auditor","Primary","","Westmore","","Elizabeth M. Ready","Democratic","8"
"121743","2002","Auditor","Primary","","Weston","","Elizabeth M. Ready","Democratic","30"
"121744","2002","Auditor","Primary","","Weybridge","","Elizabeth M. Ready","Democratic","45"
"121745","2002","Auditor","Primary","","Wheelock","","Elizabeth M. Ready","Democratic","13"
"121746","2002","Auditor","Primary","","Whiting","","Elizabeth M. Ready","Democratic","18"
"121747","2002","Auditor","Primary","","Whitingham","","Elizabeth M. Ready","Democratic","33"
"121748","2002","Auditor","Primary","","Williamstown","","Elizabeth M. Ready","Democratic","53"
"121749","2002","Auditor","Primary","","Williston","","Elizabeth M. Ready","Democratic","225"
"121750","2002","Auditor","Primary","","Wilmington","","Elizabeth M. Ready","Democratic","59"
"121751","2002","Auditor","Primary","","Windham","","Elizabeth M. Ready","Democratic","30"
"121752","2002","Auditor","Primary","","Windsor","","Elizabeth M. Ready","Democratic","158"
"121753","2002","Auditor","Primary","","Winhall","","Elizabeth M. Ready","Democratic","17"
"121754","2002","Auditor","Primary","","Winooski","","Elizabeth M. Ready","Democratic","163"
"121755","2002","Auditor","Primary","","Wolcott","","Elizabeth M. Ready","Democratic","62"
"121756","2002","Auditor","Primary","","Woodbury","","Elizabeth M. Ready","Democratic","44"
"121757","2002","Auditor","Primary","","Woodford","","Elizabeth M. Ready","Democratic","5"
"121758","2002","Auditor","Primary","","Woodstock","","Elizabeth M. Ready","Democratic","211"
"121759","2002","Auditor","Primary","","Worcester","","Elizabeth M. Ready","Democratic","67"
"121760","2002","Auditor","Primary","","Addison","","Bruce Hyde","Republican","124"
"121761","2002","Auditor","Primary","","Albany","","Bruce Hyde","Republican","48"
"121762","2002","Auditor","Primary","","Alburgh","","Bruce Hyde","Republican","64"
"121763","2002","Auditor","Primary","","Andover","","Bruce Hyde","Republican","28"
"121764","2002","Auditor","Primary","","Arlington","","Bruce Hyde","Republican","119"
"121765","2002","Auditor","Primary","","Athens","","Bruce Hyde","Republican","21"
"121766","2002","Auditor","Primary","","Bakersfield","","Bruce Hyde","Republican","10"
"121767","2002","Auditor","Primary","","Baltimore","","Bruce Hyde","Republican","9"
"121768","2002","Auditor","Primary","","Barnard","","Bruce Hyde","Republican","33"
"121769","2002","Auditor","Primary","","Barnet","","Bruce Hyde","Republican","55"
"121770","2002","Auditor","Primary","","Barre City","Washington 3-1","Bruce Hyde","Republican","102"
"121771","2002","Auditor","Primary","","Barre City","Washington 3-2","Bruce Hyde","Republican","65"
"121772","2002","Auditor","Primary","","Barre City","Washington 3-3","Bruce Hyde","Republican","5"
"121773","2002","Auditor","Primary","","Barre Town","","Bruce Hyde","Republican","339"
"121774","2002","Auditor","Primary","","Barton","Barton Memorial","Bruce Hyde","Republican","57"
"121775","2002","Auditor","Primary","","Barton","Orleans Memorial","Bruce Hyde","Republican","29"
"121776","2002","Auditor","Primary","","Belvidere","","Bruce Hyde","Republican","34"
"121777","2002","Auditor","Primary","","Bennington","Bennington 2-1","Bruce Hyde","Republican","135"
"121778","2002","Auditor","Primary","","Bennington","Bennington 2-1 Nb","Bruce Hyde","Republican","20"
"121779","2002","Auditor","Primary","","Bennington","Bennington 2-2","Bruce Hyde","Republican","154"
