"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"43135","2006","Auditor","General","","Highgate","","Randy Brock","Republican","690"
"43136","2006","Auditor","General","","Hinesburg","Chittenden 1-1","Randy Brock","Republican","769"
"43137","2006","Auditor","General","","Hinesburg","Chittenden 1-2","Randy Brock","Republican","33"
"43138","2006","Auditor","General","","Holland","","Randy Brock","Republican","139"
"43139","2006","Auditor","General","","Hubbardton","","Randy Brock","Republican","128"
"43140","2006","Auditor","General","","Huntington","","Randy Brock","Republican","337"
"43141","2006","Auditor","General","","Hyde Park","","Randy Brock","Republican","601"
"43142","2006","Auditor","General","","Ira","Rutland Rutland 1-1","Randy Brock","Republican","19"
"43143","2006","Auditor","General","","Ira","Rutland Rutland 1-2","Randy Brock","Republican","87"
"43144","2006","Auditor","General","","Irasburg","","Randy Brock","Republican","258"
"43145","2006","Auditor","General","","Isle La Motte","","Randy Brock","Republican","137"
"43146","2006","Auditor","General","","Jamaica","","Randy Brock","Republican","157"
"43147","2006","Auditor","General","","Jay","","Randy Brock","Republican","75"
"43148","2006","Auditor","General","","Jericho","","Randy Brock","Republican","1,074"
"43149","2006","Auditor","General","","Johnson","","Randy Brock","Republican","438"
"43150","2006","Auditor","General","","Killington","","Randy Brock","Republican","221"
"43151","2006","Auditor","General","","Kirby","","Randy Brock","Republican","95"
"43152","2006","Auditor","General","","Landgrove","","Randy Brock","Republican","35"
"43153","2006","Auditor","General","","Leicester","","Randy Brock","Republican","244"
"43154","2006","Auditor","General","","Lemington","","Randy Brock","Republican","30"
"43155","2006","Auditor","General","","Lincoln","","Randy Brock","Republican","268"
"43156","2006","Auditor","General","","Londonderry","","Randy Brock","Republican","326"
"43157","2006","Auditor","General","","Lowell","","Randy Brock","Republican","132"
"43158","2006","Auditor","General","","Ludlow","","Randy Brock","Republican","424"
"43159","2006","Auditor","General","","Lunenburg","","Randy Brock","Republican","205"
"43160","2006","Auditor","General","","Lyndon","","Randy Brock","Republican","951"
"43161","2006","Auditor","General","","Maidstone","","Randy Brock","Republican","45"
"43162","2006","Auditor","General","","Manchester","","Randy Brock","Republican","747"
"43163","2006","Auditor","General","","Marlboro","","Randy Brock","Republican","91"
"43164","2006","Auditor","General","","Marshfield","","Randy Brock","Republican","318"
"43165","2006","Auditor","General","","Mendon","","Randy Brock","Republican","284"
"43166","2006","Auditor","General","","Middlebury","","Randy Brock","Republican","1,153"
"43167","2006","Auditor","General","","Middlesex","","Randy Brock","Republican","358"
"43168","2006","Auditor","General","","Middletown Springs","","Randy Brock","Republican","153"
"43169","2006","Auditor","General","","Milton","Chittenden 9","Randy Brock","Republican","1,818"
"43170","2006","Auditor","General","","Milton","Grand Isle-Chittenden 1-1","Randy Brock","Republican","328"
"43171","2006","Auditor","General","","Monkton","","Randy Brock","Republican","419"
"43172","2006","Auditor","General","","Montgomery","","Randy Brock","Republican","194"
"43173","2006","Auditor","General","","Montpelier","","Randy Brock","Republican","1,431"
"43174","2006","Auditor","General","","Moretown","","Randy Brock","Republican","388"
"43175","2006","Auditor","General","","Morgan","","Randy Brock","Republican","189"
"43176","2006","Auditor","General","","Morristown","","Randy Brock","Republican","985"
"43177","2006","Auditor","General","","Mount Holly","","Randy Brock","Republican","250"
"43178","2006","Auditor","General","","Mount Tabor","","Randy Brock","Republican","37"
"43179","2006","Auditor","General","","New Haven","","Randy Brock","Republican","444"
"43180","2006","Auditor","General","","Newark","","Randy Brock","Republican","112"
"43181","2006","Auditor","General","","Newbury","Center Town House","Randy Brock","Republican","237"
"43182","2006","Auditor","General","","Newbury","Town Office","Randy Brock","Republican","74"
"43183","2006","Auditor","General","","Newbury","West River Village","Randy Brock","Republican","65"
"43184","2006","Auditor","General","","Newfane","","Randy Brock","Republican","253"
"43185","2006","Auditor","General","","Newport City","","Randy Brock","Republican","723"
"43186","2006","Auditor","General","","Newport Town","","Randy Brock","Republican","324"
"43187","2006","Auditor","General","","N. Hero","","Randy Brock","Republican","285"
"43188","2006","Auditor","General","","Northfield","","Randy Brock","Republican","1,025"
"43189","2006","Auditor","General","","Norton","","Randy Brock","Republican","43"
"43190","2006","Auditor","General","","Norwich","","Randy Brock","Republican","331"
"43191","2006","Auditor","General","","Orange","","Randy Brock","Republican","274"
"43192","2006","Auditor","General","","Orwell","","Randy Brock","Republican","311"
"43193","2006","Auditor","General","","Panton","","Randy Brock","Republican","187"
"43194","2006","Auditor","General","","Pawlet","","Randy Brock","Republican","256"
"43195","2006","Auditor","General","","Peacham","","Randy Brock","Republican","158"
"43196","2006","Auditor","General","","Peru","","Randy Brock","Republican","66"
"43197","2006","Auditor","General","","Pittsfield","","Randy Brock","Republican","120"
"43198","2006","Auditor","General","","Pittsford","","Randy Brock","Republican","611"
"43199","2006","Auditor","General","","Plainfield","","Randy Brock","Republican","241"
"43200","2006","Auditor","General","","Plymouth","","Randy Brock","Republican","111"
"43201","2006","Auditor","General","","Pomfret","","Randy Brock","Republican","195"
"43202","2006","Auditor","General","","Poultney","","Randy Brock","Republican","469"
"43203","2006","Auditor","General","","Pownal","","Randy Brock","Republican","382"
"43204","2006","Auditor","General","","Proctor","","Randy Brock","Republican","343"
"43205","2006","Auditor","General","","Putney","","Randy Brock","Republican","186"
"43206","2006","Auditor","General","","Randolph","","Randy Brock","Republican","950"
"43207","2006","Auditor","General","","Reading","","Randy Brock","Republican","145"
"43208","2006","Auditor","General","","Readsboro","","Randy Brock","Republican","86"
"43209","2006","Auditor","General","","Richford","","Randy Brock","Republican","348"
"43210","2006","Auditor","General","","Richmond","","Randy Brock","Republican","872"
"43211","2006","Auditor","General","","Ripton","","Randy Brock","Republican","88"
"43212","2006","Auditor","General","","Rochester","","Randy Brock","Republican","241"
"43213","2006","Auditor","General","","Rockingham","","Randy Brock","Republican","281"
"43214","2006","Auditor","General","","Roxbury","","Randy Brock","Republican","127"
"43215","2006","Auditor","General","","Royalton","","Randy Brock","Republican","485"
"43216","2006","Auditor","General","","Rupert","","Randy Brock","Republican","113"
"43217","2006","Auditor","General","","Rutland City","Rutland 5-1","Randy Brock","Republican","895"
"43218","2006","Auditor","General","","Rutland City","Rutland 5-2","Randy Brock","Republican","698"
"43219","2006","Auditor","General","","Rutland City","Rutland 5-3","Randy Brock","Republican","415"
"43220","2006","Auditor","General","","Rutland City","Rutland 5-4","Randy Brock","Republican","625"
"43221","2006","Auditor","General","","Rutland Town","Elem. School","Randy Brock","Republican","826"
"43222","2006","Auditor","General","","Rutland Town","Town Hall","Randy Brock","Republican","313"
"43223","2006","Auditor","General","","Ryegate","","Randy Brock","Republican","242"
"43224","2006","Auditor","General","","Salisbury","","Randy Brock","Republican","247"
"43225","2006","Auditor","General","","Sandgate","","Randy Brock","Republican","55"
"43226","2006","Auditor","General","","Searsburg","","Randy Brock","Republican","13"
"43227","2006","Auditor","General","","Shaftsbury","","Randy Brock","Republican","537"
"43228","2006","Auditor","General","","Sharon","","Randy Brock","Republican","235"
"43229","2006","Auditor","General","","Sheffield","","Randy Brock","Republican","126"
"43230","2006","Auditor","General","","Shelburne","Chittenden 5-1","Randy Brock","Republican","876"
"43231","2006","Auditor","General","","Shelburne","Chittenden 5-2","Randy Brock","Republican","878"
"43232","2006","Auditor","General","","Sheldon","","Randy Brock","Republican","380"
"43233","2006","Auditor","General","","Shoreham","","Randy Brock","Republican","258"
"43234","2006","Auditor","General","","Shrewsbury","","Randy Brock","Republican","250"
"43235","2006","Auditor","General","","S. Burlington","Chittenden 3-10","Randy Brock","Republican","658"
"43236","2006","Auditor","General","","S. Burlington","Chittenden 3-7","Randy Brock","Republican","821"
"43237","2006","Auditor","General","","S. Burlington","Chittenden 3-8","Randy Brock","Republican","1,252"
"43238","2006","Auditor","General","","S. Burlington","Chittenden 3-9","Randy Brock","Republican","831"
"43239","2006","Auditor","General","","S. Hero","","Randy Brock","Republican","489"
"43240","2006","Auditor","General","","Springfield","Windsor 1-1","Randy Brock","Republican","20"
"43241","2006","Auditor","General","","Springfield","Windsor 1-2","Randy Brock","Republican","1,159"
"43242","2006","Auditor","General","","St. Albans City","","Randy Brock","Republican","1,199"
"43243","2006","Auditor","General","","St. Albans Town","","Randy Brock","Republican","1,458"
"43244","2006","Auditor","General","","St. George","","Randy Brock","Republican","130"
"43245","2006","Auditor","General","","St. Johnsbury","","Randy Brock","Republican","1,236"
"43246","2006","Auditor","General","","Stamford","","Randy Brock","Republican","99"
"43247","2006","Auditor","General","","Stannard","","Randy Brock","Republican","42"
"43248","2006","Auditor","General","","Starksboro","","Randy Brock","Republican","296"
"43249","2006","Auditor","General","","Stockbridge","","Randy Brock","Republican","138"
"43250","2006","Auditor","General","","Stowe","","Randy Brock","Republican","1,071"
"43251","2006","Auditor","General","","Strafford","","Randy Brock","Republican","150"
"43252","2006","Auditor","General","","Stratton","","Randy Brock","Republican","57"
"43253","2006","Auditor","General","","Sudbury","","Randy Brock","Republican","126"
"43254","2006","Auditor","General","","Sunderland","","Randy Brock","Republican","124"
"43255","2006","Auditor","General","","Sutton","","Randy Brock","Republican","218"
"43256","2006","Auditor","General","","Swanton","","Randy Brock","Republican","1,449"
"43257","2006","Auditor","General","","Thetford","","Randy Brock","Republican","336"
"43258","2006","Auditor","General","","Tinmouth","","Randy Brock","Republican","125"
"43259","2006","Auditor","General","","Topsham","","Randy Brock","Republican","234"
"43260","2006","Auditor","General","","Townshend","","Randy Brock","Republican","213"
"43261","2006","Auditor","General","","Troy","","Randy Brock","Republican","228"
"43262","2006","Auditor","General","","Tunbridge","","Randy Brock","Republican","296"
"43263","2006","Auditor","General","","Underhill","","Randy Brock","Republican","651"
"43264","2006","Auditor","General","","Vergennes","","Randy Brock","Republican","456"
"43265","2006","Auditor","General","","Vernon","","Randy Brock","Republican","406"
"43266","2006","Auditor","General","","Vershire","","Randy Brock","Republican","87"
"43267","2006","Auditor","General","","Victory","","Randy Brock","Republican","23"
"43268","2006","Auditor","General","","Waitsfield","","Randy Brock","Republican","377"
"43269","2006","Auditor","General","","Walden","","Randy Brock","Republican","190"
"43270","2006","Auditor","General","","Wallingford","","Randy Brock","Republican","488"
"43271","2006","Auditor","General","","Waltham","","Randy Brock","Republican","124"
"43272","2006","Auditor","General","","Wardsboro","","Randy Brock","Republican","120"
"43273","2006","Auditor","General","","Warren","","Randy Brock","Republican","324"
"43274","2006","Auditor","General","","Washington","","Randy Brock","Republican","221"
"43275","2006","Auditor","General","","Waterbury","","Randy Brock","Republican","1,087"
"43276","2006","Auditor","General","","Waterford","","Randy Brock","Republican","330"
"43277","2006","Auditor","General","","Waterville","","Randy Brock","Republican","132"
"43278","2006","Auditor","General","","Weathersfield","","Randy Brock","Republican","460"
"43279","2006","Auditor","General","","Wells","","Randy Brock","Republican","218"
"43280","2006","Auditor","General","","W. Fairlee","","Randy Brock","Republican","87"
"43281","2006","Auditor","General","","W. Haven","","Randy Brock","Republican","64"
"43282","2006","Auditor","General","","W. Rutland","","Randy Brock","Republican","386"
"43283","2006","Auditor","General","","W. Windsor","","Randy Brock","Republican","221"
"43284","2006","Auditor","General","","Westfield","","Randy Brock","Republican","104"
"43285","2006","Auditor","General","","Westford","","Randy Brock","Republican","414"
"43286","2006","Auditor","General","","Westminster","Windham 4","Randy Brock","Republican","10"
"43287","2006","Auditor","General","","Westminster","Windham 5","Randy Brock","Republican","180"
"43288","2006","Auditor","General","","Westmore","","Randy Brock","Republican","83"
"43289","2006","Auditor","General","","Weston","","Randy Brock","Republican","144"
"43290","2006","Auditor","General","","Weybridge","","Randy Brock","Republican","235"
"43291","2006","Auditor","General","","Wheelock","","Randy Brock","Republican","139"
"43292","2006","Auditor","General","","Whiting","","Randy Brock","Republican","92"
"43293","2006","Auditor","General","","Whitingham","","Randy Brock","Republican","197"
"43294","2006","Auditor","General","","Williamstown","","Randy Brock","Republican","719"
"43295","2006","Auditor","General","","Williston","","Randy Brock","Republican","2,205"
"43296","2006","Auditor","General","","Wilmington","","Randy Brock","Republican","301"
"43297","2006","Auditor","General","","Windham","","Randy Brock","Republican","48"
"43298","2006","Auditor","General","","Windsor","","Randy Brock","Republican","382"
"43299","2006","Auditor","General","","Winhall","","Randy Brock","Republican","169"
"43300","2006","Auditor","General","","Winooski","","Randy Brock","Republican","729"
"43301","2006","Auditor","General","","Wolcott","","Randy Brock","Republican","296"
"43302","2006","Auditor","General","","Woodbury","","Randy Brock","Republican","185"
"43303","2006","Auditor","General","","Woodford","","Randy Brock","Republican","34"
"43304","2006","Auditor","General","","Woodstock","","Randy Brock","Republican","593"
"43305","2006","Auditor","General","","Worcester","","Randy Brock","Republican","181"
"43306","2006","Auditor","General","","Addison","","Thomas M. Salmon","Democratic","215"
"43307","2006","Auditor","General","","Albany","","Thomas M. Salmon","Democratic","163"
"43308","2006","Auditor","General","","Alburgh","","Thomas M. Salmon","Democratic","308"
"43309","2006","Auditor","General","","Andover","","Thomas M. Salmon","Democratic","125"
"43310","2006","Auditor","General","","Arlington","","Thomas M. Salmon","Democratic","576"
"43311","2006","Auditor","General","","Athens","","Thomas M. Salmon","Democratic","59"
"43312","2006","Auditor","General","","Bakersfield","","Thomas M. Salmon","Democratic","185"
"43313","2006","Auditor","General","","Baltimore","","Thomas M. Salmon","Democratic","38"
"43314","2006","Auditor","General","","Barnard","","Thomas M. Salmon","Democratic","229"
"43315","2006","Auditor","General","","Barnet","","Thomas M. Salmon","Democratic","318"
"43316","2006","Auditor","General","","Barre City","Washington 3-1","Thomas M. Salmon","Democratic","622"
"43317","2006","Auditor","General","","Barre City","Washington 3-2","Thomas M. Salmon","Democratic","563"
"43318","2006","Auditor","General","","Barre City","Washington 3-3","Thomas M. Salmon","Democratic","95"
"43319","2006","Auditor","General","","Barre Town","","Thomas M. Salmon","Democratic","1,228"
"43320","2006","Auditor","General","","Barton","","Thomas M. Salmon","Democratic","367"
"43321","2006","Auditor","General","","Belvidere","","Thomas M. Salmon","Democratic","52"
"43322","2006","Auditor","General","","Bennington","Bennington 2-1","Thomas M. Salmon","Democratic","1,237"
"43323","2006","Auditor","General","","Bennington","Bennington 2-1 Nb","Thomas M. Salmon","Democratic","323"
"43324","2006","Auditor","General","","Bennington","Bennington 2-2","Thomas M. Salmon","Democratic","1,513"
"43325","2006","Auditor","General","","Bennington","Bennington 5","Thomas M. Salmon","Democratic","16"
"43326","2006","Auditor","General","","Benson","","Thomas M. Salmon","Democratic","163"
"43327","2006","Auditor","General","","Berkshire","","Thomas M. Salmon","Democratic","191"
"43328","2006","Auditor","General","","Berlin","","Thomas M. Salmon","Democratic","401"
"43329","2006","Auditor","General","","Bethel","","Thomas M. Salmon","Democratic","369"
"43330","2006","Auditor","General","","Bloomfield","","Thomas M. Salmon","Democratic","39"
"43331","2006","Auditor","General","","Bolton","","Thomas M. Salmon","Democratic","185"
"43332","2006","Auditor","General","","Bradford","","Thomas M. Salmon","Democratic","420"
"43333","2006","Auditor","General","","Braintree","","Thomas M. Salmon","Democratic","196"
"43334","2006","Auditor","General","","Brandon","","Thomas M. Salmon","Democratic","711"
"43335","2006","Auditor","General","","Brattleboro","Windham 3-1","Thomas M. Salmon","Democratic","1,006"
"43336","2006","Auditor","General","","Brattleboro","Windham 3-2","Thomas M. Salmon","Democratic","827"
"43337","2006","Auditor","General","","Brattleboro","Windham 3-3","Thomas M. Salmon","Democratic","835"
"43338","2006","Auditor","General","","Bridgewater","","Thomas M. Salmon","Democratic","202"
"43339","2006","Auditor","General","","Bridport","","Thomas M. Salmon","Democratic","198"
"43340","2006","Auditor","General","","Brighton","","Thomas M. Salmon","Democratic","226"
"43341","2006","Auditor","General","","Bristol","","Thomas M. Salmon","Democratic","640"
"43342","2006","Auditor","General","","Brookfield","","Thomas M. Salmon","Democratic","240"
"43343","2006","Auditor","General","","Brookline","","Thomas M. Salmon","Democratic","118"
"43344","2006","Auditor","General","","Brownington","","Thomas M. Salmon","Democratic","90"
"43345","2006","Auditor","General","","Brunswick","","Thomas M. Salmon","Democratic","13"
"43346","2006","Auditor","General","","Burke","","Thomas M. Salmon","Democratic","274"
"43347","2006","Auditor","General","","Burlington","Chittenden 3-1","Thomas M. Salmon","Democratic","1,446"
"43348","2006","Auditor","General","","Burlington","Chittenden 3-2","Thomas M. Salmon","Democratic","744"
"43349","2006","Auditor","General","","Burlington","Chittenden 3-3","Thomas M. Salmon","Democratic","1,325"
"43350","2006","Auditor","General","","Burlington","Chittenden 3-4","Thomas M. Salmon","Democratic","782"
"43351","2006","Auditor","General","","Burlington","Chittenden 3-5","Thomas M. Salmon","Democratic","1,737"
"43352","2006","Auditor","General","","Burlington","Chittenden 3-6","Thomas M. Salmon","Democratic","261"
"43353","2006","Auditor","General","","Cabot","","Thomas M. Salmon","Democratic","249"
"43354","2006","Auditor","General","","Calais","","Thomas M. Salmon","Democratic","370"
"43355","2006","Auditor","General","","Cambridge","","Thomas M. Salmon","Democratic","585"
"43356","2006","Auditor","General","","Canaan","","Thomas M. Salmon","Democratic","159"
"43357","2006","Auditor","General","","Castleton","","Thomas M. Salmon","Democratic","616"
"43358","2006","Auditor","General","","Cavendish","","Thomas M. Salmon","Democratic","277"
"43359","2006","Auditor","General","","Charleston","","Thomas M. Salmon","Democratic","144"
"43360","2006","Auditor","General","","Charlotte","","Thomas M. Salmon","Democratic","872"
"43361","2006","Auditor","General","","Chelsea","","Thomas M. Salmon","Democratic","192"
"43362","2006","Auditor","General","","Chester","","Thomas M. Salmon","Democratic","854"
"43363","2006","Auditor","General","","Chittenden","","Thomas M. Salmon","Democratic","240"
"43364","2006","Auditor","General","","Clarendon","","Thomas M. Salmon","Democratic","424"
"43365","2006","Auditor","General","","Colchester","Chittenden 7-1","Thomas M. Salmon","Democratic","1,089"
"43366","2006","Auditor","General","","Colchester","Chittenden 7-2","Thomas M. Salmon","Democratic","1,359"
"43367","2006","Auditor","General","","Concord","","Thomas M. Salmon","Democratic","152"
"43368","2006","Auditor","General","","Corinth","","Thomas M. Salmon","Democratic","256"
"43369","2006","Auditor","General","","Cornwall","","Thomas M. Salmon","Democratic","281"
"43370","2006","Auditor","General","","Coventry","","Thomas M. Salmon","Democratic","124"
"43371","2006","Auditor","General","","Craftsbury","","Thomas M. Salmon","Democratic","258"
"43372","2006","Auditor","General","","Danby","","Thomas M. Salmon","Democratic","275"
"43373","2006","Auditor","General","","Danville","","Thomas M. Salmon","Democratic","458"
"43374","2006","Auditor","General","","Derby","","Thomas M. Salmon","Democratic","664"
"43375","2006","Auditor","General","","Dorset","","Thomas M. Salmon","Democratic","479"
"43376","2006","Auditor","General","","Dover","","Thomas M. Salmon","Democratic","241"
"43377","2006","Auditor","General","","Dummerston","","Thomas M. Salmon","Democratic","554"
"43378","2006","Auditor","General","","Duxbury","","Thomas M. Salmon","Democratic","221"
"43379","2006","Auditor","General","","E. Haven","","Thomas M. Salmon","Democratic","52"
"43380","2006","Auditor","General","","E. Montpelier","","Thomas M. Salmon","Democratic","583"
"43381","2006","Auditor","General","","Eden","","Thomas M. Salmon","Democratic","153"
"43382","2006","Auditor","General","","Elmore","","Thomas M. Salmon","Democratic","202"
"43383","2006","Auditor","General","","Enosburgh","","Thomas M. Salmon","Democratic","362"
"43384","2006","Auditor","General","","Essex","Chittenden 6-1","Thomas M. Salmon","Democratic","1,234"
"43385","2006","Auditor","General","","Essex","Chittenden 6-2","Thomas M. Salmon","Democratic","1,439"
"43386","2006","Auditor","General","","Essex","Chittenden 6-3","Thomas M. Salmon","Democratic","435"
"43387","2006","Auditor","General","","Fair Haven","","Thomas M. Salmon","Democratic","430"
"43388","2006","Auditor","General","","Fairfax","","Thomas M. Salmon","Democratic","567"
"43389","2006","Auditor","General","","Fairfield","","Thomas M. Salmon","Democratic","343"
"43390","2006","Auditor","General","","Fairlee","","Thomas M. Salmon","Democratic","204"
"43391","2006","Auditor","General","","Fayston","","Thomas M. Salmon","Democratic","262"
