"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"93","2000","Auditor","General","","Fair Haven","","Elizabeth M. Ready","Democratic","501"
"94","2000","Auditor","General","","Fairfax","","Elizabeth M. Ready","Democratic","926"
"95","2000","Auditor","General","","Fairfield","","Elizabeth M. Ready","Democratic","543"
"96","2000","Auditor","General","","Fairlee","","Elizabeth M. Ready","Democratic","223"
"97","2000","Auditor","General","","Fayston","","Elizabeth M. Ready","Democratic","410"
"98","2000","Auditor","General","","Ferrisburgh","","Elizabeth M. Ready","Democratic","666"
"99","2000","Auditor","General","","Fletcher","","Elizabeth M. Ready","Democratic","315"
"100","2000","Auditor","General","","Franklin","","Elizabeth M. Ready","Democratic","263"
"101","2000","Auditor","General","","Georgia","","Elizabeth M. Ready","Democratic","987"
"102","2000","Auditor","General","","Glover","","Elizabeth M. Ready","Democratic","262"
"103","2000","Auditor","General","","Goshen","","Elizabeth M. Ready","Democratic","74"
"104","2000","Auditor","General","","Grafton","","Elizabeth M. Ready","Democratic","154"
"105","2000","Auditor","General","","Granby","","Elizabeth M. Ready","Democratic","11"
"106","2000","Auditor","General","","Grand Isle","","Elizabeth M. Ready","Democratic","661"
"107","2000","Auditor","General","","Granville","","Elizabeth M. Ready","Democratic","88"
"108","2000","Auditor","General","","Greensboro","","Elizabeth M. Ready","Democratic","178"
"109","2000","Auditor","General","","Groton","","Elizabeth M. Ready","Democratic","123"
"110","2000","Auditor","General","","Guildhall","","Elizabeth M. Ready","Democratic","34"
"111","2000","Auditor","General","","Guilford","","Elizabeth M. Ready","Democratic","558"
"112","2000","Auditor","General","","Halifax","","Elizabeth M. Ready","Democratic","188"
"113","2000","Auditor","General","","Hancock","","Elizabeth M. Ready","Democratic","88"
"114","2000","Auditor","General","","Hardwick","","Elizabeth M. Ready","Democratic","612"
"115","2000","Auditor","General","","Hartford","Windsor 2-1","Elizabeth M. Ready","Democratic","491"
"116","2000","Auditor","General","","Hartford","Windsor 2-2","Elizabeth M. Ready","Democratic","1,904"
"117","2000","Auditor","General","","Hartland","","Elizabeth M. Ready","Democratic","775"
"118","2000","Auditor","General","","Highgate","","Elizabeth M. Ready","Democratic","693"
"119","2000","Auditor","General","","Hinesburg","","Elizabeth M. Ready","Democratic","1,380"
"120","2000","Auditor","General","","Holland","","Elizabeth M. Ready","Democratic","114"
"121","2000","Auditor","General","","Hubbardton","","Elizabeth M. Ready","Democratic","133"
"122","2000","Auditor","General","","Huntington","","Elizabeth M. Ready","Democratic","665"
"123","2000","Auditor","General","","Hyde Park","","Elizabeth M. Ready","Democratic","790"
"124","2000","Auditor","General","","Ira","","Elizabeth M. Ready","Democratic","81"
"125","2000","Auditor","General","","Irasburg","","Elizabeth M. Ready","Democratic","192"
"126","2000","Auditor","General","","Isle La Motte","","Elizabeth M. Ready","Democratic","149"
"127","2000","Auditor","General","","Jamaica","","Elizabeth M. Ready","Democratic","182"
"128","2000","Auditor","General","","Jay","","Elizabeth M. Ready","Democratic","80"
"129","2000","Auditor","General","","Jericho","","Elizabeth M. Ready","Democratic","1,626"
"130","2000","Auditor","General","","Johnson","","Elizabeth M. Ready","Democratic","839"
"131","2000","Auditor","General","","Kirby","","Elizabeth M. Ready","Democratic","76"
"132","2000","Auditor","General","","Landgrove","","Elizabeth M. Ready","Democratic","48"
"133","2000","Auditor","General","","Leicester","","Elizabeth M. Ready","Democratic","200"
"134","2000","Auditor","General","","Lemington","","Elizabeth M. Ready","Democratic","18"
"135","2000","Auditor","General","","Lincoln","","Elizabeth M. Ready","Democratic","397"
"136","2000","Auditor","General","","Londonderry","","Elizabeth M. Ready","Democratic","334"
"137","2000","Auditor","General","","Lowell","","Elizabeth M. Ready","Democratic","129"
"138","2000","Auditor","General","","Ludlow","","Elizabeth M. Ready","Democratic","531"
"139","2000","Auditor","General","","Lunenburg","Comm. Hall","Elizabeth M. Ready","Democratic","105"
"140","2000","Auditor","General","","Lunenburg","Gilman","Elizabeth M. Ready","Democratic","49"
"141","2000","Auditor","General","","Lyndon","","Elizabeth M. Ready","Democratic","666"
"142","2000","Auditor","General","","Maidstone","","Elizabeth M. Ready","Democratic","17"
"143","2000","Auditor","General","","Manchester","","Elizabeth M. Ready","Democratic","855"
"144","2000","Auditor","General","","Marlboro","","Elizabeth M. Ready","Democratic","366"
"145","2000","Auditor","General","","Marshfield","","Elizabeth M. Ready","Democratic","400"
"146","2000","Auditor","General","","Mendon","","Elizabeth M. Ready","Democratic","227"
"147","2000","Auditor","General","","Middlebury","Addison 4-1","Elizabeth M. Ready","Democratic","11"
"148","2000","Auditor","General","","Middlebury","Addison 4-2","Elizabeth M. Ready","Democratic","2,003"
"149","2000","Auditor","General","","Middlesex","","Elizabeth M. Ready","Democratic","561"
"150","2000","Auditor","General","","Middletown Springs","","Elizabeth M. Ready","Democratic","203"
"151","2000","Auditor","General","","Milton","Chittenden 2-2","Elizabeth M. Ready","Democratic","1,893"
"152","2000","Auditor","General","","Milton","Chittenden 2-3","Elizabeth M. Ready","Democratic","264"
"153","2000","Auditor","General","","Monkton","","Elizabeth M. Ready","Democratic","547"
"154","2000","Auditor","General","","Montgomery","","Elizabeth M. Ready","Democratic","305"
"155","2000","Auditor","General","","Montpelier","Washington 5","Elizabeth M. Ready","Democratic","2,456"
"156","2000","Auditor","General","","Montpelier","Washington-Lamoille 1-1","Elizabeth M. Ready","Democratic","121"
"157","2000","Auditor","General","","Moretown","","Elizabeth M. Ready","Democratic","492"
"158","2000","Auditor","General","","Morgan","","Elizabeth M. Ready","Democratic","125"
"159","2000","Auditor","General","","Morristown","","Elizabeth M. Ready","Democratic","1,271"
"160","2000","Auditor","General","","Mount Holly","","Elizabeth M. Ready","Democratic","292"
"161","2000","Auditor","General","","Mount Tabor","","Elizabeth M. Ready","Democratic","38"
"162","2000","Auditor","General","","New Haven","","Elizabeth M. Ready","Democratic","432"
"163","2000","Auditor","General","","Newark","","Elizabeth M. Ready","Democratic","96"
"164","2000","Auditor","General","","Newbury","Center Town House","Elizabeth M. Ready","Democratic","55"
"165","2000","Auditor","General","","Newbury","Town Office","Elizabeth M. Ready","Democratic","209"
"166","2000","Auditor","General","","Newbury","West River Village","Elizabeth M. Ready","Democratic","93"
"167","2000","Auditor","General","","Newfane","","Elizabeth M. Ready","Democratic","570"
"168","2000","Auditor","General","","Newport City","","Elizabeth M. Ready","Democratic","740"
"169","2000","Auditor","General","","Newport Town","","Elizabeth M. Ready","Democratic","275"
"170","2000","Auditor","General","","N. Hero","","Elizabeth M. Ready","Democratic","216"
"171","2000","Auditor","General","","Northfield","","Elizabeth M. Ready","Democratic","1,211"
"172","2000","Auditor","General","","Norton","","Elizabeth M. Ready","Democratic","23"
"173","2000","Auditor","General","","Norwich","","Elizabeth M. Ready","Democratic","1,438"
"174","2000","Auditor","General","","Orange","","Elizabeth M. Ready","Democratic","143"
"175","2000","Auditor","General","","Orwell","","Elizabeth M. Ready","Democratic","212"
"176","2000","Auditor","General","","Panton","","Elizabeth M. Ready","Democratic","145"
"177","2000","Auditor","General","","Pawlet","","Elizabeth M. Ready","Democratic","271"
"178","2000","Auditor","General","","Peacham","","Elizabeth M. Ready","Democratic","179"
"179","2000","Auditor","General","","Peru","","Elizabeth M. Ready","Democratic","82"
"180","2000","Auditor","General","","Pittsfield","","Elizabeth M. Ready","Democratic","113"
"181","2000","Auditor","General","","Pittsford","","Elizabeth M. Ready","Democratic","667"
"182","2000","Auditor","General","","Plainfield","","Elizabeth M. Ready","Democratic","452"
"183","2000","Auditor","General","","Plymouth","","Elizabeth M. Ready","Democratic","150"
"184","2000","Auditor","General","","Pomfret","","Elizabeth M. Ready","Democratic","287"
"185","2000","Auditor","General","","Poultney","","Elizabeth M. Ready","Democratic","663"
"186","2000","Auditor","General","","Pownal","","Elizabeth M. Ready","Democratic","713"
"187","2000","Auditor","General","","Proctor","","Elizabeth M. Ready","Democratic","430"
"188","2000","Auditor","General","","Putney","","Elizabeth M. Ready","Democratic","803"
"189","2000","Auditor","General","","Randolph","","Elizabeth M. Ready","Democratic","1,026"
"190","2000","Auditor","General","","Reading","","Elizabeth M. Ready","Democratic","183"
"191","2000","Auditor","General","","Readsboro","","Elizabeth M. Ready","Democratic","162"
"192","2000","Auditor","General","","Richford","","Elizabeth M. Ready","Democratic","687"
"193","2000","Auditor","General","","Richmond","","Elizabeth M. Ready","Democratic","1,325"
"194","2000","Auditor","General","","Ripton","","Elizabeth M. Ready","Democratic","182"
"195","2000","Auditor","General","","Rochester","","Elizabeth M. Ready","Democratic","335"
"196","2000","Auditor","General","","Rockingham","","Elizabeth M. Ready","Democratic","1,301"
"197","2000","Auditor","General","","Roxbury","","Elizabeth M. Ready","Democratic","182"
"198","2000","Auditor","General","","Royalton","","Elizabeth M. Ready","Democratic","573"
"199","2000","Auditor","General","","Rupert","","Elizabeth M. Ready","Democratic","148"
"200","2000","Auditor","General","","Rutland City","Rutland 6-1 Ward 1","Elizabeth M. Ready","Democratic","899"
"201","2000","Auditor","General","","Rutland City","Rutland 6-2 Ward 2","Elizabeth M. Ready","Democratic","761"
"202","2000","Auditor","General","","Rutland City","Rutland 6-3 Ward 3a","Elizabeth M. Ready","Democratic","727"
"203","2000","Auditor","General","","Rutland City","Rutland 6-3 Ward 3b","Elizabeth M. Ready","Democratic","474"
"204","2000","Auditor","General","","Rutland City","Rutland 6-4 Ward 4","Elizabeth M. Ready","Democratic","776"
"205","2000","Auditor","General","","Rutland Town","","Elizabeth M. Ready","Democratic","864"
"206","2000","Auditor","General","","Ryegate","","Elizabeth M. Ready","Democratic","173"
"207","2000","Auditor","General","","Salisbury","","Elizabeth M. Ready","Democratic","239"
"208","2000","Auditor","General","","Sandgate","","Elizabeth M. Ready","Democratic","68"
"209","2000","Auditor","General","","Searsburg","","Elizabeth M. Ready","Democratic","8"
"210","2000","Auditor","General","","Shaftsbury","","Elizabeth M. Ready","Democratic","1,010"
"211","2000","Auditor","General","","Sharon","","Elizabeth M. Ready","Democratic","343"
"212","2000","Auditor","General","","Sheffield","","Elizabeth M. Ready","Democratic","79"
"213","2000","Auditor","General","","Shelburne","Chittenden 5-1","Elizabeth M. Ready","Democratic","590"
"214","2000","Auditor","General","","Shelburne","Chittenden 5-3","Elizabeth M. Ready","Democratic","139"
"215","2000","Auditor","General","","Shelburne","Chittenden 5-4","Elizabeth M. Ready","Democratic","1,535"
"216","2000","Auditor","General","","Sheldon","","Elizabeth M. Ready","Democratic","454"
"217","2000","Auditor","General","","Sherburne","","Elizabeth M. Ready","Democratic","234"
"218","2000","Auditor","General","","Shoreham","","Elizabeth M. Ready","Democratic","299"
"219","2000","Auditor","General","","Shrewsbury","","Elizabeth M. Ready","Democratic","307"
"220","2000","Auditor","General","","S. Burlington","Chittenden 7-10","Elizabeth M. Ready","Democratic","1,192"
"221","2000","Auditor","General","","S. Burlington","Chittenden 7-7","Elizabeth M. Ready","Democratic","526"
"222","2000","Auditor","General","","S. Burlington","Chittenden 7-8","Elizabeth M. Ready","Democratic","1,443"
"223","2000","Auditor","General","","S. Burlington","Chittenden 7-9","Elizabeth M. Ready","Democratic","1,518"
"224","2000","Auditor","General","","S. Hero","","Elizabeth M. Ready","Democratic","612"
"225","2000","Auditor","General","","Springfield","Windsor 1-1","Elizabeth M. Ready","Democratic","366"
"226","2000","Auditor","General","","Springfield","Windsor 6","Elizabeth M. Ready","Democratic","1,932"
"227","2000","Auditor","General","","St. Albans City","","Elizabeth M. Ready","Democratic","1,630"
"228","2000","Auditor","General","","St. Albans Town","Franklin 3-1","Elizabeth M. Ready","Democratic","65"
"229","2000","Auditor","General","","St. Albans Town","Franklin 3-2","Elizabeth M. Ready","Democratic","1,272"
"230","2000","Auditor","General","","St. George","","Elizabeth M. Ready","Democratic","191"
"231","2000","Auditor","General","","St. Johnsbury","","Elizabeth M. Ready","Democratic","745"
"232","2000","Auditor","General","","Stamford","","Elizabeth M. Ready","Democratic","175"
"233","2000","Auditor","General","","Stannard","","Elizabeth M. Ready","Democratic","61"
"234","2000","Auditor","General","","Starksboro","","Elizabeth M. Ready","Democratic","501"
"235","2000","Auditor","General","","Stockbridge","","Elizabeth M. Ready","Democratic","170"
"236","2000","Auditor","General","","Stowe","","Elizabeth M. Ready","Democratic","1,153"
"237","2000","Auditor","General","","Strafford","","Elizabeth M. Ready","Democratic","377"
"238","2000","Auditor","General","","Stratton","","Elizabeth M. Ready","Democratic","30"
"239","2000","Auditor","General","","Sudbury","","Elizabeth M. Ready","Democratic","137"
"240","2000","Auditor","General","","Sunderland","","Elizabeth M. Ready","Democratic","198"
"241","2000","Auditor","General","","Sutton","","Elizabeth M. Ready","Democratic","138"
"242","2000","Auditor","General","","Swanton","","Elizabeth M. Ready","Democratic","1,381"
"243","2000","Auditor","General","","Thetford","","Elizabeth M. Ready","Democratic","845"
"244","2000","Auditor","General","","Tinmouth","","Elizabeth M. Ready","Democratic","124"
"245","2000","Auditor","General","","Topsham","","Elizabeth M. Ready","Democratic","146"
"246","2000","Auditor","General","","Townshend","","Elizabeth M. Ready","Democratic","306"
"247","2000","Auditor","General","","Troy","","Elizabeth M. Ready","Democratic","230"
"248","2000","Auditor","General","","Tunbridge","","Elizabeth M. Ready","Democratic","296"
"249","2000","Auditor","General","","Underhill","","Elizabeth M. Ready","Democratic","1,076"
"250","2000","Auditor","General","","Vergennes","","Elizabeth M. Ready","Democratic","486"
"251","2000","Auditor","General","","Vernon","","Elizabeth M. Ready","Democratic","394"
"252","2000","Auditor","General","","Vershire","","Elizabeth M. Ready","Democratic","152"
"253","2000","Auditor","General","","Victory","","Elizabeth M. Ready","Democratic","17"
"254","2000","Auditor","General","","Waitsfield","","Elizabeth M. Ready","Democratic","620"
"255","2000","Auditor","General","","Walden","","Elizabeth M. Ready","Democratic","213"
"256","2000","Auditor","General","","Wallingford","","Elizabeth M. Ready","Democratic","527"
"257","2000","Auditor","General","","Waltham","","Elizabeth M. Ready","Democratic","120"
"258","2000","Auditor","General","","Wardsboro","","Elizabeth M. Ready","Democratic","164"
"259","2000","Auditor","General","","Warren","","Elizabeth M. Ready","Democratic","570"
"260","2000","Auditor","General","","Washington","","Elizabeth M. Ready","Democratic","202"
"261","2000","Auditor","General","","Waterbury","","Elizabeth M. Ready","Democratic","1,357"
"262","2000","Auditor","General","","Waterford","","Elizabeth M. Ready","Democratic","114"
"263","2000","Auditor","General","","Waterville","","Elizabeth M. Ready","Democratic","151"
"264","2000","Auditor","General","","Weathersfield","","Elizabeth M. Ready","Democratic","635"
"265","2000","Auditor","General","","Wells","","Elizabeth M. Ready","Democratic","165"
"266","2000","Auditor","General","","W. Fairlee","","Elizabeth M. Ready","Democratic","127"
"267","2000","Auditor","General","","W. Haven","","Elizabeth M. Ready","Democratic","62"
"268","2000","Auditor","General","","W. Rutland","","Elizabeth M. Ready","Democratic","504"
"269","2000","Auditor","General","","W. Windsor","","Elizabeth M. Ready","Democratic","280"
"270","2000","Auditor","General","","Westfield","","Elizabeth M. Ready","Democratic","113"
"271","2000","Auditor","General","","Westford","","Elizabeth M. Ready","Democratic","595"
"272","2000","Auditor","General","","Westminster","","Elizabeth M. Ready","Democratic","934"
"273","2000","Auditor","General","","Westmore","","Elizabeth M. Ready","Democratic","98"
"274","2000","Auditor","General","","Weston","","Elizabeth M. Ready","Democratic","155"
"275","2000","Auditor","General","","Weybridge","","Elizabeth M. Ready","Democratic","276"
"276","2000","Auditor","General","","Wheelock","","Elizabeth M. Ready","Democratic","99"
"277","2000","Auditor","General","","Whiting","","Elizabeth M. Ready","Democratic","99"
"278","2000","Auditor","General","","Whitingham","","Elizabeth M. Ready","Democratic","208"
"279","2000","Auditor","General","","Williamstown","","Elizabeth M. Ready","Democratic","579"
"280","2000","Auditor","General","","Williston","Chittenden 5-1","Elizabeth M. Ready","Democratic","466"
"281","2000","Auditor","General","","Williston","Chittenden 5-2","Elizabeth M. Ready","Democratic","1,945"
"282","2000","Auditor","General","","Wilmington","","Elizabeth M. Ready","Democratic","440"
"283","2000","Auditor","General","","Windham","","Elizabeth M. Ready","Democratic","76"
"284","2000","Auditor","General","","Windsor","","Elizabeth M. Ready","Democratic","905"
"285","2000","Auditor","General","","Winhall","","Elizabeth M. Ready","Democratic","166"
"286","2000","Auditor","General","","Winooski","Armory","Elizabeth M. Ready","Democratic","676"
"287","2000","Auditor","General","","Winooski","St. Francis","Elizabeth M. Ready","Democratic","978"
"288","2000","Auditor","General","","Wolcott","","Elizabeth M. Ready","Democratic","329"
"289","2000","Auditor","General","","Woodbury","","Elizabeth M. Ready","Democratic","252"
"290","2000","Auditor","General","","Woodford","","Elizabeth M. Ready","Democratic","94"
"291","2000","Auditor","General","","Woodstock","","Elizabeth M. Ready","Democratic","882"
"292","2000","Auditor","General","","Worcester","","Elizabeth M. Ready","Democratic","278"
"293","2000","Auditor","General","","Addison","","John S. Hall","Republican","378"
"294","2000","Auditor","General","","Albany","","John S. Hall","Republican","208"
"295","2000","Auditor","General","","Alburgh","","John S. Hall","Republican","309"
"296","2000","Auditor","General","","Andover","","John S. Hall","Republican","152"
"297","2000","Auditor","General","","Arlington","","John S. Hall","Republican","553"
"298","2000","Auditor","General","","Athens","","John S. Hall","Republican","72"
"299","2000","Auditor","General","","Bakersfield","","John S. Hall","Republican","171"
"300","2000","Auditor","General","","Baltimore","","John S. Hall","Republican","52"
"301","2000","Auditor","General","","Barnard","","John S. Hall","Republican","273"
"302","2000","Auditor","General","","Barnet","","John S. Hall","Republican","539"
"303","2000","Auditor","General","","Barre City","Washington 4-1","John S. Hall","Republican","810"
"304","2000","Auditor","General","","Barre City","Washington 4-2","John S. Hall","Republican","899"
"305","2000","Auditor","General","","Barre Town","","John S. Hall","Republican","2,176"
"306","2000","Auditor","General","","Barton","Barton Memorial","John S. Hall","Republican","458"
"307","2000","Auditor","General","","Barton","Orleans Memorial","John S. Hall","Republican","262"
"308","2000","Auditor","General","","Belvidere","","John S. Hall","Republican","63"
"309","2000","Auditor","General","","Bennington","Bennington 2-1","John S. Hall","Republican","820"
"310","2000","Auditor","General","","Bennington","Bennington 2-1 Nb","John S. Hall","Republican","137"
"311","2000","Auditor","General","","Bennington","Bennington 2-2","John S. Hall","Republican","275"
"312","2000","Auditor","General","","Bennington","Bennington 2-3","John S. Hall","Republican","1,020"
"313","2000","Auditor","General","","Bennington","Bennington 2-4","John S. Hall","Republican","4"
"314","2000","Auditor","General","","Benson","","John S. Hall","Republican","205"
"315","2000","Auditor","General","","Berkshire","","John S. Hall","Republican","192"
"316","2000","Auditor","General","","Berlin","","John S. Hall","Republican","601"
"317","2000","Auditor","General","","Bethel","","John S. Hall","Republican","386"
"318","2000","Auditor","General","","Bloomfield","","John S. Hall","Republican","55"
"319","2000","Auditor","General","","Bolton","","John S. Hall","Republican","176"
"320","2000","Auditor","General","","Bradford","","John S. Hall","Republican","599"
"321","2000","Auditor","General","","Braintree","","John S. Hall","Republican","302"
"322","2000","Auditor","General","","Brandon","","John S. Hall","Republican","785"
"323","2000","Auditor","General","","Brattleboro","Windham 2-1","John S. Hall","Republican","688"
"324","2000","Auditor","General","","Brattleboro","Windham 2-2","John S. Hall","Republican","340"
"325","2000","Auditor","General","","Brattleboro","Windham 2-3","John S. Hall","Republican","374"
"326","2000","Auditor","General","","Bridgewater","","John S. Hall","Republican","247"
"327","2000","Auditor","General","","Bridport","","John S. Hall","Republican","342"
"328","2000","Auditor","General","","Brighton","","John S. Hall","Republican","349"
"329","2000","Auditor","General","","Bristol","","John S. Hall","Republican","754"
