"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"172415","2012","Auditor","Primary","","Holland","","Doug Hoffer","Democratic","9"
"172416","2012","Auditor","Primary","","Hubbardton","","Doug Hoffer","Democratic","8"
"172417","2012","Auditor","Primary","","Huntington","","Doug Hoffer","Democratic","146"
"172418","2012","Auditor","Primary","","Hyde Park","","Doug Hoffer","Democratic","72"
"172419","2012","Auditor","Primary","","Ira","","Doug Hoffer","Democratic","17"
"172420","2012","Auditor","Primary","","Irasburg","","Doug Hoffer","Democratic","19"
"172421","2012","Auditor","Primary","","Isle La Motte","","Doug Hoffer","Democratic","29"
"172422","2012","Auditor","Primary","","Jamaica","","Doug Hoffer","Democratic","29"
"172423","2012","Auditor","Primary","","Jay","","Doug Hoffer","Democratic","14"
"172424","2012","Auditor","Primary","","Jericho","","Doug Hoffer","Democratic","339"
"172425","2012","Auditor","Primary","","Johnson","","Doug Hoffer","Democratic","59"
"172426","2012","Auditor","Primary","","Killington","","Doug Hoffer","Democratic","30"
"172427","2012","Auditor","Primary","","Kirby","","Doug Hoffer","Democratic","17"
"172428","2012","Auditor","Primary","","Landgrove","","Doug Hoffer","Democratic","11"
"172429","2012","Auditor","Primary","","Leicester","","Doug Hoffer","Democratic","29"
"172430","2012","Auditor","Primary","","Lemington","","Doug Hoffer","Democratic","0"
"172431","2012","Auditor","Primary","","Lincoln","","Doug Hoffer","Democratic","100"
"172432","2012","Auditor","Primary","","Londonderry","","Doug Hoffer","Democratic","63"
"172433","2012","Auditor","Primary","","Lowell","","Doug Hoffer","Democratic","31"
"172434","2012","Auditor","Primary","","Ludlow","","Doug Hoffer","Democratic","70"
"172435","2012","Auditor","Primary","","Lunenburg","","Doug Hoffer","Democratic","22"
"172436","2012","Auditor","Primary","","Lyndon","","Doug Hoffer","Democratic","86"
"172437","2012","Auditor","Primary","","Maidstone","","Doug Hoffer","Democratic","1"
"172438","2012","Auditor","Primary","","Manchester","","Doug Hoffer","Democratic","107"
"172439","2012","Auditor","Primary","","Marlboro","","Doug Hoffer","Democratic","106"
"172440","2012","Auditor","Primary","","Marshfield","","Doug Hoffer","Democratic","70"
"172441","2012","Auditor","Primary","","Mendon","","Doug Hoffer","Democratic","43"
"172442","2012","Auditor","Primary","","Middlebury","","Doug Hoffer","Democratic","434"
"172443","2012","Auditor","Primary","","Middlesex","","Doug Hoffer","Democratic","94"
"172444","2012","Auditor","Primary","","Middletown Springs","","Doug Hoffer","Democratic","31"
"172445","2012","Auditor","Primary","","Milton","Chittenden 10","Doug Hoffer","Democratic","274"
"172446","2012","Auditor","Primary","","Milton","Grand Isle-Chittenden","Doug Hoffer","Democratic","58"
"172447","2012","Auditor","Primary","","Monkton","","Doug Hoffer","Democratic","111"
"172448","2012","Auditor","Primary","","Montgomery","","Doug Hoffer","Democratic","60"
"172449","2012","Auditor","Primary","","Montpelier","","Doug Hoffer","Democratic","769"
"172450","2012","Auditor","Primary","","Moretown","","Doug Hoffer","Democratic","60"
"172451","2012","Auditor","Primary","","Morgan","","Doug Hoffer","Democratic","26"
"172452","2012","Auditor","Primary","","Morristown","","Doug Hoffer","Democratic","145"
"172453","2012","Auditor","Primary","","Mount Holly","","Doug Hoffer","Democratic","49"
"172454","2012","Auditor","Primary","","Mount Tabor","","Doug Hoffer","Democratic","11"
"172455","2012","Auditor","Primary","","New Haven","","Doug Hoffer","Democratic","91"
"172456","2012","Auditor","Primary","","Newark","","Doug Hoffer","Democratic","16"
"172457","2012","Auditor","Primary","","Newbury","","Doug Hoffer","Democratic","79"
"172458","2012","Auditor","Primary","","Newfane","","Doug Hoffer","Democratic","126"
"172459","2012","Auditor","Primary","","Newport City","","Doug Hoffer","Democratic","95"
"172460","2012","Auditor","Primary","","Newport Town","","Doug Hoffer","Democratic","24"
"172461","2012","Auditor","Primary","","N. Hero","","Doug Hoffer","Democratic","54"
"172462","2012","Auditor","Primary","","Northfield","","Doug Hoffer","Democratic","141"
"172463","2012","Auditor","Primary","","Norton","","Doug Hoffer","Democratic","5"
"172464","2012","Auditor","Primary","","Norwich","","Doug Hoffer","Democratic","306"
"172465","2012","Auditor","Primary","","Orange","","Doug Hoffer","Democratic","25"
"172466","2012","Auditor","Primary","","Orwell","","Doug Hoffer","Democratic","40"
"172467","2012","Auditor","Primary","","Panton","","Doug Hoffer","Democratic","25"
"172468","2012","Auditor","Primary","","Pawlet","","Doug Hoffer","Democratic","45"
"172469","2012","Auditor","Primary","","Peacham","","Doug Hoffer","Democratic","64"
"172470","2012","Auditor","Primary","","Peru","","Doug Hoffer","Democratic","22"
"172471","2012","Auditor","Primary","","Pittsfield","","Doug Hoffer","Democratic","16"
"172472","2012","Auditor","Primary","","Pittsford","","Doug Hoffer","Democratic","75"
"172473","2012","Auditor","Primary","","Plainfield","","Doug Hoffer","Democratic","79"
"172474","2012","Auditor","Primary","","Plymouth","","Doug Hoffer","Democratic","17"
"172475","2012","Auditor","Primary","","Pomfret","","Doug Hoffer","Democratic","56"
"172476","2012","Auditor","Primary","","Poultney","","Doug Hoffer","Democratic","42"
"172477","2012","Auditor","Primary","","Pownal","","Doug Hoffer","Democratic","97"
"172478","2012","Auditor","Primary","","Proctor","","Doug Hoffer","Democratic","45"
"172479","2012","Auditor","Primary","","Putney","","Doug Hoffer","Democratic","164"
"172480","2012","Auditor","Primary","","Randolph","","Doug Hoffer","Democratic","355"
"172481","2012","Auditor","Primary","","Reading","","Doug Hoffer","Democratic","31"
"172482","2012","Auditor","Primary","","Readsboro","","Doug Hoffer","Democratic","26"
"172483","2012","Auditor","Primary","","Richford","","Doug Hoffer","Democratic","57"
"172484","2012","Auditor","Primary","","Richmond","","Doug Hoffer","Democratic","355"
"172485","2012","Auditor","Primary","","Ripton","","Doug Hoffer","Democratic","59"
"172486","2012","Auditor","Primary","","Rochester","","Doug Hoffer","Democratic","53"
"172487","2012","Auditor","Primary","","Rockingham","","Doug Hoffer","Democratic","593"
"172488","2012","Auditor","Primary","","Roxbury","","Doug Hoffer","Democratic","28"
"172489","2012","Auditor","Primary","","Royalton","","Doug Hoffer","Democratic","102"
"172490","2012","Auditor","Primary","","Rupert","","Doug Hoffer","Democratic","31"
"172491","2012","Auditor","Primary","","Rutland City","Rutland 5-1","Doug Hoffer","Democratic","152"
"172492","2012","Auditor","Primary","","Rutland City","Rutland 5-2","Doug Hoffer","Democratic","90"
"172493","2012","Auditor","Primary","","Rutland City","Rutland 5-3","Doug Hoffer","Democratic","66"
"172494","2012","Auditor","Primary","","Rutland City","Rutland 5-4","Doug Hoffer","Democratic","98"
"172495","2012","Auditor","Primary","","Rutland Town","","Doug Hoffer","Democratic","136"
"172496","2012","Auditor","Primary","","Ryegate","","Doug Hoffer","Democratic","60"
"172497","2012","Auditor","Primary","","Salisbury","","Doug Hoffer","Democratic","35"
"172498","2012","Auditor","Primary","","Sandgate","","Doug Hoffer","Democratic","19"
"172499","2012","Auditor","Primary","","Searsburg","","Doug Hoffer","Democratic","1"
"172500","2012","Auditor","Primary","","Shaftsbury","","Doug Hoffer","Democratic","137"
"172501","2012","Auditor","Primary","","Sharon","","Doug Hoffer","Democratic","68"
"172502","2012","Auditor","Primary","","Sheffield","","Doug Hoffer","Democratic","11"
"172503","2012","Auditor","Primary","","Shelburne","Chittenden 5-1","Doug Hoffer","Democratic","362"
"172504","2012","Auditor","Primary","","Shelburne","Chittenden 5-2","Doug Hoffer","Democratic","233"
"172505","2012","Auditor","Primary","","Sheldon","","Doug Hoffer","Democratic","47"
"172506","2012","Auditor","Primary","","Shoreham","","Doug Hoffer","Democratic","53"
"172507","2012","Auditor","Primary","","Shrewsbury","","Doug Hoffer","Democratic","56"
"172508","2012","Auditor","Primary","","S. Burlington","Chittenden 7-1","Doug Hoffer","Democratic","427"
"172509","2012","Auditor","Primary","","S. Burlington","Chittenden 7-2","Doug Hoffer","Democratic","359"
"172510","2012","Auditor","Primary","","S. Burlington","Chittenden 7-3","Doug Hoffer","Democratic","348"
"172511","2012","Auditor","Primary","","S. Burlington","Chittenden 7-4","Doug Hoffer","Democratic","371"
"172512","2012","Auditor","Primary","","S. Hero","","Doug Hoffer","Democratic","132"
"172513","2012","Auditor","Primary","","Springfield","Windsor 3-1","Doug Hoffer","Democratic","10"
"172514","2012","Auditor","Primary","","Springfield","Windsor 3-2","Doug Hoffer","Democratic","209"
"172515","2012","Auditor","Primary","","St. Albans City","","Doug Hoffer","Democratic","293"
"172516","2012","Auditor","Primary","","St. Albans Town","Franklin 3-1","Doug Hoffer","Democratic","89"
"172517","2012","Auditor","Primary","","St. Albans Town","Franklin 3-2","Doug Hoffer","Democratic","126"
"172518","2012","Auditor","Primary","","St. George","","Doug Hoffer","Democratic","39"
"172519","2012","Auditor","Primary","","St. Johnsbury","","Doug Hoffer","Democratic","155"
"172520","2012","Auditor","Primary","","Stamford","","Doug Hoffer","Democratic","33"
"172521","2012","Auditor","Primary","","Stannard","","Doug Hoffer","Democratic","12"
"172522","2012","Auditor","Primary","","Starksboro","","Doug Hoffer","Democratic","86"
"172523","2012","Auditor","Primary","","Stockbridge","","Doug Hoffer","Democratic","25"
"172524","2012","Auditor","Primary","","Stowe","","Doug Hoffer","Democratic","118"
"172525","2012","Auditor","Primary","","Strafford","","Doug Hoffer","Democratic","184"
"172526","2012","Auditor","Primary","","Stratton","","Doug Hoffer","Democratic","3"
"172527","2012","Auditor","Primary","","Sudbury","","Doug Hoffer","Democratic","14"
"172528","2012","Auditor","Primary","","Sunderland","Bennington 3","Doug Hoffer","Democratic","6"
"172529","2012","Auditor","Primary","","Sunderland","Bennington 4","Doug Hoffer","Democratic","19"
"172530","2012","Auditor","Primary","","Sutton","","Doug Hoffer","Democratic","15"
"172531","2012","Auditor","Primary","","Swanton","","Doug Hoffer","Democratic","184"
"172532","2012","Auditor","Primary","","Thetford","","Doug Hoffer","Democratic","397"
"172533","2012","Auditor","Primary","","Tinmouth","Rutland 2","Doug Hoffer","Democratic","13"
"172534","2012","Auditor","Primary","","Tinmouth","Rutland-Bennington","Doug Hoffer","Democratic","28"
"172535","2012","Auditor","Primary","","Topsham","","Doug Hoffer","Democratic","25"
"172536","2012","Auditor","Primary","","Townshend","","Doug Hoffer","Democratic","42"
"172537","2012","Auditor","Primary","","Troy","Orleans 2","Doug Hoffer","Democratic","10"
"172538","2012","Auditor","Primary","","Troy","Orleans-Lamoille","Doug Hoffer","Democratic","45"
"172539","2012","Auditor","Primary","","Tunbridge","","Doug Hoffer","Democratic","92"
"172540","2012","Auditor","Primary","","Underhill","","Doug Hoffer","Democratic","225"
"172541","2012","Auditor","Primary","","Vergennes","","Doug Hoffer","Democratic","107"
"172542","2012","Auditor","Primary","","Vernon","","Doug Hoffer","Democratic","47"
"172543","2012","Auditor","Primary","","Vershire","","Doug Hoffer","Democratic","57"
"172544","2012","Auditor","Primary","","Victory","","Doug Hoffer","Democratic","5"
"172545","2012","Auditor","Primary","","Waitsfield","","Doug Hoffer","Democratic","109"
"172546","2012","Auditor","Primary","","Walden","","Doug Hoffer","Democratic","38"
"172547","2012","Auditor","Primary","","Wallingford","","Doug Hoffer","Democratic","78"
"172548","2012","Auditor","Primary","","Waltham","","Doug Hoffer","Democratic","22"
"172549","2012","Auditor","Primary","","Wardsboro","","Doug Hoffer","Democratic","32"
"172550","2012","Auditor","Primary","","Warren","","Doug Hoffer","Democratic","64"
"172551","2012","Auditor","Primary","","Washington","","Doug Hoffer","Democratic","36"
"172552","2012","Auditor","Primary","","Waterbury","","Doug Hoffer","Democratic","264"
"172553","2012","Auditor","Primary","","Waterford","","Doug Hoffer","Democratic","30"
"172554","2012","Auditor","Primary","","Waterville","","Doug Hoffer","Democratic","13"
"172555","2012","Auditor","Primary","","Weathersfield","","Doug Hoffer","Democratic","98"
"172556","2012","Auditor","Primary","","Wells","","Doug Hoffer","Democratic","24"
"172557","2012","Auditor","Primary","","W. Fairlee","","Doug Hoffer","Democratic","39"
"172558","2012","Auditor","Primary","","W. Haven","","Doug Hoffer","Democratic","4"
"172559","2012","Auditor","Primary","","W. Rutland","","Doug Hoffer","Democratic","38"
"172560","2012","Auditor","Primary","","W. Windsor","","Doug Hoffer","Democratic","35"
"172561","2012","Auditor","Primary","","Westfield","","Doug Hoffer","Democratic","26"
"172562","2012","Auditor","Primary","","Westford","","Doug Hoffer","Democratic","105"
"172563","2012","Auditor","Primary","","Westminster","Windham 3","Doug Hoffer","Democratic","20"
"172564","2012","Auditor","Primary","","Westminster","Windham 4","Doug Hoffer","Democratic","182"
"172565","2012","Auditor","Primary","","Westmore","","Doug Hoffer","Democratic","18"
"172566","2012","Auditor","Primary","","Weston","","Doug Hoffer","Democratic","33"
"172567","2012","Auditor","Primary","","Weybridge","","Doug Hoffer","Democratic","66"
"172568","2012","Auditor","Primary","","Wheelock","","Doug Hoffer","Democratic","14"
"172569","2012","Auditor","Primary","","Whiting","","Doug Hoffer","Democratic","22"
"172570","2012","Auditor","Primary","","Whitingham","Windham 6","Doug Hoffer","Democratic","37"
"172571","2012","Auditor","Primary","","Whitingham","Windham-Bennington","Doug Hoffer","Democratic","1"
"172572","2012","Auditor","Primary","","Williamstown","","Doug Hoffer","Democratic","106"
"172573","2012","Auditor","Primary","","Williston","","Doug Hoffer","Democratic","590"
"172574","2012","Auditor","Primary","","Wilmington","","Doug Hoffer","Democratic","54"
"172575","2012","Auditor","Primary","","Windham","","Doug Hoffer","Democratic","49"
"172576","2012","Auditor","Primary","","Windsor","","Doug Hoffer","Democratic","143"
"172577","2012","Auditor","Primary","","Winhall","","Doug Hoffer","Democratic","29"
"172578","2012","Auditor","Primary","","Winooski","","Doug Hoffer","Democratic","324"
"172579","2012","Auditor","Primary","","Wolcott","","Doug Hoffer","Democratic","52"
"172580","2012","Auditor","Primary","","Woodbury","","Doug Hoffer","Democratic","52"
"172581","2012","Auditor","Primary","","Woodford","","Doug Hoffer","Democratic","23"
"172582","2012","Auditor","Primary","","Woodstock","","Doug Hoffer","Democratic","189"
"172583","2012","Auditor","Primary","","Worcester","","Doug Hoffer","Democratic","66"
"172584","2012","Auditor","Primary","","","","No Nomination","Progressive",""
"172585","2012","Auditor","Primary","","Addison","","Vincent Illuzzi","Republican","33"
"172586","2012","Auditor","Primary","","Albany","","Vincent Illuzzi","Republican","20"
"172587","2012","Auditor","Primary","","Alburgh","","Vincent Illuzzi","Republican","82"
"172588","2012","Auditor","Primary","","Andover","","Vincent Illuzzi","Republican","18"
"172589","2012","Auditor","Primary","","Arlington","","Vincent Illuzzi","Republican","24"
"172590","2012","Auditor","Primary","","Athens","","Vincent Illuzzi","Republican","10"
"172591","2012","Auditor","Primary","","Bakersfield","","Vincent Illuzzi","Republican","28"
"172592","2012","Auditor","Primary","","Baltimore","","Vincent Illuzzi","Republican","9"
"172593","2012","Auditor","Primary","","Barnard","","Vincent Illuzzi","Republican","25"
"172594","2012","Auditor","Primary","","Barnet","","Vincent Illuzzi","Republican","45"
"172595","2012","Auditor","Primary","","Barre City","","Vincent Illuzzi","Republican","115"
"172596","2012","Auditor","Primary","","Barre Town","","Vincent Illuzzi","Republican","166"
"172597","2012","Auditor","Primary","","Barton","","Vincent Illuzzi","Republican","19"
"172598","2012","Auditor","Primary","","Belvidere","","Vincent Illuzzi","Republican","7"
"172599","2012","Auditor","Primary","","Bennington","Bennington 2-1","Vincent Illuzzi","Republican","24"
"172600","2012","Auditor","Primary","","Bennington","Bennington 2-2","Vincent Illuzzi","Republican","35"
"172601","2012","Auditor","Primary","","Benson","","Vincent Illuzzi","Republican","22"
"172602","2012","Auditor","Primary","","Berkshire","","Vincent Illuzzi","Republican","50"
"172603","2012","Auditor","Primary","","Berlin","","Vincent Illuzzi","Republican","53"
"172604","2012","Auditor","Primary","","Bethel","","Vincent Illuzzi","Republican","20"
"172605","2012","Auditor","Primary","","Bloomfield","","Vincent Illuzzi","Republican","1"
"172606","2012","Auditor","Primary","","Bolton","","Vincent Illuzzi","Republican","12"
"172607","2012","Auditor","Primary","","Bradford","","Vincent Illuzzi","Republican","31"
"172608","2012","Auditor","Primary","","Braintree","","Vincent Illuzzi","Republican","13"
"172609","2012","Auditor","Primary","","Brandon","","Vincent Illuzzi","Republican","68"
"172610","2012","Auditor","Primary","","Brattleboro","Windham 2-1","Vincent Illuzzi","Republican","39"
"172611","2012","Auditor","Primary","","Brattleboro","Windham 2-2","Vincent Illuzzi","Republican","25"
"172612","2012","Auditor","Primary","","Brattleboro","Windham 2-3","Vincent Illuzzi","Republican","17"
"172613","2012","Auditor","Primary","","Bridgewater","","Vincent Illuzzi","Republican","9"
"172614","2012","Auditor","Primary","","Bridport","","Vincent Illuzzi","Republican","30"
"172615","2012","Auditor","Primary","","Brighton","","Vincent Illuzzi","Republican","2"
"172616","2012","Auditor","Primary","","Bristol","","Vincent Illuzzi","Republican","41"
"172617","2012","Auditor","Primary","","Brookfield","","Vincent Illuzzi","Republican","5"
"172618","2012","Auditor","Primary","","Brookline","","Vincent Illuzzi","Republican","12"
"172619","2012","Auditor","Primary","","Brownington","","Vincent Illuzzi","Republican","9"
"172620","2012","Auditor","Primary","","Brunswick","","Vincent Illuzzi","Republican","8"
"172621","2012","Auditor","Primary","","Burke","","Vincent Illuzzi","Republican","24"
"172622","2012","Auditor","Primary","","Burlington","Chittenden 6-1","Vincent Illuzzi","Republican","112"
"172623","2012","Auditor","Primary","","Burlington","Chittenden 6-2","Vincent Illuzzi","Republican","16"
"172624","2012","Auditor","Primary","","Burlington","Chittenden 6-3","Vincent Illuzzi","Republican","23"
"172625","2012","Auditor","Primary","","Burlington","Chittenden 6-4","Vincent Illuzzi","Republican","16"
"172626","2012","Auditor","Primary","","Burlington","Chittenden 6-5","Vincent Illuzzi","Republican","37"
"172627","2012","Auditor","Primary","","Burlington","Chittenden 6-6","Vincent Illuzzi","Republican","3"
"172628","2012","Auditor","Primary","","Burlington","Chittenden 6-7","Vincent Illuzzi","Republican","0"
"172629","2012","Auditor","Primary","","Cabot","","Vincent Illuzzi","Republican","11"
"172630","2012","Auditor","Primary","","Calais","","Vincent Illuzzi","Republican","20"
"172631","2012","Auditor","Primary","","Cambridge","","Vincent Illuzzi","Republican","42"
"172632","2012","Auditor","Primary","","Canaan","","Vincent Illuzzi","Republican","25"
"172633","2012","Auditor","Primary","","Castleton","","Vincent Illuzzi","Republican","39"
"172634","2012","Auditor","Primary","","Cavendish","","Vincent Illuzzi","Republican","39"
"172635","2012","Auditor","Primary","","Charleston","","Vincent Illuzzi","Republican","24"
"172636","2012","Auditor","Primary","","Charlotte","","Vincent Illuzzi","Republican","27"
"172637","2012","Auditor","Primary","","Chelsea","","Vincent Illuzzi","Republican","34"
"172638","2012","Auditor","Primary","","Chester","","Vincent Illuzzi","Republican","42"
"172639","2012","Auditor","Primary","","Chittenden","","Vincent Illuzzi","Republican","14"
