"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"191447","2016","Attorney General","Primary","","Peacham","","H. Brooke Paige","Democratic","26"
"191448","2016","Attorney General","Primary","","Peru","","H. Brooke Paige","Democratic","10"
"191449","2016","Attorney General","Primary","","Pittsfield","","H. Brooke Paige","Democratic","9"
"191450","2016","Attorney General","Primary","","Pittsford","","H. Brooke Paige","Democratic","37"
"191451","2016","Attorney General","Primary","","Plainfield","","H. Brooke Paige","Democratic","50"
"191452","2016","Attorney General","Primary","","Plymouth","","H. Brooke Paige","Democratic","20"
"191453","2016","Attorney General","Primary","","Pomfret","","H. Brooke Paige","Democratic","34"
"191454","2016","Attorney General","Primary","","Poultney","","H. Brooke Paige","Democratic","52"
"191455","2016","Attorney General","Primary","","Pownal","","H. Brooke Paige","Democratic","50"
"191456","2016","Attorney General","Primary","","Proctor","","H. Brooke Paige","Democratic","22"
"191457","2016","Attorney General","Primary","","Putney","","H. Brooke Paige","Democratic","99"
"191458","2016","Attorney General","Primary","","Randolph","","H. Brooke Paige","Democratic","141"
"191459","2016","Attorney General","Primary","","Reading","","H. Brooke Paige","Democratic","33"
"191460","2016","Attorney General","Primary","","Readsboro","","H. Brooke Paige","Democratic","19"
"191461","2016","Attorney General","Primary","","Richford","","H. Brooke Paige","Democratic","22"
"191462","2016","Attorney General","Primary","","Richmond","","H. Brooke Paige","Democratic","105"
"191463","2016","Attorney General","Primary","","Ripton","","H. Brooke Paige","Democratic","11"
"191464","2016","Attorney General","Primary","","Rochester","","H. Brooke Paige","Democratic","41"
"191465","2016","Attorney General","Primary","","Rockingham","","H. Brooke Paige","Democratic","118"
"191466","2016","Attorney General","Primary","","Roxbury","","H. Brooke Paige","Democratic","18"
"191467","2016","Attorney General","Primary","","Royalton","","H. Brooke Paige","Democratic","77"
"191468","2016","Attorney General","Primary","","Rupert","","H. Brooke Paige","Democratic","33"
"191469","2016","Attorney General","Primary","","Rutland City","Rutland 5-1","H. Brooke Paige","Democratic","47"
"191470","2016","Attorney General","Primary","","Rutland City","Rutland 5-2","H. Brooke Paige","Democratic","34"
"191471","2016","Attorney General","Primary","","Rutland City","Rutland 5-3","H. Brooke Paige","Democratic","24"
"191472","2016","Attorney General","Primary","","Rutland City","Rutland 5-4","H. Brooke Paige","Democratic","51"
"191473","2016","Attorney General","Primary","","Rutland Town","","H. Brooke Paige","Democratic","62"
"191474","2016","Attorney General","Primary","","Ryegate","","H. Brooke Paige","Democratic","27"
"191475","2016","Attorney General","Primary","","Salisbury","","H. Brooke Paige","Democratic","9"
"191476","2016","Attorney General","Primary","","Sandgate","","H. Brooke Paige","Democratic","19"
"191477","2016","Attorney General","Primary","","Searsburg","","H. Brooke Paige","Democratic","1"
"191478","2016","Attorney General","Primary","","Shaftsbury","","H. Brooke Paige","Democratic","71"
"191479","2016","Attorney General","Primary","","Sharon","","H. Brooke Paige","Democratic","54"
"191480","2016","Attorney General","Primary","","Sheffield","","H. Brooke Paige","Democratic","13"
"191481","2016","Attorney General","Primary","","Shelburne","Chittenden 5-1","H. Brooke Paige","Democratic","76"
"191482","2016","Attorney General","Primary","","Shelburne","Chittenden 5-2","H. Brooke Paige","Democratic","28"
"191483","2016","Attorney General","Primary","","Sheldon","","H. Brooke Paige","Democratic","11"
"191484","2016","Attorney General","Primary","","Shoreham","","H. Brooke Paige","Democratic","22"
"191485","2016","Attorney General","Primary","","Shrewsbury","","H. Brooke Paige","Democratic","24"
"191486","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-1","H. Brooke Paige","Democratic","41"
"191487","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-2","H. Brooke Paige","Democratic","47"
"191488","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-3","H. Brooke Paige","Democratic","54"
"191489","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-4","H. Brooke Paige","Democratic","72"
"191490","2016","Attorney General","Primary","","S. Hero","","H. Brooke Paige","Democratic","49"
"191491","2016","Attorney General","Primary","","Springfield","Windsor 3-1","H. Brooke Paige","Democratic","14"
"191492","2016","Attorney General","Primary","","Springfield","Windsor 3-2","H. Brooke Paige","Democratic","158"
"191493","2016","Attorney General","Primary","","St. Albans City","","H. Brooke Paige","Democratic","64"
"191494","2016","Attorney General","Primary","","St. Albans Town","Franklin 3-1","H. Brooke Paige","Democratic","17"
"191495","2016","Attorney General","Primary","","St. Albans Town","Franklin 3-2","H. Brooke Paige","Democratic","40"
"191496","2016","Attorney General","Primary","","St. George","","H. Brooke Paige","Democratic","6"
"191497","2016","Attorney General","Primary","","St. Johnsbury","","H. Brooke Paige","Democratic","83"
"191498","2016","Attorney General","Primary","","Stamford","","H. Brooke Paige","Democratic","8"
"191499","2016","Attorney General","Primary","","Stannard","","H. Brooke Paige","Democratic","4"
"191500","2016","Attorney General","Primary","","Starksboro","","H. Brooke Paige","Democratic","41"
"191501","2016","Attorney General","Primary","","Stockbridge","","H. Brooke Paige","Democratic","22"
"191502","2016","Attorney General","Primary","","Stowe","","H. Brooke Paige","Democratic","132"
"191503","2016","Attorney General","Primary","","Strafford","","H. Brooke Paige","Democratic","71"
"191504","2016","Attorney General","Primary","","Stratton","","H. Brooke Paige","Democratic","3"
"191505","2016","Attorney General","Primary","","Sudbury","","H. Brooke Paige","Democratic","6"
"191506","2016","Attorney General","Primary","","Sunderland","Bennington 3","H. Brooke Paige","Democratic","5"
"191507","2016","Attorney General","Primary","","Sunderland","Bennington 4","H. Brooke Paige","Democratic","14"
"191508","2016","Attorney General","Primary","","Sutton","","H. Brooke Paige","Democratic","17"
"191509","2016","Attorney General","Primary","","Swanton","","H. Brooke Paige","Democratic","43"
"191510","2016","Attorney General","Primary","","Thetford","","H. Brooke Paige","Democratic","125"
"191511","2016","Attorney General","Primary","","Tinmouth","Rutland 2","H. Brooke Paige","Democratic","5"
"191512","2016","Attorney General","Primary","","Tinmouth","Rutland-Bennington","H. Brooke Paige","Democratic","10"
"191513","2016","Attorney General","Primary","","Topsham","","H. Brooke Paige","Democratic","21"
"191514","2016","Attorney General","Primary","","Townshend","","H. Brooke Paige","Democratic","38"
"191515","2016","Attorney General","Primary","","Troy","Orleans 2","H. Brooke Paige","Democratic","2"
"191516","2016","Attorney General","Primary","","Troy","Orleans-Lamoille","H. Brooke Paige","Democratic","17"
"191517","2016","Attorney General","Primary","","Tunbridge","","H. Brooke Paige","Democratic","37"
"191518","2016","Attorney General","Primary","","Underhill","","H. Brooke Paige","Democratic","59"
"191519","2016","Attorney General","Primary","","Vergennes","","H. Brooke Paige","Democratic","35"
"191520","2016","Attorney General","Primary","","Vernon","","H. Brooke Paige","Democratic","35"
"191521","2016","Attorney General","Primary","","Vershire","","H. Brooke Paige","Democratic","25"
"191522","2016","Attorney General","Primary","","Victory","","H. Brooke Paige","Democratic","1"
"191523","2016","Attorney General","Primary","","Waitsfield","","H. Brooke Paige","Democratic","82"
"191524","2016","Attorney General","Primary","","Walden","","H. Brooke Paige","Democratic","26"
"191525","2016","Attorney General","Primary","","Wallingford","","H. Brooke Paige","Democratic","45"
"191526","2016","Attorney General","Primary","","Waltham","","H. Brooke Paige","Democratic","12"
"191527","2016","Attorney General","Primary","","Wardsboro","","H. Brooke Paige","Democratic","20"
"191528","2016","Attorney General","Primary","","Warren","","H. Brooke Paige","Democratic","63"
"191529","2016","Attorney General","Primary","","Washington","","H. Brooke Paige","Democratic","13"
"191530","2016","Attorney General","Primary","","Waterbury","","H. Brooke Paige","Democratic","171"
"191531","2016","Attorney General","Primary","","Waterford","","H. Brooke Paige","Democratic","13"
"191532","2016","Attorney General","Primary","","Waterville","","H. Brooke Paige","Democratic","9"
"191533","2016","Attorney General","Primary","","Weathersfield","","H. Brooke Paige","Democratic","75"
"191534","2016","Attorney General","Primary","","Wells","","H. Brooke Paige","Democratic","12"
"191535","2016","Attorney General","Primary","","W. Fairlee","","H. Brooke Paige","Democratic","11"
"191536","2016","Attorney General","Primary","","W. Haven","","H. Brooke Paige","Democratic","4"
"191537","2016","Attorney General","Primary","","W. Rutland","","H. Brooke Paige","Democratic","20"
"191538","2016","Attorney General","Primary","","W. Windsor","","H. Brooke Paige","Democratic","56"
"191539","2016","Attorney General","Primary","","Westfield","","H. Brooke Paige","Democratic","11"
"191540","2016","Attorney General","Primary","","Westford","","H. Brooke Paige","Democratic","31"
"191541","2016","Attorney General","Primary","","Westminster","Windham 3","H. Brooke Paige","Democratic","4"
"191542","2016","Attorney General","Primary","","Westminster","Windham 4","H. Brooke Paige","Democratic","111"
"191543","2016","Attorney General","Primary","","Westmore","","H. Brooke Paige","Democratic","9"
"191544","2016","Attorney General","Primary","","Weston","","H. Brooke Paige","Democratic","23"
"191545","2016","Attorney General","Primary","","Weybridge","","H. Brooke Paige","Democratic","28"
"191546","2016","Attorney General","Primary","","Wheelock","","H. Brooke Paige","Democratic","18"
"191547","2016","Attorney General","Primary","","Whiting","","H. Brooke Paige","Democratic","6"
"191548","2016","Attorney General","Primary","","Whitingham","Windham 6","H. Brooke Paige","Democratic","28"
"191549","2016","Attorney General","Primary","","Whitingham","Windham-Bennington","H. Brooke Paige","Democratic","1"
"191550","2016","Attorney General","Primary","","Williamstown","","H. Brooke Paige","Democratic","53"
"191551","2016","Attorney General","Primary","","Williston","","H. Brooke Paige","Democratic","124"
"191552","2016","Attorney General","Primary","","Wilmington","","H. Brooke Paige","Democratic","44"
"191553","2016","Attorney General","Primary","","Windham","","H. Brooke Paige","Democratic","19"
"191554","2016","Attorney General","Primary","","Windsor","","H. Brooke Paige","Democratic","113"
"191555","2016","Attorney General","Primary","","Winhall","","H. Brooke Paige","Democratic","28"
"191556","2016","Attorney General","Primary","","Winooski","","H. Brooke Paige","Democratic","112"
"191557","2016","Attorney General","Primary","","Wolcott","","H. Brooke Paige","Democratic","26"
"191558","2016","Attorney General","Primary","","Woodbury","","H. Brooke Paige","Democratic","34"
"191559","2016","Attorney General","Primary","","Woodford","","H. Brooke Paige","Democratic","11"
"191560","2016","Attorney General","Primary","","Woodstock","","H. Brooke Paige","Democratic","162"
"191561","2016","Attorney General","Primary","","Worcester","","H. Brooke Paige","Democratic","60"
"191562","2016","Attorney General","Primary","","Addison","","Spoiled","Democratic","0"
"191563","2016","Attorney General","Primary","","Albany","","Spoiled","Democratic","0"
"191564","2016","Attorney General","Primary","","Alburgh","","Spoiled","Democratic","0"
"191565","2016","Attorney General","Primary","","Andover","","Spoiled","Democratic","0"
"191566","2016","Attorney General","Primary","","Arlington","","Spoiled","Democratic","0"
"191567","2016","Attorney General","Primary","","Athens","","Spoiled","Democratic","0"
"191568","2016","Attorney General","Primary","","Bakersfield","","Spoiled","Democratic","0"
"191569","2016","Attorney General","Primary","","Baltimore","","Spoiled","Democratic","0"
"191570","2016","Attorney General","Primary","","Barnard","","Spoiled","Democratic","0"
"191571","2016","Attorney General","Primary","","Barnet","","Spoiled","Democratic","0"
"191572","2016","Attorney General","Primary","","Barre City","","Spoiled","Democratic","0"
"191573","2016","Attorney General","Primary","","Barre Town","","Spoiled","Democratic","0"
"191574","2016","Attorney General","Primary","","Barton","","Spoiled","Democratic","1"
"191575","2016","Attorney General","Primary","","Belvidere","","Spoiled","Democratic","1"
"191576","2016","Attorney General","Primary","","Bennington","Bennington 2-1","Spoiled","Democratic","0"
"191577","2016","Attorney General","Primary","","Bennington","Bennington 2-2","Spoiled","Democratic","0"
"191578","2016","Attorney General","Primary","","Benson","","Spoiled","Democratic","0"
"191579","2016","Attorney General","Primary","","Berkshire","","Spoiled","Democratic","0"
"191580","2016","Attorney General","Primary","","Berlin","","Spoiled","Democratic","0"
"191581","2016","Attorney General","Primary","","Bethel","","Spoiled","Democratic","0"
"191582","2016","Attorney General","Primary","","Bloomfield","","Spoiled","Democratic","1"
"191583","2016","Attorney General","Primary","","Bolton","","Spoiled","Democratic","0"
"191584","2016","Attorney General","Primary","","Bradford","","Spoiled","Democratic","0"
"191585","2016","Attorney General","Primary","","Braintree","","Spoiled","Democratic","0"
"191586","2016","Attorney General","Primary","","Brandon","","Spoiled","Democratic","0"
"191587","2016","Attorney General","Primary","","Brattleboro","Windham 2-1","Spoiled","Democratic","0"
"191588","2016","Attorney General","Primary","","Brattleboro","Windham 2-2","Spoiled","Democratic","0"
"191589","2016","Attorney General","Primary","","Brattleboro","Windham 2-3","Spoiled","Democratic","0"
"191590","2016","Attorney General","Primary","","Bridgewater","","Spoiled","Democratic","0"
"191591","2016","Attorney General","Primary","","Bridport","","Spoiled","Democratic","0"
"191592","2016","Attorney General","Primary","","Brighton","","Spoiled","Democratic","0"
"191593","2016","Attorney General","Primary","","Bristol","","Spoiled","Democratic","0"
"191594","2016","Attorney General","Primary","","Brookfield","","Spoiled","Democratic","0"
"191595","2016","Attorney General","Primary","","Brookline","","Spoiled","Democratic","0"
"191596","2016","Attorney General","Primary","","Brownington","","Spoiled","Democratic","0"
"191597","2016","Attorney General","Primary","","Brunswick","","Spoiled","Democratic","0"
"191598","2016","Attorney General","Primary","","Burke","","Spoiled","Democratic","0"
"191599","2016","Attorney General","Primary","","Burlington","Chittenden 6-1","Spoiled","Democratic","1"
"191600","2016","Attorney General","Primary","","Burlington","Chittenden 6-2","Spoiled","Democratic","0"
"191601","2016","Attorney General","Primary","","Burlington","Chittenden 6-3","Spoiled","Democratic","0"
"191602","2016","Attorney General","Primary","","Burlington","Chittenden 6-4","Spoiled","Democratic","0"
"191603","2016","Attorney General","Primary","","Burlington","Chittenden 6-5","Spoiled","Democratic","0"
"191604","2016","Attorney General","Primary","","Burlington","Chittenden 6-6","Spoiled","Democratic","0"
"191605","2016","Attorney General","Primary","","Burlington","Chittenden 6-7","Spoiled","Democratic","0"
"191606","2016","Attorney General","Primary","","Cabot","","Spoiled","Democratic","0"
"191607","2016","Attorney General","Primary","","Calais","","Spoiled","Democratic","0"
"191608","2016","Attorney General","Primary","","Cambridge","","Spoiled","Democratic","0"
"191609","2016","Attorney General","Primary","","Canaan","","Spoiled","Democratic","0"
"191610","2016","Attorney General","Primary","","Castleton","","Spoiled","Democratic","0"
"191611","2016","Attorney General","Primary","","Cavendish","","Spoiled","Democratic","0"
"191612","2016","Attorney General","Primary","","Charleston","","Spoiled","Democratic","0"
"191613","2016","Attorney General","Primary","","Charlotte","","Spoiled","Democratic","0"
"191614","2016","Attorney General","Primary","","Chelsea","","Spoiled","Democratic","0"
"191615","2016","Attorney General","Primary","","Chester","","Spoiled","Democratic","0"
"191616","2016","Attorney General","Primary","","Chittenden","","Spoiled","Democratic","0"
"191617","2016","Attorney General","Primary","","Clarendon","","Spoiled","Democratic","0"
"191618","2016","Attorney General","Primary","","Colchester","Chittenden 9-1","Spoiled","Democratic","1"
"191619","2016","Attorney General","Primary","","Colchester","Chittenden 9-2","Spoiled","Democratic","0"
"191620","2016","Attorney General","Primary","","Concord","","Spoiled","Democratic","0"
"191621","2016","Attorney General","Primary","","Corinth","","Spoiled","Democratic","0"
"191622","2016","Attorney General","Primary","","Cornwall","","Spoiled","Democratic","0"
"191623","2016","Attorney General","Primary","","Coventry","","Spoiled","Democratic","0"
"191624","2016","Attorney General","Primary","","Craftsbury","","Spoiled","Democratic","0"
"191625","2016","Attorney General","Primary","","Danby","","Spoiled","Democratic","0"
"191626","2016","Attorney General","Primary","","Danville","","Spoiled","Democratic","0"
"191627","2016","Attorney General","Primary","","Derby","","Spoiled","Democratic","0"
"191628","2016","Attorney General","Primary","","Dorset","","Spoiled","Democratic","0"
"191629","2016","Attorney General","Primary","","Dover","","Spoiled","Democratic","0"
"191630","2016","Attorney General","Primary","","Dummerston","","Spoiled","Democratic","0"
"191631","2016","Attorney General","Primary","","Duxbury","","Spoiled","Democratic","0"
"191632","2016","Attorney General","Primary","","E. Haven","","Spoiled","Democratic","0"
"191633","2016","Attorney General","Primary","","E. Montpelier","","Spoiled","Democratic","0"
"191634","2016","Attorney General","Primary","","Eden","","Spoiled","Democratic","0"
"191635","2016","Attorney General","Primary","","Elmore","","Spoiled","Democratic","0"
"191636","2016","Attorney General","Primary","","Enosburgh","","Spoiled","Democratic","0"
"191637","2016","Attorney General","Primary","","Essex","Chittenden 8-1","Spoiled","Democratic","0"
"191638","2016","Attorney General","Primary","","Essex","Chittenden 8-2","Spoiled","Democratic","0"
"191639","2016","Attorney General","Primary","","Essex","Chittenden 8-3","Spoiled","Democratic","0"
"191640","2016","Attorney General","Primary","","Fair Haven","","Spoiled","Democratic","0"
"191641","2016","Attorney General","Primary","","Fairfax","","Spoiled","Democratic","0"
"191642","2016","Attorney General","Primary","","Fairfield","","Spoiled","Democratic","0"
"191643","2016","Attorney General","Primary","","Fairlee","","Spoiled","Democratic","0"
"191644","2016","Attorney General","Primary","","Fayston","","Spoiled","Democratic","0"
"191645","2016","Attorney General","Primary","","Ferrisburgh","","Spoiled","Democratic","1"
"191646","2016","Attorney General","Primary","","Fletcher","","Spoiled","Democratic","0"
"191647","2016","Attorney General","Primary","","Franklin","","Spoiled","Democratic","0"
"191648","2016","Attorney General","Primary","","Georgia","","Spoiled","Democratic","0"
"191649","2016","Attorney General","Primary","","Glover","","Spoiled","Democratic","0"
"191650","2016","Attorney General","Primary","","Goshen","","Spoiled","Democratic","0"
"191651","2016","Attorney General","Primary","","Grafton","","Spoiled","Democratic","0"
"191652","2016","Attorney General","Primary","","Granby","","Spoiled","Democratic","0"
"191653","2016","Attorney General","Primary","","Grand Isle","","Spoiled","Democratic","0"
"191654","2016","Attorney General","Primary","","Granville","","Spoiled","Democratic","0"
"191655","2016","Attorney General","Primary","","Greensboro","","Spoiled","Democratic","0"
"191656","2016","Attorney General","Primary","","Groton","","Spoiled","Democratic","0"
"191657","2016","Attorney General","Primary","","Guildhall","","Spoiled","Democratic","0"
"191658","2016","Attorney General","Primary","","Guilford","","Spoiled","Democratic","2"
"191659","2016","Attorney General","Primary","","Halifax","","Spoiled","Democratic","0"
"191660","2016","Attorney General","Primary","","Hancock","","Spoiled","Democratic","0"
"191661","2016","Attorney General","Primary","","Hardwick","","Spoiled","Democratic","0"
"191662","2016","Attorney General","Primary","","Hartford","Windsor 4-1","Spoiled","Democratic","0"
"191663","2016","Attorney General","Primary","","Hartford","Windsor 4-2","Spoiled","Democratic","0"
"191664","2016","Attorney General","Primary","","Hartland","","Spoiled","Democratic","0"
"191665","2016","Attorney General","Primary","","Highgate","","Spoiled","Democratic","2"
"191666","2016","Attorney General","Primary","","Hinesburg","Chittenden 4-1","Spoiled","Democratic","0"
"191667","2016","Attorney General","Primary","","Hinesburg","Chittenden 4-2","Spoiled","Democratic","2"
"191668","2016","Attorney General","Primary","","Holland","","Spoiled","Democratic","0"
"191669","2016","Attorney General","Primary","","Hubbardton","","Spoiled","Democratic","0"
"191670","2016","Attorney General","Primary","","Huntington","","Spoiled","Democratic","0"
"191671","2016","Attorney General","Primary","","Hyde Park","","Spoiled","Democratic","0"
"191672","2016","Attorney General","Primary","","Ira","","Spoiled","Democratic","0"
"191673","2016","Attorney General","Primary","","Irasburg","","Spoiled","Democratic","0"
"191674","2016","Attorney General","Primary","","Isle La Motte","","Spoiled","Democratic","0"
"191675","2016","Attorney General","Primary","","Jamaica","","Spoiled","Democratic","0"
"191676","2016","Attorney General","Primary","","Jay","","Spoiled","Democratic","0"
"191677","2016","Attorney General","Primary","","Jericho","","Spoiled","Democratic","0"
"191678","2016","Attorney General","Primary","","Johnson","","Spoiled","Democratic","0"
"191679","2016","Attorney General","Primary","","Killington","","Spoiled","Democratic","0"
"191680","2016","Attorney General","Primary","","Kirby","","Spoiled","Democratic","0"
"191681","2016","Attorney General","Primary","","Landgrove","","Spoiled","Democratic","0"
"191682","2016","Attorney General","Primary","","Leicester","","Spoiled","Democratic","0"
"191683","2016","Attorney General","Primary","","Lemington","","Spoiled","Democratic","0"
"191684","2016","Attorney General","Primary","","Lincoln","","Spoiled","Democratic","0"
"191685","2016","Attorney General","Primary","","Londonderry","","Spoiled","Democratic","0"
"191686","2016","Attorney General","Primary","","Lowell","","Spoiled","Democratic","0"
"191687","2016","Attorney General","Primary","","Ludlow","","Spoiled","Democratic","0"
"191688","2016","Attorney General","Primary","","Lunenburg","","Spoiled","Democratic","0"
"191689","2016","Attorney General","Primary","","Lyndon","","Spoiled","Democratic","0"
"191690","2016","Attorney General","Primary","","Maidstone","","Spoiled","Democratic","0"
"191691","2016","Attorney General","Primary","","Manchester","","Spoiled","Democratic","0"
"191692","2016","Attorney General","Primary","","Marlboro","","Spoiled","Democratic","0"
"191693","2016","Attorney General","Primary","","Marshfield","","Spoiled","Democratic","1"
"191694","2016","Attorney General","Primary","","Mendon","","Spoiled","Democratic","0"
"191695","2016","Attorney General","Primary","","Middlebury","","Spoiled","Democratic","0"
"191696","2016","Attorney General","Primary","","Middlesex","","Spoiled","Democratic","0"
"191697","2016","Attorney General","Primary","","Middletown Springs","","Spoiled","Democratic","1"
"191698","2016","Attorney General","Primary","","Milton","Chittenden 10","Spoiled","Democratic","0"
"191699","2016","Attorney General","Primary","","Milton","Grand Isle-Chittenden","Spoiled","Democratic","0"
"191700","2016","Attorney General","Primary","","Monkton","","Spoiled","Democratic","0"
"191701","2016","Attorney General","Primary","","Montgomery","","Spoiled","Democratic","0"
"191702","2016","Attorney General","Primary","","Montpelier","","Spoiled","Democratic","0"
"191703","2016","Attorney General","Primary","","Moretown","","Spoiled","Democratic","0"
"191704","2016","Attorney General","Primary","","Morgan","","Spoiled","Democratic","0"
"191705","2016","Attorney General","Primary","","Morristown","","Spoiled","Democratic","0"
"191706","2016","Attorney General","Primary","","Mount Holly","","Spoiled","Democratic","0"
"191707","2016","Attorney General","Primary","","Mount Tabor","","Spoiled","Democratic","0"
"191708","2016","Attorney General","Primary","","New Haven","","Spoiled","Democratic","0"
"191709","2016","Attorney General","Primary","","Newark","","Spoiled","Democratic","0"
"191710","2016","Attorney General","Primary","","Newbury","","Spoiled","Democratic","0"
"191711","2016","Attorney General","Primary","","Newfane","","Spoiled","Democratic","0"
"191712","2016","Attorney General","Primary","","Newport City","","Spoiled","Democratic","0"
"191713","2016","Attorney General","Primary","","Newport Town","","Spoiled","Democratic","0"
"191714","2016","Attorney General","Primary","","N. Hero","","Spoiled","Democratic","0"
"191715","2016","Attorney General","Primary","","Northfield","","Spoiled","Democratic","0"
"191716","2016","Attorney General","Primary","","Norton","","Spoiled","Democratic","0"
"191717","2016","Attorney General","Primary","","Norwich","","Spoiled","Democratic","0"
"191718","2016","Attorney General","Primary","","Orange","","Spoiled","Democratic","0"
"191719","2016","Attorney General","Primary","","Orwell","","Spoiled","Democratic","0"
"191720","2016","Attorney General","Primary","","Panton","","Spoiled","Democratic","0"
"191721","2016","Attorney General","Primary","","Pawlet","","Spoiled","Democratic","1"
"191722","2016","Attorney General","Primary","","Peacham","","Spoiled","Democratic","0"
"191723","2016","Attorney General","Primary","","Peru","","Spoiled","Democratic","0"
"191724","2016","Attorney General","Primary","","Pittsfield","","Spoiled","Democratic","0"
"191725","2016","Attorney General","Primary","","Pittsford","","Spoiled","Democratic","0"
"191726","2016","Attorney General","Primary","","Plainfield","","Spoiled","Democratic","0"
"191727","2016","Attorney General","Primary","","Plymouth","","Spoiled","Democratic","0"
"191728","2016","Attorney General","Primary","","Pomfret","","Spoiled","Democratic","0"
"191729","2016","Attorney General","Primary","","Poultney","","Spoiled","Democratic","0"
"191730","2016","Attorney General","Primary","","Pownal","","Spoiled","Democratic","0"
"191731","2016","Attorney General","Primary","","Proctor","","Spoiled","Democratic","0"
"191732","2016","Attorney General","Primary","","Putney","","Spoiled","Democratic","0"
"191733","2016","Attorney General","Primary","","Randolph","","Spoiled","Democratic","0"
"191734","2016","Attorney General","Primary","","Reading","","Spoiled","Democratic","1"
"191735","2016","Attorney General","Primary","","Readsboro","","Spoiled","Democratic","0"
"191736","2016","Attorney General","Primary","","Richford","","Spoiled","Democratic","0"
"191737","2016","Attorney General","Primary","","Richmond","","Spoiled","Democratic","0"
"191738","2016","Attorney General","Primary","","Ripton","","Spoiled","Democratic","0"
"191739","2016","Attorney General","Primary","","Rochester","","Spoiled","Democratic","0"
"191740","2016","Attorney General","Primary","","Rockingham","","Spoiled","Democratic","1"
"191741","2016","Attorney General","Primary","","Roxbury","","Spoiled","Democratic","0"
"191742","2016","Attorney General","Primary","","Royalton","","Spoiled","Democratic","0"
"191743","2016","Attorney General","Primary","","Rupert","","Spoiled","Democratic","0"
"191744","2016","Attorney General","Primary","","Rutland City","Rutland 5-1","Spoiled","Democratic","0"
"191745","2016","Attorney General","Primary","","Rutland City","Rutland 5-2","Spoiled","Democratic","1"
"191746","2016","Attorney General","Primary","","Rutland City","Rutland 5-3","Spoiled","Democratic","0"
"191747","2016","Attorney General","Primary","","Rutland City","Rutland 5-4","Spoiled","Democratic","1"
"191748","2016","Attorney General","Primary","","Rutland Town","","Spoiled","Democratic","0"
"191749","2016","Attorney General","Primary","","Ryegate","","Spoiled","Democratic","1"
"191750","2016","Attorney General","Primary","","Salisbury","","Spoiled","Democratic","0"
"191751","2016","Attorney General","Primary","","Sandgate","","Spoiled","Democratic","0"
"191752","2016","Attorney General","Primary","","Searsburg","","Spoiled","Democratic","0"
"191753","2016","Attorney General","Primary","","Shaftsbury","","Spoiled","Democratic","0"
"191754","2016","Attorney General","Primary","","Sharon","","Spoiled","Democratic","0"
"191755","2016","Attorney General","Primary","","Sheffield","","Spoiled","Democratic","0"
"191756","2016","Attorney General","Primary","","Shelburne","Chittenden 5-1","Spoiled","Democratic","0"
"191757","2016","Attorney General","Primary","","Shelburne","Chittenden 5-2","Spoiled","Democratic","0"
"191758","2016","Attorney General","Primary","","Sheldon","","Spoiled","Democratic","0"
"191759","2016","Attorney General","Primary","","Shoreham","","Spoiled","Democratic","0"
"191760","2016","Attorney General","Primary","","Shrewsbury","","Spoiled","Democratic","0"
"191761","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-1","Spoiled","Democratic","0"
"191762","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-2","Spoiled","Democratic","1"
"191763","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-3","Spoiled","Democratic","1"
"191764","2016","Attorney General","Primary","","S. Burlington","Chittenden 7-4","Spoiled","Democratic","0"
"191765","2016","Attorney General","Primary","","S. Hero","","Spoiled","Democratic","0"
"191766","2016","Attorney General","Primary","","Springfield","Windsor 3-1","Spoiled","Democratic","0"
"191767","2016","Attorney General","Primary","","Springfield","Windsor 3-2","Spoiled","Democratic","0"
"191768","2016","Attorney General","Primary","","St. Albans City","","Spoiled","Democratic","33"
"191769","2016","Attorney General","Primary","","St. Albans Town","Franklin 3-1","Spoiled","Democratic","0"
"191770","2016","Attorney General","Primary","","St. Albans Town","Franklin 3-2","Spoiled","Democratic","1"
"191771","2016","Attorney General","Primary","","St. George","","Spoiled","Democratic","1"
"191772","2016","Attorney General","Primary","","St. Johnsbury","","Spoiled","Democratic","0"
"191773","2016","Attorney General","Primary","","Stamford","","Spoiled","Democratic","1"
"191774","2016","Attorney General","Primary","","Stannard","","Spoiled","Democratic","0"
"191775","2016","Attorney General","Primary","","Starksboro","","Spoiled","Democratic","0"
"191776","2016","Attorney General","Primary","","Stockbridge","","Spoiled","Democratic","0"
"191777","2016","Attorney General","Primary","","Stowe","","Spoiled","Democratic","0"
"191778","2016","Attorney General","Primary","","Strafford","","Spoiled","Democratic","0"
"191779","2016","Attorney General","Primary","","Stratton","","Spoiled","Democratic","0"
"191780","2016","Attorney General","Primary","","Sudbury","","Spoiled","Democratic","0"
"191781","2016","Attorney General","Primary","","Sunderland","Bennington 3","Spoiled","Democratic","0"
"191782","2016","Attorney General","Primary","","Sunderland","Bennington 4","Spoiled","Democratic","0"
"191783","2016","Attorney General","Primary","","Sutton","","Spoiled","Democratic","0"
