"county","town","precinct","office","district","party","candidate","votes"
"Washington","Berlin","Berlin","Auditor General","","Liberty Union","Murray Ngoima",12
"Windsor","Bethel","Bethel","Auditor General","","Liberty Union","Murray Ngoima",36
"Essex","Bloomfield","Bloomfield","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Bolton","Bolton","Auditor General","","Liberty Union","Murray Ngoima",3
"Orange","Bradford","Bradford","Auditor General","","Liberty Union","Murray Ngoima",9
"Orange","Braintree","Braintree","Auditor General","","Liberty Union","Murray Ngoima",12
"Rutland","Brandon","Brandon","Auditor General","","Liberty Union","Murray Ngoima",14
"Windham","Brattleboro","Windham 3-1","Auditor General","","Liberty Union","Murray Ngoima",19
"Windham","Brattleboro","Windham 3-2","Auditor General","","Liberty Union","Murray Ngoima",17
"Windham","Brattleboro","Windham 3-3","Auditor General","","Liberty Union","Murray Ngoima",14
"Windsor","Bridgewater","Bridgewater","Auditor General","","Liberty Union","Murray Ngoima",25
"Addison","Bridport","Bridport","Auditor General","","Liberty Union","Murray Ngoima",1
"Essex","Brighton","Brighton","Auditor General","","Liberty Union","Murray Ngoima",6
"Addison","Bristol","Bristol","Auditor General","","Liberty Union","Murray Ngoima",12
"Orange","Brookfield","Brookfield","Auditor General","","Liberty Union","Murray Ngoima",10
"Windham","Brookline","Brookline","Auditor General","","Liberty Union","Murray Ngoima",1
"Orleans","Brownington","Brownington","Auditor General","","Liberty Union","Murray Ngoima",2
"Essex","Brunswick","Brunswick","Auditor General","","Liberty Union","Murray Ngoima",0
"Caledonia","Burke","Burke","Auditor General","","Liberty Union","Murray Ngoima",29
"Chittenden","Burlington","Chittenden 3-1 Ward 4","Auditor General","","Liberty Union","Murray Ngoima",5
"Chittenden","Burlington","Chittenden 3-1 Ward 7","Auditor General","","Liberty Union","Murray Ngoima",9
"Chittenden","Burlington","Chittenden 3-2 Ward 2","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Burlington","Chittenden 3-2 Ward 3","Auditor General","","Liberty Union","Murray Ngoima",2
"Chittenden","Burlington","Chittenden 3-2 Ward 4","Auditor General","","Liberty Union","Murray Ngoima",3
"Chittenden","Burlington","Chittenden 3-2 Ward 7","Auditor General","","Liberty Union","Murray Ngoima",2
"Chittenden","Burlington","Chittenden 3-3 Ward 2","Auditor General","","Liberty Union","Murray Ngoima",13
"Chittenden","Burlington","Chittenden 3-3 Ward 3 1","Auditor General","","Liberty Union","Murray Ngoima",13
"Chittenden","Burlington","Chittenden 3-3 Ward 5","Auditor General","","Liberty Union","Murray Ngoima",1
"Chittenden","Burlington","Chittenden 3-3 Ward 6","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Burlington","Chittenden 3-3 Ward 7","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Burlington","Chittenden 3-4 Ward 1","Auditor General","","Liberty Union","Murray Ngoima",8
"Chittenden","Burlington","Chittenden 3-4 Ward 2","Auditor General","","Liberty Union","Murray Ngoima",6
"Chittenden","Burlington","Chittenden 3-4 Ward 6","Auditor General","","Liberty Union","Murray Ngoima",1
"Chittenden","Burlington","Chittenden 3-5 Ward 5","Auditor General","","Liberty Union","Murray Ngoima",9
"Chittenden","Burlington","Chittenden 3-5 Ward 6","Auditor General","","Liberty Union","Murray Ngoima",6
"Chittenden","Burlington","Chittenden 3-6 Ward 1","Auditor General","","Liberty Union","Murray Ngoima",6
"Washington","Cabot","Cabot","Auditor General","","Liberty Union","Murray Ngoima",4
"Washington","Calais","Calais","Auditor General","","Liberty Union","Murray Ngoima",8
"Lamoille","Cambridge","Cambridge","Auditor General","","Liberty Union","Murray Ngoima",6
"Essex","Canaan","Canaan","Auditor General","","Liberty Union","Murray Ngoima",5
"Rutland","Castleton","Castleton","Auditor General","","Liberty Union","Murray Ngoima",9
"Windsor","Cavendish","Cavendish","Auditor General","","Liberty Union","Murray Ngoima",4
"Orleans","Charleston","Charleston","Auditor General","","Liberty Union","Murray Ngoima",2
"Chittenden","Charlotte","Charlotte","Auditor General","","Liberty Union","Murray Ngoima",12
"Orange","Chelsea","Chelsea","Auditor General","","Liberty Union","Murray Ngoima",12
"Windsor","Chester","Chester","Auditor General","","Liberty Union","Murray Ngoima",7
"Rutland","Chittenden","Chittenden","Auditor General","","Liberty Union","Murray Ngoima",6
"Rutland","Clarendon","Clarendon","Auditor General","","Liberty Union","Murray Ngoima",11
"Chittenden","Colchester","Chittenden 7-1","Auditor General","","Liberty Union","Murray Ngoima",8
"Chittenden","Colchester","Chittenden 7-2","Auditor General","","Liberty Union","Murray Ngoima",5
"Essex","Concord","Concord","Auditor General","","Liberty Union","Murray Ngoima",4
"Orange","Corinth","Corinth","Auditor General","","Liberty Union","Murray Ngoima",5
"Addison","Cornwall","Cornwall","Auditor General","","Liberty Union","Murray Ngoima",11
"Orleans","Coventry","Coventry","Auditor General","","Liberty Union","Murray Ngoima",1
"Orleans","Craftsbury","Craftsbury","Auditor General","","Liberty Union","Murray Ngoima",5
"Rutland","Danby","Danby","Auditor General","","Liberty Union","Murray Ngoima",3
"Caledonia","Danville","Danville","Auditor General","","Liberty Union","Murray Ngoima",5
"Orleans","Derby","Derby","Auditor General","","Liberty Union","Murray Ngoima",6
"Bennington","Dorset","Dorset","Auditor General","","Liberty Union","Murray Ngoima",3
"Windham","Dover","Dover","Auditor General","","Liberty Union","Murray Ngoima",4
"Windham","Dummerston","Dummerston","Auditor General","","Liberty Union","Murray Ngoima",11
"Washington","Duxbury","Duxbury","Auditor General","","Liberty Union","Murray Ngoima",6
"Essex","East Haven","E. Haven","Auditor General","","Liberty Union","Murray Ngoima",1
"Washington","East Montpelier","E. Montpelier","Auditor General","","Liberty Union","Murray Ngoima",9
"Lamoille","Eden","Eden","Auditor General","","Liberty Union","Murray Ngoima",3
"Lamoille","Elmore","Elmore","Auditor General","","Liberty Union","Murray Ngoima",1
"Franklin","Enosburgh","Enosburgh","Auditor General","","Liberty Union","Murray Ngoima",7
"Chittenden","Essex","Chittenden 6-1","Auditor General","","Liberty Union","Murray Ngoima",8
"Chittenden","Essex","Chittenden 6-2","Auditor General","","Liberty Union","Murray Ngoima",9
"Chittenden","Essex","Chittenden 6-3","Auditor General","","Liberty Union","Murray Ngoima",4
"Rutland","Fair Haven","Fair Haven","Auditor General","","Liberty Union","Murray Ngoima",10
"Franklin","Fairfax","Fairfax","Auditor General","","Liberty Union","Murray Ngoima",9
"Franklin","Fairfield","Fairfield","Auditor General","","Liberty Union","Murray Ngoima",8
"Orange","Fairlee","Fairlee","Auditor General","","Liberty Union","Murray Ngoima",3
"Washington","Fayston","Fayston","Auditor General","","Liberty Union","Murray Ngoima",1
"Addison","Ferrisburgh","Ferrisburgh","Auditor General","","Liberty Union","Murray Ngoima",5
"Franklin","Fletcher","Fletcher","Auditor General","","Liberty Union","Murray Ngoima",4
"Franklin","Franklin","Franklin","Auditor General","","Liberty Union","Murray Ngoima",0
"Franklin","Georgia","Georgia","Auditor General","","Liberty Union","Murray Ngoima",3
"Orleans","Glover","Glover","Auditor General","","Liberty Union","Murray Ngoima",2
"Addison","Goshen","Goshen","Auditor General","","Liberty Union","Murray Ngoima",2
"Windham","Grafton","Grafton","Auditor General","","Liberty Union","Murray Ngoima",6
"Essex","Granby","Granby","Auditor General","","Liberty Union","Murray Ngoima",0
"Grand Isle","Grand Isle","Grand Isle","Auditor General","","Liberty Union","Murray Ngoima",4
"Addison","Granville","Granville","Auditor General","","Liberty Union","Murray Ngoima",2
"Orleans","Greensboro","Greensboro","Auditor General","","Liberty Union","Murray Ngoima",2
"Caledonia","Groton","Groton","Auditor General","","Liberty Union","Murray Ngoima",2
"Essex","Guildhall","Guildhall","Auditor General","","Liberty Union","Murray Ngoima",1
"Windham","Guilford","Guilford","Auditor General","","Liberty Union","Murray Ngoima",11
"Windham","Halifax","Halifax","Auditor General","","Liberty Union","Murray Ngoima",2
"Addison","Hancock","Hancock","Auditor General","","Liberty Union","Murray Ngoima",2
"Caledonia","Hardwick","Hardwick","Auditor General","","Liberty Union","Murray Ngoima",4
"Windsor","Hartford","Windsor 6-1","Auditor General","","Liberty Union","Murray Ngoima",7
"Windsor","Hartford","Windsor 6-2","Auditor General","","Liberty Union","Murray Ngoima",32
"Windsor","Hartland","Hartland","Auditor General","","Liberty Union","Murray Ngoima",28
"Franklin","Highgate","Highgate","Auditor General","","Liberty Union","Murray Ngoima",4
"Chittenden","Hinesburg","Chittenden 1-1","Auditor General","","Liberty Union","Murray Ngoima",7
"Chittenden","Hinesburg","Chittenden 1-2","Auditor General","","Liberty Union","Murray Ngoima",1
"Orleans","Holland","Holland","Auditor General","","Liberty Union","Murray Ngoima",1
"Rutland","Hubbardton","Hubbardton","Auditor General","","Liberty Union","Murray Ngoima",1
"Chittenden","Huntington","Huntington","Auditor General","","Liberty Union","Murray Ngoima",4
"Lamoille","Hyde Park","Hyde Park","Auditor General","","Liberty Union","Murray Ngoima",6
"Rutland","Ira","Rutland 1-1","Auditor General","","Liberty Union","Murray Ngoima",0
"Rutland","Ira","Rutland 1-2","Auditor General","","Liberty Union","Murray Ngoima",1
"Orleans","Irasburg","Irasburg","Auditor General","","Liberty Union","Murray Ngoima",2
"Grand Isle","Isle La Motte","Isle La Motte","Auditor General","","Liberty Union","Murray Ngoima",1
"Windham","Jamaica","Jamaica","Auditor General","","Liberty Union","Murray Ngoima",3
"Orleans","Jay","Jay","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Jericho","Jericho","Auditor General","","Liberty Union","Murray Ngoima",9
"Lamoille","Johnson","Johnson","Auditor General","","Liberty Union","Murray Ngoima",7
"Rutland","Killington","Killington","Auditor General","","Liberty Union","Murray Ngoima",2
"Caledonia","Kirby","Kirby","Auditor General","","Liberty Union","Murray Ngoima",3
"Bennington","Landgrove","Landgrove","Auditor General","","Liberty Union","Murray Ngoima",3
"Addison","Leicester","Leicester","Auditor General","","Liberty Union","Murray Ngoima",2
"Essex","Lemington","Lemington","Auditor General","","Liberty Union","Murray Ngoima",0
"Addison","Lincoln","Lincoln","Auditor General","","Liberty Union","Murray Ngoima",0
"Windham","Londonderry","Londonderry","Auditor General","","Liberty Union","Murray Ngoima",5
"Orleans","Lowell","Lowell","Auditor General","","Liberty Union","Murray Ngoima",1
"Windsor","Ludlow","Ludlow","Auditor General","","Liberty Union","Murray Ngoima",8
"Essex","Lunenburg","Lunenburg","Auditor General","","Liberty Union","Murray Ngoima",11
"Caledonia","Lyndon","Lyndon","Auditor General","","Liberty Union","Murray Ngoima",4
"Essex","Maidstone","Maidstone","Auditor General","","Liberty Union","Murray Ngoima",1
"Bennington","Manchester","Manchester","Auditor General","","Liberty Union","Murray Ngoima",5
"Windham","Marlboro","Marlboro","Auditor General","","Liberty Union","Murray Ngoima",14
"Washington","Marshfield","Marshfield","Auditor General","","Liberty Union","Murray Ngoima",13
"Rutland","Mendon","Mendon","Auditor General","","Liberty Union","Murray Ngoima",6
"Addison","Middlebury","Middlebury","Auditor General","","Liberty Union","Murray Ngoima",11
"Washington","Middlesex","Middlesex","Auditor General","","Liberty Union","Murray Ngoima",11
"Rutland","Middletown Springs","Middletown Springs","Auditor General","","Liberty Union","Murray Ngoima",1
"Chittenden","Milton","Chittenden 9","Auditor General","","Liberty Union","Murray Ngoima",11
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Auditor General","","Liberty Union","Murray Ngoima",0
"Addison","Monkton","Monkton","Auditor General","","Liberty Union","Murray Ngoima",9
"Franklin","Montgomery","Montgomery","Auditor General","","Liberty Union","Murray Ngoima",2
"Washington","Montpelier","Montpelier","Auditor General","","Liberty Union","Murray Ngoima",28
"Washington","Moretown","Moretown","Auditor General","","Liberty Union","Murray Ngoima",4
"Orleans","Morgan","Morgan","Auditor General","","Liberty Union","Murray Ngoima",1
"Lamoille","Morristown","Morristown","Auditor General","","Liberty Union","Murray Ngoima",12
"Rutland","Mount Holly","Mount Holly","Auditor General","","Liberty Union","Murray Ngoima",4
"Rutland","Mount Tabor","Mount Tabor","Auditor General","","Liberty Union","Murray Ngoima",6
"Addison","New Haven","New Haven","Auditor General","","Liberty Union","Murray Ngoima",6
"Caledonia","Newark","Newark","Auditor General","","Liberty Union","Murray Ngoima",0
"Orange","Newbury","Center Town House","Auditor General","","Liberty Union","Murray Ngoima",1
"Orange","Newbury","Town Office","Auditor General","","Liberty Union","Murray Ngoima",5
"Orange","Newbury","West River Village","Auditor General","","Liberty Union","Murray Ngoima",2
"Windham","Newfane","Newfane","Auditor General","","Liberty Union","Murray Ngoima",7
"Orleans","Newport City","Newport City","Auditor General","","Liberty Union","Murray Ngoima",9
"Orleans","Newport Town","Newport Town","Auditor General","","Liberty Union","Murray Ngoima",4
"Grand Isle","North Hero","N. Hero","Auditor General","","Liberty Union","Murray Ngoima",1
"Washington","Northfield","Northfield","Auditor General","","Liberty Union","Murray Ngoima",11
"Essex","Norton","Norton","Auditor General","","Liberty Union","Murray Ngoima",0
"Windsor","Norwich","Norwich","Auditor General","","Liberty Union","Murray Ngoima",11
"Orange","Orange","Orange","Auditor General","","Liberty Union","Murray Ngoima",6
"Addison","Orwell","Orwell","Auditor General","","Liberty Union","Murray Ngoima",7
"Addison","Panton","Panton","Auditor General","","Liberty Union","Murray Ngoima",4
"Rutland","Pawlet","Pawlet","Auditor General","","Liberty Union","Murray Ngoima",6
"Caledonia","Peacham","Peacham","Auditor General","","Liberty Union","Murray Ngoima",4
"Bennington","Peru","Peru","Auditor General","","Liberty Union","Murray Ngoima",2
"Rutland","Pittsfield","Pittsfield","Auditor General","","Liberty Union","Murray Ngoima",3
"Rutland","Pittsford","Pittsford","Auditor General","","Liberty Union","Murray Ngoima",9
"Washington","Plainfield","Plainfield","Auditor General","","Liberty Union","Murray Ngoima",15
"Windsor","Plymouth","Plymouth","Auditor General","","Liberty Union","Murray Ngoima",6
"Windsor","Pomfret","Pomfret","Auditor General","","Liberty Union","Murray Ngoima",29
"Rutland","Poultney","Poultney","Auditor General","","Liberty Union","Murray Ngoima",10
"Bennington","Pownal","Pownal","Auditor General","","Liberty Union","Murray Ngoima",17
"Rutland","Proctor","Proctor","Auditor General","","Liberty Union","Murray Ngoima",7
"Windham","Putney","Putney","Auditor General","","Liberty Union","Murray Ngoima",17
"Orange","Randolph","Randolph","Auditor General","","Liberty Union","Murray Ngoima",28
"Windsor","Reading","Reading","Auditor General","","Liberty Union","Murray Ngoima",9
"Bennington","Readsboro","Readsboro","Auditor General","","Liberty Union","Murray Ngoima",1
"Franklin","Richford","Richford","Auditor General","","Liberty Union","Murray Ngoima",3
"Chittenden","Richmond","Richmond","Auditor General","","Liberty Union","Murray Ngoima",5
"Addison","Ripton","Ripton","Auditor General","","Liberty Union","Murray Ngoima",4
"Windsor","Rochester","Rochester","Auditor General","","Liberty Union","Murray Ngoima",11
"Windham","Rockingham","Rockingham","Auditor General","","Liberty Union","Murray Ngoima",19
"Washington","Roxbury","Roxbury","Auditor General","","Liberty Union","Murray Ngoima",7
"Windsor","Royalton","Royalton","Auditor General","","Liberty Union","Murray Ngoima",29
"Bennington","Rupert","Rupert","Auditor General","","Liberty Union","Murray Ngoima",3
"Rutland","Rutland City","Rutland 5-1","Auditor General","","Liberty Union","Murray Ngoima",11
"Rutland","Rutland City","Rutland 5-2","Auditor General","","Liberty Union","Murray Ngoima",11
"Rutland","Rutland City","Rutland 5-3","Auditor General","","Liberty Union","Murray Ngoima",15
"Rutland","Rutland City","Rutland 5-4","Auditor General","","Liberty Union","Murray Ngoima",12
"Rutland","Rutland Town","Rutland Town","Auditor General","","Liberty Union","Murray Ngoima",20
"Caledonia","Ryegate","Ryegate","Auditor General","","Liberty Union","Murray Ngoima",4
"Addison","Salisbury","Salisbury","Auditor General","","Liberty Union","Murray Ngoima",4
"Bennington","Sandgate","Sandgate","Auditor General","","Liberty Union","Murray Ngoima",2
"Bennington","Searsburg","Searsburg","Auditor General","","Liberty Union","Murray Ngoima",1
"Bennington","Shaftsbury","Shaftsbury","Auditor General","","Liberty Union","Murray Ngoima",11
"Windsor","Sharon","Sharon","Auditor General","","Liberty Union","Murray Ngoima",9
"Caledonia","Sheffield","Sheffield","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Shelburne","Chittenden 5-1","Auditor General","","Liberty Union","Murray Ngoima",4
"Chittenden","Shelburne","Chittenden 5-2","Auditor General","","Liberty Union","Murray Ngoima",6
"Franklin","Sheldon","Sheldon","Auditor General","","Liberty Union","Murray Ngoima",3
"Addison","Shoreham","Shoreham","Auditor General","","Liberty Union","Murray Ngoima",30
"Rutland","Shrewsbury","Shrewsbury","Auditor General","","Liberty Union","Murray Ngoima",27
"Chittenden","South Burlington","Chittenden 3-10","Auditor General","","Liberty Union","Murray Ngoima",11
"Chittenden","South Burlington","Chittenden 3-7","Auditor General","","Liberty Union","Murray Ngoima",7
"Chittenden","South Burlington","Chittenden 3-8","Auditor General","","Liberty Union","Murray Ngoima",3
"Chittenden","South Burlington","Chittenden 3-9","Auditor General","","Liberty Union","Murray Ngoima",6
"Grand Isle","South Hero","S. Hero","Auditor General","","Liberty Union","Murray Ngoima",9
"Windsor","Springfield","Windsor 1-1","Auditor General","","Liberty Union","Murray Ngoima",0
"Windsor","Springfield","Windsor 1-2","Auditor General","","Liberty Union","Murray Ngoima",24
,"Saint  Albans City","St. Albans City","Auditor General","","Liberty Union","Murray Ngoima",10
,"Saint  Albans Town","St. Albans Town","Auditor General","","Liberty Union","Murray Ngoima",5
,"Saint  George","St. George","Auditor General","","Liberty Union","Murray Ngoima",1
,"Saint  Johnsbury","St. Johnsbury","Auditor General","","Liberty Union","Murray Ngoima",17
"Bennington","Stamford","Stamford","Auditor General","","Liberty Union","Murray Ngoima",1
"Caledonia","Stannard","Stannard","Auditor General","","Liberty Union","Murray Ngoima",4
"Addison","Starksboro","Starksboro","Auditor General","","Liberty Union","Murray Ngoima",3
"Windsor","Stockbridge","Stockbridge","Auditor General","","Liberty Union","Murray Ngoima",8
"Lamoille","Stowe","Stowe","Auditor General","","Liberty Union","Murray Ngoima",8
"Orange","Strafford","Strafford","Auditor General","","Liberty Union","Murray Ngoima",16
"Windham","Stratton","Stratton","Auditor General","","Liberty Union","Murray Ngoima",2
"Rutland","Sudbury","Sudbury","Auditor General","","Liberty Union","Murray Ngoima",2
"Bennington","Sunderland","Sunderland","Auditor General","","Liberty Union","Murray Ngoima",0
"Caledonia","Sutton","Sutton","Auditor General","","Liberty Union","Murray Ngoima",3
"Franklin","Swanton","Swanton","Auditor General","","Liberty Union","Murray Ngoima",13
"Orange","Thetford","Thetford","Auditor General","","Liberty Union","Murray Ngoima",30
"Rutland","Tinmouth","Tinmouth","Auditor General","","Liberty Union","Murray Ngoima",5
"Orange","Topsham","Topsham","Auditor General","","Liberty Union","Murray Ngoima",5
"Windham","Townshend","Townshend","Auditor General","","Liberty Union","Murray Ngoima",21
"Orleans","Troy","Troy","Auditor General","","Liberty Union","Murray Ngoima",3
"Orange","Tunbridge","Tunbridge","Auditor General","","Liberty Union","Murray Ngoima",3
"Chittenden","Underhill","Underhill","Auditor General","","Liberty Union","Murray Ngoima",3
"Addison","Vergennes","Vergennes","Auditor General","","Liberty Union","Murray Ngoima",10
"Windham","Vernon","Vernon","Auditor General","","Liberty Union","Murray Ngoima",4
"Orange","Vershire","Vershire","Auditor General","","Liberty Union","Murray Ngoima",2
"Essex","Victory","Victory","Auditor General","","Liberty Union","Murray Ngoima",0
"Washington","Waitsfield","Waitsfield","Auditor General","","Liberty Union","Murray Ngoima",3
"Caledonia","Walden","Walden","Auditor General","","Liberty Union","Murray Ngoima",3
"Rutland","Wallingford","Wallingford","Auditor General","","Liberty Union","Murray Ngoima",8
"Addison","Waltham","Waltham","Auditor General","","Liberty Union","Murray Ngoima",2
"Windham","Wardsboro","Wardsboro","Auditor General","","Liberty Union","Murray Ngoima",2
"Washington","Warren","Warren","Auditor General","","Liberty Union","Murray Ngoima",6
"Orange","Washington","Washington","Auditor General","","Liberty Union","Murray Ngoima",5
"Washington","Waterbury","Waterbury","Auditor General","","Liberty Union","Murray Ngoima",10
"Caledonia","Waterford","Waterford","Auditor General","","Liberty Union","Murray Ngoima",5
"Lamoille","Waterville","Waterville","Auditor General","","Liberty Union","Murray Ngoima",4
"Windsor","Weathersfield","Weathersfield","Auditor General","","Liberty Union","Murray Ngoima",17
"Rutland","Wells","Wells","Auditor General","","Liberty Union","Murray Ngoima",3
"Orange","West Fairlee","W. Fairlee","Auditor General","","Liberty Union","Murray Ngoima",4
"Rutland","West Haven","W. Haven","Auditor General","","Liberty Union","Murray Ngoima",0
"Rutland","West Rutland","W. Rutland","Auditor General","","Liberty Union","Murray Ngoima",5
"Windsor","West Windsor","W. Windsor","Auditor General","","Liberty Union","Murray Ngoima",8
"Orleans","Westfield","Westfield","Auditor General","","Liberty Union","Murray Ngoima",5
"Chittenden","Westford","Westford","Auditor General","","Liberty Union","Murray Ngoima",10
"Windham","Westminster","Windham Ward 4","Auditor General","","Liberty Union","Murray Ngoima",1
"Windham","Westminster","Windham Ward 5","Auditor General","","Liberty Union","Murray Ngoima",15
"Orleans","Westmore","Westmore","Auditor General","","Liberty Union","Murray Ngoima",1
"Windsor","Weston","Weston","Auditor General","","Liberty Union","Murray Ngoima",3
"Addison","Weybridge","Weybridge","Auditor General","","Liberty Union","Murray Ngoima",2
"Caledonia","Wheelock","Wheelock","Auditor General","","Liberty Union","Murray Ngoima",3
"Addison","Whiting","Whiting","Auditor General","","Liberty Union","Murray Ngoima",0
"Windham","Whitingham","Whitingham","Auditor General","","Liberty Union","Murray Ngoima",6
"Orange","Williamstown","Williamstown","Auditor General","","Liberty Union","Murray Ngoima",20
"Chittenden","Williston","Williston","Auditor General","","Liberty Union","Murray Ngoima",8
"Windham","Wilmington","Wilmington","Auditor General","","Liberty Union","Murray Ngoima",14
"Windham","Windham","Windham","Auditor General","","Liberty Union","Murray Ngoima",2
"Windsor","Windsor","Windsor","Auditor General","","Liberty Union","Murray Ngoima",13
"Bennington","Winhall","Winhall","Auditor General","","Liberty Union","Murray Ngoima",0
"Chittenden","Winooski","Winooski","Auditor General","","Liberty Union","Murray Ngoima",6
"Lamoille","Wolcott","Wolcott","Auditor General","","Liberty Union","Murray Ngoima",1
"Washington","Woodbury","Woodbury","Auditor General","","Liberty Union","Murray Ngoima",3
"Bennington","Woodford","Woodford","Auditor General","","Liberty Union","Murray Ngoima",6
"Windsor","Woodstock","Woodstock","Auditor General","","Liberty Union","Murray Ngoima",83
"Washington","Worcester","Worcester","Auditor General","","Liberty Union","Murray Ngoima",2
"Addison","Addison","Addison","Auditor General","",,"Write Ins",0
"Orleans","Albany","Albany","Auditor General","",,"Write Ins",0
"Grand Isle","Alburgh","Alburgh","Auditor General","",,"Write Ins",0
"Windsor","Andover","Andover","Auditor General","",,"Write Ins",0
"Bennington","Arlington","Arlington","Auditor General","",,"Write Ins",0
"Windham","Athens","Athens","Auditor General","",,"Write Ins",0
"Franklin","Bakersfield","Bakersfield","Auditor General","",,"Write Ins",0
"Windsor","Baltimore","Baltimore","Auditor General","",,"Write Ins",0
"Windsor","Barnard","Barnard","Auditor General","",,"Write Ins",0
"Caledonia","Barnet","Barnet","Auditor General","",,"Write Ins",0
"Washington","Barre City","Washington 3-1","Auditor General","",,"Write Ins",2
"Washington","Barre City","Washington 3-2","Auditor General","",,"Write Ins",1
"Washington","Barre City","Washington 3-3","Auditor General","",,"Write Ins",0
"Washington","Barre Town","Barre Town","Auditor General","",,"Write Ins",5
"Orleans","Barton","Barton Memorial","Auditor General","",,"Write Ins",0
"Orleans","Barton","Orleans Memorial","Auditor General","",,"Write Ins",0
"Lamoille","Belvidere","Belvidere","Auditor General","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-1","Auditor General","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-1 Nb","Auditor General","",,"Write Ins",0
"Bennington","Bennington","Bennington 2-2","Auditor General","",,"Write Ins",0
"Bennington","Bennington","Bennington 5","Auditor General","",,"Write Ins",0
"Rutland","Benson","Benson","Auditor General","",,"Write Ins",0
"Franklin","Berkshire","Berkshire","Auditor General","",,"Write Ins",0
"Washington","Berlin","Berlin","Auditor General","",,"Write Ins",2
"Windsor","Bethel","Bethel","Auditor General","",,"Write Ins",0
"Essex","Bloomfield","Bloomfield","Auditor General","",,"Write Ins",0
"Chittenden","Bolton","Bolton","Auditor General","",,"Write Ins",0
"Orange","Bradford","Bradford","Auditor General","",,"Write Ins",0
"Orange","Braintree","Braintree","Auditor General","",,"Write Ins",0
"Rutland","Brandon","Brandon","Auditor General","",,"Write Ins",0
"Windham","Brattleboro","Windham 3-1","Auditor General","",,"Write Ins",1
"Windham","Brattleboro","Windham 3-2","Auditor General","",,"Write Ins",0
"Windham","Brattleboro","Windham 3-3","Auditor General","",,"Write Ins",2
"Windsor","Bridgewater","Bridgewater","Auditor General","",,"Write Ins",0
"Addison","Bridport","Bridport","Auditor General","",,"Write Ins",0
"Essex","Brighton","Brighton","Auditor General","",,"Write Ins",0
"Addison","Bristol","Bristol","Auditor General","",,"Write Ins",1
"Orange","Brookfield","Brookfield","Auditor General","",,"Write Ins",0
"Windham","Brookline","Brookline","Auditor General","",,"Write Ins",0
"Orleans","Brownington","Brownington","Auditor General","",,"Write Ins",1
"Essex","Brunswick","Brunswick","Auditor General","",,"Write Ins",0
"Caledonia","Burke","Burke","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-1 Ward 4","Auditor General","",,"Write Ins",2
"Chittenden","Burlington","Chittenden 3-1 Ward 7","Auditor General","",,"Write Ins",2
"Chittenden","Burlington","Chittenden 3-2 Ward 2","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-2 Ward 3","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-2 Ward 4","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-2 Ward 7","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-3 Ward 2","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-3 Ward 3 1","Auditor General","",,"Write Ins",6
"Chittenden","Burlington","Chittenden 3-3 Ward 5","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-3 Ward 6","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-3 Ward 7","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-4 Ward 1","Auditor General","",,"Write Ins",3
"Chittenden","Burlington","Chittenden 3-4 Ward 2","Auditor General","",,"Write Ins",0
"Chittenden","Burlington","Chittenden 3-4 Ward 6","Auditor General","",,"Write Ins",1
"Chittenden","Burlington","Chittenden 3-5 Ward 5","Auditor General","",,"Write Ins",4
"Chittenden","Burlington","Chittenden 3-5 Ward 6","Auditor General","",,"Write Ins",2
"Chittenden","Burlington","Chittenden 3-6 Ward 1","Auditor General","",,"Write Ins",0
"Washington","Cabot","Cabot","Auditor General","",,"Write Ins",0
"Washington","Calais","Calais","Auditor General","",,"Write Ins",0
"Lamoille","Cambridge","Cambridge","Auditor General","",,"Write Ins",2
"Essex","Canaan","Canaan","Auditor General","",,"Write Ins",1
"Rutland","Castleton","Castleton","Auditor General","",,"Write Ins",2
"Windsor","Cavendish","Cavendish","Auditor General","",,"Write Ins",0
"Orleans","Charleston","Charleston","Auditor General","",,"Write Ins",0
"Chittenden","Charlotte","Charlotte","Auditor General","",,"Write Ins",0
"Orange","Chelsea","Chelsea","Auditor General","",,"Write Ins",2
"Windsor","Chester","Chester","Auditor General","",,"Write Ins",0
"Rutland","Chittenden","Chittenden","Auditor General","",,"Write Ins",0
