"county","town","precinct","office","district","party","candidate","votes"
"Orange","Randolph","Randolph","Attorney General","","Republican","Jack McMullen",645
"Windsor","Reading","Reading","Attorney General","","Republican","Jack McMullen",111
"Bennington","Readsboro","Readsboro","Attorney General","","Republican","Jack McMullen",111
"Franklin","Richford","Richford","Attorney General","","Republican","Jack McMullen",238
"Chittenden","Richmond","Richmond","Attorney General","","Republican","Jack McMullen",656
"Addison","Ripton","Ripton","Attorney General","","Republican","Jack McMullen",66
"Windsor","Rochester","Rochester","Attorney General","","Republican","Jack McMullen",170
"Windham","Rockingham","Rockingham","Attorney General","","Republican","Jack McMullen",489
"Washington","Roxbury","Roxbury","Attorney General","","Republican","Jack McMullen",94
"Windsor","Royalton","Royalton","Attorney General","","Republican","Jack McMullen",415
"Bennington","Rupert","Rupert","Attorney General","","Republican","Jack McMullen",128
"Rutland","Rutland City","Rutland 5-1","Attorney General","","Republican","Jack McMullen",884
"Rutland","Rutland City","Rutland 5-2","Attorney General","","Republican","Jack McMullen",675
"Rutland","Rutland City","Rutland 5-3","Attorney General","","Republican","Jack McMullen",414
"Rutland","Rutland City","Rutland 5-4","Attorney General","","Republican","Jack McMullen",577
"Rutland","Rutland Town","Rutland Town","Attorney General","","Republican","Jack McMullen",1054
"Caledonia","Ryegate","Ryegate","Attorney General","","Republican","Jack McMullen",219
"Addison","Salisbury","Salisbury","Attorney General","","Republican","Jack McMullen",193
"Bennington","Sandgate","Sandgate","Attorney General","","Republican","Jack McMullen",75
"Bennington","Searsburg","Searsburg","Attorney General","","Republican","Jack McMullen",16
"Bennington","Shaftsbury","Shaftsbury","Attorney General","","Republican","Jack McMullen",537
"Windsor","Sharon","Sharon","Attorney General","","Republican","Jack McMullen",220
"Caledonia","Sheffield","Sheffield","Attorney General","","Republican","Jack McMullen",106
"Chittenden","Shelburne","Chittenden 5-1","Attorney General","","Republican","Jack McMullen",668
"Chittenden","Shelburne","Chittenden 5-2","Attorney General","","Republican","Jack McMullen",641
"Franklin","Sheldon","Sheldon","Attorney General","","Republican","Jack McMullen",311
"Addison","Shoreham","Shoreham","Attorney General","","Republican","Jack McMullen",228
"Rutland","Shrewsbury","Shrewsbury","Attorney General","","Republican","Jack McMullen",251
"Chittenden","South Burlington","Chittenden 7-1","Attorney General","","Republican","Jack McMullen",665
"Chittenden","South Burlington","Chittenden 7-2","Attorney General","","Republican","Jack McMullen",784
"Chittenden","South Burlington","Chittenden 7-3","Attorney General","","Republican","Jack McMullen",538
"Chittenden","South Burlington","Chittenden 7-4","Attorney General","","Republican","Jack McMullen",691
"Grand Isle","South Hero","S. Hero","Attorney General","","Republican","Jack McMullen",343
"Windsor","Springfield","Windsor 3-1","Attorney General","","Republican","Jack McMullen",45
"Windsor","Springfield","Windsor 3-2","Attorney General","","Republican","Jack McMullen",1300
,"Saint  Albans City","St. Albans City","Attorney General","","Republican","Jack McMullen",788
,"Saint  Albans Town","Franklin 3-1","Attorney General","","Republican","Jack McMullen",337
,"Saint  Albans Town","Franklin 3-2","Attorney General","","Republican","Jack McMullen",813
,"Saint  George","St. George","Attorney General","","Republican","Jack McMullen",91
,"Saint  Johnsbury","St. Johnsbury","Attorney General","","Republican","Jack McMullen",1157
"Bennington","Stamford","Stamford","Attorney General","","Republican","Jack McMullen",149
"Caledonia","Stannard","Stannard","Attorney General","","Republican","Jack McMullen",19
"Addison","Starksboro","Starksboro","Attorney General","","Republican","Jack McMullen",230
"Windsor","Stockbridge","Stockbridge","Attorney General","","Republican","Jack McMullen",127
"Lamoille","Stowe","Stowe","Attorney General","","Republican","Jack McMullen",860
"Orange","Strafford","Strafford","Attorney General","","Republican","Jack McMullen",143
"Windham","Stratton","Stratton","Attorney General","","Republican","Jack McMullen",73
"Rutland","Sudbury","Sudbury","Attorney General","","Republican","Jack McMullen",115
"Bennington","Sunderland","Bennington 3","Attorney General","","Republican","Jack McMullen",23
"Bennington","Sunderland","Bennington 4","Attorney General","","Republican","Jack McMullen",127
"Caledonia","Sutton","Sutton","Attorney General","","Republican","Jack McMullen",188
"Franklin","Swanton","Swanton","Attorney General","","Republican","Jack McMullen",1011
"Orange","Thetford","Thetford","Attorney General","","Republican","Jack McMullen",339
"Rutland","Tinmouth","Rutland 2","Attorney General","","Republican","Jack McMullen",27
"Rutland","Tinmouth","Rutland-Bennington","Attorney General","","Republican","Jack McMullen",84
"Orange","Topsham","Topsham","Attorney General","","Republican","Jack McMullen",208
"Windham","Townshend","Townshend","Attorney General","","Republican","Jack McMullen",191
"Orleans","Troy","Orleans 2","Attorney General","","Republican","Jack McMullen",58
"Orleans","Troy","Orleans-Lamoille","Attorney General","","Republican","Jack McMullen",168
"Orange","Tunbridge","Tunbridge","Attorney General","","Republican","Jack McMullen",265
"Chittenden","Underhill","Underhill","Attorney General","","Republican","Jack McMullen",541
"Addison","Vergennes","Vergennes","Attorney General","","Republican","Jack McMullen",352
"Windham","Vernon","Vernon","Attorney General","","Republican","Jack McMullen",515
"Orange","Vershire","Vershire","Attorney General","","Republican","Jack McMullen",110
"Essex","Victory","Victory","Attorney General","","Republican","Jack McMullen",25
"Washington","Waitsfield","Waitsfield","Attorney General","","Republican","Jack McMullen",245
"Caledonia","Walden","Walden","Attorney General","","Republican","Jack McMullen",173
"Rutland","Wallingford","Wallingford","Attorney General","","Republican","Jack McMullen",435
"Addison","Waltham","Waltham","Attorney General","","Republican","Jack McMullen",83
"Windham","Wardsboro","Wardsboro","Attorney General","","Republican","Jack McMullen",117
"Washington","Warren","Warren","Attorney General","","Republican","Jack McMullen",209
"Orange","Washington","Washington","Attorney General","","Republican","Jack McMullen",177
"Washington","Waterbury","Waterbury","Attorney General","","Republican","Jack McMullen",708
"Caledonia","Waterford","Waterford","Attorney General","","Republican","Jack McMullen",341
"Lamoille","Waterville","Waterville","Attorney General","","Republican","Jack McMullen",108
"Windsor","Weathersfield","Weathersfield","Attorney General","","Republican","Jack McMullen",536
"Rutland","Wells","Wells","Attorney General","","Republican","Jack McMullen",247
"Orange","West Fairlee","W. Fairlee","Attorney General","","Republican","Jack McMullen",103
"Rutland","West Haven","W. Haven","Attorney General","","Republican","Jack McMullen",47
"Rutland","West Rutland","W. Rutland","Attorney General","","Republican","Jack McMullen",445
"Windsor","West Windsor","W. Windsor","Attorney General","","Republican","Jack McMullen",243
"Orleans","Westfield","Westfield","Attorney General","","Republican","Jack McMullen",109
"Chittenden","Westford","Westford","Attorney General","","Republican","Jack McMullen",380
"Windham","Westminster","Windham 3","Attorney General","","Republican","Jack McMullen",18
"Windham","Westminster","Windham 4","Attorney General","","Republican","Jack McMullen",324
"Orleans","Westmore","Westmore","Attorney General","","Republican","Jack McMullen",91
"Windsor","Weston","Weston","Attorney General","","Republican","Jack McMullen",135
"Addison","Weybridge","Weybridge","Attorney General","","Republican","Jack McMullen",150
"Caledonia","Wheelock","Wheelock","Attorney General","","Republican","Jack McMullen",150
"Addison","Whiting","Whiting","Attorney General","","Republican","Jack McMullen",47
"Windham","Whitingham","Windham 6","Attorney General","","Republican","Jack McMullen",213
"Windham","Whitingham","Windham-Bennington","Attorney General","","Republican","Jack McMullen",6
"Orange","Williamstown","Williamstown","Attorney General","","Republican","Jack McMullen",541
"Chittenden","Williston","Williston","Attorney General","","Republican","Jack McMullen",1698
"Windham","Wilmington","Wilmington","Attorney General","","Republican","Jack McMullen",309
"Windham","Windham","Windham","Attorney General","","Republican","Jack McMullen",67
"Windsor","Windsor","Windsor","Attorney General","","Republican","Jack McMullen",445
"Bennington","Winhall","Winhall","Attorney General","","Republican","Jack McMullen",197
"Chittenden","Winooski","Winooski","Attorney General","","Republican","Jack McMullen",578
"Lamoille","Wolcott","Wolcott","Attorney General","","Republican","Jack McMullen",240
"Washington","Woodbury","Woodbury","Attorney General","","Republican","Jack McMullen",171
"Bennington","Woodford","Woodford","Attorney General","","Republican","Jack McMullen",35
"Windsor","Woodstock","Woodstock","Attorney General","","Republican","Jack McMullen",577
"Washington","Worcester","Worcester","Attorney General","","Republican","Jack McMullen",116
"Addison","Addison","Addison","Attorney General","","Progressive","Ed Stanak",0
"Orleans","Albany","Albany","Attorney General","","Progressive","Ed Stanak",41
"Grand Isle","Alburgh","Alburgh","Attorney General","","Progressive","Ed Stanak",24
"Windsor","Andover","Andover","Attorney General","","Progressive","Ed Stanak",0
"Bennington","Arlington","Arlington","Attorney General","","Progressive","Ed Stanak",27
"Windham","Athens","Athens","Attorney General","","Progressive","Ed Stanak",6
"Franklin","Bakersfield","Bakersfield","Attorney General","","Progressive","Ed Stanak",26
"Windsor","Baltimore","Baltimore","Attorney General","","Progressive","Ed Stanak",4
"Windsor","Barnard","Barnard","Attorney General","","Progressive","Ed Stanak",26
"Caledonia","Barnet","Barnet","Attorney General","","Progressive","Ed Stanak",32
"Washington","Barre City","Barre City","Attorney General","","Progressive","Ed Stanak",543
"Washington","Barre Town","Barre Town","Attorney General","","Progressive","Ed Stanak",425
"Orleans","Barton","Barton","Attorney General","","Progressive","Ed Stanak",28
"Lamoille","Belvidere","Belvidere","Attorney General","","Progressive","Ed Stanak",3
"Bennington","Bennington","Bennington 2-1","Attorney General","","Progressive","Ed Stanak",109
"Bennington","Bennington","Bennington 2-2","Attorney General","","Progressive","Ed Stanak",90
"Rutland","Benson","Benson","Attorney General","","Progressive","Ed Stanak",12
"Franklin","Berkshire","Berkshire","Attorney General","","Progressive","Ed Stanak",15
"Washington","Berlin","Berlin","Attorney General","","Progressive","Ed Stanak",132
"Windsor","Bethel","Bethel","Attorney General","","Progressive","Ed Stanak",45
"Essex","Bloomfield","Bloomfield","Attorney General","","Progressive","Ed Stanak",3
"Chittenden","Bolton","Bolton","Attorney General","","Progressive","Ed Stanak",46
"Orange","Bradford","Bradford","Attorney General","","Progressive","Ed Stanak",62
"Orange","Braintree","Braintree","Attorney General","","Progressive","Ed Stanak",23
"Rutland","Brandon","Brandon","Attorney General","","Progressive","Ed Stanak",60
"Windham","Brattleboro","Windham 2-1","Attorney General","","Progressive","Ed Stanak",78
"Windham","Brattleboro","Windham 2-2","Attorney General","","Progressive","Ed Stanak",100
"Windham","Brattleboro","Windham 2-3","Attorney General","","Progressive","Ed Stanak",129
"Windsor","Bridgewater","Bridgewater","Attorney General","","Progressive","Ed Stanak",16
"Addison","Bridport","Bridport","Attorney General","","Progressive","Ed Stanak",18
"Essex","Brighton","Brighton","Attorney General","","Progressive","Ed Stanak",20
"Addison","Bristol","Bristol","Attorney General","","Progressive","Ed Stanak",76
"Orange","Brookfield","Brookfield","Attorney General","","Progressive","Ed Stanak",62
"Windham","Brookline","Brookline","Attorney General","","Progressive","Ed Stanak",6
"Orleans","Brownington","Brownington","Attorney General","","Progressive","Ed Stanak",15
"Essex","Brunswick","Brunswick","Attorney General","","Progressive","Ed Stanak",3
"Caledonia","Burke","Burke","Attorney General","","Progressive","Ed Stanak",38
"Chittenden","Burlington","Chittenden 6-1","Attorney General","","Progressive","Ed Stanak",203
"Chittenden","Burlington","Chittenden 6-2","Attorney General","","Progressive","Ed Stanak",235
"Chittenden","Burlington","Chittenden 6-3","Attorney General","","Progressive","Ed Stanak",496
"Chittenden","Burlington","Chittenden 6-4","Attorney General","","Progressive","Ed Stanak",268
"Chittenden","Burlington","Chittenden 6-5","Attorney General","","Progressive","Ed Stanak",386
"Chittenden","Burlington","Chittenden 6-6","Attorney General","","Progressive","Ed Stanak",94
"Chittenden","Burlington","Chittenden 6-7","Attorney General","","Progressive","Ed Stanak",16
"Washington","Cabot","Cabot","Attorney General","","Progressive","Ed Stanak",111
"Washington","Calais","Calais","Attorney General","","Progressive","Ed Stanak",197
"Lamoille","Cambridge","Cambridge","Attorney General","","Progressive","Ed Stanak",104
"Essex","Canaan","Canaan","Attorney General","","Progressive","Ed Stanak",8
"Rutland","Castleton","Castleton","Attorney General","","Progressive","Ed Stanak",53
"Windsor","Cavendish","Cavendish","Attorney General","","Progressive","Ed Stanak",25
"Orleans","Charleston","Charleston","Attorney General","","Progressive","Ed Stanak",26
"Chittenden","Charlotte","Charlotte","Attorney General","","Progressive","Ed Stanak",107
"Orange","Chelsea","Chelsea","Attorney General","","Progressive","Ed Stanak",46
"Windsor","Chester","Chester","Attorney General","","Progressive","Ed Stanak",58
"Rutland","Chittenden","Chittenden","Attorney General","","Progressive","Ed Stanak",16
"Rutland","Clarendon","Clarendon","Attorney General","","Progressive","Ed Stanak",29
"Chittenden","Colchester","Chittenden 9-1","Attorney General","","Progressive","Ed Stanak",85
"Chittenden","Colchester","Chittenden 9-2","Attorney General","","Progressive","Ed Stanak",108
"Essex","Concord","Concord","Attorney General","","Progressive","Ed Stanak",12
"Orange","Corinth","Corinth","Attorney General","","Progressive","Ed Stanak",46
"Addison","Cornwall","Cornwall","Attorney General","","Progressive","Ed Stanak",17
"Orleans","Coventry","Coventry","Attorney General","","Progressive","Ed Stanak",19
"Orleans","Craftsbury","Craftsbury","Attorney General","","Progressive","Ed Stanak",108
"Rutland","Danby","Danby","Attorney General","","Progressive","Ed Stanak",20
"Caledonia","Danville","Danville","Attorney General","","Progressive","Ed Stanak",51
"Orleans","Derby","Derby","Attorney General","","Progressive","Ed Stanak",64
"Bennington","Dorset","Dorset","Attorney General","","Progressive","Ed Stanak",30
"Windham","Dover","Dover","Attorney General","","Progressive","Ed Stanak",20
"Windham","Dummerston","Dummerston","Attorney General","","Progressive","Ed Stanak",45
"Washington","Duxbury","Duxbury","Attorney General","","Progressive","Ed Stanak",65
"Essex","East Haven","E. Haven","Attorney General","","Progressive","Ed Stanak",12
"Washington","East Montpelier","E. Montpelier","Attorney General","","Progressive","Ed Stanak",179
"Lamoille","Eden","Eden","Attorney General","","Progressive","Ed Stanak",21
"Lamoille","Elmore","Elmore","Attorney General","","Progressive","Ed Stanak",28
"Franklin","Enosburgh","Enosburgh","Attorney General","","Progressive","Ed Stanak",51
"Chittenden","Essex","Chittenden 8-1","Attorney General","","Progressive","Ed Stanak",122
"Chittenden","Essex","Chittenden 8-2","Attorney General","","Progressive","Ed Stanak",158
"Chittenden","Essex","Chittenden 8-3","Attorney General","","Progressive","Ed Stanak",37
"Rutland","Fair Haven","Fair Haven","Attorney General","","Progressive","Ed Stanak",30
"Franklin","Fairfax","Fairfax","Attorney General","","Progressive","Ed Stanak",59
"Franklin","Fairfield","Fairfield","Attorney General","","Progressive","Ed Stanak",20
"Orange","Fairlee","Fairlee","Attorney General","","Progressive","Ed Stanak",17
"Washington","Fayston","Fayston","Attorney General","","Progressive","Ed Stanak",74
"Addison","Ferrisburgh","Ferrisburgh","Attorney General","","Progressive","Ed Stanak",55
"Franklin","Fletcher","Fletcher","Attorney General","","Progressive","Ed Stanak",32
"Franklin","Franklin","Franklin","Attorney General","","Progressive","Ed Stanak",11
"Franklin","Georgia","Georgia","Attorney General","","Progressive","Ed Stanak",47
"Orleans","Glover","Glover","Attorney General","","Progressive","Ed Stanak",33
"Addison","Goshen","Goshen","Attorney General","","Progressive","Ed Stanak",11
"Windham","Grafton","Grafton","Attorney General","","Progressive","Ed Stanak",10
"Essex","Granby","Granby","Attorney General","","Progressive","Ed Stanak",1
"Grand Isle","Grand Isle","Grand Isle","Attorney General","","Progressive","Ed Stanak",32
"Addison","Granville","Granville","Attorney General","","Progressive","Ed Stanak",10
"Orleans","Greensboro","Greensboro","Attorney General","","Progressive","Ed Stanak",44
"Caledonia","Groton","Groton","Attorney General","","Progressive","Ed Stanak",29
"Essex","Guildhall","Guildhall","Attorney General","","Progressive","Ed Stanak",12
"Windham","Guilford","Guilford","Attorney General","","Progressive","Ed Stanak",59
"Windham","Halifax","Halifax","Attorney General","","Progressive","Ed Stanak",22
"Addison","Hancock","Hancock","Attorney General","","Progressive","Ed Stanak",4
"Caledonia","Hardwick","Hardwick","Attorney General","","Progressive","Ed Stanak",133
"Windsor","Hartford","Windsor 4-1","Attorney General","","Progressive","Ed Stanak",49
"Windsor","Hartford","Windsor 4-2","Attorney General","","Progressive","Ed Stanak",168
"Windsor","Hartland","Hartland","Attorney General","","Progressive","Ed Stanak",69
"Franklin","Highgate","Highgate","Attorney General","","Progressive","Ed Stanak",18
"Chittenden","Hinesburg","Chittenden 4-1","Attorney General","","Progressive","Ed Stanak",2
"Chittenden","Hinesburg","Chittenden 4-2","Attorney General","","Progressive","Ed Stanak",101
"Orleans","Holland","Holland","Attorney General","","Progressive","Ed Stanak",9
"Rutland","Hubbardton","Hubbardton","Attorney General","","Progressive","Ed Stanak",6
"Chittenden","Huntington","Huntington","Attorney General","","Progressive","Ed Stanak",90
"Lamoille","Hyde Park","Hyde Park","Attorney General","","Progressive","Ed Stanak",88
"Rutland","Ira","Ira","Attorney General","","Progressive","Ed Stanak",11
"Orleans","Irasburg","Irasburg","Attorney General","","Progressive","Ed Stanak",24
"Grand Isle","Isle La Motte","Isle La Motte","Attorney General","","Progressive","Ed Stanak",13
"Windham","Jamaica","Jamaica","Attorney General","","Progressive","Ed Stanak",19
"Orleans","Jay","Jay","Attorney General","","Progressive","Ed Stanak",9
"Chittenden","Jericho","Jericho","Attorney General","","Progressive","Ed Stanak",111
"Lamoille","Johnson","Johnson","Attorney General","","Progressive","Ed Stanak",98
"Rutland","Killington","Killington","Attorney General","","Progressive","Ed Stanak",15
"Caledonia","Kirby","Kirby","Attorney General","","Progressive","Ed Stanak",14
"Bennington","Landgrove","Landgrove","Attorney General","","Progressive","Ed Stanak",4
"Addison","Leicester","Leicester","Attorney General","","Progressive","Ed Stanak",11
"Essex","Lemington","Lemington","Attorney General","","Progressive","Ed Stanak",0
"Addison","Lincoln","Lincoln","Attorney General","","Progressive","Ed Stanak",49
"Windham","Londonderry","Londonderry","Attorney General","","Progressive","Ed Stanak",28
"Orleans","Lowell","Lowell","Attorney General","","Progressive","Ed Stanak",18
"Windsor","Ludlow","Ludlow","Attorney General","","Progressive","Ed Stanak",20
"Essex","Lunenburg","Lunenburg","Attorney General","","Progressive","Ed Stanak",18
"Caledonia","Lyndon","Lyndon","Attorney General","","Progressive","Ed Stanak",74
"Essex","Maidstone","Maidstone","Attorney General","","Progressive","Ed Stanak",4
"Bennington","Manchester","Manchester","Attorney General","","Progressive","Ed Stanak",44
"Windham","Marlboro","Marlboro","Attorney General","","Progressive","Ed Stanak",48
"Washington","Marshfield","Marshfield","Attorney General","","Progressive","Ed Stanak",169
"Rutland","Mendon","Mendon","Attorney General","","Progressive","Ed Stanak",10
"Addison","Middlebury","Middlebury","Attorney General","","Progressive","Ed Stanak",117
"Washington","Middlesex","Middlesex","Attorney General","","Progressive","Ed Stanak",144
"Rutland","Middletown Springs","Middletown Springs","Attorney General","","Progressive","Ed Stanak",18
"Chittenden","Milton","Chittenden 10","Attorney General","","Progressive","Ed Stanak",88
"Chittenden","Milton","Grand Isle-Chittenden","Attorney General","","Progressive","Ed Stanak",22
"Addison","Monkton","Monkton","Attorney General","","Progressive","Ed Stanak",38
"Franklin","Montgomery","Montgomery","Attorney General","","Progressive","Ed Stanak",56
"Washington","Montpelier","Montpelier","Attorney General","","Progressive","Ed Stanak",685
"Washington","Moretown","Moretown","Attorney General","","Progressive","Ed Stanak",133
"Orleans","Morgan","Morgan","Attorney General","","Progressive","Ed Stanak",11
"Lamoille","Morristown","Morristown","Attorney General","","Progressive","Ed Stanak",166
"Rutland","Mount Holly","Mount Holly","Attorney General","","Progressive","Ed Stanak",22
"Rutland","Mount Tabor","Mount Tabor","Attorney General","","Progressive","Ed Stanak",4
"Addison","New Haven","New Haven","Attorney General","","Progressive","Ed Stanak",32
"Caledonia","Newark","Newark","Attorney General","","Progressive","Ed Stanak",13
"Orange","Newbury","Newbury","Attorney General","","Progressive","Ed Stanak",61
"Windham","Newfane","Newfane","Attorney General","","Progressive","Ed Stanak",51
"Orleans","Newport City","Newport City","Attorney General","","Progressive","Ed Stanak",38
"Orleans","Newport Town","Newport Town","Attorney General","","Progressive","Ed Stanak",30
"Grand Isle","North Hero","N. Hero","Attorney General","","Progressive","Ed Stanak",11
"Washington","Northfield","Northfield","Attorney General","","Progressive","Ed Stanak",201
"Essex","Norton","Norton","Attorney General","","Progressive","Ed Stanak",6
"Windsor","Norwich","Norwich","Attorney General","","Progressive","Ed Stanak",123
"Orange","Orange","Orange","Attorney General","","Progressive","Ed Stanak",49
"Addison","Orwell","Orwell","Attorney General","","Progressive","Ed Stanak",17
"Addison","Panton","Panton","Attorney General","","Progressive","Ed Stanak",11
"Rutland","Pawlet","Pawlet","Attorney General","","Progressive","Ed Stanak",38
"Caledonia","Peacham","Peacham","Attorney General","","Progressive","Ed Stanak",37
"Bennington","Peru","Peru","Attorney General","","Progressive","Ed Stanak",7
"Rutland","Pittsfield","Pittsfield","Attorney General","","Progressive","Ed Stanak",18
"Rutland","Pittsford","Pittsford","Attorney General","","Progressive","Ed Stanak",33
"Washington","Plainfield","Plainfield","Attorney General","","Progressive","Ed Stanak",152
"Windsor","Plymouth","Plymouth","Attorney General","","Progressive","Ed Stanak",12
"Windsor","Pomfret","Pomfret","Attorney General","","Progressive","Ed Stanak",25
"Rutland","Poultney","Poultney","Attorney General","","Progressive","Ed Stanak",45
"Bennington","Pownal","Pownal","Attorney General","","Progressive","Ed Stanak",0
"Rutland","Proctor","Proctor","Attorney General","","Progressive","Ed Stanak",14
"Windham","Putney","Putney","Attorney General","","Progressive","Ed Stanak",79
"Orange","Randolph","Randolph","Attorney General","","Progressive","Ed Stanak",112
"Windsor","Reading","Reading","Attorney General","","Progressive","Ed Stanak",14
"Bennington","Readsboro","Readsboro","Attorney General","","Progressive","Ed Stanak",22
"Franklin","Richford","Richford","Attorney General","","Progressive","Ed Stanak",19
"Chittenden","Richmond","Richmond","Attorney General","","Progressive","Ed Stanak",128
"Addison","Ripton","Ripton","Attorney General","","Progressive","Ed Stanak",17
"Windsor","Rochester","Rochester","Attorney General","","Progressive","Ed Stanak",47
"Windham","Rockingham","Rockingham","Attorney General","","Progressive","Ed Stanak",91
"Washington","Roxbury","Roxbury","Attorney General","","Progressive","Ed Stanak",35
"Windsor","Royalton","Royalton","Attorney General","","Progressive","Ed Stanak",81
"Bennington","Rupert","Rupert","Attorney General","","Progressive","Ed Stanak",12
"Rutland","Rutland City","Rutland 5-1","Attorney General","","Progressive","Ed Stanak",34
"Rutland","Rutland City","Rutland 5-2","Attorney General","","Progressive","Ed Stanak",43
"Rutland","Rutland City","Rutland 5-3","Attorney General","","Progressive","Ed Stanak",36
"Rutland","Rutland City","Rutland 5-4","Attorney General","","Progressive","Ed Stanak",44
"Rutland","Rutland Town","Rutland Town","Attorney General","","Progressive","Ed Stanak",29
"Caledonia","Ryegate","Ryegate","Attorney General","","Progressive","Ed Stanak",24
"Addison","Salisbury","Salisbury","Attorney General","","Progressive","Ed Stanak",6
"Bennington","Sandgate","Sandgate","Attorney General","","Progressive","Ed Stanak",8
"Bennington","Searsburg","Searsburg","Attorney General","","Progressive","Ed Stanak",3
"Bennington","Shaftsbury","Shaftsbury","Attorney General","","Progressive","Ed Stanak",53
"Windsor","Sharon","Sharon","Attorney General","","Progressive","Ed Stanak",39
"Caledonia","Sheffield","Sheffield","Attorney General","","Progressive","Ed Stanak",12
"Chittenden","Shelburne","Chittenden 5-1","Attorney General","","Progressive","Ed Stanak",102
"Chittenden","Shelburne","Chittenden 5-2","Attorney General","","Progressive","Ed Stanak",59
"Franklin","Sheldon","Sheldon","Attorney General","","Progressive","Ed Stanak",15
"Addison","Shoreham","Shoreham","Attorney General","","Progressive","Ed Stanak",11
"Rutland","Shrewsbury","Shrewsbury","Attorney General","","Progressive","Ed Stanak",30
"Chittenden","South Burlington","Chittenden 7-1","Attorney General","","Progressive","Ed Stanak",86
"Chittenden","South Burlington","Chittenden 7-2","Attorney General","","Progressive","Ed Stanak",56
"Chittenden","South Burlington","Chittenden 7-3","Attorney General","","Progressive","Ed Stanak",124
"Chittenden","South Burlington","Chittenden 7-4","Attorney General","","Progressive","Ed Stanak",88
"Grand Isle","South Hero","S. Hero","Attorney General","","Progressive","Ed Stanak",33
"Windsor","Springfield","Windsor 3-1","Attorney General","","Progressive","Ed Stanak",4
"Windsor","Springfield","Windsor 3-2","Attorney General","","Progressive","Ed Stanak",124
,"Saint  Albans City","St. Albans City","Attorney General","","Progressive","Ed Stanak",89
,"Saint  Albans Town","Franklin 3-1","Attorney General","","Progressive","Ed Stanak",13
,"Saint  Albans Town","Franklin 3-2","Attorney General","","Progressive","Ed Stanak",36
,"Saint  George","St. George","Attorney General","","Progressive","Ed Stanak",13
,"Saint  Johnsbury","St. Johnsbury","Attorney General","","Progressive","Ed Stanak",154
"Bennington","Stamford","Stamford","Attorney General","","Progressive","Ed Stanak",11
"Caledonia","Stannard","Stannard","Attorney General","","Progressive","Ed Stanak",11
"Addison","Starksboro","Starksboro","Attorney General","","Progressive","Ed Stanak",54
"Windsor","Stockbridge","Stockbridge","Attorney General","","Progressive","Ed Stanak",23
"Lamoille","Stowe","Stowe","Attorney General","","Progressive","Ed Stanak",154
"Orange","Strafford","Strafford","Attorney General","","Progressive","Ed Stanak",56
"Windham","Stratton","Stratton","Attorney General","","Progressive","Ed Stanak",4
"Rutland","Sudbury","Sudbury","Attorney General","","Progressive","Ed Stanak",4
"Bennington","Sunderland","Bennington 3","Attorney General","","Progressive","Ed Stanak",4
"Bennington","Sunderland","Bennington 4","Attorney General","","Progressive","Ed Stanak",11
"Caledonia","Sutton","Sutton","Attorney General","","Progressive","Ed Stanak",27
"Franklin","Swanton","Swanton","Attorney General","","Progressive","Ed Stanak",43
"Orange","Thetford","Thetford","Attorney General","","Progressive","Ed Stanak",94
"Rutland","Tinmouth","Rutland 2","Attorney General","","Progressive","Ed Stanak",1
"Rutland","Tinmouth","Rutland-Bennington","Attorney General","","Progressive","Ed Stanak",10
"Orange","Topsham","Topsham","Attorney General","","Progressive","Ed Stanak",30
"Windham","Townshend","Townshend","Attorney General","","Progressive","Ed Stanak",20
"Orleans","Troy","Orleans 2","Attorney General","","Progressive","Ed Stanak",5
"Orleans","Troy","Orleans-Lamoille","Attorney General","","Progressive","Ed Stanak",18
"Orange","Tunbridge","Tunbridge","Attorney General","","Progressive","Ed Stanak",54
"Chittenden","Underhill","Underhill","Attorney General","","Progressive","Ed Stanak",73
"Addison","Vergennes","Vergennes","Attorney General","","Progressive","Ed Stanak",41
"Windham","Vernon","Vernon","Attorney General","","Progressive","Ed Stanak",18
"Orange","Vershire","Vershire","Attorney General","","Progressive","Ed Stanak",25
"Essex","Victory","Victory","Attorney General","","Progressive","Ed Stanak",3
"Washington","Waitsfield","Waitsfield","Attorney General","","Progressive","Ed Stanak",98
"Caledonia","Walden","Walden","Attorney General","","Progressive","Ed Stanak",52
"Rutland","Wallingford","Wallingford","Attorney General","","Progressive","Ed Stanak",35
"Addison","Waltham","Waltham","Attorney General","","Progressive","Ed Stanak",9
"Windham","Wardsboro","Wardsboro","Attorney General","","Progressive","Ed Stanak",13
"Washington","Warren","Warren","Attorney General","","Progressive","Ed Stanak",100
"Orange","Washington","Washington","Attorney General","","Progressive","Ed Stanak",72
"Washington","Waterbury","Waterbury","Attorney General","","Progressive","Ed Stanak",232
"Caledonia","Waterford","Waterford","Attorney General","","Progressive","Ed Stanak",26
"Lamoille","Waterville","Waterville","Attorney General","","Progressive","Ed Stanak",21
"Windsor","Weathersfield","Weathersfield","Attorney General","","Progressive","Ed Stanak",62
"Rutland","Wells","Wells","Attorney General","","Progressive","Ed Stanak",18
"Orange","West Fairlee","W. Fairlee","Attorney General","","Progressive","Ed Stanak",17
"Rutland","West Haven","W. Haven","Attorney General","","Progressive","Ed Stanak",7
"Rutland","West Rutland","W. Rutland","Attorney General","","Progressive","Ed Stanak",24
"Windsor","West Windsor","W. Windsor","Attorney General","","Progressive","Ed Stanak",24
