"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"142681","2006","Auditor","Primary","","Highgate","","Thomas M. Salmon","Democratic","85"
"142682","2006","Auditor","Primary","","Hinesburg","Chittenden 1-1","Thomas M. Salmon","Democratic","212"
"142683","2006","Auditor","Primary","","Hinesburg","Chittenden 1-2","Thomas M. Salmon","Democratic","7"
"142684","2006","Auditor","Primary","","Holland","","Thomas M. Salmon","Democratic","15"
"142685","2006","Auditor","Primary","","Hubbardton","","Thomas M. Salmon","Democratic","14"
"142686","2006","Auditor","Primary","","Huntington","","Thomas M. Salmon","Democratic","137"
"142687","2006","Auditor","Primary","","Hyde Park","","Thomas M. Salmon","Democratic","95"
"142688","2006","Auditor","Primary","","Ira","Rutland Rutland 1-1","Thomas M. Salmon","Democratic","2"
"142689","2006","Auditor","Primary","","Ira","Rutland Rutland 1-2","Thomas M. Salmon","Democratic","20"
"142690","2006","Auditor","Primary","","Irasburg","","Thomas M. Salmon","Democratic","27"
"142691","2006","Auditor","Primary","","Isle La Motte","","Thomas M. Salmon","Democratic","40"
"142692","2006","Auditor","Primary","","Jamaica","","Thomas M. Salmon","Democratic","42"
"142693","2006","Auditor","Primary","","Jay","","Thomas M. Salmon","Democratic","15"
"142694","2006","Auditor","Primary","","Jericho","","Thomas M. Salmon","Democratic","273"
"142695","2006","Auditor","Primary","","Johnson","","Thomas M. Salmon","Democratic","47"
"142696","2006","Auditor","Primary","","Killington","","Thomas M. Salmon","Democratic","28"
"142697","2006","Auditor","Primary","","Kirby","","Thomas M. Salmon","Democratic","21"
"142698","2006","Auditor","Primary","","Landgrove","","Thomas M. Salmon","Democratic","21"
"142699","2006","Auditor","Primary","","Leicester","","Thomas M. Salmon","Democratic","58"
"142700","2006","Auditor","Primary","","Lemington","","Thomas M. Salmon","Democratic","4"
"142701","2006","Auditor","Primary","","Lincoln","","Thomas M. Salmon","Democratic","117"
"142702","2006","Auditor","Primary","","Londonderry","","Thomas M. Salmon","Democratic","65"
"142703","2006","Auditor","Primary","","Lowell","","Thomas M. Salmon","Democratic","30"
"142704","2006","Auditor","Primary","","Ludlow","","Thomas M. Salmon","Democratic","227"
"142705","2006","Auditor","Primary","","Lunenburg","","Thomas M. Salmon","Democratic","65"
"142706","2006","Auditor","Primary","","Lyndon","","Thomas M. Salmon","Democratic","119"
"142707","2006","Auditor","Primary","","Maidstone","","Thomas M. Salmon","Democratic","8"
"142708","2006","Auditor","Primary","","Manchester","","Thomas M. Salmon","Democratic","115"
"142709","2006","Auditor","Primary","","Marlboro","","Thomas M. Salmon","Democratic","99"
"142710","2006","Auditor","Primary","","Marshfield","","Thomas M. Salmon","Democratic","58"
"142711","2006","Auditor","Primary","","Mendon","","Thomas M. Salmon","Democratic","43"
"142712","2006","Auditor","Primary","","Middlebury","","Thomas M. Salmon","Democratic","370"
"142713","2006","Auditor","Primary","","Middlesex","","Thomas M. Salmon","Democratic","115"
"142714","2006","Auditor","Primary","","Middletown Springs","","Thomas M. Salmon","Democratic","71"
"142715","2006","Auditor","Primary","","Milton","Chittenden 9","Thomas M. Salmon","Democratic","228"
"142716","2006","Auditor","Primary","","Milton","Grand Isle-Chittenden 1-1","Thomas M. Salmon","Democratic","33"
"142717","2006","Auditor","Primary","","Monkton","","Thomas M. Salmon","Democratic","58"
"142718","2006","Auditor","Primary","","Montgomery","","Thomas M. Salmon","Democratic","38"
"142719","2006","Auditor","Primary","","Montpelier","","Thomas M. Salmon","Democratic","675"
"142720","2006","Auditor","Primary","","Moretown","","Thomas M. Salmon","Democratic","111"
"142721","2006","Auditor","Primary","","Morgan","","Thomas M. Salmon","Democratic","28"
"142722","2006","Auditor","Primary","","Morristown","","Thomas M. Salmon","Democratic","224"
"142723","2006","Auditor","Primary","","Mount Holly","","Thomas M. Salmon","Democratic","116"
"142724","2006","Auditor","Primary","","Mount Tabor","","Thomas M. Salmon","Democratic","15"
"142725","2006","Auditor","Primary","","New Haven","","Thomas M. Salmon","Democratic","108"
"142726","2006","Auditor","Primary","","Newark","","Thomas M. Salmon","Democratic","17"
"142727","2006","Auditor","Primary","","Newbury","Center Town House","Thomas M. Salmon","Democratic","61"
"142728","2006","Auditor","Primary","","Newbury","Town Office","Thomas M. Salmon","Democratic","22"
"142729","2006","Auditor","Primary","","Newbury","West River Village","Thomas M. Salmon","Democratic","19"
"142730","2006","Auditor","Primary","","Newfane","","Thomas M. Salmon","Democratic","166"
"142731","2006","Auditor","Primary","","Newport City","","Thomas M. Salmon","Democratic","145"
"142732","2006","Auditor","Primary","","Newport Town","","Thomas M. Salmon","Democratic","60"
"142733","2006","Auditor","Primary","","N. Hero","","Thomas M. Salmon","Democratic","36"
"142734","2006","Auditor","Primary","","Northfield","","Thomas M. Salmon","Democratic","203"
"142735","2006","Auditor","Primary","","Norton","","Thomas M. Salmon","Democratic","4"
"142736","2006","Auditor","Primary","","Norwich","","Thomas M. Salmon","Democratic","656"
"142737","2006","Auditor","Primary","","Orange","","Thomas M. Salmon","Democratic","14"
"142738","2006","Auditor","Primary","","Orwell","","Thomas M. Salmon","Democratic","50"
"142739","2006","Auditor","Primary","","Panton","","Thomas M. Salmon","Democratic","35"
"142740","2006","Auditor","Primary","","Pawlet","","Thomas M. Salmon","Democratic","50"
"142741","2006","Auditor","Primary","","Peacham","","Thomas M. Salmon","Democratic","57"
"142742","2006","Auditor","Primary","","Peru","","Thomas M. Salmon","Democratic","31"
"142743","2006","Auditor","Primary","","Pittsfield","","Thomas M. Salmon","Democratic","20"
"142744","2006","Auditor","Primary","","Pittsford","","Thomas M. Salmon","Democratic","82"
"142745","2006","Auditor","Primary","","Plainfield","","Thomas M. Salmon","Democratic","73"
"142746","2006","Auditor","Primary","","Plymouth","","Thomas M. Salmon","Democratic","37"
"142747","2006","Auditor","Primary","","Pomfret","","Thomas M. Salmon","Democratic","87"
"142748","2006","Auditor","Primary","","Poultney","","Thomas M. Salmon","Democratic","89"
"142749","2006","Auditor","Primary","","Pownal","","Thomas M. Salmon","Democratic","121"
"142750","2006","Auditor","Primary","","Proctor","","Thomas M. Salmon","Democratic","50"
"142751","2006","Auditor","Primary","","Putney","","Thomas M. Salmon","Democratic","350"
"142752","2006","Auditor","Primary","","Randolph","","Thomas M. Salmon","Democratic","224"
"142753","2006","Auditor","Primary","","Reading","","Thomas M. Salmon","Democratic","57"
"142754","2006","Auditor","Primary","","Readsboro","","Thomas M. Salmon","Democratic","42"
"142755","2006","Auditor","Primary","","Richford","","Thomas M. Salmon","Democratic","93"
"142756","2006","Auditor","Primary","","Richmond","","Thomas M. Salmon","Democratic","291"
"142757","2006","Auditor","Primary","","Ripton","","Thomas M. Salmon","Democratic","62"
"142758","2006","Auditor","Primary","","Rochester","","Thomas M. Salmon","Democratic","99"
"142759","2006","Auditor","Primary","","Rockingham","","Thomas M. Salmon","Democratic","430"
"142760","2006","Auditor","Primary","","Roxbury","","Thomas M. Salmon","Democratic","34"
"142761","2006","Auditor","Primary","","Royalton","","Thomas M. Salmon","Democratic","116"
"142762","2006","Auditor","Primary","","Rupert","","Thomas M. Salmon","Democratic","42"
"142763","2006","Auditor","Primary","","Rutland City","Rutland 5-1","Thomas M. Salmon","Democratic","174"
"142764","2006","Auditor","Primary","","Rutland City","Rutland 5-2","Thomas M. Salmon","Democratic","141"
"142765","2006","Auditor","Primary","","Rutland City","Rutland 5-3","Thomas M. Salmon","Democratic","80"
"142766","2006","Auditor","Primary","","Rutland City","Rutland 5-4","Thomas M. Salmon","Democratic","157"
"142767","2006","Auditor","Primary","","Rutland Town","Elem. School","Thomas M. Salmon","Democratic","104"
"142768","2006","Auditor","Primary","","Rutland Town","Town Hall","Thomas M. Salmon","Democratic","37"
"142769","2006","Auditor","Primary","","Ryegate","","Thomas M. Salmon","Democratic","45"
"142770","2006","Auditor","Primary","","Salisbury","","Thomas M. Salmon","Democratic","55"
"142771","2006","Auditor","Primary","","Sandgate","","Thomas M. Salmon","Democratic","30"
"142772","2006","Auditor","Primary","","Searsburg","","Thomas M. Salmon","Democratic","4"
"142773","2006","Auditor","Primary","","Shaftsbury","","Thomas M. Salmon","Democratic","214"
"142774","2006","Auditor","Primary","","Sharon","","Thomas M. Salmon","Democratic","106"
"142775","2006","Auditor","Primary","","Sheffield","","Thomas M. Salmon","Democratic","23"
"142776","2006","Auditor","Primary","","Shelburne","Chittenden 5-1","Thomas M. Salmon","Democratic","340"
"142777","2006","Auditor","Primary","","Shelburne","Chittenden 5-2","Thomas M. Salmon","Democratic","205"
"142778","2006","Auditor","Primary","","Sheldon","","Thomas M. Salmon","Democratic","49"
"142779","2006","Auditor","Primary","","Shoreham","","Thomas M. Salmon","Democratic","49"
"142780","2006","Auditor","Primary","","Shrewsbury","","Thomas M. Salmon","Democratic","62"
"142781","2006","Auditor","Primary","","S. Burlington","Chittenden 3-10","Thomas M. Salmon","Democratic","225"
"142782","2006","Auditor","Primary","","S. Burlington","Chittenden 3-7","Thomas M. Salmon","Democratic","277"
"142783","2006","Auditor","Primary","","S. Burlington","Chittenden 3-8","Thomas M. Salmon","Democratic","311"
"142784","2006","Auditor","Primary","","S. Burlington","Chittenden 3-9","Thomas M. Salmon","Democratic","248"
"142785","2006","Auditor","Primary","","S. Hero","","Thomas M. Salmon","Democratic","147"
"142786","2006","Auditor","Primary","","Springfield","Windsor 1-1","Thomas M. Salmon","Democratic","5"
"142787","2006","Auditor","Primary","","Springfield","Windsor 1-2","Thomas M. Salmon","Democratic","523"
"142788","2006","Auditor","Primary","","St. Albans City","","Thomas M. Salmon","Democratic","288"
"142789","2006","Auditor","Primary","","St. Albans Town","","Thomas M. Salmon","Democratic","188"
"142790","2006","Auditor","Primary","","St. George","","Thomas M. Salmon","Democratic","31"
"142791","2006","Auditor","Primary","","St. Johnsbury","","Thomas M. Salmon","Democratic","179"
"142792","2006","Auditor","Primary","","Stamford","","Thomas M. Salmon","Democratic","25"
"142793","2006","Auditor","Primary","","Stannard","","Thomas M. Salmon","Democratic","21"
"142794","2006","Auditor","Primary","","Starksboro","","Thomas M. Salmon","Democratic","87"
"142795","2006","Auditor","Primary","","Stockbridge","","Thomas M. Salmon","Democratic","37"
"142796","2006","Auditor","Primary","","Stowe","","Thomas M. Salmon","Democratic","161"
"142797","2006","Auditor","Primary","","Strafford","","Thomas M. Salmon","Democratic","182"
"142798","2006","Auditor","Primary","","Stratton","","Thomas M. Salmon","Democratic","8"
"142799","2006","Auditor","Primary","","Sudbury","","Thomas M. Salmon","Democratic","38"
"142800","2006","Auditor","Primary","","Sunderland","","Thomas M. Salmon","Democratic","31"
"142801","2006","Auditor","Primary","","Sutton","","Thomas M. Salmon","Democratic","25"
"142802","2006","Auditor","Primary","","Swanton","","Thomas M. Salmon","Democratic","249"
"142803","2006","Auditor","Primary","","Thetford","","Thomas M. Salmon","Democratic","328"
"142804","2006","Auditor","Primary","","Tinmouth","","Thomas M. Salmon","Democratic","36"
"142805","2006","Auditor","Primary","","Topsham","","Thomas M. Salmon","Democratic","19"
"142806","2006","Auditor","Primary","","Townshend","","Thomas M. Salmon","Democratic","81"
"142807","2006","Auditor","Primary","","Troy","","Thomas M. Salmon","Democratic","47"
"142808","2006","Auditor","Primary","","Tunbridge","","Thomas M. Salmon","Democratic","70"
"142809","2006","Auditor","Primary","","Underhill","","Thomas M. Salmon","Democratic","173"
"142810","2006","Auditor","Primary","","Vergennes","","Thomas M. Salmon","Democratic","112"
"142811","2006","Auditor","Primary","","Vernon","","Thomas M. Salmon","Democratic","72"
"142812","2006","Auditor","Primary","","Vershire","","Thomas M. Salmon","Democratic","51"
"142813","2006","Auditor","Primary","","Victory","","Thomas M. Salmon","Democratic","1"
"142814","2006","Auditor","Primary","","Waitsfield","","Thomas M. Salmon","Democratic","101"
"142815","2006","Auditor","Primary","","Walden","","Thomas M. Salmon","Democratic","50"
"142816","2006","Auditor","Primary","","Wallingford","","Thomas M. Salmon","Democratic","105"
"142817","2006","Auditor","Primary","","Waltham","","Thomas M. Salmon","Democratic","27"
"142818","2006","Auditor","Primary","","Wardsboro","","Thomas M. Salmon","Democratic","39"
"142819","2006","Auditor","Primary","","Warren","","Thomas M. Salmon","Democratic","75"
"142820","2006","Auditor","Primary","","Washington","","Thomas M. Salmon","Democratic","46"
"142821","2006","Auditor","Primary","","Waterbury","","Thomas M. Salmon","Democratic","201"
"142822","2006","Auditor","Primary","","Waterford","","Thomas M. Salmon","Democratic","30"
"142823","2006","Auditor","Primary","","Waterville","","Thomas M. Salmon","Democratic","16"
"142824","2006","Auditor","Primary","","Weathersfield","","Thomas M. Salmon","Democratic","157"
"142825","2006","Auditor","Primary","","Wells","","Thomas M. Salmon","Democratic","34"
"142826","2006","Auditor","Primary","","W. Fairlee","","Thomas M. Salmon","Democratic","32"
"142827","2006","Auditor","Primary","","W. Haven","","Thomas M. Salmon","Democratic","7"
"142828","2006","Auditor","Primary","","W. Rutland","","Thomas M. Salmon","Democratic","47"
"142829","2006","Auditor","Primary","","W. Windsor","","Thomas M. Salmon","Democratic","105"
"142830","2006","Auditor","Primary","","Westfield","","Thomas M. Salmon","Democratic","21"
"142831","2006","Auditor","Primary","","Westford","","Thomas M. Salmon","Democratic","82"
"142832","2006","Auditor","Primary","","Westminster","Windham 4","Thomas M. Salmon","Democratic","21"
"142833","2006","Auditor","Primary","","Westminster","Windham 5","Thomas M. Salmon","Democratic","322"
"142834","2006","Auditor","Primary","","Westmore","","Thomas M. Salmon","Democratic","15"
"142835","2006","Auditor","Primary","","Weston","","Thomas M. Salmon","Democratic","63"
"142836","2006","Auditor","Primary","","Weybridge","","Thomas M. Salmon","Democratic","82"
"142837","2006","Auditor","Primary","","Wheelock","","Thomas M. Salmon","Democratic","22"
"142838","2006","Auditor","Primary","","Whiting","","Thomas M. Salmon","Democratic","34"
"142839","2006","Auditor","Primary","","Whitingham","","Thomas M. Salmon","Democratic","39"
"142840","2006","Auditor","Primary","","Williamstown","","Thomas M. Salmon","Democratic","74"
"142841","2006","Auditor","Primary","","Williston","","Thomas M. Salmon","Democratic","459"
"142842","2006","Auditor","Primary","","Wilmington","","Thomas M. Salmon","Democratic","63"
"142843","2006","Auditor","Primary","","Windham","","Thomas M. Salmon","Democratic","30"
"142844","2006","Auditor","Primary","","Windsor","","Thomas M. Salmon","Democratic","257"
"142845","2006","Auditor","Primary","","Winhall","","Thomas M. Salmon","Democratic","36"
"142846","2006","Auditor","Primary","","Winooski","","Thomas M. Salmon","Democratic","286"
"142847","2006","Auditor","Primary","","Wolcott","","Thomas M. Salmon","Democratic","66"
"142848","2006","Auditor","Primary","","Woodbury","","Thomas M. Salmon","Democratic","95"
"142849","2006","Auditor","Primary","","Woodford","","Thomas M. Salmon","Democratic","15"
"142850","2006","Auditor","Primary","","Woodstock","","Thomas M. Salmon","Democratic","341"
"142851","2006","Auditor","Primary","","Worcester","","Thomas M. Salmon","Democratic","115"
"142852","2006","Auditor","Primary","","Bakersfield","","Jerry Levy","Liberty Union","1"
"142853","2006","Auditor","Primary","","Barre City","Washington 3-1","Jerry Levy","Liberty Union","2"
"142854","2006","Auditor","Primary","","Barre City","Washington 3-2","Jerry Levy","Liberty Union","0"
"142855","2006","Auditor","Primary","","Barre City","Washington 3-3","Jerry Levy","Liberty Union","0"
"142856","2006","Auditor","Primary","","Barton","Barton Memorial","Jerry Levy","Liberty Union","1"
"142857","2006","Auditor","Primary","","Barton","Orleans Memorial","Jerry Levy","Liberty Union","0"
"142858","2006","Auditor","Primary","","Bennington","Bennington 2-1","Jerry Levy","Liberty Union","1"
"142859","2006","Auditor","Primary","","Bennington","Bennington 2-1 Nb","Jerry Levy","Liberty Union","0"
"142860","2006","Auditor","Primary","","Bennington","Bennington 2-2","Jerry Levy","Liberty Union","2"
"142861","2006","Auditor","Primary","","Bennington","Bennington 5","Jerry Levy","Liberty Union","1"
"142862","2006","Auditor","Primary","","Berkshire","","Jerry Levy","Liberty Union","1"
"142863","2006","Auditor","Primary","","Berlin","","Jerry Levy","Liberty Union","1"
"142864","2006","Auditor","Primary","","Brandon","","Jerry Levy","Liberty Union","2"
"142865","2006","Auditor","Primary","","Brattleboro","Windham 3-1","Jerry Levy","Liberty Union","3"
"142866","2006","Auditor","Primary","","Brattleboro","Windham 3-2","Jerry Levy","Liberty Union","3"
"142867","2006","Auditor","Primary","","Brattleboro","Windham 3-3","Jerry Levy","Liberty Union","1"
"142868","2006","Auditor","Primary","","Brighton","","Jerry Levy","Liberty Union","1"
"142869","2006","Auditor","Primary","","Burlington","Chittenden 3-1","Jerry Levy","Liberty Union","1"
"142870","2006","Auditor","Primary","","Burlington","Chittenden 3-2","Jerry Levy","Liberty Union","1"
"142871","2006","Auditor","Primary","","Burlington","Chittenden 3-3","Jerry Levy","Liberty Union","0"
"142872","2006","Auditor","Primary","","Burlington","Chittenden 3-4","Jerry Levy","Liberty Union","1"
"142873","2006","Auditor","Primary","","Burlington","Chittenden 3-5","Jerry Levy","Liberty Union","0"
"142874","2006","Auditor","Primary","","Burlington","Chittenden 3-6","Jerry Levy","Liberty Union","0"
"142875","2006","Auditor","Primary","","Castleton","","Jerry Levy","Liberty Union","1"
"142876","2006","Auditor","Primary","","Chittenden","","Jerry Levy","Liberty Union","1"
"142877","2006","Auditor","Primary","","Colchester","Chittenden 7-1","Jerry Levy","Liberty Union","2"
"142878","2006","Auditor","Primary","","Colchester","Chittenden 7-2","Jerry Levy","Liberty Union","0"
"142879","2006","Auditor","Primary","","Concord","","Jerry Levy","Liberty Union","1"
"142880","2006","Auditor","Primary","","Corinth","","Jerry Levy","Liberty Union","1"
"142881","2006","Auditor","Primary","","Danby","","Jerry Levy","Liberty Union","1"
"142882","2006","Auditor","Primary","","Danville","","Jerry Levy","Liberty Union","1"
"142883","2006","Auditor","Primary","","Dorset","","Jerry Levy","Liberty Union","1"
"142884","2006","Auditor","Primary","","Dummerston","","Jerry Levy","Liberty Union","1"
"142885","2006","Auditor","Primary","","E. Haven","","Jerry Levy","Liberty Union","1"
"142886","2006","Auditor","Primary","","Elmore","","Jerry Levy","Liberty Union","0"
"142887","2006","Auditor","Primary","","Fairfax","","Jerry Levy","Liberty Union","1"
"142888","2006","Auditor","Primary","","Fairfield","","Jerry Levy","Liberty Union","1"
"142889","2006","Auditor","Primary","","Groton","","Jerry Levy","Liberty Union","1"
"142890","2006","Auditor","Primary","","Hancock","","Jerry Levy","Liberty Union","1"
