"","Year","Office","Election Type","District","City/Town","Precinct","Candidate","Party","Votes"
"57378","2008","Governor","General","","Readsboro","","Anthony Pollina","Independent","28"
"57379","2008","Governor","General","","Richford","","Anthony Pollina","Independent","182"
"57380","2008","Governor","General","","Richmond","","Anthony Pollina","Independent","620"
"57381","2008","Governor","General","","Ripton","","Anthony Pollina","Independent","106"
"57382","2008","Governor","General","","Rochester","","Anthony Pollina","Independent","298"
"57383","2008","Governor","General","","Rockingham","","Anthony Pollina","Independent","326"
"57384","2008","Governor","General","","Roxbury","","Anthony Pollina","Independent","126"
"57385","2008","Governor","General","","Royalton","","Anthony Pollina","Independent","309"
"57386","2008","Governor","General","","Rupert","","Anthony Pollina","Independent","50"
"57387","2008","Governor","General","","Rutland City","Rutland 5-1","Anthony Pollina","Independent","418"
"57388","2008","Governor","General","","Rutland City","Rutland 5-2","Anthony Pollina","Independent","390"
"57389","2008","Governor","General","","Rutland City","Rutland 5-3","Anthony Pollina","Independent","267"
"57390","2008","Governor","General","","Rutland City","Rutland 5-4","Anthony Pollina","Independent","399"
"57391","2008","Governor","General","","Rutland Town","","Anthony Pollina","Independent","403"
"57392","2008","Governor","General","","Ryegate","","Anthony Pollina","Independent","135"
"57393","2008","Governor","General","","Salisbury","","Anthony Pollina","Independent","129"
"57394","2008","Governor","General","","Sandgate","","Anthony Pollina","Independent","26"
"57395","2008","Governor","General","","Searsburg","","Anthony Pollina","Independent","6"
"57396","2008","Governor","General","","Shaftsbury","","Anthony Pollina","Independent","252"
"57397","2008","Governor","General","","Sharon","","Anthony Pollina","Independent","202"
"57398","2008","Governor","General","","Sheffield","","Anthony Pollina","Independent","73"
"57399","2008","Governor","General","","Shelburne","Chittenden 5-1","Anthony Pollina","Independent","548"
"57400","2008","Governor","General","","Shelburne","Chittenden 5-2","Anthony Pollina","Independent","384"
"57401","2008","Governor","General","","Sheldon","","Anthony Pollina","Independent","177"
"57402","2008","Governor","General","","Shoreham","","Anthony Pollina","Independent","146"
"57403","2008","Governor","General","","Shrewsbury","","Anthony Pollina","Independent","166"
"57404","2008","Governor","General","","S. Burlington","Chittenden 3-10","Anthony Pollina","Independent","525"
"57405","2008","Governor","General","","S. Burlington","Chittenden 3-7","Anthony Pollina","Independent","499"
"57406","2008","Governor","General","","S. Burlington","Chittenden 3-8","Anthony Pollina","Independent","487"
"57407","2008","Governor","General","","S. Burlington","Chittenden 3-9","Anthony Pollina","Independent","487"
"57408","2008","Governor","General","","S. Hero","","Anthony Pollina","Independent","252"
"57409","2008","Governor","General","","Springfield","Windsor 1-1","Anthony Pollina","Independent","10"
"57410","2008","Governor","General","","Springfield","Windsor 1-2","Anthony Pollina","Independent","668"
"57411","2008","Governor","General","","St. Albans City","","Anthony Pollina","Independent","492"
"57412","2008","Governor","General","","St. Albans Town","","Anthony Pollina","Independent","470"
"57413","2008","Governor","General","","St. George","","Anthony Pollina","Independent","73"
"57414","2008","Governor","General","","St. Johnsbury","","Anthony Pollina","Independent","531"
"57415","2008","Governor","General","","Stamford","","Anthony Pollina","Independent","17"
"57416","2008","Governor","General","","Stannard","","Anthony Pollina","Independent","43"
"57417","2008","Governor","General","","Starksboro","","Anthony Pollina","Independent","286"
"57418","2008","Governor","General","","Stockbridge","","Anthony Pollina","Independent","119"
"57419","2008","Governor","General","","Stowe","","Anthony Pollina","Independent","604"
"57420","2008","Governor","General","","Strafford","","Anthony Pollina","Independent","240"
"57421","2008","Governor","General","","Stratton","","Anthony Pollina","Independent","19"
"57422","2008","Governor","General","","Sudbury","","Anthony Pollina","Independent","88"
"57423","2008","Governor","General","","Sunderland","","Anthony Pollina","Independent","73"
"57424","2008","Governor","General","","Sutton","","Anthony Pollina","Independent","88"
"57425","2008","Governor","General","","Swanton","","Anthony Pollina","Independent","423"
"57426","2008","Governor","General","","Thetford","","Anthony Pollina","Independent","414"
"57427","2008","Governor","General","","Tinmouth","","Anthony Pollina","Independent","75"
"57428","2008","Governor","General","","Topsham","","Anthony Pollina","Independent","101"
"57429","2008","Governor","General","","Townshend","","Anthony Pollina","Independent","114"
"57430","2008","Governor","General","","Troy","","Anthony Pollina","Independent","143"
"57431","2008","Governor","General","","Tunbridge","","Anthony Pollina","Independent","192"
"57432","2008","Governor","General","","Underhill","","Anthony Pollina","Independent","475"
"57433","2008","Governor","General","","Vergennes","","Anthony Pollina","Independent","250"
"57434","2008","Governor","General","","Vernon","","Anthony Pollina","Independent","108"
"57435","2008","Governor","General","","Vershire","","Anthony Pollina","Independent","132"
"57436","2008","Governor","General","","Victory","","Anthony Pollina","Independent","6"
"57437","2008","Governor","General","","Waitsfield","","Anthony Pollina","Independent","360"
"57438","2008","Governor","General","","Walden","","Anthony Pollina","Independent","143"
"57439","2008","Governor","General","","Wallingford","","Anthony Pollina","Independent","288"
"57440","2008","Governor","General","","Waltham","","Anthony Pollina","Independent","54"
"57441","2008","Governor","General","","Wardsboro","","Anthony Pollina","Independent","80"
"57442","2008","Governor","General","","Warren","","Anthony Pollina","Independent","345"
"57443","2008","Governor","General","","Washington","","Anthony Pollina","Independent","138"
"57444","2008","Governor","General","","Waterbury","","Anthony Pollina","Independent","813"
"57445","2008","Governor","General","","Waterford","","Anthony Pollina","Independent","92"
"57446","2008","Governor","General","","Waterville","","Anthony Pollina","Independent","112"
"57447","2008","Governor","General","","Weathersfield","","Anthony Pollina","Independent","254"
"57448","2008","Governor","General","","Wells","","Anthony Pollina","Independent","102"
"57449","2008","Governor","General","","W. Fairlee","","Anthony Pollina","Independent","66"
"57450","2008","Governor","General","","W. Haven","","Anthony Pollina","Independent","28"
"57451","2008","Governor","General","","W. Rutland","","Anthony Pollina","Independent","225"
"57452","2008","Governor","General","","W. Windsor","","Anthony Pollina","Independent","119"
"57453","2008","Governor","General","","Westfield","","Anthony Pollina","Independent","95"
"57454","2008","Governor","General","","Westford","","Anthony Pollina","Independent","334"
"57455","2008","Governor","General","","Westminster","Windham 4","Anthony Pollina","Independent","14"
"57456","2008","Governor","General","","Westminster","Windham 5","Anthony Pollina","Independent","331"
"57457","2008","Governor","General","","Westmore","","Anthony Pollina","Independent","48"
"57458","2008","Governor","General","","Weston","","Anthony Pollina","Independent","63"
"57459","2008","Governor","General","","Weybridge","","Anthony Pollina","Independent","141"
"57460","2008","Governor","General","","Wheelock","","Anthony Pollina","Independent","77"
"57461","2008","Governor","General","","Whiting","","Anthony Pollina","Independent","56"
"57462","2008","Governor","General","","Whitingham","","Anthony Pollina","Independent","75"
"57463","2008","Governor","General","","Williamstown","","Anthony Pollina","Independent","318"
"57464","2008","Governor","General","","Williston","","Anthony Pollina","Independent","986"
"57465","2008","Governor","General","","Wilmington","","Anthony Pollina","Independent","180"
"57466","2008","Governor","General","","Windham","","Anthony Pollina","Independent","31"
"57467","2008","Governor","General","","Windsor","","Anthony Pollina","Independent","344"
"57468","2008","Governor","General","","Winhall","","Anthony Pollina","Independent","66"
"57469","2008","Governor","General","","Winooski","","Anthony Pollina","Independent","734"
"57470","2008","Governor","General","","Wolcott","","Anthony Pollina","Independent","240"
"57471","2008","Governor","General","","Woodbury","","Anthony Pollina","Independent","76"
"57472","2008","Governor","General","","Woodford","","Anthony Pollina","Independent","13"
"57473","2008","Governor","General","","Woodstock","","Anthony Pollina","Independent","325"
"57474","2008","Governor","General","","Worcester","","Anthony Pollina","Independent","230"
"57475","2008","Governor","General","","Addison","","Gaye Symington","Democratic","100"
"57476","2008","Governor","General","","Albany","","Gaye Symington","Democratic","64"
"57477","2008","Governor","General","","Alburgh","","Gaye Symington","Democratic","152"
"57478","2008","Governor","General","","Andover","","Gaye Symington","Democratic","66"
"57479","2008","Governor","General","","Arlington","","Gaye Symington","Democratic","369"
"57480","2008","Governor","General","","Athens","","Gaye Symington","Democratic","46"
"57481","2008","Governor","General","","Bakersfield","","Gaye Symington","Democratic","99"
"57482","2008","Governor","General","","Baltimore","","Gaye Symington","Democratic","23"
"57483","2008","Governor","General","","Barnard","","Gaye Symington","Democratic","110"
"57484","2008","Governor","General","","Barnet","","Gaye Symington","Democratic","175"
"57485","2008","Governor","General","","Barre City","Washington 3-1","Gaye Symington","Democratic","262"
"57486","2008","Governor","General","","Barre City","Washington 3-2","Gaye Symington","Democratic","226"
"57487","2008","Governor","General","","Barre City","Washington 3-3","Gaye Symington","Democratic","48"
"57488","2008","Governor","General","","Barre Town","","Gaye Symington","Democratic","484"
"57489","2008","Governor","General","","Barton","","Gaye Symington","Democratic","138"
"57490","2008","Governor","General","","Belvidere","","Gaye Symington","Democratic","29"
"57491","2008","Governor","General","","Bennington","Bennington 2-1","Gaye Symington","Democratic","1,259"
"57492","2008","Governor","General","","Bennington","Bennington 2-2","Gaye Symington","Democratic","1,162"
"57493","2008","Governor","General","","Bennington","Bennington 5","Gaye Symington","Democratic","15"
"57494","2008","Governor","General","","Benson","","Gaye Symington","Democratic","98"
"57495","2008","Governor","General","","Berkshire","","Gaye Symington","Democratic","99"
"57496","2008","Governor","General","","Berlin","","Gaye Symington","Democratic","198"
"57497","2008","Governor","General","","Bethel","","Gaye Symington","Democratic","150"
"57498","2008","Governor","General","","Bloomfield","","Gaye Symington","Democratic","34"
"57499","2008","Governor","General","","Bolton","","Gaye Symington","Democratic","170"
"57500","2008","Governor","General","","Bradford","","Gaye Symington","Democratic","333"
"57501","2008","Governor","General","","Braintree","","Gaye Symington","Democratic","102"
"57502","2008","Governor","General","","Brandon","","Gaye Symington","Democratic","409"
"57503","2008","Governor","General","","Brattleboro","Windham 3-1","Gaye Symington","Democratic","865"
"57504","2008","Governor","General","","Brattleboro","Windham 3-2","Gaye Symington","Democratic","759"
"57505","2008","Governor","General","","Brattleboro","Windham 3-3","Gaye Symington","Democratic","736"
"57506","2008","Governor","General","","Bridgewater","","Gaye Symington","Democratic","128"
"57507","2008","Governor","General","","Bridport","","Gaye Symington","Democratic","88"
"57508","2008","Governor","General","","Brighton","","Gaye Symington","Democratic","82"
"57509","2008","Governor","General","","Bristol","","Gaye Symington","Democratic","393"
"57510","2008","Governor","General","","Brookfield","","Gaye Symington","Democratic","131"
"57511","2008","Governor","General","","Brookline","","Gaye Symington","Democratic","112"
"57512","2008","Governor","General","","Brownington","","Gaye Symington","Democratic","47"
"57513","2008","Governor","General","","Brunswick","","Gaye Symington","Democratic","10"
"57514","2008","Governor","General","","Burke","","Gaye Symington","Democratic","100"
"57515","2008","Governor","General","","Burlington","Chittenden 3-1","Gaye Symington","Democratic","954"
"57516","2008","Governor","General","","Burlington","Chittenden 3-2","Gaye Symington","Democratic","545"
"57517","2008","Governor","General","","Burlington","Chittenden 3-3","Gaye Symington","Democratic","1,401"
"57518","2008","Governor","General","","Burlington","Chittenden 3-4","Gaye Symington","Democratic","1,389"
"57519","2008","Governor","General","","Burlington","Chittenden 3-5","Gaye Symington","Democratic","1,595"
"57520","2008","Governor","General","","Burlington","Chittenden 3-6","Gaye Symington","Democratic","235"
"57521","2008","Governor","General","","Cabot","","Gaye Symington","Democratic","154"
"57522","2008","Governor","General","","Calais","","Gaye Symington","Democratic","248"
"57523","2008","Governor","General","","Cambridge","","Gaye Symington","Democratic","313"
"57524","2008","Governor","General","","Canaan","","Gaye Symington","Democratic","89"
"57525","2008","Governor","General","","Castleton","","Gaye Symington","Democratic","344"
"57526","2008","Governor","General","","Cavendish","","Gaye Symington","Democratic","174"
"57527","2008","Governor","General","","Charleston","","Gaye Symington","Democratic","64"
"57528","2008","Governor","General","","Charlotte","","Gaye Symington","Democratic","600"
"57529","2008","Governor","General","","Chelsea","","Gaye Symington","Democratic","115"
"57530","2008","Governor","General","","Chester","","Gaye Symington","Democratic","474"
"57531","2008","Governor","General","","Chittenden","","Gaye Symington","Democratic","132"
"57532","2008","Governor","General","","Clarendon","","Gaye Symington","Democratic","182"
"57533","2008","Governor","General","","Colchester","Chittenden 7-1","Gaye Symington","Democratic","676"
"57534","2008","Governor","General","","Colchester","Chittenden 7-2","Gaye Symington","Democratic","739"
"57535","2008","Governor","General","","Concord","","Gaye Symington","Democratic","65"
"57536","2008","Governor","General","","Corinth","","Gaye Symington","Democratic","153"
"57537","2008","Governor","General","","Cornwall","","Gaye Symington","Democratic","188"
"57538","2008","Governor","General","","Coventry","","Gaye Symington","Democratic","81"
"57539","2008","Governor","General","","Craftsbury","","Gaye Symington","Democratic","134"
"57540","2008","Governor","General","","Danby","","Gaye Symington","Democratic","165"
"57541","2008","Governor","General","","Danville","","Gaye Symington","Democratic","195"
"57542","2008","Governor","General","","Derby","","Gaye Symington","Democratic","292"
"57543","2008","Governor","General","","Dorset","","Gaye Symington","Democratic","288"
"57544","2008","Governor","General","","Dover","","Gaye Symington","Democratic","224"
"57545","2008","Governor","General","","Dummerston","","Gaye Symington","Democratic","523"
"57546","2008","Governor","General","","Duxbury","","Gaye Symington","Democratic","110"
"57547","2008","Governor","General","","E. Haven","","Gaye Symington","Democratic","19"
"57548","2008","Governor","General","","E. Montpelier","","Gaye Symington","Democratic","357"
"57549","2008","Governor","General","","Eden","","Gaye Symington","Democratic","72"
"57550","2008","Governor","General","","Elmore","","Gaye Symington","Democratic","112"
"57551","2008","Governor","General","","Enosburgh","","Gaye Symington","Democratic","181"
"57552","2008","Governor","General","","Essex","Chittenden 6-1","Gaye Symington","Democratic","689"
"57553","2008","Governor","General","","Essex","Chittenden 6-2","Gaye Symington","Democratic","889"
"57554","2008","Governor","General","","Essex","Chittenden 6-3","Gaye Symington","Democratic","276"
"57555","2008","Governor","General","","Fair Haven","","Gaye Symington","Democratic","227"
"57556","2008","Governor","General","","Fairfax","","Gaye Symington","Democratic","305"
"57557","2008","Governor","General","","Fairfield","","Gaye Symington","Democratic","133"
"57558","2008","Governor","General","","Fairlee","","Gaye Symington","Democratic","137"
"57559","2008","Governor","General","","Fayston","","Gaye Symington","Democratic","155"
"57560","2008","Governor","General","","Ferrisburgh","","Gaye Symington","Democratic","264"
"57561","2008","Governor","General","","Fletcher","","Gaye Symington","Democratic","90"
"57562","2008","Governor","General","","Franklin","","Gaye Symington","Democratic","64"
"57563","2008","Governor","General","","Georgia","","Gaye Symington","Democratic","266"
"57564","2008","Governor","General","","Glover","","Gaye Symington","Democratic","62"
"57565","2008","Governor","General","","Goshen","","Gaye Symington","Democratic","23"
"57566","2008","Governor","General","","Grafton","","Gaye Symington","Democratic","136"
"57567","2008","Governor","General","","Granby","","Gaye Symington","Democratic","8"
"57568","2008","Governor","General","","Grand Isle","","Gaye Symington","Democratic","208"
"57569","2008","Governor","General","","Granville","","Gaye Symington","Democratic","21"
"57570","2008","Governor","General","","Greensboro","","Gaye Symington","Democratic","80"
"57571","2008","Governor","General","","Groton","","Gaye Symington","Democratic","64"
"57572","2008","Governor","General","","Guildhall","","Gaye Symington","Democratic","24"
"57573","2008","Governor","General","","Guilford","","Gaye Symington","Democratic","450"
"57574","2008","Governor","General","","Halifax","","Gaye Symington","Democratic","133"
"57575","2008","Governor","General","","Hancock","","Gaye Symington","Democratic","25"
"57576","2008","Governor","General","","Hardwick","","Gaye Symington","Democratic","213"
"57577","2008","Governor","General","","Hartford","Windsor 6-1","Gaye Symington","Democratic","297"
"57578","2008","Governor","General","","Hartford","Windsor 6-2","Gaye Symington","Democratic","1,047"
"57579","2008","Governor","General","","Hartland","","Gaye Symington","Democratic","466"
"57580","2008","Governor","General","","Highgate","","Gaye Symington","Democratic","159"
"57581","2008","Governor","General","","Hinesburg","Chittenden 1-1","Gaye Symington","Democratic","558"
"57582","2008","Governor","General","","Hinesburg","Chittenden 1-2","Gaye Symington","Democratic","25"
"57583","2008","Governor","General","","Holland","","Gaye Symington","Democratic","32"
"57584","2008","Governor","General","","Hubbardton","","Gaye Symington","Democratic","74"
"57585","2008","Governor","General","","Huntington","","Gaye Symington","Democratic","232"
"57586","2008","Governor","General","","Hyde Park","","Gaye Symington","Democratic","230"
"57587","2008","Governor","General","","Ira","Rutland Rutland 1-1","Gaye Symington","Democratic","4"
"57588","2008","Governor","General","","Ira","Rutland Rutland 1-2","Gaye Symington","Democratic","35"
"57589","2008","Governor","General","","Irasburg","","Gaye Symington","Democratic","48"
"57590","2008","Governor","General","","Isle La Motte","","Gaye Symington","Democratic","61"
"57591","2008","Governor","General","","Jamaica","","Gaye Symington","Democratic","141"
"57592","2008","Governor","General","","Jay","","Gaye Symington","Democratic","30"
"57593","2008","Governor","General","","Jericho","","Gaye Symington","Democratic","955"
"57594","2008","Governor","General","","Johnson","","Gaye Symington","Democratic","248"
"57595","2008","Governor","General","","Killington","","Gaye Symington","Democratic","105"
"57596","2008","Governor","General","","Kirby","","Gaye Symington","Democratic","40"
"57597","2008","Governor","General","","Landgrove","","Gaye Symington","Democratic","36"
"57598","2008","Governor","General","","Leicester","","Gaye Symington","Democratic","112"
"57599","2008","Governor","General","","Lemington","","Gaye Symington","Democratic","7"
"57600","2008","Governor","General","","Lincoln","","Gaye Symington","Democratic","187"
"57601","2008","Governor","General","","Londonderry","","Gaye Symington","Democratic","232"
"57602","2008","Governor","General","","Lowell","","Gaye Symington","Democratic","47"
"57603","2008","Governor","General","","Ludlow","","Gaye Symington","Democratic","286"
"57604","2008","Governor","General","","Lunenburg","","Gaye Symington","Democratic","119"
"57605","2008","Governor","General","","Lyndon","","Gaye Symington","Democratic","277"
"57606","2008","Governor","General","","Maidstone","","Gaye Symington","Democratic","14"
"57607","2008","Governor","General","","Manchester","","Gaye Symington","Democratic","538"
"57608","2008","Governor","General","","Marlboro","","Gaye Symington","Democratic","185"
"57609","2008","Governor","General","","Marshfield","","Gaye Symington","Democratic","159"
"57610","2008","Governor","General","","Mendon","","Gaye Symington","Democratic","129"
"57611","2008","Governor","General","","Middlebury","","Gaye Symington","Democratic","860"
"57612","2008","Governor","General","","Middlesex","","Gaye Symington","Democratic","210"
"57613","2008","Governor","General","","Middletown Springs","","Gaye Symington","Democratic","77"
"57614","2008","Governor","General","","Milton","Chittenden 9","Gaye Symington","Democratic","566"
"57615","2008","Governor","General","","Milton","Grand Isle-Chittenden 1-1","Gaye Symington","Democratic","100"
"57616","2008","Governor","General","","Monkton","","Gaye Symington","Democratic","171"
"57617","2008","Governor","General","","Montgomery","","Gaye Symington","Democratic","115"
"57618","2008","Governor","General","","Montpelier","","Gaye Symington","Democratic","1,242"
"57619","2008","Governor","General","","Moretown","","Gaye Symington","Democratic","173"
"57620","2008","Governor","General","","Morgan","","Gaye Symington","Democratic","53"
"57621","2008","Governor","General","","Morristown","","Gaye Symington","Democratic","441"
"57622","2008","Governor","General","","Mount Holly","","Gaye Symington","Democratic","182"
"57623","2008","Governor","General","","Mount Tabor","","Gaye Symington","Democratic","16"
"57624","2008","Governor","General","","New Haven","","Gaye Symington","Democratic","196"
"57625","2008","Governor","General","","Newark","","Gaye Symington","Democratic","32"
"57626","2008","Governor","General","","Newbury","","Gaye Symington","Democratic","241"
"57627","2008","Governor","General","","Newfane","","Gaye Symington","Democratic","406"
"57628","2008","Governor","General","","Newport City","","Gaye Symington","Democratic","289"
"57629","2008","Governor","General","","Newport Town","","Gaye Symington","Democratic","112"
"57630","2008","Governor","General","","N. Hero","","Gaye Symington","Democratic","78"
"57631","2008","Governor","General","","Northfield","","Gaye Symington","Democratic","375"
"57632","2008","Governor","General","","Norton","","Gaye Symington","Democratic","8"
"57633","2008","Governor","General","","Norwich","","Gaye Symington","Democratic","898"
"57634","2008","Governor","General","","Orange","","Gaye Symington","Democratic","53"
"57635","2008","Governor","General","","Orwell","","Gaye Symington","Democratic","98"
"57636","2008","Governor","General","","Panton","","Gaye Symington","Democratic","48"
"57637","2008","Governor","General","","Pawlet","","Gaye Symington","Democratic","166"
"57638","2008","Governor","General","","Peacham","","Gaye Symington","Democratic","113"
"57639","2008","Governor","General","","Peru","","Gaye Symington","Democratic","61"
"57640","2008","Governor","General","","Pittsfield","","Gaye Symington","Democratic","35"
"57641","2008","Governor","General","","Pittsford","","Gaye Symington","Democratic","287"
"57642","2008","Governor","General","","Plainfield","","Gaye Symington","Democratic","133"
"57643","2008","Governor","General","","Plymouth","","Gaye Symington","Democratic","71"
"57644","2008","Governor","General","","Pomfret","","Gaye Symington","Democratic","168"
"57645","2008","Governor","General","","Poultney","","Gaye Symington","Democratic","293"
"57646","2008","Governor","General","","Pownal","","Gaye Symington","Democratic","666"
"57647","2008","Governor","General","","Proctor","","Gaye Symington","Democratic","188"
"57648","2008","Governor","General","","Putney","","Gaye Symington","Democratic","696"
"57649","2008","Governor","General","","Randolph","","Gaye Symington","Democratic","402"
"57650","2008","Governor","General","","Reading","","Gaye Symington","Democratic","114"
"57651","2008","Governor","General","","Readsboro","","Gaye Symington","Democratic","138"
"57652","2008","Governor","General","","Richford","","Gaye Symington","Democratic","146"
"57653","2008","Governor","General","","Richmond","","Gaye Symington","Democratic","606"
"57654","2008","Governor","General","","Ripton","","Gaye Symington","Democratic","104"
"57655","2008","Governor","General","","Rochester","","Gaye Symington","Democratic","94"
"57656","2008","Governor","General","","Rockingham","","Gaye Symington","Democratic","958"
"57657","2008","Governor","General","","Roxbury","","Gaye Symington","Democratic","57"
"57658","2008","Governor","General","","Royalton","","Gaye Symington","Democratic","270"
"57659","2008","Governor","General","","Rupert","","Gaye Symington","Democratic","92"
"57660","2008","Governor","General","","Rutland City","Rutland 5-1","Gaye Symington","Democratic","423"
"57661","2008","Governor","General","","Rutland City","Rutland 5-2","Gaye Symington","Democratic","441"
"57662","2008","Governor","General","","Rutland City","Rutland 5-3","Gaye Symington","Democratic","321"
"57663","2008","Governor","General","","Rutland City","Rutland 5-4","Gaye Symington","Democratic","387"
"57664","2008","Governor","General","","Rutland Town","","Gaye Symington","Democratic","384"
"57665","2008","Governor","General","","Ryegate","","Gaye Symington","Democratic","69"
"57666","2008","Governor","General","","Salisbury","","Gaye Symington","Democratic","94"
"57667","2008","Governor","General","","Sandgate","","Gaye Symington","Democratic","77"
"57668","2008","Governor","General","","Searsburg","","Gaye Symington","Democratic","20"
"57669","2008","Governor","General","","Shaftsbury","","Gaye Symington","Democratic","594"
"57670","2008","Governor","General","","Sharon","","Gaye Symington","Democratic","158"
"57671","2008","Governor","General","","Sheffield","","Gaye Symington","Democratic","49"
"57672","2008","Governor","General","","Shelburne","Chittenden 5-1","Gaye Symington","Democratic","645"
"57673","2008","Governor","General","","Shelburne","Chittenden 5-2","Gaye Symington","Democratic","434"
"57674","2008","Governor","General","","Sheldon","","Gaye Symington","Democratic","108"
"57675","2008","Governor","General","","Shoreham","","Gaye Symington","Democratic","122"
"57676","2008","Governor","General","","Shrewsbury","","Gaye Symington","Democratic","130"
"57677","2008","Governor","General","","S. Burlington","Chittenden 3-10","Gaye Symington","Democratic","559"
"57678","2008","Governor","General","","S. Burlington","Chittenden 3-7","Gaye Symington","Democratic","532"
"57679","2008","Governor","General","","S. Burlington","Chittenden 3-8","Gaye Symington","Democratic","661"
"57680","2008","Governor","General","","S. Burlington","Chittenden 3-9","Gaye Symington","Democratic","389"
"57681","2008","Governor","General","","S. Hero","","Gaye Symington","Democratic","222"
"57682","2008","Governor","General","","Springfield","Windsor 1-1","Gaye Symington","Democratic","9"
"57683","2008","Governor","General","","Springfield","Windsor 1-2","Gaye Symington","Democratic","1,027"
"57684","2008","Governor","General","","St. Albans City","","Gaye Symington","Democratic","475"
"57685","2008","Governor","General","","St. Albans Town","","Gaye Symington","Democratic","398"
"57686","2008","Governor","General","","St. George","","Gaye Symington","Democratic","72"
"57687","2008","Governor","General","","St. Johnsbury","","Gaye Symington","Democratic","484"
"57688","2008","Governor","General","","Stamford","","Gaye Symington","Democratic","160"
"57689","2008","Governor","General","","Stannard","","Gaye Symington","Democratic","11"
"57690","2008","Governor","General","","Starksboro","","Gaye Symington","Democratic","156"
"57691","2008","Governor","General","","Stockbridge","","Gaye Symington","Democratic","60"
"57692","2008","Governor","General","","Stowe","","Gaye Symington","Democratic","435"
"57693","2008","Governor","General","","Strafford","","Gaye Symington","Democratic","220"
"57694","2008","Governor","General","","Stratton","","Gaye Symington","Democratic","23"
"57695","2008","Governor","General","","Sudbury","","Gaye Symington","Democratic","67"
"57696","2008","Governor","General","","Sunderland","","Gaye Symington","Democratic","127"
"57697","2008","Governor","General","","Sutton","","Gaye Symington","Democratic","37"
"57698","2008","Governor","General","","Swanton","","Gaye Symington","Democratic","366"
"57699","2008","Governor","General","","Thetford","","Gaye Symington","Democratic","477"
"57700","2008","Governor","General","","Tinmouth","","Gaye Symington","Democratic","77"
"57701","2008","Governor","General","","Topsham","","Gaye Symington","Democratic","79"
"57702","2008","Governor","General","","Townshend","","Gaye Symington","Democratic","227"
"57703","2008","Governor","General","","Troy","","Gaye Symington","Democratic","106"
"57704","2008","Governor","General","","Tunbridge","","Gaye Symington","Democratic","155"
"57705","2008","Governor","General","","Underhill","","Gaye Symington","Democratic","571"
"57706","2008","Governor","General","","Vergennes","","Gaye Symington","Democratic","224"
"57707","2008","Governor","General","","Vernon","","Gaye Symington","Democratic","266"
"57708","2008","Governor","General","","Vershire","","Gaye Symington","Democratic","66"
"57709","2008","Governor","General","","Victory","","Gaye Symington","Democratic","7"
"57710","2008","Governor","General","","Waitsfield","","Gaye Symington","Democratic","232"
"57711","2008","Governor","General","","Walden","","Gaye Symington","Democratic","81"
"57712","2008","Governor","General","","Wallingford","","Gaye Symington","Democratic","240"
"57713","2008","Governor","General","","Waltham","","Gaye Symington","Democratic","56"
"57714","2008","Governor","General","","Wardsboro","","Gaye Symington","Democratic","121"
"57715","2008","Governor","General","","Warren","","Gaye Symington","Democratic","247"
"57716","2008","Governor","General","","Washington","","Gaye Symington","Democratic","73"
"57717","2008","Governor","General","","Waterbury","","Gaye Symington","Democratic","551"
"57718","2008","Governor","General","","Waterford","","Gaye Symington","Democratic","81"
"57719","2008","Governor","General","","Waterville","","Gaye Symington","Democratic","37"
"57720","2008","Governor","General","","Weathersfield","","Gaye Symington","Democratic","360"
"57721","2008","Governor","General","","Wells","","Gaye Symington","Democratic","96"
"57722","2008","Governor","General","","W. Fairlee","","Gaye Symington","Democratic","68"
"57723","2008","Governor","General","","W. Haven","","Gaye Symington","Democratic","21"
"57724","2008","Governor","General","","W. Rutland","","Gaye Symington","Democratic","192"
"57725","2008","Governor","General","","W. Windsor","","Gaye Symington","Democratic","188"
"57726","2008","Governor","General","","Westfield","","Gaye Symington","Democratic","37"
"57727","2008","Governor","General","","Westford","","Gaye Symington","Democratic","167"
"57728","2008","Governor","General","","Westminster","Windham 4","Gaye Symington","Democratic","39"
"57729","2008","Governor","General","","Westminster","Windham 5","Gaye Symington","Democratic","685"
"57730","2008","Governor","General","","Westmore","","Gaye Symington","Democratic","27"
"57731","2008","Governor","General","","Weston","","Gaye Symington","Democratic","122"
"57732","2008","Governor","General","","Weybridge","","Gaye Symington","Democratic","135"
"57733","2008","Governor","General","","Wheelock","","Gaye Symington","Democratic","48"
"57734","2008","Governor","General","","Whiting","","Gaye Symington","Democratic","41"
"57735","2008","Governor","General","","Whitingham","","Gaye Symington","Democratic","179"
"57736","2008","Governor","General","","Williamstown","","Gaye Symington","Democratic","186"
"57737","2008","Governor","General","","Williston","","Gaye Symington","Democratic","980"
"57738","2008","Governor","General","","Wilmington","","Gaye Symington","Democratic","339"
"57739","2008","Governor","General","","Windham","","Gaye Symington","Democratic","89"
"57740","2008","Governor","General","","Windsor","","Gaye Symington","Democratic","460"
"57741","2008","Governor","General","","Winhall","","Gaye Symington","Democratic","122"
"57742","2008","Governor","General","","Winooski","","Gaye Symington","Democratic","655"
"57743","2008","Governor","General","","Wolcott","","Gaye Symington","Democratic","126"
"57744","2008","Governor","General","","Woodbury","","Gaye Symington","Democratic","89"
"57745","2008","Governor","General","","Woodford","","Gaye Symington","Democratic","78"
"57746","2008","Governor","General","","Woodstock","","Gaye Symington","Democratic","589"
