City/Town,Ward,Pct,"Tommy J. Walz",Write-Ins,Blanks,Spoiled,"Total Votes Cast"
,,,
"Barre City",,,541,43,676,0,"1,260"
TOTALS,,,541,43,676,0,"1,260"
