City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,Spoiled,"Total Votes Cast"
,,
Charleston,,,-,2,6,0,8
Derby,,,-,2,2,0,4
Morgan,,,-,0,2,0,2
TOTALS,,,-,4,10,0,14
