City/Town,Ward,Pct,"Robert Munger","Agnes Clift",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"S. Burlington",,,796,757,0,0,"1,553"
TOTALS,,,796,757,0,0,"1,553"
