City/Town,Ward,Pct,"Gale Courcelle","Douglas Gage",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"Rutland City",,,650,649,2,27,"1,328"
TOTALS,,,650,649,2,27,"1,328"
