City/Town,Ward,Pct,"Paul N. Poirier","Leo M. Valliere",Write-Ins,Blanks,"Total Votes Cast"
,,,Independent,Republican
"Barre City",,,696,641,1,47,"1,385"
TOTALS,,,696,641,1,47,"1,385"
