City/Town,Ward,Pct,"Sarah Edwards",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive
Brattleboro,,,"1,112",11,201,"1,324"
TOTALS,,,"1,112",11,201,"1,324"
