City/Town,Ward,Pct,"Margaret Andrews","Jon Kiernan",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
"Rutland City",,,742,718,0,60,"1,520"
TOTALS,,,742,718,0,60,"1,520"
