City/Town,Ward,Pct,"Mark Larson","Angela Chagnon",Write-Ins,Blanks,"Total Votes Cast"
,,,Democratic,Republican
Burlington,,,"1,082",550,0,0,"1,632"
TOTALS,,,"1,082",550,0,0,"1,632"
