City/Town,Ward,Pct,"Warren F. Kitzmiller","Francis K. Brooks",Write-Ins,Blanks,"Total Votes Cast"
,,,,
Montpelier,,,804,778,17,501,"2,100"
TOTALS,,,804,778,17,501,"2,100"
