City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Arlington,,,-,77,72,149
Rupert,,,-,5,35,40
Sandgate,,,-,11,8,19
Sunderland,,,-,17,10,27
TOTALS,,,-,110,125,235
