City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Burlington,-,"Bed Ward 5",-,4,28,32
Burlington,-,"Edmunds Ward 6",-,9,28,37
TOTALS,,,-,13,56,69
