City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
"Middletown Springs",,,-,2,70,72
Pawlet,,,-,8,64,72
Wells,,,-,7,35,42
TOTALS,,,-,17,169,186
