City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bridgewater,,,-,4,2,6
Chittenden,,,-,0,4,4
Killington,,,-,0,3,3
Mendon,,,-,0,4,4
TOTALS,,,-,4,13,17
