City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Burke,,,-,21,51,72
Lyndon,,,-,35,125,160
Sutton,,,-,2,11,13
TOTALS,,,-,58,187,245
