City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barnard,,,-,0,4,4
Hartford,,,-,0,5,5
Pomfret,,,-,0,2,2
TOTALS,,,-,0,11,11
