City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Burlington,-,"Hunt Ward 7",-,1,8,9
Burlington,-,"St. Marks Ward 4",-,0,17,17
TOTALS,,,-,1,25,26
