City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Cabot,,,-,1,9,10
Danville,-,"Danville School",-,0,0,0
Danville,-,"Town Hall",-,0,3,3
Peacham,,,-,0,6,6
TOTALS,,,-,1,18,19
