City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Danby,,,-,1,24,25
Dorset,,,-,6,28,34
Landgrove,,,-,0,5,5
"Mount Tabor",,,-,1,8,9
Peru,,,-,2,20,22
TOTALS,,,-,10,85,95
