City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Hardwick,,,-,5,23,28
Stannard,,,-,1,0,1
Walden,,,-,1,5,6
TOTALS,,,-,7,28,35
