City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Cabot,,,-,11,43,54
Danville,-,"Danville School",-,0,0,0
Danville,-,"Town Hall",-,7,51,58
Peacham,,,-,10,44,54
TOTALS,,,-,28,138,166
