City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Benson,,,-,2,27,29
Orwell,,,-,2,42,44
Shoreham,,,-,4,59,63
Whiting,,,-,1,19,20
TOTALS,,,-,9,147,156
