City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bethel,,,-,18,68,86
Pittsfield,,,-,1,16,17
Rochester,,,-,6,76,82
Stockbridge,,,-,1,24,25
TOTALS,,,-,26,184,210
