City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bolton,,,-,0,4,4
Jericho,,,-,1,19,20
Underhill,,,-,10,28,38
TOTALS,,,-,11,51,62
