City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Castleton,,,-,5,113,118
"Fair Haven",,,-,6,58,64
Hubbardton,,,-,2,0,2
"W. Haven",,,-,1,5,6
TOTALS,,,-,14,176,190
