City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Jamaica,,,-,5,6,11
Londonderry,,,-,0,5,5
Stratton,,,-,0,1,1
Weston,,,-,0,4,4
Winhall,,,-,0,1,1
TOTALS,,,-,5,17,22
