City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Bridport,,,-,1,3,4
"New Haven",,,-,1,11,12
Weybridge,,,-,1,8,9
TOTALS,,,-,3,22,25
