City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Clarendon,,,-,3,9,12
Proctor,,,-,0,6,6
"W. Rutland",,,-,0,6,6
TOTALS,,,-,3,21,24
