City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Norwich,,,-,3,101,104
Sharon,,,-,9,61,70
Strafford,,,-,5,73,78
Thetford,,,-,33,112,145
TOTALS,,,-,50,347,397
