City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Fayston,,,-,0,9,9
Waitsfield,,,-,2,12,14
Warren,,,-,5,10,15
TOTALS,,,-,7,31,38
