City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Fairfield,,,-,3,1,4
Fletcher,,,-,0,6,6
"St. Albans Town",,,-,1,17,18
TOTALS,,,-,4,24,28
