City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Calais,,,-,3,7,10
Marshfield,,,-,6,9,15
Plainfield,,,-,2,9,11
TOTALS,,,-,11,25,36
