City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Dummerston,,,-,14,140,154
Putney,,,-,8,152,160
Westminster,,,-,33,177,210
TOTALS,,,-,55,469,524
