City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Barnet,,,-,1,4,5
Ryegate,,,-,1,3,4
Waterford,,,-,0,3,3
TOTALS,,,-,2,10,12
