City/Town,Ward,Pct,"No Nomination",Write-Ins,Blanks,"Total Votes Cast"
,,
Chelsea,,,-,2,4,6
Corinth,,,-,1,1,2
Vershire,,,-,0,4,4
Washington,,,-,0,5,5
Williamstown,,,-,0,10,10
TOTALS,,,-,3,24,27
