City/Town,Ward,Pct,"Douglas Gage","Sherri Durgin-Campbell",Write-Ins,Blanks,"Total Votes Cast"
,,,Republican,Democratic
"Rutland City",,,914,690,0,0,"1,604"
TOTALS,,,914,690,0,0,"1,604"
