City/Town,Ward,Pct,"Mollie S. Burke",Write-Ins,Blanks,"Total Votes Cast"
,,,Progressive
Brattleboro,,,"1,561",11,262,"1,834"
TOTALS,,,"1,561",11,262,"1,834"
